dix	NUM	dix
charbon	NOM	charbon
ni	KON	ni
donne	VER:pres	donner
<SEG>
de	PRP	de
,	PUN	,
elle	PRO:PER	elle
lui	PRO:PER	lui
assurément	ADV	assurément
,	PUN	,
siens	PRO:POS	sien
,	PUN	,
la	DET:ART	le
avoir	VER:infi	avoir
un	DET:ART	un
nous	PRO:PER	nous
épargne	NOM	épargne
de	PRP	de
Compagnie	NOM	compagnie
la	DET:ART	le
les	DET:ART	le
On	NAM	on
vous	PRO:PER	vous
les	DET:ART	le
je	PRO:PER	je
volontiers	ADV	volontiers
caisse	NOM	caisse
que	KON	que
aller	VER:infi	aller
,	PUN	,
propos	NOM	propos
créer	VER:infi	créer
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
voit	VER:pres	voir
<EOS>	<EOS>	<EOS>
agitées	VER:pper	agiter
lui	PRO:PER	lui
le	PRO:PER	le
poussé	VER:pper	pousser
frais	ADJ	frais
a	VER:pres	avoir
tolérerions	VER:cond	tolérer
guerre	NOM	guerre
un	DET:ART	un
fonds	NOM	fond|fonds
,	PUN	,
qui	PRO:REL	qui
à	PRP	à
sur	PRP	sur
entend	VER:pres	entendre
de	PRP	de
les	DET:ART	le
vous	PRO:PER	vous
ajouter	VER:infi	ajouter
à	PRP	à
pourriture	NOM	pourriture
si	KON	si
de	PRP	de
une	DET:ART	un
.	SENT	.
cette	PRO:DEM	ce
...	PUN	...
socialiste	ADJ	socialiste
,	PUN	,
toujours	ADV	toujours
chez	PRP	chez
est	VER:pres	être
réserve	NOM	réserve
Et	KON	et
contre	PRP	contre
nous	PRO:PER	nous
la	DET:ART	le
,	PUN	,
contrôle	NOM	contrôle
était	VER:impf	être
où	PRO:REL	où
cette	PRO:DEM	ce
payer	VER:infi	payer
caisse	NOM	caisse
une	DET:ART	un
arme	NOM	arme
fosses	NOM	fosse
sur	PRP	sur
ce	PRO:DEM	ce
mais	KON	mais
les	DET:ART	le
dois	VER:pres	devoir
lèvres	NOM	lèvre
pour	PRP	pour
bien	ADV	bien
yeux	NOM	œil
c'	PRO:DEM	ce
laissait	VER:impf	laisser
seulement	ADV	seulement
.	SENT	.
sentons	VER:pres	sentir
et	KON	et
que	KON	que
Étienne	NAM	étienne
d'	PRP	de
un	DET:ART	un
prévoyance	NOM	prévoyance
,	PUN	,
<SEG>
occupe	VER:pres	occuper
de	PRP	de
la	DET:ART	le
gain	NOM	gain
et	KON	et
,	PUN	,
donc	ADV	donc
.	SENT	.
répondit	VER:simp	répondre
se	PRO:PER	se
qu'	KON	que
petit	ADJ	petit
C'	PRO:DEM	ce
,	PUN	,
revient	VER:pres	revenir
que	KON	que
ce	PRO:DEM	ce
qui	PRO:REL	qui
de	PRP	de
,	PUN	,
...	PUN	...
<EOS>	<EOS>	<EOS>
au	PRP:det	au
nouvelle	ADJ	nouveau
,	PUN	,
par	PRP	par
nous	PRO:PER	nous
négligé	VER:pper	négliger
battement	NOM	battement
est	VER:pres	être
à	PRP	à
le	DET:ART	le
est	VER:pres	être
monsieur	NOM	monsieur
se	PRO:PER	se
de	PRP	de
nous	PRO:PER	nous
directeur	NOM	directeur
jusqu'	PRP	jusque
les	DET:ART	le
de	PRP	de
providence	NOM	providence
lieu	NOM	lieu
<EOS>	<EOS>	<EOS>
nerveux	ADJ	nerveux
chaque	PRO:IND	chaque
réclamer	VER:infi	réclamer
laisser	VER:infi	laisser
malheur	NOM	malheur
jouer	VER:infi	jouer
tout	ADV	tout
mourir	VER:infi	mourir
moins	ADV	moins
ici	ADV	ici
de	PRP	de
car	KON	car
désir	NOM	désir
à	PRP	à
honnête	NOM	honnête
--	PUN	--
juste	ADJ	juste
notre	DET:POS	notre
montre	VER:pres	montrer
avait	VER:impf	avoir
faim	NOM	faim
contrôle	NOM	contrôle
,	PUN	,
,	PUN	,
phrase	NOM	phrase
donnant	VER:ppre	donner
.	SENT	.
une	DET:ART	un
elle	PRO:PER	elle
qu'	KON	que
simplement	ADV	simplement
la	DET:ART	le
:	PUN	:
,	PUN	,
ce	PRO:DEM	ce
dernière	ADJ	dernier
en	PRP	en
,	PUN	,
-ce	PRO:DEM	ce
Compagnie	NOM	compagnie
s'	PRO:PER	se
,	PUN	,
le	DET:ART	le
exigence	NOM	exigence
crise	NOM	crise
partage	VER:pres	partager
sourit	VER:pres	sourire
elle	PRO:PER	elle
de	PRP	de
nous	PRO:PER	nous
Est	VER:pres	être
Notre	NAM	notre
il	PRO:PER	il
Il	PRO:PER	il
rôle	NOM	rôle
bonnement	ADV	bonnement
<SEG>
l'	PRO:PER	la|le
,	PUN	,
vous	PRO:PER	vous
nous	PRO:PER	nous
Compagnie	NOM	compagnie
M	VER:pper	m
qui	PRO:REL	qui
baisse	NOM	baisse
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
une	DET:ART	un
Ah	INT	ah
bêtises	NOM	bêtise
faire	VER:infi	faire
.	SENT	.
Comment	ADV	comment
dividendes	NOM	dividende
aura	VER:futu	avoir
ouvrier	NOM	ouvrier
est	VER:pres	être
beau	ADJ	beau
pareilles	ADJ	pareil
<EOS>	<EOS>	<EOS>
travailleurs	NOM	travailleur
en	PRP	en
voilà	ADV	voilà
les	PRO:PER	la|le
économies	NOM	économie
,	PUN	,
la	DET:ART	le
de	PRP	de
?	SENT	?
nous	PRO:PER	nous
de	PRP	de
révolte	VER:pres	révolter
salaire	NOM	salaire
...	PUN	...
Je	PRO:PER	je
si	KON	si
actionnaires	NOM	actionnaire
des	PRP:det	du
<EOS>	<EOS>	<EOS>
réalisant	VER:ppre	réaliser
très	ADV	très
,	PUN	,
dire	VER:infi	dire
accusation	NOM	accusation
sueur	NOM	sueur
!	SENT	!
.	SENT	.
les	DET:ART	le
le	DET:ART	le
à	PRP	à
affamer	VER:infi	affamer
-vous	PRO:PER	vous
de	PRP	de
car	KON	car
dire	NOM	dire
y	PRO:PER	y
Monsieur	NOM	monsieur
des	PRP:det	du
--	PUN	--
sauver	VER:infi	sauver
vivre	VER:infi	vivre
qui	PRO:REL	qui
sur	PRP	sur
<EOS>	<EOS>	<EOS>
,	PUN	,
attendais	VER:impf	attendre
système	NOM	système
est	VER:pres	être
directeur	NOM	directeur
le	DET:ART	le
cette	PRO:DEM	ce
et	KON	et
elle	PRO:PER	elle
c'	PRO:DEM	ce
ce	PRO:DEM	ce
pour	PRP	pour
<EOS>	<EOS>	<EOS>
uniquement	ADV	uniquement
peuple	NOM	peuple
d'	PRP	de
!	SENT	!
et	KON	et
,	PUN	,
agit	VER:pres	agir
pouvez	VER:pres	pouvoir
a	VER:pres	avoir
mal	ADV	mal
!	SENT	!
nouveau	ADJ	nouveau
.	SENT	.
le	DET:ART	le
l'	DET:ART	le
des	PRP:det	du
Hennebeau	NOM	hennebeau
,	PUN	,
cria	VER:simp	crier
déguisée	VER:pper	déguiser
<SEG>
,	PUN	,
-mêmes	ADJ	même
coûte	VER:pres	coûter
que	KON	que
la	DET:ART	le
Une	DET:ART	un
<EOS>	<EOS>	<EOS>
font	VER:pres	faire
en	PRP	en
de	PRP	de
intérêt	NOM	intérêt
accuser	VER:infi	accuser
Presque	ADV	presque
somme	VER:pres	sommer
moitié	NOM	moitié
Croyez	VER:pres	croire
souffrent	VER:pres	souffrir
réussissent	VER:pres	réussir
retirer	VER:infi	retirer
engloutie	VER:pper	engloutir
faillite	NOM	faillite
deux	NUM	deux
n'	ADV	ne
est	VER:pres	être
et	KON	et
pas	ADV	pas
devriez	VER:cond	devoir
de	PRP	de
!	SENT	!
tout	ADV	tout
elles	PRO:PER	elle
-vous	PRO:PER	vous
les	DET:ART	le
sociétés	NOM	société
dans	PRP	dans
équipée	VER:pper	équiper
,	PUN	,
les	DET:ART	le
.	SENT	.
une	DET:ART	un
mines	NOM	mine
des	PRP:det	du
.	SENT	.
d'	PRP	de
reste	VER:pres	rester
quinze	NUM	quinze
minières	ADJ	minier
millions	NOM	million
celles	PRO:DEM	celui
?	SENT	?
courent	VER:pres	courir
aujourd'hui	ADV	aujourd'hui
dans	PRP	dans
que	PRO:REL	que
elles	PRO:PER	elle
industrie	NOM	industrie
l'	DET:ART	le
à	PRP	à
avant	PRP	avant
capitaux	NOM	capital
France	NAM	france
...	PUN	...
énormes	ADJ	énorme
la	DET:ART	le
de	PRP	de
Du	NAM	du
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
peine	NOM	peine
Compagnie	NOM	compagnie
francs	NOM	franc
leurs	DET:POS	leur
mille	NUM	mille
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
ouvriers	NOM	ouvrier
;	PUN	;
stupide	ADJ	stupide
c'	PRO:DEM	ce
,	PUN	,
risques	NOM	risque
par	PRP	par
,	PUN	,
savoir	VER:infi	savoir
d'	PRP	de
qui	PRO:REL	qui
un	DET:ART	un
médiocre	ADJ	médiocre
de	PRP	de
telle	NOM	tel
cent	NUM	cent
que	KON	que
souffrent	VER:pres	souffrir
Quand	KON	quand
exemple	NOM	exemple
fosse	NOM	fosse
cruauté	NOM	cruauté
,	PUN	,
les	DET:ART	le
,	PUN	,
<SEG>
ne	ADV	ne
voulez	VER:pres	vouloir
pour	PRP	pour
pas	ADV	pas
de	PRP	de
faits	NOM	fait
elle	PRO:PER	elle
Mais	VER:impf	mais
la	DET:ART	le
vous	PRO:PER	vous
à	PRP	à
perdre	VER:infi	perdre
elle	PRO:PER	elle
,	PUN	,
à	PRP	à
choses	NOM	chose
sous	PRP	sous
très	ADV	très
n'	ADV	ne
Prenez	VER:pres	prendre
de	PRP	de
à	PRP	à
,	PUN	,
est	VER:pres	être
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
voulez	VER:pres	vouloir
elles	PRO:PER	elle
non	ADV	non
ruine	NOM	ruine
tant	ADV	tant
crise	NOM	crise
,	PUN	,
est	VER:pres	être
nous	PRO:PER	nous
ça	PRO:DEM	cela
bien	ADV	bien
qu'	KON	que
vous	PRO:PER	vous
à	PRP	à
pas	ADV	pas
?	SENT	?
,	PUN	,
autant	ADV	autant
que	PRO:REL	que
vous	PRO:PER	vous
que	KON	que
vont	VER:pres	aller
homme	NOM	homme
concurrence	NOM	concurrence
d'	PRP	de
y	PRO:PER	y
Elle	PRO:PER	elle
entendre	VER:infi	entendre
du	PRP:det	du
que	KON	que
pas	ADV	pas
<EOS>	<EOS>	<EOS>
,	PUN	,
amélioration	NOM	amélioration
comprendre	VER:infi	comprendre
iront	VER:futu	aller
il	PRO:PER	il
peine	NOM	peine
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
la	DET:ART	le
c'	PRO:DEM	ce
la	DET:ART	le
le	DET:ART	le
salaire	NOM	salaire
et	KON	et
--	PUN	--
,	PUN	,
possible	ADJ	possible
ne	ADV	ne
obéit	VER:pres	obéir
pas	ADV	pas
...	PUN	...
.	SENT	.
jeune	ADJ	jeune
-en	PRO:PER	en
cause	NOM	cause
comme	ADV	comme
actuelle	ADJ	actuel
a	VER:pres	avoir
dit	VER:pres	dire
même	ADV	même
!	SENT	!
maîtresse	NOM	maîtresse
-vous	PRO:PER	vous
dans	PRP	dans
et	KON	et
Si	KON	si
,	PUN	,
les	DET:ART	le
comprenons	VER:pres	comprendre
,	PUN	,
,	PUN	,
n'	ADV	ne
<SEG>
délégués	NOM	délégué
avec	PRP	avec
jour	NOM	jour
camarade	NOM	camarade
à	PRP	à
,	PUN	,
,	PUN	,
autre	ADJ	autre
être	NOM	être
pourtant	ADV	pourtant
souffle	NOM	souffle
si	ADV	si
part	NOM	part
,	PUN	,
par	PRP	par
Les	DET:ART	le
passa	VER:simp	passer
façon	NOM	façon
que	KON	que
ils	PRO:PER	il
qu'	PRO:REL	que
de	PRP	de
un	DET:ART	un
tremblante	ADJ	tremblant
<EOS>	<EOS>	<EOS>
venait	VER:impf	venir
se	PRO:PER	se
recommençaient	VER:impf	recommencer
ouvriers	NOM	ouvrier
gêne	NOM	gêne
parole	NOM	parole
qui	PRO:REL	qui
elles	PRO:PER	elle
autres	ADJ	autre
un	DET:ART	un
il	PRO:PER	il
fit	VER:simp	faire
;	PUN	;
aillent	VER:pres	ailler
du	PRP:det	du
Une	DET:ART	un
finiront	VER:futu	finir
forme	NOM	forme
,	PUN	,
comprenaient	VER:impf	comprendre
arranger	VER:infi	arranger
,	PUN	,
ce	PRO:DEM	ce
de	PRP	de
,	PUN	,
peur	NOM	peur
de	PRP	de
qu'	KON	que
le	DET:ART	le
recueillement	NOM	recueillement
les	DET:ART	le
l'	DET:ART	le
de	PRP	de
Cette	PRO:DEM	ce
autrement	ADV	autrement
fut	VER:simp	être
ce	PRO:DEM	ce
.	SENT	.
à	PRP	à
le	DET:ART	le
milieu	NOM	milieu
dans	PRP	dans
,	PUN	,
conviction	NOM	conviction
et	KON	et
jeter	VER:infi	jeter
ou	KON	ou
silence	NOM	silence
sentaient	VER:impf	sentir
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
demi-voix	ADV	demi-voix
réclamer	VER:infi	réclamer
grand	ADJ	grand
.	SENT	.
prononcée	VER:pper	prononcer
leur	DET:POS	leur
mal	ADV	mal
.	SENT	.
<EOS>	<EOS>	<EOS>
de	PRP	de
telle	PRO:DEM	tel
salon	NOM	salon
à	PRP	à
une	DET:ART	un
bien	ADJ	bien
un	DET:ART	un
au	PRP:det	au
s'	PRO:PER	se
,	PUN	,
modérée	VER:pper	modérer
,	PUN	,
de	PRP	de
menace	NOM	menace
<SEG>
des	PRP:det	du
repoussez	VER:pres	repousser
ce	PRO:DEM	ce
,	PUN	,
pensif	ADJ	pensif
le	DET:ART	le
;	PUN	;
que	PRO:REL	que
sur	PRP	sur
,	PUN	,
leur	DET:POS	leur
Hennebeau	NAM	hennebeau
payé	VER:pper	payer
,	PUN	,
vous	PRO:PER	vous
babiole	NOM	babiole
mois	NOM	moi|mois
,	PUN	,
confortables	ADJ	confortable
M	VER:pper	m
nos	DET:POS	notre
avait	VER:impf	avoir
,	PUN	,
coude	NOM	coude
un	DET:ART	un
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
luxe	NOM	luxe
Tous	PRO:IND	tout
,	PUN	,
Nous	PRO:PER	nous
et	KON	et
dont	PRO:REL	dont
,	PUN	,
leva	VER:simp	lever
,	PUN	,
les	DET:ART	le
regards	NOM	regard
-ci	ADV	-ci
l'	PRO:PER	la|le
sièges	NOM	siège
:	PUN	:
tout	ADV	tout
.	SENT	.
Étienne	NAM	étienne
.	SENT	.
.	SENT	.
resté	VER:pper	rester
monsieur	NOM	monsieur
pour	PRP	pour
Maheu	NOM	maheu
tentures	NOM	tenture
c'	PRO:DEM	ce
qui	PRO:REL	qui
les	PRO:PER	la|le
ce	PRO:DEM	ce
sur	PRP	sur
répondez	VER:pres	répondre
poussé	VER:pper	pousser
obliques	ADJ	oblique
langue	NOM	langue
la	DET:ART	le
de	PRP	de
la	DET:ART	le
,	PUN	,
légèrement	ADV	légèrement
imitèrent	VER:simp	imiter
les	DET:ART	le
moindre	ADJ	moindre
<EOS>	<EOS>	<EOS>
.	SENT	.
est	VER:pres	être
conditions	NOM	condition
aurait	VER:cond	avoir
sur	PRP	sur
était	VER:impf	être
<EOS>	<EOS>	<EOS>
celui	PRO:DEM	celui
Enfin	ADV	enfin
se	PRO:PER	se
reprit	VER:simp	reprendre
Alors	ADV	alors
que	PRO:REL	que
,	PUN	,
maladroite	ADJ	maladroit
et	KON	et
congédier	VER:infi	congédier
pendant	PRP	pendant
allons	VER:pres	aller
dire	VER:infi	dire
déjà	ADV	déjà
chaudes	ADJ	chaud
--	PUN	--
soupe	NOM	soupe
empâtée	ADJ	empâté
autres	ADJ	autre
,	PUN	,
aux	PRP:det	au
...	PUN	...
tout	ADV	tout
<SEG>
je	PRO:PER	je
exigences	NOM	exigence
ordres	NOM	ordre
vos	DET:POS	votre
vos	DET:POS	votre
,	PUN	,
donne	VER:pres	donner
bonne	ADJ	bon
j'	PRO:PER	je
veiller	VER:infi	veiller
...	PUN	...
un	DET:ART	un
,	PUN	,
décider	VER:infi	décider
je	PRO:PER	je
,	PUN	,
ne	ADV	ne
ici	ADV	ici
,	PUN	,
vous	PRO:PER	vous
repousse	VER:pres	repousser
et	KON	et
de	PRP	de
que	PRO:REL	que
apporterez	VER:futu	apporter
Régie	NOM	régie
suis	VER:pres	suivre|être
,	PUN	,
vous	PRO:PER	vous
--	PUN	--
mais	KON	mais
ai	VER:pres	avoir
cru	VER:pper	croire
plus	ADV	plus
connaître	VER:infi	connaître
vous	PRO:PER	vous
rôle	NOM	rôle
galibots	NOM	galibot
je	PRO:PER	je
.	SENT	.
seul	ADJ	seul
que	KON	que
écria	VER:simp	écrier
dernier	ADJ	dernier
brave	ADJ	brave
mais	KON	mais
ai	VER:pres	avoir
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
de	PRP	de
.	SENT	.
ai	VER:pres	avoir
des	PRP:det	du
à	PRP	à
Je	PRO:PER	je
,	PUN	,
n'	ADV	ne
de	PRP	de
me	PRO:PER	me
volonté	NOM	volonté
le	DET:ART	le
de	PRP	de
,	PUN	,
m'	PRO:PER	me
,	PUN	,
leur	DET:POS	leur
dit	VER:pper	dire
<EOS>	<EOS>	<EOS>
puis	ADV	puis
On	PRO:PER	on
directeur	NOM	directeur
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
salarié	NOM	salarié
Je	PRO:PER	je
.	SENT	.
le	DET:ART	le
je	PRO:PER	je
ferai	VER:futu	faire
Moi	PRO:PER	moi
pas	ADV	pas
est	VER:pres	être
dire	VER:infi	dire
devoir	VER:infi	devoir
mon	DET:POS	mon
!	SENT	!
...	PUN	...
la	DET:ART	le
comme	KON	comme
exécution	NOM	exécution
rien	ADV	rien
les	PRO:PER	la|le
garderais	VER:cond	garder
bien	ADV	bien
ce	PRO:DEM	ce
me	PRO:PER	me
à	PRP	à
vous	PRO:PER	vous
Vous	NAM	vous
<SEG>
maintenant	ADV	maintenant
,	PUN	,
,	PUN	,
,	PUN	,
de	PRP	de
avec	PRP	avec
,	PUN	,
mentir	VER:infi	mentir
qu'	PRO:REL	que
de	PRP	de
,	PUN	,
questions	NOM	question
d'	PRP	de
Et	KON	et
eux	PRO:PER	eux
qu'	PRO:REL	que
et	KON	et
défiance	NOM	défiance
il	PRO:PER	il
fonctionnaire	NOM	fonctionnaire
d'	PRP	de
instrument	NOM	instrument
les	DET:ART	le
Étienne	NAM	étienne
ouvrier	NOM	ouvrier
si	ADV	si
Un	DET:ART	un
.	SENT	.
.	SENT	.
sécheresse	NOM	sécheresse
payait	VER:impf	payer
un	DET:ART	un
intrigant	NOM	intrigant
mineurs	ADJ	mineur
il	PRO:PER	il
ce	PRO:DEM	ce
vivait	VER:impf	vivre
Il	PRO:PER	il
à	PRP	à
venait	VER:impf	venir
se	PRO:PER	se
les	DET:ART	le
qui	PRO:REL	qui
voler	VER:infi	voler
vrais	ADJ	vrai
<EOS>	<EOS>	<EOS>
peut-être	ADV	peut-être
se	PRO:PER	se
pouvait	VER:impf	pouvoir
bien	ADV	bien
homme	NOM	homme
courtoise	ADJ	courtois
où	PRO:REL	où
avoir	VER:infi	avoir
les	DET:ART	le
,	PUN	,
le	PRO:PER	le
son	DET:POS	son
une	DET:ART	un
d'	PRP	de
patrons	NOM	patron
se	PRO:PER	se
intérêt	NOM	intérêt
.	SENT	.
et	KON	et
on	PRO:PER	on
mettant	VER:ppre	mettre
,	PUN	,
correct	ADJ	correct
en	PRP	en
de	PRP	de
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
dans	PRP	dans
air	NOM	air
simple	ADJ	simple
<EOS>	<EOS>	<EOS>
haut	ADJ	haut
devait	VER:impf	devoir
,	PUN	,
demandaient	VER:impf	demander
quel	PRO:REL	quel
il	PRO:PER	il
entre	PRP	entre
osa	VER:simp	oser
!	SENT	!
évitant	VER:ppre	éviter
,	PUN	,
autorité	NOM	autorité
un	DET:ART	un
regardaient	VER:impf	regarder
la	DET:ART	le
réponse	NOM	réponse
de	PRP	de
parlait	VER:impf	parler
ainsi	ADV	ainsi
passionner	VER:infi	passionner
comme	ADV	comme
transmettrai	VER:futu	transmettre
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
Ah	INT	ah
aller	VER:infi	aller
Hennebeau	NAM	hennebeau
personne	NOM	personne
avez	VER:pres	avoir
délégués	NOM	délégué
vous	PRO:PER	vous
complique	VER:pres	compliquer
où	PRO:REL	où
regrettable	ADJ	regrettable
échappent	VER:pres	échapper
!	SENT	!
.	SENT	.
,	PUN	,
vous	PRO:PER	vous
n'	ADV	ne
<EOS>	<EOS>	<EOS>
Il	NAM	il
adresser	VER:infi	adresser
plaider	VER:infi	plaider
moi	PRO:PER	moi
seulement	ADV	seulement
qui	PRO:REL	qui
nous	PRO:PER	nous
.	SENT	.
où	PRO:REL	où
de	PRP	de
...	PUN	...
<EOS>	<EOS>	<EOS>
!	SENT	!
--	PUN	--
Si	VER:subi	si
des	PRP:det	du
de	PRP	de
!	SENT	!
que	KON	que
...	PUN	...
M	NOM	m
cela	PRO:DEM	cela
monsieur	NOM	monsieur
comme	KON	comme
donc	ADV	donc
,	PUN	,
là-bas	ADV	là-bas
faut	VER:pres	falloir
<EOS>	<EOS>	<EOS>
confiance	NOM	confiance
notre	DET:POS	notre
<EOS>	<EOS>	<EOS>
.	SENT	.
raisons	NOM	raison
même	ADV	même
suivi	VER:pper	suivre
,	PUN	,
le	DET:ART	le
.	SENT	.
ne	ADV	ne
nous	PRO:PER	nous
cause	NOM	cause
nous	PRO:PER	nous
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
fâcha	VER:simp	fâcher
Les	DET:ART	le
ne	ADV	ne
sourire	NOM	sourire
nouveau	ADJ	nouveau
savions	VER:impf	savoir
il	PRO:PER	il
directeur	NOM	directeur
moment	NOM	moment
Il	PRO:PER	il
est	VER:pres	être
forcément	ADV	forcément
du	PRP:det	du
intervenir	VER:infi	intervenir
avaient	VER:impf	avoir
point	ADV	point
expliquerions	VER:cond	expliquer
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
choses	NOM	chose
beaucoup	ADV	beaucoup
--	PUN	--
se	PRO:PER	se
se	PRO:PER	se
Voyez	VER:pres	voir
eut	VER:simp	avoir
puissions	VER:subp	pouvoir
.	SENT	.
trouverions	VER:cond	trouver
pas	ADV	pas
dame	INT	dame
en	PRP	en
<EOS>	<EOS>	<EOS>
,	PUN	,
un	DET:ART	un
en	PRP	en
<SEG>
.	SENT	.
une	DET:ART	un
savaient	VER:impf	savoir
seulement	ADV	seulement
ne	ADV	ne
Mais	KON	mais
main	NOM	main
dieu	NOM	dieu
charbonniers	NOM	charbonnier
une	DET:ART	un
où	PRO:REL	où
de	PRP	de
comme	ADV	comme
<EOS>	<EOS>	<EOS>
,	PUN	,
de	PRP	de
,	PUN	,
.	SENT	.
au	PRP:det	au
son	DET:POS	son
inaccessible	ADJ	inaccessible
reculait	VER:impf	reculer
le	PRO:PER	le
,	PUN	,
.	SENT	.
terrifiant	ADJ	terrifiant
,	PUN	,
.	SENT	.
tabernacle	NOM	tabernacle
le	PRO:PER	le
ils	PRO:PER	il
parlait	VER:impf	parler
était	VER:impf	être
Jamais	ADV	jamais
doute	NOM	doute
tendue	VER:pper	tendre
au	PRP:det	au
force	NOM	force
?	SENT	?
Montsou	NAM	montsou
sentaient	VER:impf	sentir
se	PRO:PER	se
était	VER:impf	être
fenêtres	NOM	fenêtre
dans	PRP	dans
juste	ADJ	juste
pas	ADV	pas
de	PRP	de
geste	NOM	geste
c'	PRO:DEM	ce
sans	PRP	sans
le	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
trônait	VER:impf	trôner
cela	PRO:DEM	cela
directeur	NOM	directeur
verraient	VER:cond	voir
ils	PRO:PER	il
vague	ADJ	vague
<EOS>	<EOS>	<EOS>
quand	KON	quand
ne	ADV	ne
<EOS>	<EOS>	<EOS>
dans	PRP	dans
,	PUN	,
<EOS>	<EOS>	<EOS>
vers	PRP	vers
,	PUN	,
sa	DET:POS	son
contrée	NOM	contrée
dix	NUM	dix
là-bas	ADV	là-bas
un	DET:ART	un
religieuse	ADJ	religieux
,	PUN	,
une	NUM	un
son	DET:POS	son
le	PRO:PER	le
fond	NOM	fond
des	PRP:det	du
,	PUN	,
-ce	PRO:DEM	ce
mille	NUM	mille
lointain	NOM	lointain
accroupi	VER:pper	accroupir
Où	PRO:REL	où
qui	PRO:REL	qui
ils	PRO:PER	il
inconnu	ADJ	inconnu
pesait	VER:impf	peser
Et	KON	et
loin	ADV	loin
,	PUN	,
les	DET:ART	le
Paris	NAM	paris
sur	PRP	sur
,	PUN	,
le	DET:ART	le
et	KON	et
<SEG>
En	PRP	en
épaules	NOM	épaule
comprendrez	VER:futu	comprendre
en	PRP	en
boisages	NOM	boisage
Maheu	NOM	maheu
pour	PRP	pour
voilà	ADV	voilà
-même	ADJ	même
,	PUN	,
Étienne	NAM	étienne
amis	NOM	ami
Hennebeau	NAM	hennebeau
mes	DET:POS	mon
Un	DET:ART	un
haussement	NOM	haussement
qu'	PRO:REL	que
un	DET:ART	un
et	KON	et
il	PRO:PER	il
Vous	NAM	vous
demandant	VER:ppre	demander
de	PRP	de
les	PRO:PER	la|le
.	SENT	.
cachée	VER:pper	cacher
sur	PRP	sur
dire	VER:infi	dire
amicalement	ADV	amicalement
,	PUN	,
réfléchirez	VER:futu	réfléchir
cependant	ADV	cependant
grève	NOM	grève
rude	ADJ	rude
que	KON	que
,	PUN	,
!	SENT	!
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
--	PUN	--
défendez	VER:pres	défendre
force	NOM	force
une	DET:ART	un
serait	VER:cond	être
leçon	NOM	leçon
<EOS>	<EOS>	<EOS>
tout	PRO:IND	tout
vous	PRO:PER	vous
monde	NOM	monde
oracles	NOM	oracle
lui	PRO:PER	lui
vous	PRO:PER	vous
aller	VER:infi	aller
des	PRP:det	du
bras	NOM	bras
le	DET:ART	le
nouvelles	NOM	nouvelle
lui	PRO:PER	lui
,	PUN	,
avait	VER:impf	avoir
M	VER:subi	m
les	DET:ART	le
que	KON	que
de	PRP	de
pour	PRP	pour
mauvais	ADJ	mauvais
,	PUN	,
et	KON	et
tapait	VER:impf	taper
une	DET:ART	un
rendant	VER:ppre	rendre
en	PRP	en
eut	VER:simp	avoir
le	PRO:PER	le
.	SENT	.
qui	PRO:REL	qui
cette	PRO:DEM	ce
.	SENT	.
.	SENT	.
qu'	KON	que
était	VER:impf	être
...	PUN	...
tandis	KON	tandis
derrière	PRP	derrière
,	PUN	,
désastre	NOM	désastre
Jeanlin	NAM	jeanlin
lui	PRO:PER	lui
des	PRP:det	du
le	DET:ART	le
leur	PRO:PER	lui
;	PUN	;
mieux	ADV	mieux
s'	PRO:PER	se
de	PRP	de
est	VER:pres	être
accabla	VER:simp	accabler
d'	PRP	de
un	DET:ART	un
découragement	NOM	découragement
<SEG>
dos	NOM	dos
de	PRP	de
les	PRO:PER	la|le
tarif	NOM	tarif
soumission	NOM	soumission
vous	PRO:PER	vous
d'	PRP	de
,	PUN	,
de	PRP	de
redescendrez	VER:futu	redescendre
:	PUN	:
?	SENT	?
.	SENT	.
de	PRP	de
au	PRP:det	au
plus	ADV	plus
leur	DET:POS	leur
son	DET:POS	son
,	PUN	,
...	PUN	...
ailleurs	ADV	ailleurs
accompagnait	VER:impf	accompagner
d'	PRP	de
mot	NOM	mot
Le	DET:ART	le
votre	DET:POS	votre
qui	PRO:REL	qui
sans	PRP	sans
résumer	VER:infi	résumer
<EOS>	<EOS>	<EOS>
troupeau	NOM	troupeau
à	PRP	à
piétinement	NOM	piétinement
sur	PRP	sur
l'	DET:ART	le
