petites	NOM	petit
Roy	NAM	roy
Je	PRO:PER	je
suis	VER:pres	suivre|être
Mme	NOM	madame
quitter	VER:infi	quitter
bien	ADV	bien
Vous	PRO:PER	vous
Du	PRP:det	du
places	NOM	place
partir	VER:infi	partir
feuillue	ADJ	feuillu
ai	VER:pres	avoir
Mais	NAM	mais
répondit	VER:simp	répondre
vous	PRO:PER	vous
premier	NUM	premier
!	SENT	!
,	PUN	,
déjà	ADV	déjà
obligé	VER:pper	obliger
et	KON	et
bière	NOM	bière
«	PUN:cit	«
,	PUN	,
farceur	NOM	farceur
hommes	NOM	homme
ne	ADV	ne
ayant	VER:ppre	avoir
criait	VER:impf	crier
faisait	VER:impf	faire
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
peuvent	VER:pres	pouvoir
d'	PRP	de
:	PUN	:
accaparer	VER:infi	accaparer
<EOS>	<EOS>	<EOS>
Mme	NOM	madame
il	PRO:PER	il
réservées	VER:pper	réserver
hésitant	VER:ppre	hésiter
chaleur	NOM	chaleur
étuve	NOM	étuve
car	KON	car
il	PRO:PER	il
limonade	NOM	limonade
au	PRP:det	au
les	PRO:PER	la|le
en	PRP	en
les	DET:ART	le
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
envie	NOM	envie
.	SENT	.
»	PUN:cit	»
cette	PRO:DEM	ce
une	DET:ART	un
rang	NOM	rang
allait	VER:impf	aller
Walter	NAM	walter
<EOS>	<EOS>	<EOS>
de	PRP	de
en	PRP	en
grotte	NOM	grotte
:	PUN	:
Walter	NAM	walter
gagnèrent	VER:simp	gagner
de	PRP	de
:	PUN	:
<SEG>
avec	PRP	avec
de	PRP	de
tous	PRO:IND	tout
:	PUN	:
répondit	VER:simp	répondre
banc	NOM	banc
gêneriez	VER:cond	gêner
Elle	PRO:PER	elle
vous	PRO:PER	vous
nous	PRO:PER	nous
,	PUN	,
restiez	VER:impf	rester
On	NAM	on
:	PUN	:
grands	ADJ	grand
Elle	NAM	elle
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
est	VER:pres	être
de	PRP	de
doux	ADJ	doux
au	PRP:det	au
avec	PRP	avec
<EOS>	<EOS>	<EOS>
C'	NAM	c'
:	PUN	:
...	PUN	...
très	ADV	très
le	PRO:PER	le
.	SENT	.
<EOS>	<EOS>	<EOS>
personne	ADV	personne
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
Voyons	NAM	voyons
vous	PRO:PER	vous
.	SENT	.
,	PUN	,
debout	ADV	debout
J'	NAM	j'
tireurs	NOM	tireur
coin	NOM	coin
regardait	VER:impf	regarder
restez	VER:pres	rester
madame	NOM	madame
«	PUN:cit	«
de	PRP	de
est	VER:pres	être
,	PUN	,
»	PUN:cit	»
obéirai	VER:futu	obéir
si	KON	si
ne	ADV	ne
la	PRO:PER	la
les	DET:ART	le
.	SENT	.
répéter	VER:infi	répéter
Il	PRO:PER	il
.	SENT	.
bien	ADV	bien
monsieur	NOM	monsieur
Tenez	VER:pres	tenir
<EOS>	<EOS>	<EOS>
,	PUN	,
«	PUN:cit	«
Nous	PRO:PER	nous
,	PUN	,
drôle	ADJ	drôle
.	SENT	.
.	SENT	.
très	ADV	très
...	PUN	...
»	PUN:cit	»
...	PUN	...
monsieur	NOM	monsieur
,	PUN	,
plaisir	NOM	plaisir
de	PRP	de
ses	DET:POS	son
ce	PRO:DEM	ce
cave	NOM	cave
insista	VER:simp	insister
.	SENT	.
entendait	VER:impf	entendre
connaissait	VER:impf	connaître
Bel-Ami	NAM	bel-ami
besoin	NOM	besoin
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Georges	NAM	georges
yeux	NOM	œil
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
gentil	ADJ	gentil
vous	PRO:PER	vous
avons	VER:pres	avoir
côtés	NOM	côté
.	SENT	.
les	DET:ART	le
«	PUN:cit	«
<SEG>
l'	DET:ART	le
l'	DET:ART	le
sur	PRP	sur
son	DET:POS	son
voix	NOM	voix
escalier	NOM	escalier
<EOS>	<EOS>	<EOS>
.	SENT	.
passé	VER:pper	passer
qu'	PRO:REL	que
et	KON	et
La	DET:ART	le
en	PRP	en
Rival	NAM	rival
redoutable	ADJ	redoutable
montèrent	VER:simp	monter
!	SENT	!
six	NUM	six
assirent	VER:simp	asseoir
il	PRO:PER	il
Et	NAM	et
On	NAM	on
messieurs	NOM	messieurs
de	PRP	de
:	PUN	:
énorme	ADJ	énorme
au	PRP:det	au
Jacques	NAM	jacques
thorax	NOM	thorax
voûtée	VER:pper	voûter
,	PUN	,
second	NUM	second
les	DET:ART	le
la	DET:ART	le
fond	NOM	fond
s'	PRO:PER	se
.	SENT	.
caveau	NOM	caveau
en	PRP	en
cette	PRO:DEM	ce
»	PUN:cit	»
,	PUN	,
un	DET:ART	un
de	PRP	de
mesdames	NOM	mesdames
<EOS>	<EOS>	<EOS>
,	PUN	,
jury	NOM	jury
très	ADV	très
avait	VER:impf	avoir
,	PUN	,
duel	NOM	duel
venue	VER:pper	venir
serrés	VER:pper	serrer
rappelait	VER:impf	rappeler
œil	NOM	œil
commencer	VER:infi	commencer
qui	PRO:REL	qui
résonna	VER:simp	résonner
estrade	NOM	estrade
veille	NOM	veille
petit	ADJ	petit
,	PUN	,
le	PRO:PER	le
face	NOM	face
<EOS>	<EOS>	<EOS>
.	SENT	.
du	PRP:det	du
de	PRP	de
va	VER:pres	aller
d'	PRP	de
vêtements	NOM	vêtement
sur	PRP	sur
blanc	ADJ	blanc
Il	PRO:PER	il
tout	ADV	tout
et	KON	et
saillir	VER:infi	saillir
du	PRP:det	du
se	PRO:PER	se
matin	NOM	matin
destinées	VER:pper	destiner
comme	KON	comme
le	DET:ART	le
y	PRO:PER	y
leurs	DET:POS	leur
le	DET:ART	le
pour	PRP	pour
chaises	NOM	chaise
,	PUN	,
faire	VER:infi	faire
un	DET:ART	un
regardait	VER:impf	regarder
<EOS>	<EOS>	<EOS>
carton	NOM	carton
davantage	ADV	davantage
salle	NOM	salle
,	PUN	,
seul	ADJ	seul
«	PUN:cit	«
<SEG>
petit	ADJ	petit
Ramoncel	NAM	ramoncel
,	PUN	,
longue	ADJ	longue
général	NOM	général
,	PUN	,
Deux	NUM	deux
du	PRP:det	du
caveau	NOM	caveau
maîtres	NOM	maître
.	SENT	.
Rouget	NAM	rouget
de	PRP	de
et	KON	et
Ils	PRO:PER	il
deux	NUM	deux
de	PRP	de
.	SENT	.
jeunes	ADJ	jeune
de	PRP	de
grand	ADJ	grand
un	DET:ART	un
noms	NOM	nom
<EOS>	<EOS>	<EOS>
.	SENT	.
homme	NOM	homme
un	DET:ART	un
trois	NUM	trois
:	PUN	:
étaient	VER:impf	être
Matthéo	NAM	matthéo
Crèvecœur	NAM	crèvecœur
celle	PRO:DEM	celui
chauve	ADJ	chauve
:	PUN	:
<EOS>	<EOS>	<EOS>
,	PUN	,
côtés	NOM	côté
Leurs	DET:POS	leur
Pierre	NAM	pierre
;	PUN	;
moustaches	NOM	moustache
;	PUN	;
.	SENT	.
ordre	NOM	ordre
Joséphin	NAM	joséphin
homme	NOM	homme
coururent	VER:simp	courir
le	DET:ART	le
pancartes	NOM	pancarte
Raynaldi	NAM	raynaldi
,	PUN	,
,	PUN	,
à	PRP	à
Plumeau	NOM	plumeau
second	NUM	second
Gaspard	NAM	gaspard
un	DET:ART	un
apparurent	VER:simp	apparaître
gauche	ADJ	gauche
de	PRP	de
droite	NOM	droit|droite
.	SENT	.
Carvin	NAM	carvin
M	VER:pper	m
accrochées	VER:pper	accrocher
furent	VER:simp	être
M	VER:pper	m
C'	PRO:DEM	ce
de	PRP	de
grandes	ADJ	grand
,	PUN	,
,	PUN	,
Celle	PRO:DEM	celui
et	KON	et
:	PUN	:
,	PUN	,
,	PUN	,
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
Simon	NAM	simon
deux	NUM	deux
,	PUN	,
bons	ADJ	bon
deux	NUM	deux
maîtres	NOM	maître
à	PRP	à
hommes	NOM	homme
<EOS>	<EOS>	<EOS>
maître	NOM	maître
élégants	ADJ	élégant
barbe	NOM	barbe
peintre	NOM	peintre
portait	VER:impf	porter
président	NOM	président
de	PRP	de
Merleron	NAM	merleron
.	SENT	.
Ujar	NAM	ujar
aux	PRP:det	au
<SEG>
,	PUN	,
d'	PRP	de
,	PUN	,
<EOS>	<EOS>	<EOS>
tous	PRO:IND	tout
.	SENT	.
,	PUN	,
rien	ADV	rien
,	PUN	,
jury	NOM	jury
attaquer	VER:infi	attaquer
à	PRP	à
six	NUM	six
secs	ADJ	sec
<EOS>	<EOS>	<EOS>
ne	ADV	ne
!	SENT	!
air	NOM	air
que	KON	que
ce	PRO:DEM	ce
messieurs	NOM	messieurs
Et	NOM	et
dans	PRP	dans
pareils	ADJ	pareil
s'	PRO:PER	se
Le	DET:ART	le
air	NOM	air
en	PRP	en
«	PUN:cit	«
automates	NOM	automate
vivantes	ADJ	vivant
avec	PRP	avec
mot	NOM	mot
commencèrent	VER:simp	commencer
temps	NOM	temps
»	PUN:cit	»
voyait	VER:impf	voir
des	PRP:det	du
costume	NOM	costume
de	PRP	de
avant	NOM	avant
marionnettes	NOM	marionnette
,	PUN	,
.	SENT	.
en	PRP	en
un	DET:ART	un
gestes	NOM	geste
militaire	ADJ	militaire
à	PRP	à
.	SENT	.
rire	VER:infi	rire
inclinaient	VER:impf	incliner
on	PRO:PER	on
entendait	VER:impf	entendre
tête	NOM	tête
Ayant	VER:ppre	avoir
deux	NUM	deux
public	NOM	public
fait	VER:pper	faire
deux	NUM	deux
un	DET:ART	un
deux	NUM	deux
.	SENT	.
,	PUN	,
,	PUN	,
seraient	VER:cond	être
d'	PRP	de
un	DET:ART	un
pour	PRP	pour
blanche	ADJ	blanc
battus	VER:pper	battre
peu	ADV	peu
de	PRP	de
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
Touché	NAM	touché
les	DET:ART	le
De	PRP	de
<EOS>	<EOS>	<EOS>
mouvements	NOM	mouvement
ils	PRO:PER	il
avec	PRP	avec
du	PRP:det	du
temps	NOM	temps
<EOS>	<EOS>	<EOS>
connaisseur	ADJ	connaisseur
peau	NOM	peau
des	PRP:det	du
raides	ADJ	raide
d'	PRP	de
qui	PRO:REL	qui
armes	NOM	arme
pierrots-soldats	NOM	pierrots-soldats
leur	DET:POS	leur
la	DET:ART	le
et	KON	et
toile	NOM	toile
:	PUN	:
salut	NOM	salut
le	DET:ART	le
<SEG>
fleuret	NOM	fleuret
an	NOM	an
remplacés	VER:pper	remplacer
deux	NUM	deux
s'	PRO:PER	se
au	PRP:det	au
Planton	NOM	planton
.	SENT	.
agitaient	VER:impf	agiter
lui	PRO:PER	lui
rien	ADV	rien
vaguement	ADV	vaguement
<EOS>	<EOS>	<EOS>
le	DET:ART	le
bras	NOM	bras
et	KON	et
et	KON	et
que	KON	que
dégonflerait	VER:cond	dégonfler
cependant	ADV	cependant
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
militaire	ADJ	militaire
les	DET:ART	le
vend	VER:pres	vendre
.	SENT	.
.	SENT	.
,	PUN	,
.	SENT	.
<EOS>	<EOS>	<EOS>
bois	NOM	bois
On	PRO:PER	on
très	ADV	très
de	PRP	de
de	PRP	de
maître	NOM	maître
boulevards	NOM	boulevard
civil	ADJ	civil
le	DET:ART	le
qui	PRO:REL	qui
aux	PRP:det	au
deux	NUM	deux
<EOS>	<EOS>	<EOS>
et	KON	et
était	VER:impf	être
Carapin	NAM	carapin
.	SENT	.
tireurs	NOM	tireur
songeait	VER:impf	songer
coup	NOM	coup
;	PUN	;
gracieux	ADJ	gracieux
MM	NOM	messieurs
.	SENT	.
eût	VER:subi	avoir
il	PRO:PER	il
était	VER:impf	être
un	DET:ART	un
gros	ADJ	gros
ridicules	ADJ	ridicule
M	ADJ	m
en	PRP	en
Ces	PRO:DEM	ce
premier	NUM	premier
,	PUN	,
tout	ADV	tout
lutteurs	NOM	lutteur
et	KON	et
bonshommes	NOM	bonshommes
Carapin	NAM	carapin
par	PRP	par
ne	ADV	ne
,	PUN	,
content	ADJ	content
qu'	PRO:REL	que
un	DET:ART	un
peu	ADV	peu
.	SENT	.
sur	PRP	sur
Planton	NOM	planton
l'	DET:ART	le
,	PUN	,
comprenait	VER:impf	comprendre
<EOS>	<EOS>	<EOS>
furent	VER:simp	être
jour	NOM	jour
Les	DET:ART	le
premiers	NUM	premier
tendant	VER:ppre	tendre
semblaient	VER:impf	sembler
M	NOM	m
On	PRO:PER	on
petit	ADJ	petit
de	PRP	de
<EOS>	<EOS>	<EOS>
mais	KON	mais
dit	VER:pper	dire
.	SENT	.
maître	NOM	maître
on	PRO:PER	on
<SEG>
fendait	VER:impf	fendre
Il	PRO:PER	il
.	SENT	.
prendre	VER:infi	prendre
M	NOM	m
<EOS>	<EOS>	<EOS>
un	DET:ART	un
le	DET:ART	le
relever	VER:infi	relever
reste	NOM	reste
riait	VER:impf	rire
le	DET:ART	le
ferme	ADJ	ferme
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
son	DET:POS	son
la	DET:ART	le
un	DET:ART	un
remuait	VER:impf	remuer
effort	NOM	effort
se	PRO:PER	se
telle	PRO:DEM	tel
avant	NOM	avant
.	SENT	.
à	PRP	à
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
mal	ADV	mal
sautait	VER:impf	sauter
serré	VER:pper	serrer
résolution	NOM	résolution
il	PRO:PER	il
pesanteur	NOM	pesanteur
comme	KON	comme
de	PRP	de
les	DET:ART	le
son	DET:POS	son
très	ADV	très
,	PUN	,
de	PRP	de
.	SENT	.
bras	NOM	bras
minutes	NOM	minute
qu'	PRO:REL	que
corps	NOM	corps
son	DET:POS	son
se	PRO:PER	se
se	PRO:PER	se
que	ADV	que
vie	NOM	vie
plus	ADV	plus
une	DET:ART	un
,	PUN	,
énergique	ADJ	énergique
trouvant	VER:ppre	trouver
On	PRO:PER	on
singe	NOM	singe
avec	PRP	avec
de	PRP	de
déclarèrent	VER:simp	déclarer
il	PRO:PER	il
immobilisé	VER:pper	immobiliser
très	ADV	très
<EOS>	<EOS>	<EOS>
et	KON	et
semblait	VER:impf	sembler
.	SENT	.
comme	ADV	comme
jeu	NOM	jeu
en	PRP	en
Carapin	NAM	carapin
.	SENT	.
ce	PRO:DEM	ce
et	KON	et
éléphant	NOM	éléphant
baudruche	NOM	baudruche
ensuite	ADV	ensuite
<EOS>	<EOS>	<EOS>
beaucoup	ADV	beaucoup
.	SENT	.
tel	PRO:DEM	tel
l'	DET:ART	le
toutes	PRO:IND	tout
.	SENT	.
connaisseurs	NOM	connaisseur
ne	ADV	ne
un	DET:ART	un
M	NOM	m
Et	KON	et
de	PRP	de
et	KON	et
Les	DET:ART	le
Planton	NOM	planton
.	SENT	.
cinq	NUM	cinq
embonpoint	NOM	embonpoint
ballon	NOM	ballon
par	PRP	par
la	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
en	PRP	en
autre	ADJ	autre
les	DET:ART	le
l'	DET:ART	le
bonds	NOM	bond
juges	NOM	juge
par	PRP	par
se	PRO:PER	se
rire	VER:infi	rire
avec	PRP	avec
,	PUN	,
,	PUN	,
faisaient	VER:impf	faire
.	SENT	.
émotionnaient	VER:impf	émotionner
traversant	VER:ppre	traverser
arrière	NOM	arrière
un	NOM	un
apprécia	VER:simp	apprécier
,	PUN	,
fuir	VER:infi	fuir
à	PRP	à
vinrent	VER:simp	venir
qui	PRO:REL	qui
,	PUN	,
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
courant	VER:ppre	courir
maître	NOM	maître
Ils	PRO:PER	il
d'	PRP	de
autre	ADJ	autre
à	PRP	à
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
les	DET:ART	le
MM	NOM	messieurs
bout	NOM	bout
retraversant	VER:ppre	retraverser
leurs	DET:POS	leur
.	SENT	.
cependant	ADV	cependant
livrèrent	VER:simp	livrer
l'	DET:ART	le
furie	NOM	furie
qui	PRO:REL	qui
dames	NOM	dame
une	DET:ART	un
forçant	VER:ppre	forcer
chaises	NOM	chaise
l'	DET:ART	le
en	PRP	en
petits	ADJ	petit
public	NOM	public
Puis	ADV	puis
un	DET:ART	un
avant	NOM	avant
,	PUN	,
avaient	VER:impf	avoir
,	PUN	,
l'	DET:ART	le
,	PUN	,
en	PRP	en
l'	PRO:PER	la|le
élans	NOM	élan
confiant	ADJ	confiant
.	SENT	.
et	KON	et
sur	PRP	sur
.	SENT	.
un	DET:ART	un
et	KON	et
un	DET:ART	un
estrade	NOM	estrade
grands	ADJ	grand
emportant	VER:ppre	emporter
,	PUN	,
sauts	NOM	saut
peu	ADV	peu
l'	DET:ART	le
de	PRP	de
et	KON	et
autre	ADJ	autre
reculant	VER:ppre	reculer
et	KON	et
gymnastique	NOM	gymnastique
comiques	ADJ	comique
un	DET:ART	un
de	PRP	de
<EOS>	<EOS>	<EOS>
effrénée	ADJ	effréné
à	PRP	à
un	NOM	un
vigoureux	ADJ	vigoureux
avançant	VER:ppre	avancer
amateur	NOM	amateur
et	KON	et
Lapalme	NAM	lapalme
et	KON	et
Porion	NOM	porion
<SEG>
beaucoup	ADV	beaucoup
c'	PRO:DEM	ce
Rival	ADJ	rival
armes	NOM	arme
,	PUN	,
:	PUN	:
le	DET:ART	le
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
et	KON	et
Cet	PRO:DEM	ce
,	PUN	,
par	PRP	par
»	PUN:cit	»
passe	NOM	passe
heure	NOM	heure
pas	ADV	pas
fut	VER:simp	être
était	VER:impf	être
Il	PRO:PER	il
Le	DET:ART	le
d'	PRP	de
fort	ADV	fort
circula	VER:simp	circuler
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
un	DET:ART	un
goût	NOM	goût
<EOS>	<EOS>	<EOS>
gymnastique	ADJ	gymnastique
première	NUM	premier
!	SENT	!
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
jugement	NOM	jugement
«	PUN:cit	«
éreintez	VER:pres	éreinter
à-propos	NOM	à-propos
par	PRP	par
Vous	NAM	vous
entre	PRP	entre
fut	VER:simp	être
parfois	ADV	parfois
fort	ADV	fort
vigueur	NOM	vigueur
fit	VER:simp	faire
<EOS>	<EOS>	<EOS>
une	DET:ART	un
Jacques	NAM	jacques
par	PRP	par
partie	NOM	partie
Rival	NAM	rival
professeur	NOM	professeur
des	PRP:det	du
et	KON	et
.	SENT	.
.	SENT	.
clôturée	VER:pper	clôturer
titi	NOM	titi
au	PRP:det	au
<EOS>	<EOS>	<EOS>
fameux	ADJ	fameux
L'	DET:ART	le
«	PUN:cit	«
belle	ADJ	beau
Les	DET:ART	le
de	PRP	de
Chut	NAM	chut
belge	ADJ	belge
avaient	VER:impf	avoir
montré	VER:pper	montrer
»	PUN:cit	»
manqué	VER:pper	manquer
fut	VER:simp	être
pas	NOM	pas
experts	NOM	expert
La	DET:ART	le
cria	VER:simp	crier
froissée	VER:pper	froisser
.	SENT	.
.	SENT	.
tireurs	NOM	tireur
goûté	VER:pper	goûter
!	SENT	!
des	PRP:det	du
à	PRP	à
inconnu	ADJ	inconnu
femmes	NOM	femme
ce	PRO:DEM	ce
Lebègue	NAM	lebègue
:	PUN	:
assistance	NOM	assistance
vraiment	ADV	vraiment
d'	PRP	de
manque	NOM	manque
assaut	NOM	assaut
est	VER:pres	être
caractérisé	VER:pper	caractériser
<SEG>
au-dessus	ADV	au-dessus
de	PRP	de
et	KON	et
On	NAM	on
inquiétait	VER:impf	inquiéter
dans	PRP	dans
tous	PRO:IND	tout
»	PUN:cit	»
,	PUN	,
fait	VER:pper	faire
minutes	NOM	minute
souple	ADJ	souple
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
,	PUN	,
mondaine	ADJ	mondain
garçon	NOM	garçon
,	PUN	,
précédé	VER:pper	précéder
se	PRO:PER	se
étage	NOM	étage
,	PUN	,
Il	PRO:PER	il
.	SENT	.
,	PUN	,
en	PRP	en
plaisait	VER:impf	plaire
qui	PRO:REL	qui
à	PRP	à
un	DET:ART	un
façon	NOM	façon
et	KON	et
.	SENT	.
qui	PRO:REL	qui
On	PRO:PER	on
gracieux	ADJ	gracieux
,	PUN	,
agile	ADJ	agile
élevé	ADJ	élevé
.	SENT	.
plus	ADV	plus
certaine	ADJ	certain
que	KON	que
bruit	NOM	bruit
«	PUN:cit	«
l'	PRO:PER	la|le
l'	PRO:PER	la|le
quelques	PRO:IND	quelque
énergique	ADJ	énergique
son	DET:POS	son
l'	DET:ART	le
bien	ADV	bien
tenir	VER:infi	tenir
manière	NOM	manière
garde	NOM	garde
contraste	NOM	contraste
.	SENT	.
belle	ADJ	beau
Il	PRO:PER	il
homme	NOM	homme
élégance	NOM	élégance
apportait	VER:impf	apporter
,	PUN	,
la	DET:ART	le
ceux	PRO:DEM	celui
sent	VER:pres	sentir
l'	DET:ART	le
adversaire	NOM	adversaire
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
et	KON	et
applaudit	VER:pres	applaudir
faisait	VER:impf	faire
.	SENT	.
les	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
depuis	PRP	depuis
une	DET:ART	un
commune	NOM	commune
Mais	KON	mais
disait	VER:impf	dire
de	PRP	de
avaient	VER:impf	avoir
mais	KON	mais
avec	PRP	avec
la	DET:ART	le
se	PRO:PER	se
beau	ADJ	beau
eut	VER:simp	avoir
bien	ADV	bien
singulier	ADJ	singulier
spectateurs	NOM	spectateur
.	SENT	.
-on	PRO:PER	on
fendre	VER:infi	fendre
de	PRP	de
<SEG>
pu	VER:pper	pouvoir
murmure	NOM	murmure
.	SENT	.
bruyants	ADJ	bruyant
<EOS>	<EOS>	<EOS>
un	DET:ART	un
sans	PRP	sans
«	PUN:cit	«
Dans	PRP	dans
!	SENT	!
<EOS>	<EOS>	<EOS>
invités	ADJ	invité
même	ADJ	même
bière	NOM	bière
piétinement	NOM	piétinement
l'	DET:ART	le
dominait	VER:impf	dominer
accompagné	VER:pper	accompagner
cave	NOM	cave
rires	NOM	rire
boire	VER:infi	boire
en	PRP	en
air	NOM	air
petit	ADJ	petit
<EOS>	<EOS>	<EOS>
apparut	VER:simp	apparaître
«	PUN:cit	«
le	DET:ART	le
grand	ADJ	grand
!	SENT	!
On	PRO:PER	on
façon	NOM	façon
cinquantaine	NOM	cinquantaine
:	PUN	:
«	PUN:cit	«
farceur	NOM	farceur
limonade	NOM	limonade
Orgeat	NAM	orgeat
glapissait	VER:impf	glapir
tassés	VER:pper	tasser
,	PUN	,
une	DET:ART	un
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
rouge	ADJ	rouge
<EOS>	<EOS>	<EOS>
la	DET:ART	le
Rival	NAM	rival
d'	PRP	de
hommes	NOM	homme
À	PRP	à
Le	DET:ART	le
:	PUN	:
ton	NOM	ton
devenait	VER:impf	devenir
»	PUN:cit	»
.	SENT	.
descendre	VER:infi	descendre
étaient	VER:impf	être
deux	NUM	deux
avaient	VER:impf	avoir
conversations	NOM	conversation
<EOS>	<EOS>	<EOS>
très	ADV	très
De	VER:ppre	de
C'	PRO:DEM	ce
qui	PRO:REL	qui
!	SENT	!
bas	NOM	bas
<EOS>	<EOS>	<EOS>
aigu	ADJ	aigu
le	DET:ART	le
un	DET:ART	un
n'	ADV	ne
des	PRP:det	du
Les	DET:ART	le
criait	VER:impf	crier
cents	NOM	cent
qui	PRO:REL	qui
leur	DET:POS	leur
<EOS>	<EOS>	<EOS>
La	DET:ART	le
tournant	VER:ppre	tourner
.	SENT	.
doute	NOM	doute
»	PUN:cit	»
chaleur	NOM	chaleur
à	PRP	à
!	SENT	!
escalier	NOM	escalier
était	VER:impf	être
!	SENT	!
<EOS>	<EOS>	<EOS>
amusaient	VER:impf	amuser
.	SENT	.
s'	PRO:PER	se
dans	PRP	dans
terrible	ADJ	terrible
de	PRP	de
sur	PRP	sur
<SEG>
la	DET:ART	le
glaces	NOM	glace
humaine	ADJ	humain
criait	VER:impf	crier
,	PUN	,
des	PRP:det	du
marches	NOM	marche
Faites	VER:pres	faire
<EOS>	<EOS>	<EOS>
Un	ABR	un
,	PUN	,
portait	VER:impf	porter
»	PUN:cit	»
percer	VER:infi	percer
<EOS>	<EOS>	<EOS>
glaces	NOM	glace
.	SENT	.
Mais	KON	mais
<EOS>	<EOS>	<EOS>
.	SENT	.
Je	PRO:PER	je
sur	PRP	sur
coupée	VER:pper	couper
avec	PRP	avec
aussi	ADV	aussi
Rival	ADJ	rival
plafond	NOM	plafond
<EOS>	<EOS>	<EOS>
facile	ADJ	facile
rafraîchissements	NOM	rafraîchissement
dit-il	NOM	dit-il
<EOS>	<EOS>	<EOS>
traverser	VER:infi	traverser
!	SENT	!
les	DET:ART	le
il	PRO:PER	il
toute	PRO:IND	tout
pour	PRP	pour
escalier	NOM	escalier
ayant	VER:ppre	avoir
--	PUN	--
le	DET:ART	le
eût	VER:subi	avoir
gardé	VER:pper	garder
vais	VER:pres	aller
«	PUN:cit	«
voix	NOM	voix
son	DET:POS	son
.	SENT	.
communication	NOM	communication
«	PUN:cit	«
plateau	NOM	plateau
que	KON	que
était	VER:impf	être
verres	NOM	verre
apporter	VER:infi	apporter
:	PUN	:
le	DET:ART	le
ne	ADV	ne
les	DET:ART	le
assaut	NOM	assaut
enfin	ADV	enfin
.	SENT	.
costume	NOM	costume
faire	VER:infi	faire
!	SENT	!
de	PRP	de
<EOS>	<EOS>	<EOS>
répétaient	VER:impf	répéter
apparut	VER:simp	apparaître
été	VER:pper	être
et	KON	et
Mais	KON	mais
rez-de-chaussée	NOM	rez-de-chaussée
de	PRP	de
vides	ADJ	vide
<EOS>	<EOS>	<EOS>
Cinquante	ADJ	cinquante
l'	DET:ART	le
,	PUN	,
courut	VER:simp	courir
d'	PRP	de
que	ADV	que
passer	VER:infi	passer
:	PUN	:
Il	PRO:PER	il
les	DET:ART	le
des	PRP:det	du
entassée	VER:pper	entasser
rafraîchissements	NOM	rafraîchissement
»	PUN:cit	»
des	PRP:det	du
»	PUN:cit	»
.	SENT	.
Des	ADJ	des
«	PUN:cit	«
dans	PRP	dans
muraille	NOM	muraille
il	PRO:PER	il
dames	NOM	dame
<SEG>
de	PRP	de
»	PUN:cit	»
et	KON	et
voix	NOM	voix
été	VER:pper	être
<EOS>	<EOS>	<EOS>
mirent	VER:simp	mettre
autre	ADJ	autre
bruit	NOM	bruit
six	NUM	six
en	PRP	en
hurla	VER:simp	hurler
quête	NOM	quête
mais	KON	mais
et	KON	et
mondains	NOM	mondain
Du	PRP:det	du
La	DET:ART	le
la	DET:ART	le
hommes	NOM	homme
Une	DET:ART	un
vite	ADV	vite
Mme	NOM	madame
un	DET:ART	un
tout	PRO:IND	tout
»	PUN:cit	»
.	SENT	.
.	SENT	.
allons-nous	VER:simp	allons-nous
banquettes	NOM	banquette
circuler	VER:infi	circuler
.	SENT	.
même	ADV	même
<EOS>	<EOS>	<EOS>
petit	ADJ	petit
,	PUN	,
à	PRP	à
,	PUN	,
se	PRO:PER	se
La	DET:ART	le
route	NOM	route
quête	NOM	quête
entendit	VER:simp	entendre
«	PUN:cit	«
public	NOM	public
quête	NOM	quête
Alors	NAM	alors
...	PUN	...
des	PRP:det	du
bourses	NOM	bourse
!	SENT	!
argent	NOM	argent
le	DET:ART	le
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
les	DET:ART	le
les	DET:ART	le
gai	ADJ	gai
célèbres	ADJ	célèbre
ayant	VER:ppre	avoir
nommait	VER:impf	nommer
lança	VER:simp	lancer
voix	NOM	voix
dans	PRP	dans
haletant	ADJ	haletant
on	PRO:PER	on
