Chargés	VER:pper	charger
sur	PRP	sur
trahissaient	VER:impf	trahir
Seine	NAM	seine
du	PRP:det	du
,	PUN	,
surpris--un	NOM	surpris--un
le	DET:ART	le
recueillit	VER:simp	recueillir
sa	DET:POS	son
était	VER:impf	être
,	PUN	,
contenance	NOM	contenance
que	KON	que
en	PRO:PER	en
premier	NUM	premier
<EOS>	<EOS>	<EOS>
belle	ADJ	beau
dérobée--et	ADJ	dérobée--et
Sauvresy	NAM	sauvresy
discrète	ADJ	discret
,	PUN	,
de	PRP	de
sans	PRP	sans
C'	PRO:DEM	ce
folle	ADJ	fou
Sauvresy	NAM	sauvresy
Telle	PRO:DEM	tel
bien	ADV	bien
est	VER:pres	être
m'	PRO:PER	me
que	KON	que
:	PUN	:
,	PUN	,
à	PRP	à
quand	KON	quand
son	DET:POS	son
Si	KON	si
éprouvait	VER:impf	éprouver
à	PRP	à
tout	PRO:IND	tout
le	DET:ART	le
exactement	ADV	exactement
lorsque	KON	lorsque
joie	NOM	joie
un	DET:ART	un
monde	NOM	monde
<EOS>	<EOS>	<EOS>
entrait	VER:impf	entrer
Sèvres	NAM	sèvres
il	PRO:PER	il
à	PRP	à
la	DET:ART	le
,	PUN	,
femme	NOM	femme
le	DET:ART	le
conviction	NOM	conviction
maîtres	NOM	maître
<SEG>
brusquement	ADV	brusquement
Sauvresy	NAM	sauvresy
<EOS>	<EOS>	<EOS>
Valfeuillu	NAM	valfeuillu
au	PRP:det	au
,	PUN	,
eût	VER:subi	avoir
l'	DET:ART	le
pour	PRP	pour
du	PRP:det	du
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
inexactitude	NOM	inexactitude
indignée	VER:pper	indigner
<EOS>	<EOS>	<EOS>
ouvrit	VER:simp	ouvrir
manque	NOM	manque
,	PUN	,
Même	ADV	même
se	PRO:PER	se
était	VER:impf	être
salon	NOM	salon
à	PRP	à
promis	VER:pper	promettre
d'	PRP	de
,	PUN	,
l'	DET:ART	le
elle	PRO:PER	elle
soir	NOM	soir
avoir	VER:infi	avoir
de	PRP	de
elle	PRO:PER	elle
son	DET:POS	son
fois	NOM	fois
dû	VER:pper	devoir
la	DET:ART	le
-là	ADV	là
.	SENT	.
qu'	ADV	qu'
d'	PRP	de
appelait	VER:impf	appeler
n'	ADV	ne
manqua	VER:simp	manquer
<EOS>	<EOS>	<EOS>
de	PRP	de
.	SENT	.
un	DET:ART	un
le	DET:ART	le
,	PUN	,
que	PRO:REL	que
incompréhensible	ADJ	incompréhensible
.	SENT	.
main	NOM	main
se	PRO:PER	se
arriver	VER:infi	arriver
soir	NOM	soir
Ce	PRO:DEM	ce
la	DET:ART	le
Berthe	NAM	berthe
infligerait	VER:cond	infliger
,	PUN	,
.	SENT	.
inquiète	ADJ	inquiet
coupable	NOM	coupable
,	PUN	,
depuis	PRP	depuis
,	PUN	,
les	DET:ART	le
punition	NOM	punition
première	NUM	premier
Trémorel	NAM	trémorel
s'	PRO:PER	se
absolu	VER:pper	absoudre
dîner	NOM	dîner
être	VER:infi	être
mariage	NOM	mariage
après	PRP	après
était	VER:impf	être
fit	VER:simp	faire
attendre	VER:infi	attendre
lorsque	KON	lorsque
quelle	PRO:REL	quel
porte	NOM	porte
dix	NUM	dix
et	KON	et
,	PUN	,
elle	PRO:PER	elle
sur	PRP	sur
Si	ADV	si
égards	NOM	égard
Elle	PRO:PER	elle
du	PRP:det	du
heure	NOM	heure
.	SENT	.
heures	NOM	heure
demandait	VER:impf	demander
son	DET:POS	son
ami	NOM	ami
ce	PRO:DEM	ce
<SEG>
disant	VER:ppre	dire
souvent	ADV	souvent
.	SENT	.
journal	NOM	journal
à	PRP	à
seuil	NOM	seuil
aime	VER:pres	aimer
elle	PRO:PER	elle
l'	DET:ART	le
et	KON	et
si	KON	si
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
,	PUN	,
t'	PRO:PER	te
camarade	NOM	camarade
vieux	ADJ	vieux
perdre	VER:infi	perdre
.	SENT	.
,	PUN	,
:	PUN	:
puisque	KON	puisque
gai	ADJ	gai
je	PRO:PER	je
en	PRO:PER	en
qu'	PRO:REL	que
sans	PRP	sans
que	KON	que
était	VER:impf	être
aimeras	VER:futu	aimer
continuait	VER:impf	continuer
--Berthe	ADJ	--berthe
dit-il	NOM	dit-il
qu'	PRO:REL	que
,	PUN	,
un	DET:ART	un
lisait	VER:impf	lire|liser
Sauvresy	NAM	sauvresy
C'	PRO:DEM	ce
dans	PRP	dans
,	PUN	,
Et	KON	et
mon	DET:POS	mon
--Madame	NOM	--madame
s'	PRO:PER	se
.	SENT	.
je	PRO:PER	je
il	PRO:PER	il
lever	VER:infi	lever
<EOS>	<EOS>	<EOS>
daigna	VER:simp	daigner
du	PRP:det	du
parlé	VER:pper	parler
tête	NOM	tête
meilleur	ADJ	meilleur
revenant	VER:ppre	revenir
,	PUN	,
,	PUN	,
plus	ADV	plus
ami	NOM	ami
,	PUN	,
est	VER:pres	être
le	DET:ART	le
revenant	NOM	revenant
salon	NOM	salon
,	PUN	,
--Un	ADJ	--un
encore	ADV	encore
la	DET:ART	le
souriant	ADJ	souriant
elle	PRO:PER	elle
est	VER:pres	être
amène	VER:pres	amener
poussa	VER:simp	pousser
tu	PRO:PER	tu
effaçant	VER:ppre	effacer
<EOS>	<EOS>	<EOS>
peine	NOM	peine
que	KON	que
,	PUN	,
il	PRO:PER	il
et	KON	et
sur	PRP	sur
Sauvresy	NAM	sauvresy
bien	ADV	bien
mon	DET:POS	mon
dont	PRO:REL	dont
tu	PRO:PER	tu
le	DET:ART	le
alinéa	NOM	alinéa
<EOS>	<EOS>	<EOS>
:	PUN	:
connais	VER:pres	connaître
l'	PRO:PER	la|le
.	SENT	.
,	PUN	,
,	PUN	,
ai	VER:pres	avoir
Hector	NAM	hector
t'	PRO:PER	te
<SEG>
ses	DET:POS	son
croyez	VER:pres	croire
,	PUN	,
confuse	ADJ	confus
agitée	VER:pper	agiter
Ce	PRO:DEM	ce
,	PUN	,
la	DET:ART	le
une	DET:ART	un
acier	NOM	acier
permettez	VER:pres	permettre
<EOS>	<EOS>	<EOS>
inexprimable	ADJ	inexprimable
dans	PRP	dans
elle	PRO:PER	elle
bleu	NOM	bleu
vie	NOM	vie
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
de	PRP	de
d'	PRP	de
le	DET:ART	le
balbutia-t-elle	NOM	balbutia-t-elle
,	PUN	,
.	SENT	.
osait	VER:impf	oser
et	KON	et
coup	NOM	coup
.	SENT	.
qui	PRO:REL	qui
éclatait	VER:impf	éclater
Trémorel	NAM	trémorel
émue	VER:pper	émouvoir
,	PUN	,
mari	NOM	mari
...	PUN	...
Pour	PRP	pour
Berthe	NAM	berthe
,	PUN	,
à	PRP	à
--Monsieur	ADJ	--monsieur
se	PRO:PER	se
Hector	NAM	hector
moment	NOM	moment
comme	ADV	comme
émotion	NOM	émotion
couleur	NOM	couleur
d'	PRP	de
première	NUM	premier
une	DET:ART	un
effrayante	ADJ	effrayant
était	VER:impf	être
<EOS>	<EOS>	<EOS>
.	SENT	.
tout	ADV	tout
,	PUN	,
mon	DET:POS	mon
brusquement	ADV	brusquement
Sauvresy	NAM	sauvresy
intimidée	VER:pper	intimider
,	PUN	,
apparition	NOM	apparition
comte	NOM	comte
n'	ADV	ne
yeux	NOM	œil
de	PRP	de
reflets	NOM	reflet
clair	ADJ	clair
<EOS>	<EOS>	<EOS>
un	DET:ART	un
de	PRP	de
.	SENT	.
grands	ADJ	grand
.	SENT	.
à	PRP	à
nom	NOM	nom
là	ADV	là
monsieur	NOM	monsieur
le	DET:ART	le
présenter	VER:infi	présenter
Trémorel	NAM	trémorel
,	PUN	,
lever	VER:infi	lever
...	PUN	...
sa	DET:POS	son
rouge	ADJ	rouge
d'	PRP	de
leva	VER:simp	lever
fois	NOM	fois
,	PUN	,
soyez	VER:subp	être
du	PRP:det	du
,	PUN	,
où	PRO:REL	où
bienvenu	NOM	bienvenu
à	PRP	à
M	VER:pper	m
-moi	PRO:PER	moi
,	PUN	,
de	PRP	de
<SEG>
amis	NOM	ami
entendu	VER:pper	entendre
,	PUN	,
personnage	NOM	personnage
Dans	PRP	dans
ou	KON	ou
âge	NOM	âge
après	PRP	après
prononcé	VER:pper	prononcer
outrance	NOM	outrance
avaient	VER:impf	avoir
,	PUN	,
le	PRO:PER	le
autre	ADJ	autre
presque	ADV	presque
.	SENT	.
le	PRO:PER	le
la	DET:ART	le
était	VER:impf	être
châteaux	NOM	château
,	PUN	,
un	DET:ART	un
lu	VER:pper	lire
voisins	ADJ	voisin
C'	PRO:DEM	ce
esprit	NOM	esprit
tous	PRO:IND	tout
<EOS>	<EOS>	<EOS>
,	PUN	,
devait	VER:impf	devoir
compter	VER:infi	compter
à	PRP	à
ses	DET:POS	son
avait	VER:impf	avoir
avait	VER:impf	avoir
immense	ADJ	immense
C'	PRO:DEM	ce
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
journaux	NOM	journal|journau
était	VER:impf	être
ces	PRO:DEM	ce
dans	PRP	dans
que	KON	que
les	DET:ART	le
le	PRO:PER	le
dire	VER:infi	dire
l'	PRO:PER	la|le
bien	ADV	bien
qu'	PRO:REL	que
.	SENT	.
appris	VER:pper	apprendre
fou	NOM	fou
un	DET:ART	un
un	DET:ART	un
<EOS>	<EOS>	<EOS>
d'	PRP	de
,	PUN	,
,	PUN	,
Sans	PRP	sans
lui	PRO:PER	lui
qui	PRO:REL	qui
.	SENT	.
Sauvresy	NAM	sauvresy
celui	PRO:DEM	celui
dit	VER:pres	dire
un	DET:ART	un
,	PUN	,
héros	NOM	héro|héros
son	DET:POS	son
,	PUN	,
portait	VER:impf	porter
elle	PRO:PER	elle
de	PRP	de
son	DET:POS	son
lui	PRO:PER	lui
connaissait	VER:impf	connaître
des	PRP:det	du
dont	PRO:REL	dont
un	DET:ART	un
d'	PRP	de
salon	NOM	salon
avait	VER:impf	avoir
ce	PRO:DEM	ce
un	NUM	un
,	PUN	,
.	SENT	.
viveur	NOM	viveur
-on	PRO:PER	on
être	VER:infi	être
surnaturel	ADJ	surnaturel
l'	PRO:PER	la|le
,	PUN	,
elle	PRO:PER	elle
hommes	NOM	homme
vu	VER:pper	voir
vie	NOM	vie
épouvante	VER:pres	épouvanter
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
<SEG>
extravagantes	ADJ	extravagant
conduisent	VER:pres	conduire
or	NOM	or
sèment	VER:pres	semer
d'	PRP	de
chevaux	NOM	cheval
de	PRP	de
travers	NOM	travers
dominent	VER:pres	dominer
préjugés	NOM	préjugé
de	PRP	de
,	PUN	,
leurs	DET:POS	leur
plus	ADV	plus
et	KON	et
hommes	NOM	homme
pour	PRP	pour
belles	ADJ	beau
qu'	PRO:REL	que
l'	DET:ART	le
de	PRP	de
cadre	NOM	cadre
bêtes	NOM	bête
,	PUN	,
Souvent	ADV	souvent
loi	NOM	loi
regard	NOM	regard
à	PRP	à
d'	PRP	de
de	PRP	de
le	DET:ART	le
effroyables	ADJ	effroyable
une	DET:ART	un
passions	NOM	passion
,	PUN	,
,	PUN	,
maîtresses	NOM	maître|maîtresse
les	DET:ART	le
nobles	ADJ	noble
et	KON	et
qui	PRO:REL	qui
main	NOM	main
même	ADJ	même
qui	PRO:REL	qui
créatures	NOM	créature
que	KON	que
juge	VER:pres	juger
prodigue	ADJ	prodigue
,	PUN	,
,	PUN	,
fer	NOM	fer
plus	ADV	plus
la	DET:ART	le
exorbitantes	ADJ	exorbitant
vulgaire	NOM	vulgaire
la	DET:ART	le
le	DET:ART	le
Un	NUM	un
les	DET:ART	le
des	PRP:det	du
le	DET:ART	le
.	SENT	.
,	PUN	,
qui	PRO:REL	qui
sans	PRP	sans
étroit	ADJ	étroit
qui	PRO:REL	qui
bourgeois	NOM	bourgeois
cravache	VER:pres	cravacher
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
les	DET:ART	le
de	PRP	de
.	SENT	.
santé	NOM	santé
un	DET:ART	un
,	PUN	,
les	DET:ART	le
foi	NOM	foi
idiot	ADJ	idiot
autres	ADJ	autre
font	VER:pres	faire
,	PUN	,
tuent	VER:pres	tuer
éclater	VER:infi	éclater
ni	KON	ni
résiste	VER:pres	résister
dont	PRO:REL	dont
dont	PRO:REL	dont
les	DET:ART	le
l'	DET:ART	le
excès	NOM	excès
plus	ADV	plus
redoute	VER:pres	redouter
de	PRP	de
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
Angleterre	NAM	angleterre
leurs	DET:POS	leur
Paris	NAM	paris
<SEG>
elle	PRO:PER	elle
enfuyait	VER:impf	enfuir
les	DET:ART	le
redoutable	ADJ	redoutable
mari	NOM	mari
s'	PRO:PER	se
donc	ADV	donc
qu'	PRO:REL	que
elle	PRO:PER	elle
contact	NOM	contact
secousse	NOM	secousse
main	NOM	main
son	DET:POS	son
ce	PRO:DEM	ce
,	PUN	,
héros	NOM	héro|héros
main	NOM	main
la	DET:ART	le
qu'	KON	que
supposait	VER:impf	supposer
tout	ADV	tout
,	PUN	,
comte	NOM	comte
Elle	PRO:PER	elle
au	PRP:det	au
serra	NOM	serra
lui	PRO:PER	lui
,	PUN	,
lui	PRO:PER	lui
que	PRO:REL	que
il	PRO:PER	il
bras	NOM	bras
des	PRP:det	du
la	DET:ART	le
elle	PRO:PER	elle
dit	VER:pres	dire
.	SENT	.
de	PRP	de
tendit	VER:simp	tendre
des	PRP:det	du
ce	PRO:DEM	ce
recevait	VER:impf	recevoir
que	KON	que
Elle	PRO:PER	elle
loin	ADV	loin
ce	PRO:DEM	ce
batterie	NOM	batterie
être	VER:infi	être
bien	ADV	bien
et	KON	et
sa	DET:POS	son
désespérées	ADJ	désespéré
une	DET:ART	un
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
la	DET:ART	le
sembla	VER:simp	sembler
<EOS>	<EOS>	<EOS>
.	SENT	.
d'	PRP	de
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
.	SENT	.
avait	VER:impf	avoir
à	PRP	à
parait	VER:pres	paraître
,	PUN	,
à	PRP	à
<EOS>	<EOS>	<EOS>
,	PUN	,
apparaissait	VER:impf	apparaître
imaginer	VER:infi	imaginer
à	PRP	à
,	PUN	,
,	PUN	,
aventures	NOM	aventure
cherché	VER:pper	chercher
.	SENT	.
Hector	NAM	hector
pouvait	VER:impf	pouvoir
pays	NOM	pays
rêveries	NOM	rêverie
Et	KON	et
au	PRP:det	au
Sauvresy	NAM	sauvresy
qualités	NOM	qualité
,	PUN	,
--Donne	VER:pres	--donne
il	PRO:PER	il
voilà	ADV	voilà
,	PUN	,
elle	PRO:PER	elle
desquels	PRO:REL	duquel
dans	PRP	dans
légèrement	ADV	légèrement
à	PRP	à
de	PRP	de
Trémorel	NAM	trémorel
Trémorel	VER:ppre	trémorel
coup	NOM	coup
<SEG>
pauvres	NOM	pauvre
-tu	PRO:PER	tu
vie	NOM	vie
par	PRP	par
sommes	VER:pres	sommer|être
que	KON	que
,	PUN	,
nous	PRO:PER	nous
de	PRP	de
ami	NOM	ami
,	PUN	,
Berthe	NAM	berthe
ordonné	VER:pper	ordonner
le	PRO:PER	le
sur	PRP	sur
?	SENT	?
à	PRP	à
<EOS>	<EOS>	<EOS>
ici	ADV	ici
repos	NOM	repos
vient	VER:pres	venir
épuisé	VER:pper	épuiser
,	PUN	,
ennuie	VER:pres	ennuyer
<EOS>	<EOS>	<EOS>
moins	ADV	moins
nous	PRO:PER	nous
disait-il	NAM	disait-il
serait	VER:cond	être
.	SENT	.
le	PRO:PER	le
ne	ADV	ne
lui	PRO:PER	lui
mon	DET:POS	mon
?	SENT	?
--Mais	ADJ	--mais
électrique	ADJ	électrique
crains	VER:pres	craindre
notre	DET:POS	notre
<EOS>	<EOS>	<EOS>
le	DET:ART	le
est	VER:pres	être
chercher	VER:infi	chercher
--Le	ADJ	--le
peu	ADV	peu
comte	NOM	comte
était	VER:impf	être
jeté	VER:pper	jeter
de	PRP	de
,	PUN	,
il	PRO:PER	il
pourquoi	ADV	pourquoi
un	DET:ART	un
,	PUN	,
Valfeuillu	NAM	valfeuillu
mène	VER:pres	mener
du	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
on	PRO:PER	on
ici	ADV	ici
s'	PRO:PER	se
qu'	PRO:REL	que
ce	PRO:DEM	ce
Sauvresy	NAM	sauvresy
Hector	NAM	hector
On	PRO:PER	on
un	DET:ART	un
bien	ADV	bien
<EOS>	<EOS>	<EOS>
-tu	PRO:PER	tu
,	PUN	,
est	VER:pres	être
et	KON	et
tranquille	ADJ	tranquille
<EOS>	<EOS>	<EOS>
--Vois	ADJ	--vois
Berthe	NAM	berthe
,	PUN	,
ami	NOM	ami
-Lui	ADJ	-lui
.	SENT	.
,	PUN	,
pas	ADV	pas
-	PUN	-
;	PUN	;
bien	ADV	bien
ne	ADV	ne
près	ADV	près
,	PUN	,
fauteuil	NOM	fauteuil
répondait	VER:impf	répondre
.	SENT	.
repos	NOM	repos
la	DET:ART	le
il	PRO:PER	il
monsieur	NOM	monsieur
s'	PRO:PER	se
.	SENT	.
a	VER:pres	avoir
<SEG>
<EOS>	<EOS>	<EOS>
en	PRP	en
<EOS>	<EOS>	<EOS>
à	PRP	à
ceux	PRO:DEM	celui
essayé	VER:pper	essayer
un	DET:ART	un
qui	PRO:REL	qui
la	PRO:PER	la
,	PUN	,
tout	ADV	tout
,	PUN	,
grand	ADJ	grand
ordinaire	NOM	ordinaire
voyaient	VER:impf	voir
froide	ADJ	froid
éprouvé	VER:pper	éprouver
le	DET:ART	le
indifférence	NOM	indifférence
pour	PRP	pour
d'	PRP	de
.	SENT	.
!	SENT	!
sa	DET:POS	son
et	KON	et
parler	VER:infi	parler
rompre	VER:infi	rompre
qu'	PRO:REL	que
.	SENT	.
elle	PRO:PER	elle
effet	NOM	effet
rayonnante	ADJ	rayonnant
parlant	VER:ppre	parler
,	PUN	,
campagnards	ADJ	campagnard
qu'	KON	que
blasé	VER:pper	blaser
,	PUN	,
cette	PRO:DEM	ce
Lui	PRO:PER	lui
observait	VER:impf	observer
,	PUN	,
...	PUN	...
parlait	VER:impf	parler
frappait	VER:impf	frapper
.	SENT	.
,	PUN	,
D'	PRP	de
fois	NOM	fois
pour	PRP	pour
elle	PRO:PER	elle
bien	ADV	bien
.	SENT	.
restait	VER:impf	rester
qui	PRO:REL	qui
répondre	VER:infi	répondre
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
produisait	VER:impf	produire
Berthe	NAM	berthe
étudiait	VER:impf	étudier
superbe	ADJ	superbe
elle	PRO:PER	elle
à	PRP	à
tout	ADV	tout
viveur	NOM	viveur
silence	NOM	silence
Ah	INT	ah
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
,	PUN	,
qui	PRO:REL	qui
voix	NOM	voix
seigneur	NOM	seigneur
reconnaissait	VER:impf	reconnaître
,	PUN	,
pour	PRP	pour
visible	ADJ	visible
et	KON	et
la	DET:ART	le
étonnement	NOM	étonnement
a	VER:pres	avoir
,	PUN	,
cette	PRO:DEM	ce
à	PRP	à
première	NUM	premier
<EOS>	<EOS>	<EOS>
impassible	ADJ	impassible
beauté	NOM	beauté
pour	PRP	pour
Trémorel	VER:pper	trémorel
pesait	VER:impf	peser
forcer	VER:infi	forcer
le	DET:ART	le
un	DET:ART	un
entendre	VER:infi	entendre
sa	DET:POS	son
lui	PRO:PER	lui
lui	PRO:PER	lui
l'	DET:ART	le
<SEG>
qu'	PRO:REL	que
supposait	VER:impf	supposer
l'	DET:ART	le
il	PRO:PER	il
Ses	DET:POS	son
«	PUN:cit	«
les	DET:ART	le
oeil	NOM	œil
s'	PRO:PER	se
,	PUN	,
,	PUN	,
,	PUN	,
si	ADV	si
il	PRO:PER	il
vulgaire	ADJ	vulgaire
dont	PRO:REL	dont
annonce	VER:pres	annoncer
Et	KON	et
.	SENT	.
bandés	VER:pper	bander
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
avec	PRP	avec
de	PRP	de
bien	ADV	bien
de	PRP	de
lassitude	NOM	lassitude
physionomie	NOM	physionomie
<EOS>	<EOS>	<EOS>
!	SENT	!
qu'	PRO:REL	que
elle	PRO:PER	elle
pensait-elle	ADJ	pensait-elle
,	PUN	,
épuisé	VER:pper	épuiser
avant	PRP	avant
tombait	VER:impf	tomber
toutes	PRO:IND	tout
Hector	NAM	hector
de	PRP	de
ce	PRO:DEM	ce
tout	PRO:IND	tout
la	DET:ART	le
»	PUN:cit	»
impassible	ADJ	impassible
mesure	NOM	mesure
tout	ADV	tout
.	SENT	.
froid	ADJ	froid
ouvre	VER:pres	ouvrer|ouvrir
tout	ADV	tout
dont	PRO:REL	dont
l'	PRO:PER	la|le
ce	PRO:DEM	ce
,	PUN	,
<EOS>	<EOS>	<EOS>
outre	PRP	outre
ni	KON	ni
ni	KON	ni
davantage	ADV	davantage
nerfs	NOM	nerf
impressions	NOM	impression
pas	ADV	pas
<EOS>	<EOS>	<EOS>
étonne	VER:pres	étonner
si	ADV	si
va	VER:pres	aller
simplement	ADV	simplement
admirait	VER:impf	admirer
qu'	PRO:REL	que
ne	ADV	ne
l'	PRO:PER	la|le
n'	ADV	ne
qu'	KON	que
,	PUN	,
trahit	VER:pres	trahir
,	PUN	,
le	PRO:PER	le
rien	NOM	rien
.	SENT	.
ce	PRO:DEM	ce
admirait	VER:impf	admirer
la	DET:ART	le
ébahit	VER:pres	ébahir
il	PRO:PER	il
se	PRO:PER	se
bouche	NOM	bouche
.	SENT	.
qui	PRO:REL	qui
trompait	VER:impf	tromper
Hector	NAM	hector
Quelle	ADJ	quelle
elle	PRO:PER	elle
Sauvresy	NAM	sauvresy
était	VER:impf	être
Berthe	NAM	berthe
un	DET:ART	un
dire	VER:infi	dire
,	PUN	,
différence	NOM	différence
<SEG>
racontait	VER:impf	raconter
cerveau	NOM	cerveau
il	PRO:PER	il
peine	NOM	peine
un	DET:ART	un
sincère	ADJ	sincère
<EOS>	<EOS>	<EOS>
.	SENT	.
s'	PRO:PER	se
.	SENT	.
la	DET:ART	le
mot--qui	NOM	mot--qui
permission	NOM	permission
déplorables-	ADJ	déplorables-
ridicule	NOM	ridicule
le	PRO:PER	le
ami	NOM	ami
disait-il	NOM	disait-il
fut	VER:simp	être
un	DET:ART	un
.	SENT	.
femme	NOM	femme
,	PUN	,
retirer	VER:infi	retirer
tous	PRO:IND	tout
heures	NOM	heure
Bientôt	ADV	bientôt
-ce	PRO:DEM	ce
soutenir	VER:infi	soutenir
c'	PRO:DEM	ce
de	PRP	de
<EOS>	<EOS>	<EOS>
enfant	NOM	enfant
Sauvresy	NAM	sauvresy
,	PUN	,
un	DET:ART	un
pouvait	VER:impf	pouvoir
les	DET:ART	le
donner	VER:infi	donner
fou	NOM	fou
seul	ADJ	seul
à	PRP	à
Resté	VER:pper	rester
,	PUN	,
<EOS>	<EOS>	<EOS>
est	VER:pres	être
,	PUN	,
à	PRP	à
nous	PRO:PER	nous
nous	PRO:PER	nous
se	PRO:PER	se
détendaient	VER:impf	détendre
circonstances	NOM	circonstance
,	PUN	,
,	PUN	,
Ami	NOM	ami
au	PRP:det	au
il	PRO:PER	il
.	SENT	.
son	DET:POS	son
demanda	VER:simp	demander
amenaient	VER:impf	amener
évitait	VER:impf	éviter
malade	ADJ	malade
.	SENT	.
son	DET:POS	son
capables	ADJ	capable
Jamais	ADV	jamais
n'	ADV	ne
comte	NOM	comte
et	KON	et
les	DET:ART	le
<EOS>	<EOS>	<EOS>
mais	KON	mais
vingt-quatre	NUM	vingt-quatre
son	DET:POS	son
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
guérirons	VER:futu	guérir
il	PRO:PER	il
,	PUN	,
détails	NOM	détail
écouté	VER:pper	écouter
--C'est	ADJ	--c'est
soignerons	VER:futu	soigner
à	PRP	à
sa	DET:POS	son
le	PRO:PER	le
est	VER:pres	être
se	PRO:PER	se
pendant	PRP	pendant
Berthe	NAM	berthe
grand	ADJ	grand
le	DET:ART	le
de	PRP	de
Berthe	NAM	berthe
Valfeuillu	NAM	valfeuillu
se	PRO:PER	se
,	PUN	,
avec	PRP	avec
<SEG>
homme	NOM	homme
en	PRO:PER	en
le	DET:ART	le
<EOS>	<EOS>	<EOS>
frappée	VER:pper	frapper
Trémorel	NAM	trémorel
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
mais	KON	mais
autant	ADV	autant
<EOS>	<EOS>	<EOS>
annonça	VER:simp	annoncer
occuper	VER:infi	occuper
son	DET:POS	son
pas	ADV	pas
son	DET:POS	son
conduire	VER:infi	conduire
<EOS>	<EOS>	<EOS>
et	KON	et
--Ah	ADJ	--ah
sans	PRP	sans
attention	NOM	attention
qui	PRO:REL	qui
son	DET:POS	son
se	PRO:PER	se
est	VER:pres	être
héroïsme	NOM	héroïsme
lendemain	NOM	lendemain
mari	NOM	mari
l'	PRO:PER	la|le
Trémorel	VER:pper	trémorel
se	PRO:PER	se
elle	PRO:PER	elle
Oui	INT	oui
cette	PRO:DEM	ce
.	SENT	.
était	VER:impf	être
Sauvresy	NAM	sauvresy
comme	ADV	comme
ami	NOM	ami
,	PUN	,
de	PRP	de
arrivée	NOM	arrivé|arrivée
du	PRP:det	du
était	VER:impf	être
il	PRO:PER	il
le	DET:ART	le
de	PRP	de
de	PRP	de
réalité	NOM	réalité
n'	ADV	ne
Gaspiller	VER:infi	gaspiller
Non	ADV	non
,	PUN	,
avec	PRP	avec
affaires	NOM	affaire
Elle	PRO:PER	elle
!	SENT	!
<EOS>	<EOS>	<EOS>
comte	NOM	comte
n'	ADV	ne
s'	PRO:PER	se
à	PRP	à
cet	PRO:DEM	ce
,	PUN	,
comme	ADV	comme
de	PRP	de
.	SENT	.
:	PUN	:
.	SENT	.
Fancy	NAM	fancy
soupira-t-elle	NOM	soupira-t-elle
,	PUN	,
comte	NOM	comte
,	PUN	,
tuer	VER:infi	tuer
retard	NOM	retard
fortune	NOM	fortune
intention	NOM	intention
Valfeuillu	NAM	valfeuillu
de	PRP	de
l'	DET:ART	le
au	PRP:det	au
.	SENT	.
approuver	VER:infi	approuver
,	PUN	,
ferait	VER:cond	faire
ce	PRO:DEM	ce
sa	DET:POS	son
semblait	VER:impf	sembler
Sauvresy	NAM	sauvresy
<EOS>	<EOS>	<EOS>
en	PRP	en
miss	NOM	miss
des	PRP:det	du
admirait	VER:impf	admirer
après	ADV	après
pas	ADV	pas
.	SENT	.
Dès	PRP	dès
<SEG>
naufragé	NOM	naufragé
salle	NOM	salle
les	DET:ART	le
vingt-quatre	NUM	vingt-quatre
que	KON	que
disposée	VER:pper	disposer
,	PUN	,
.	SENT	.
.	SENT	.
bonne	ADJ	bon
ses	DET:POS	son
oublient	VER:pres	oublier
le	DET:ART	le
.	SENT	.
jolie	ADJ	joli
pressantes	ADJ	pressant
événements	NOM	événement
Hector	NAM	hector
dans	PRP	dans
,	PUN	,
ces	PRO:DEM	ce
consolent	VER:pres	consoler
une	DET:ART	un
de	PRP	de
était	VER:impf	être
en	PRP	en
le	DET:ART	le
à	PRP	à
n'	ADV	ne
reposé	VER:pper	reposer
dans	PRP	dans
Il	PRO:PER	il
avait	VER:impf	avoir
de	PRP	de
du	PRP:det	du
rien	ADV	rien
réparé	VER:pper	réparer
leçons	NOM	leçon
la	DET:ART	le
de	PRP	de
natures	NOM	nature
n'	ADV	ne
moment	NOM	moment
un	DET:ART	un
sévères	ADJ	sévère
qui	PRO:REL	qui
heures	NOM	heure
nuit	NOM	nuit
sur	PRP	sur
longue	ADJ	longue
inquiétudes	NOM	inquiétude
après	PRP	après
,	PUN	,
lesquelles	PRO:REL	lequel
,	PUN	,
qui	PRO:REL	qui
