gras	ADJ	gras
,	PUN	,
avais	VER:impf	avoir
plus	ADV	plus
mais	KON	mais
votre	DET:POS	votre
la	DET:ART	le
et	KON	et
plus	ADV	plus
,	PUN	,
je	PRO:PER	je
père	NOM	père
un	DET:ART	un
toujours	ADV	toujours
maison	NOM	maison
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
n'	ADV	ne
droit	NOM	droit
il	PRO:PER	il
ce	PRO:DEM	ce
Lorsque	KON	lorsque
point	ADV	point
exigerai	VER:futu	exiger
,	PUN	,
.	SENT	.
est	VER:pres	être
,	PUN	,
<SEG>
me	PRO:PER	me
gens	NOM	gens
et	KON	et
père	NOM	père
puisqu'il	NOM	puisqu'il
ne	ADV	ne
ses	DET:POS	son
Albert	NAM	albert
devez	VER:pres	devoir
en	PRP	en
d'	PRP	de
avoir	VER:infi	avoir
ai	VER:pres	avoir
la	DET:ART	le
ans	NOM	an
à	PRP	à
tenir	VER:infi	tenir
voix	NOM	voix
mois	NOM	moi|mois
donnais	VER:impf	donner
maison	NOM	maison
,	PUN	,
dépense	NOM	dépense
plus	ADV	plus
souviens	VER:pres	souvenir
enfance	NOM	enfance
,	PUN	,
à	PRP	à
distincte	ADJ	distinct
sots	ADJ	sot
de	PRP	de
silence	NOM	silence
Ceci	PRO:DEM	ceci
subvenais	VER:impf	subvenir
,	PUN	,
était	VER:impf	être
mieux	ADV	mieux
quatre	NUM	quatre
<EOS>	<EOS>	<EOS>
tombé	VER:pper	tomber
et	KON	et
pas	ADV	pas
mon	DET:POS	mon
bien	ADV	bien
des	PRP:det	du
complètement	ADV	complètement
lui	PRO:PER	lui
décidé	VER:pper	décider
,	PUN	,
dit	VER:pres	dire
mon	DET:POS	mon
pour	PRP	pour
francs	NOM	franc
,	PUN	,
,	PUN	,
élevé	VER:pper	élever
Je	PRO:PER	je
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
d'	PRP	de
avait	VER:impf	avoir
.	SENT	.
;	PUN	;
la	DET:ART	le
.	SENT	.
J'	PRO:PER	je
propos	NOM	propos
considérable	ADJ	considérable
,	PUN	,
je	PRO:PER	je
je	PRO:PER	je
imposer	VER:infi	imposer
de	PRP	de
cependant	ADV	cependant
je	PRO:PER	je
voitures	NOM	voiture
par	PRP	par
afin	KON	afin
,	PUN	,
.	SENT	.
chevaux	NOM	cheval
poser	VER:infi	poser
mienne	PRO:POS	mien
que	KON	que
malheureux	NOM	malheureux
d'	PRP	de
ses	DET:POS	son
,	PUN	,
mille	NUM	mille
ses	DET:POS	son
la	DET:ART	le
à	PRP	à
devant	PRP	devant
vous	PRO:PER	vous
de	PRP	de
continue	VER:pres	continuer
ce	PRO:DEM	ce
la	DET:ART	le
de	PRP	de
<EOS>	<EOS>	<EOS>
<SEG>
vos	DET:POS	votre
vous	PRO:PER	vous
qui	PRO:REL	qui
six	NUM	six
que	KON	que
-vous	PRO:PER	vous
trop	ADV	trop
que	PRO:REL	que
devenir	VER:infi	devenir
de	PRP	de
moindres	ADJ	moindre
porterai	VER:futu	porter
me	PRO:PER	me
raisonnez	VER:pres	raisonner
mire	NOM	mire
.	SENT	.
possible	ADJ	possible
plus	ADV	plus
<EOS>	<EOS>	<EOS>
ceci	PRO:DEM	ceci
ridicule	NOM	ridicule
<EOS>	<EOS>	<EOS>
à	PRP	à
engage	VER:pres	engager
;	PUN	;
important	ADJ	important
pension	NOM	pension
à	PRP	à
pourrez	VER:futu	pouvoir
<EOS>	<EOS>	<EOS>
impertinents	ADJ	impertinent
,	PUN	,
des	PRP:det	du
le	DET:ART	le
ne	ADV	ne
francs	NOM	franc
Vous	PRO:PER	vous
mensuelle	ADJ	mensuel
feraient	VER:cond	faire
Surveillez	VER:pres	surveiller
saurais	VER:cond	savoir
paroles	NOM	parole
dépenser	VER:infi	dépenser
à	PRP	à
un	DET:ART	un
.	SENT	.
démarches	NOM	démarche
,	PUN	,
Je	PRO:PER	je
vous	PRO:PER	vous
état	NOM	état
.	SENT	.
milliers	NOM	millier
donnant	VER:ppre	donner
vos	DET:POS	votre
en	PRP	en
;	PUN	;
<EOS>	<EOS>	<EOS>
plus	ADV	plus
maison	NOM	maison
grande	ADJ	grand
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
délices	NOM	délice
mille	NUM	mille
la	DET:ART	le
je	PRO:PER	je
votre	DET:POS	votre
je	PRO:PER	je
vos	DET:POS	votre
pesez	VER:pres	peser
notre	DET:POS	notre
de	PRP	de
regarde	VER:pres	regarder
le	DET:ART	le
,	PUN	,
point	NOM	point
.	SENT	.
noblement	ADV	noblement
plus	ADV	plus
-vous	PRO:PER	vous
.	SENT	.
moins	ADV	moins
outre	ADV	outre
monde	NOM	monde
vous	PRO:PER	vous
allez	VER:pres	aller
leurs	DET:POS	leur
de	PRP	de
d'	PRP	de
,	PUN	,
composent	VER:pres	composer
En	PRP	en
oisifs	NOM	oisif
Tirez	VER:pres	tirer
,	PUN	,
circonspection	NOM	circonspection
bévues	NOM	bévue
exhorter	VER:infi	exhorter
le	DET:ART	le
<SEG>
hôtel	NOM	hôtel
<EOS>	<EOS>	<EOS>
serai	VER:futu	être
Dieu	NOM	dieu
il	PRO:PER	il
devenir	VER:infi	devenir
de	PRP	de
cassé	VER:pper	casser
Du	PRP:det	du
suis	VER:pres	suivre|être
l'	DET:ART	le
,	PUN	,
--	PUN	--
on	PRO:PER	on
force	NOM	force
de	PRP	de
-vous	PRO:PER	vous
et	KON	et
l'	DET:ART	le
,	PUN	,
aile	NOM	aile
!	SENT	!
Je	PRO:PER	je
des	PRP:det	du
dès	PRP	dès
.	SENT	.
ou	KON	ou
que	KON	que
me	PRO:PER	me
.	SENT	.
six	NUM	six
d'	PRP	de
pas	ADV	pas
--	PUN	--
je	PRO:PER	je
mois	NOM	moi|mois
épée	NOM	épée
l'	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
muré	VER:pper	murer
vous	PRO:PER	vous
casser	VER:infi	casser
<EOS>	<EOS>	<EOS>
autre	ADJ	autre
tout	NOM	tout
l'	DET:ART	le
se	PRO:PER	se
Vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
?	SENT	?
je	PRO:PER	je
serai	VER:futu	être
Montez	VER:pres	monter
.	SENT	.
merci	NOM	merci
cavalier	ADJ	cavalier
n'	ADV	ne
est	VER:pres	être
occuperez	VER:futu	occuper
?	SENT	?
Parfait	ADJ	parfait
--	PUN	--
faut	VER:pres	falloir
<EOS>	<EOS>	<EOS>
seconde	NUM	second
habiterez	VER:futu	habiter
Il	PRO:PER	il
!	SENT	!
rien	ADV	rien
cou	NOM	cou
je	PRO:PER	je
cheval	NOM	cheval
Naturellement	NAM	naturellement
Poursuivons	VER:pres	poursuivre
Albert	NAM	albert
chez	PRP	chez
bon	ADV	bon
serai	VER:futu	être
<EOS>	<EOS>	<EOS>
débarrassé	VER:pper	débarrasser
<EOS>	<EOS>	<EOS>
vaste	ADJ	vaste
dans	PRP	dans
cavalier	ADJ	cavalier
.	SENT	.
et	KON	et
--	PUN	--
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
sera	VER:futu	être
ne	ADV	ne
...	PUN	...
gens	NOM	gens
mais	KON	mais
à	PRP	à
arrivera	VER:futu	arriver
le	DET:ART	le
appartement	NOM	appartement
police	NOM	police
<SEG>
pas	ADV	pas
tout	PRO:IND	tout
ici	ADV	ici
.	SENT	.
quelques	PRO:IND	quelque
Un	DET:ART	un
je	PRO:PER	je
depuis	PRP	depuis
escalier	NOM	escalier
enverrait	VER:cond	envoyer
que	KON	que
vous	PRO:PER	vous
être	VER:infi	être
qui	PRO:REL	qui
à	PRP	à
la	DET:ART	le
l'	DET:ART	le
,	PUN	,
coûte	VER:pres	coûter
d'	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
vous	PRO:PER	vous
coûte	VER:pres	coûter
était	VER:impf	être
des	PRP:det	du
,	PUN	,
air	NOM	air
usage	NOM	usage
remplacé	VER:pper	remplacer
que	KON	que
ici	ADV	ici
Autriche	NAM	autriche
passer	VER:infi	passer
d'	PRP	de
vicomte	NOM	vicomte
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
vous	PRO:PER	vous
au	PRP:det	au
,	PUN	,
.	SENT	.
quarante-huit	NUM	quarante-huit
faut	VER:pres	falloir
le	DET:ART	le
service	NOM	service
verra	VER:futu	voir
prudence	NOM	prudence
moyen	ADJ	moyen
siècles	NOM	siècle
de	PRP	de
mobilier	ADJ	mobilier
éviter	VER:infi	éviter
esclandre	NOM	esclandre
;	PUN	;
Il	PRO:PER	il
cour	NOM	cour
où	PRO:REL	où
père	NOM	père
ce	PRO:DEM	ce
de	PRP	de
<EOS>	<EOS>	<EOS>
Russie	NAM	russie
ou	KON	ou
ou	KON	ou
autre	ADJ	autre
installé	VER:pper	installer
à	PRP	à
voitures	NOM	voiture
prudent	ADJ	prudent
Ce	PRO:DEM	ce
ne	ADV	ne
va	VER:pres	aller
heures	NOM	heure
l'	DET:ART	le
un	DET:ART	un
,	PUN	,
.	SENT	.
.	SENT	.
ayez	VER:subp	avoir
mois	NOM	moi|mois
à	PRP	à
du	PRP:det	du
Gens	NOM	gens
;	PUN	;
l'	PRO:PER	la|le
,	PUN	,
chevaux	NOM	cheval
par	PRP	par
la	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
vous	PRO:PER	vous
de	PRP	de
sais	VER:pres	savoir
un	DET:ART	un
affreux	ADJ	affreux
sera	VER:futu	être
celle	PRO:DEM	celui
jour	NOM	jour
<SEG>
<EOS>	<EOS>	<EOS>
parler	VER:infi	parler
,	PUN	,
commentaires	NOM	commentaire
,	PUN	,
ici	ADV	ici
qui	PRO:REL	qui
épuisé	VER:pper	épuiser
de	PRP	de
même	ADV	même
.	SENT	.
folie	NOM	folie
sonnette	NOM	sonnette
l'	DET:ART	le
pour	PRP	pour
vous	PRO:PER	vous
gens	NOM	gens
action	NOM	action
<EOS>	<EOS>	<EOS>
Ainsi	ADV	ainsi
seront	VER:futu	être
Et	KON	et
mes	DET:POS	mon
Ce	PRO:DEM	ce
s'	PRO:PER	se
tombe	VER:pres	tomber
,	PUN	,
<EOS>	<EOS>	<EOS>
les	DET:ART	le
à	PRP	à
<EOS>	<EOS>	<EOS>
soir	NOM	soir
.	SENT	.
murmures	NOM	murmure
bout	NOM	bout
vais	VER:pres	aller
commencer	VER:infi	commencer
les	DET:ART	le
je	PRO:PER	je
du	PRP:det	du
horrible	ADJ	horrible
le	DET:ART	le
passant	VER:ppre	passer
le	DET:ART	le
qui	PRO:REL	qui
vaut	VER:pres	valoir
aura	VER:futu	avoir
.	SENT	.
serait	VER:cond	être
un	DET:ART	un
vite	ADV	vite
cette	PRO:DEM	ce
et	KON	et
l'	DET:ART	le
présenter	VER:infi	présenter
l'	DET:ART	le
devenu	VER:pper	devenir
et	KON	et
!	SENT	!
comte	NOM	comte
éternisent	VER:pres	éterniser
projet	NOM	projet
clameur	NOM	clameur
Mieux	ADV	mieux
,	PUN	,
œuvre	NOM	œuvre
tous	PRO:IND	tout
<EOS>	<EOS>	<EOS>
à	PRP	à
,	PUN	,
de	PRP	de
que	KON	que
jours	NOM	jour
Allons	VER:pres	aller
sourds	ADJ	sourd
au-devant	ADV	au-devant
atteindre	VER:infi	atteindre
de	PRP	de
.	SENT	.
opinion	NOM	opinion
ouvriers	NOM	ouvrier
on	PRO:PER	on
mouvement	NOM	mouvement
.	SENT	.
provincial	ADJ	provincial
histoire	NOM	histoire
au	PRP:det	au
de	PRP	de
fit	VER:simp	faire
Et	KON	et
.	SENT	.
une	DET:ART	un
<EOS>	<EOS>	<EOS>
sera	VER:futu	être
huit	NUM	huit
pour	PRP	pour
de	PRP	de
la	DET:ART	le
,	PUN	,
cordon	NOM	cordon
<SEG>
une	DET:ART	un
lutter	VER:infi	lutter
pays	NOM	pays
Noël	NAM	noël
main	NOM	main
le	DET:ART	le
éblouissements	NOM	éblouissement
en	PRP	en
.	SENT	.
la	DET:ART	le
les	DET:ART	le
magique	ADJ	magique
avait	VER:impf	avoir
et	KON	et
tête	NOM	tête
,	PUN	,
ses	DET:POS	son
pour	PRP	pour
mille	NUM	mille
Aux	PRP:det	au
<EOS>	<EOS>	<EOS>
rêves	NOM	rêve
merveilleuse	ADJ	merveilleux
baguette	NOM	baguette
à	PRP	à
entretien	NOM	entretien
du	PRP:det	du
lui	PRO:PER	lui
éveiller	VER:infi	éveiller
<EOS>	<EOS>	<EOS>
des	PRP:det	du
toute	PRO:IND	tout
qui	PRO:REL	qui
Une	DET:ART	un
des	PRP:det	du
paroles	NOM	parole
sentait	VER:impf	sentir
Touché	VER:pper	toucher
comte	NOM	comte
une	DET:ART	un
,	PUN	,
pas	ADV	pas
une	DET:ART	un
.	SENT	.
l'	DET:ART	le
lui	PRO:PER	lui
féerique	ADJ	féerique
fortunes	NOM	fortune
nouvelles	ADJ	nouveau
s'	PRO:PER	se
arrêta	VER:simp	arrêter
réalité	NOM	réalité
n'	ADV	ne
,	PUN	,
milieu	NOM	milieu
<EOS>	<EOS>	<EOS>
hautes	ADJ	haut
Depuis	PRP	depuis
commencement	NOM	commencement
splendides	ADJ	splendide
l'	PRO:PER	la|le
il	PRO:PER	il
rejetait	VER:impf	rejeter
Mille	NAM	mille
ressentait	VER:impf	ressentir
vertige	NOM	vertige
montait	VER:impf	monter
dans	PRP	dans
comme	ADV	comme
de	PRP	de
<EOS>	<EOS>	<EOS>
contre	PRP	contre
des	PRP:det	du
avocat	NOM	avocat
ombre	NOM	ombre
Nuits	NOM	nuit
à	PRP	à
trop	ADV	trop
cet	PRO:DEM	ce
,	PUN	,
par	PRP	par
raison	NOM	raison
il	PRO:PER	il
l'	DET:ART	le
,	PUN	,
le	DET:ART	le
lampe	NOM	lampe
il	PRO:PER	il
voyageait	VER:impf	voyager
la	DET:ART	le
<EOS>	<EOS>	<EOS>
du	PRP:det	du
.	SENT	.
et	KON	et
sa	DET:POS	son
de	PRP	de
.	SENT	.
plus	ADV	plus
au	PRP:det	au
sensations	NOM	sensation
<SEG>
Je	PRO:PER	je
prenait	VER:impf	prendre
<EOS>	<EOS>	<EOS>
presque	ADV	presque
<EOS>	<EOS>	<EOS>
écoutait	VER:impf	écouter
,	PUN	,
.	SENT	.
il	PRO:PER	il
,	PUN	,
plus	ADV	plus
le	DET:ART	le
intérieures	ADJ	intérieur
que	KON	que
rester	VER:infi	rester
bains	NOM	bain
.	SENT	.
.	SENT	.
<EOS>	<EOS>	<EOS>
agitations	NOM	agitation
et	KON	et
contracté	VER:pper	contracter
violentes	ADJ	violent
des	PRP:det	du
habitude	NOM	habitude
<EOS>	<EOS>	<EOS>
comte	NOM	comte
apparence	NOM	apparence
Pendant	PRP	pendant
en	PRO:PER	en
or	NOM	or
permettre	VER:infi	permettre
passions	NOM	passion
--	PUN	--
du	PRP:det	du
,	PUN	,
pourpre	NOM	pourpre
vous	PRO:PER	vous
quelques	PRO:IND	quelque
inconnues	ADJ	inconnu
.	SENT	.
sans	PRP	sans
suis	VER:pres	suivre|être
,	PUN	,
présente	VER:pres	présenter
.	SENT	.
profond	ADJ	profond
impassible	ADJ	impassible
qu'	KON	que
monsieur	NOM	monsieur
les	DET:ART	le
d'	PRP	de
se	PRO:PER	se
observations	NOM	observation
,	PUN	,
lui	PRO:PER	lui
des	PRP:det	du
garder	VER:infi	garder
il	PRO:PER	il
toutes	PRO:IND	tout
avec	PRP	avec
l'	DET:ART	le
bornes	NOM	borne
que	KON	que
savait	VER:impf	savoir
froideur	NOM	froideur
de	PRP	de
,	PUN	,
en	PRP	en
une	DET:ART	un
et	KON	et
la	DET:ART	le
dans	PRP	dans
respect	NOM	respect
indifférente	ADJ	indifférent
roulait	VER:impf	rouler
vibraient	VER:impf	vibrer
il	PRO:PER	il
,	PUN	,
touché	VER:pper	toucher
<EOS>	<EOS>	<EOS>
physionomie	NOM	physionomie
plus	ADV	plus
au	PRP:det	au
Sa	DET:POS	son
,	PUN	,
je	PRO:PER	je
des	PRP:det	du
Mais	KON	mais
Daignez	VER:pres	daigner
m'	PRO:PER	me
<EOS>	<EOS>	<EOS>
plus	ADV	plus
dit-il	NOM	dit-il
Il	PRO:PER	il
triste	ADJ	triste
.	SENT	.
secret	NOM	secret
écarter	VER:infi	écarter
avait	VER:impf	avoir
<SEG>
je	PRO:PER	je
avec	PRP	avec
retarder	VER:infi	retarder
vos	DET:POS	votre
la	DET:ART	le
ne	ADV	ne
l'	DET:ART	le
-on	PRO:PER	on
la	DET:ART	le
Il	PRO:PER	il
.	SENT	.
en	PRO:PER	en
la	DET:ART	le
exprimer	VER:infi	exprimer
de	PRP	de
vainqueur	NOM	vainqueur
en	PRP	en
,	PUN	,
<EOS>	<EOS>	<EOS>
conquérant	ADJ	conquérant
bontés	NOM	bonté
pour	KON	pour
<EOS>	<EOS>	<EOS>
est	VER:pres	être
aurai	VER:futu	avoir
vous	PRO:PER	vous
modestie	NOM	modestie
Tenez	VER:pres	tenir
non	ADV	non
de	PRP	de
la	DET:ART	le
on	PRO:PER	on
brutalement	ADV	brutalement
manifestation	NOM	manifestation
commande	VER:pres	commander
qu'	PRO:REL	que
.	SENT	.
juger	VER:infi	juger
presque	ADV	presque
du	PRP:det	du
me	PRO:PER	me
,	PUN	,
opinion	NOM	opinion
me	PRO:PER	me
bon	ADJ	bon
J'	PRO:PER	je
l'	PRO:PER	la|le
prie	VER:pres	prier
d'	PRP	de
chez	PRP	chez
air	NOM	air
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
saurais	VER:cond	savoir
je	PRO:PER	je
sévérité	NOM	sévérité
je	PRO:PER	je
dernière	ADJ	dernier
défier	VER:infi	défier
dira-t	VER:subi	dira-t
plus	ADV	plus
.	SENT	.
va	VER:pres	aller
justes	ADJ	juste
de	PRP	de
Si	KON	si
ainsi	ADV	ainsi
semble	VER:pres	sembler
<EOS>	<EOS>	<EOS>
paraîtront	VER:futu	paraître
vous	PRO:PER	vous
l'	DET:ART	le
,	PUN	,
sentiments	NOM	sentiment
grande	ADJ	grand
certain	PRO:IND	certain
me	PRO:PER	me
,	PUN	,
que	PRO:REL	que
mais	KON	mais
m'	PRO:PER	me
peut-être	ADV	peut-être
grâce	NOM	grâce
cependant	ADV	cependant
et	KON	et
.	SENT	.
mépriser	VER:infi	mépriser
installe	VER:pres	installer
ne	ADV	ne
<EOS>	<EOS>	<EOS>
?	SENT	?
que	KON	que
Il	PRO:PER	il
Mes	DET:POS	mon
la	PRO:PER	la
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
situation	NOM	situation
pas	ADV	pas
<SEG>
atteint	VER:pres	atteindre
ces	PRO:DEM	ce
chaud	ADJ	chaud
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
maison	NOM	maison
raillera	VER:futu	railler
cadavre	NOM	cadavre
encore	ADV	encore
désavantage	NOM	désavantage
amèrement	ADV	amèrement
me	PRO:PER	me
de	PRP	de
le	DET:ART	le
peu	ADV	peu
pour	PRP	pour
de	PRP	de
comte	NOM	comte
comparaison	NOM	comparaison
s'	PRO:PER	se
un	DET:ART	un
du	PRP:det	du
parce	KON	parce
quand	KON	quand
.	SENT	.
passer	VER:infi	passer
,	PUN	,
de	PRP	de
m'	PRO:PER	me
de	PRP	de
arriver	VER:infi	arriver
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
raisons	NOM	raison
que	KON	que
la	DET:ART	le
<EOS>	<EOS>	<EOS>
peut-être	ADV	peut-être
justesse	NOM	justesse
Noël	NAM	noël
,	PUN	,
désastre	NOM	désastre
et	KON	et
à	PRP	à
à	PRP	à
de	PRP	de
sera	VER:futu	être
écoutait	VER:impf	écouter
Albert	NAM	albert
je	PRO:PER	je
,	PUN	,
grand	ADJ	grand
reprochera	VER:futu	reprocher
<EOS>	<EOS>	<EOS>
autre	ADJ	autre
notre	DET:POS	notre
se	PRO:PER	se
dans	PRP	dans
empressement	NOM	empressement
lit	NOM	lit
la	DET:ART	le
sûrement	ADV	sûrement
être	VER:infi	être
.	SENT	.
comparera	VER:futu	comparer
de	PRP	de
votre	DET:POS	votre
,	PUN	,
.	SENT	.
à	PRP	à
frappé	VER:pper	frapper
sur	PRP	sur
que	KON	que
couché	VER:pper	coucher
.	SENT	.
paraîtrai	VER:futu	paraître
jouir	VER:infi	jouir
fils	NOM	fil|fils
soucie	VER:pres	soucier
qui	PRO:REL	qui
désapprobative	ADJ	désapprobative
toute	PRO:IND	tout
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
me	PRO:PER	me
On	PRO:PER	on
sans	PRP	sans
dureté	NOM	dureté
triompher	VER:infi	triompher
sa	DET:POS	son
Le	DET:ART	le
vaincu	VER:pper	vaincre
apercevoir	VER:infi	apercevoir
,	PUN	,
le	DET:ART	le
marque	NOM	marque
On	PRO:PER	on
mon	DET:POS	mon
crut	VER:simp	croire
.	SENT	.
<SEG>
l'	PRO:PER	la|le
manière	NOM	manière
change	VER:pres	changer
C'	PRO:DEM	ce
déjà	ADV	déjà
,	PUN	,
.	SENT	.
encouragea	VER:simp	encourager
pas	ADV	pas
à	PRP	à
que	KON	que
propos	NOM	propos
monde	NOM	monde
Cette	PRO:DEM	ce
d'	PRP	de
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
de	PRP	de
beaucoup	ADV	beaucoup
je	PRO:PER	je
persuasion	NOM	persuasion
à	PRP	à
pas	ADV	pas
pour	PRP	pour
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
ma	DET:POS	mon
opinion	NOM	opinion
,	PUN	,
rien	ADV	rien
vous	PRO:PER	vous
.	SENT	.
pas	ADV	pas
le	DET:ART	le
plus	ADV	plus
air	NOM	air
.	SENT	.
.	SENT	.
Je	PRO:PER	je
méchants	ADJ	méchant
à	PRP	à
vide	NOM	vide
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
moment	NOM	moment
l'	DET:ART	le
était	VER:impf	être
--	PUN	--
donc	ADV	donc
.	SENT	.
vivre	VER:infi	vivre
Je	PRO:PER	je
venir	VER:infi	venir
avec	PRP	avec
de	PRP	de
Attendu	VER:pper	attendre
monsieur	NOM	monsieur
apparente	ADJ	apparent
de	PRP	de
familiariser	VER:infi	familiariser
ne	ADV	ne
réelle	ADJ	réel
se	PRO:PER	se
les	DET:ART	le
permets	VER:pres	permettre
ne	ADV	ne
,	PUN	,
je	PRO:PER	je
dans	PRP	dans
de	PRP	de
du	PRP:det	du
montrant	VER:ppre	montrer
En	PRO:PER	en
l'	DET:ART	le
idée	NOM	idée
<EOS>	<EOS>	<EOS>
de	PRP	de
souffrir	VER:infi	souffrir
changement	NOM	changement
son	DET:POS	son
est	VER:pres	être
ne	ADV	ne
surprendre	VER:infi	surprendre
que	KON	que
un	DET:ART	un
conjure	VER:pres	conjurer
beaucoup	ADV	beaucoup
tomber	VER:infi	tomber
je	PRO:PER	je
laisse	VER:pres	laisser
poursuivit-il	NOM	poursuivit-il
n'	ADV	ne
aurai	VER:futu	avoir
plus	ADV	plus
,	PUN	,
<EOS>	<EOS>	<EOS>
le	DET:ART	le
que	KON	que
<SEG>
mon	DET:POS	mon
,	PUN	,
le	DET:ART	le
,	PUN	,
envié	VER:pper	envier
en	PRP	en
faut	VER:pres	falloir
bénéfice	NOM	bénéfice
suffrage	NOM	suffrage
brusque	ADJ	brusque
demain	ADV	demain
temps	NOM	temps
<EOS>	<EOS>	<EOS>
gens	NOM	gens
défenseurs	NOM	défenseur
.	SENT	.
.	SENT	.
les	DET:ART	le
<EOS>	<EOS>	<EOS>
outre	ADV	outre
d'	PRP	de
je	PRO:PER	je
offusquait	VER:impf	offusquer
accoutumer	VER:infi	accoutumer
dois	VER:pres	devoir
à	PRP	à
En	PRP	en
fortune	NOM	fortune
concilie	VER:pres	concilier
attaqueraient	VER:cond	attaquer
subitement	ADV	subitement
m'	PRO:PER	me
,	PUN	,
<EOS>	<EOS>	<EOS>
changement	NOM	changement
de	PRP	de
mien	PRO:POS	mien
ont	VER:pres	avoir
me	PRO:PER	me
élévation	NOM	élévation
délai	NOM	délai
tous	PRO:IND	tout
parvenu	VER:pper	parvenir
.	SENT	.
de	PRP	de
monde	NOM	monde
Absent	ADJ	absent
mon	DET:POS	mon
les	PRO:PER	la|le
le	PRO:PER	le
.	SENT	.
l'	DET:ART	le
a	VER:pres	avoir
j'	PRO:PER	je
porter	VER:infi	porter
je	PRO:PER	je
Il	PRO:PER	il
qui	PRO:REL	qui
,	PUN	,
façons	NOM	façon
,	PUN	,
,	PUN	,
un	NOM	un
votre	DET:POS	votre
qui	PRO:REL	qui
pas	ADV	pas
saurai	VER:simp	saurer
ce	PRO:DEM	ce
qu'	PRO:REL	que
tous	PRO:IND	tout
ceux	PRO:DEM	celui
je	PRO:PER	je
si	KON	si
ai	VER:pres	avoir
<EOS>	<EOS>	<EOS>
devenu	VER:pper	devenir
intrus	NOM	intrus
me	PRO:PER	me
les	DET:ART	le
,	PUN	,
pour	PRP	pour
accordé	VER:pper	accorder
à	PRP	à
donne	VER:pres	donner
de	PRP	de
grâce	NOM	grâce
,	PUN	,
à	PRP	à
m'	PRO:PER	me
inconnu	NOM	inconnu
dans	PRP	dans
le	DET:ART	le
tout	PRO:IND	tout
on	PRO:PER	on
Albert	NAM	albert
ne	ADV	ne
présentant	VER:ppre	présenter
ne	ADV	ne
Je	PRO:PER	je
me	PRO:PER	me
<SEG>
<EOS>	<EOS>	<EOS>
tout	PRO:IND	tout
obtenu	VER:pper	obtenir
Cet	PRO:DEM	ce
,	PUN	,
été	VER:pper	être
,	PUN	,
comte	NOM	comte
la	DET:ART	le
serait	VER:cond	être
les	DET:ART	le
d'	PRP	de
voulu	VER:pper	vouloir
que	KON	que
Il	PRO:PER	il
,	PUN	,
un	DET:ART	un
<EOS>	<EOS>	<EOS>
de	PRP	de
en	PRP	en
pas	ADV	pas
bruit	NOM	bruit
le	PRO:PER	le
sous	PRP	sous
,	PUN	,
avait	VER:impf	avoir
manteau	NOM	manteau
plus	ADV	plus
l'	DET:ART	le
cas	NOM	cas
façon	NOM	façon
obtenir	VER:infi	obtenir
.	SENT	.
qui	PRO:REL	qui
idée	NOM	idée
presque	ADV	presque
le	DET:ART	le
comte	NOM	comte
mon	DET:POS	mon
surprit	VER:simp	surprendre
le	DET:ART	le
Peut-être	ADV	peut-être
rectifications	NOM	rectification
Enfin	ADV	enfin
n'	ADV	ne
tenter	VER:infi	tenter
,	PUN	,
,	PUN	,
état	NOM	état
me	PRO:PER	me
de	PRP	de
murmura	VER:simp	murmurer
,	PUN	,
,	PUN	,
il	PRO:PER	il
de	PRP	de
pas	ADV	pas
me	PRO:PER	me
cheminée	NOM	cheminée
aisément	ADV	aisément
cette	PRO:DEM	ce
.	SENT	.
.	SENT	.
possible	ADJ	possible
sage	ADJ	sage
comme	ADV	comme
si	KON	si
effet	NOM	effet
que	KON	que
assentiment	NOM	assentiment
<EOS>	<EOS>	<EOS>
,	PUN	,
habit	NOM	habit
Noël	NAM	noël
à	PRP	à
<EOS>	<EOS>	<EOS>
En	PRP	en
sans	PRP	sans
neuf	ADJ	neuf
,	PUN	,
le	DET:ART	le
aurait	VER:cond	avoir
comme	ADV	comme
--	PUN	--
-ce	PRO:DEM	ce
sera	VER:futu	être
ma	DET:POS	mon
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
,	PUN	,
éprouver	VER:infi	éprouver
taille	NOM	taille
.	SENT	.
l'	DET:ART	le
civil	ADJ	civil
nom	NOM	nom
gêne	VER:pres	gêner
fait	VER:pper	faire
.	SENT	.
eut	VER:simp	avoir
<SEG>
,	PUN	,
me	PRO:PER	me
ai	VER:pres	avoir
