Saint-Francois-Xavier	NAM	saint-francois-xavier
curiosité	NOM	curiosité
,	PUN	,
demeurait	VER:impf	demeurer
qui	PRO:REL	qui
il	PRO:PER	il
<SEG>
,	PUN	,
n'	ADV	ne
pas	ADV	pas
à	PRP	à
Bolorec	NAM	bolorec
personne	NOM	personne
demander	VER:infi	demander
à	PRP	à
osait	VER:impf	oser
même	ADV	même
<SEG>
la	DET:ART	le
,	PUN	,
un	DET:ART	un
à	PRP	à
dans	PRP	dans
crainte	NOM	crainte
,	PUN	,
ce	PRO:DEM	ce
renseignement	NOM	renseignement
sujet	NOM	sujet
<SEG>
dénoncé	VER:pper	dénoncer
faire	VER:infi	faire
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
et	KON	et
être	VER:infi	être
.	SENT	.
mal	ADV	mal
d'	PRP	de
<SEG>
sujet	NOM	sujet
explication	NOM	explication
Toutefois	ADV	toutefois
au	PRP:det	au
de	PRP	de
l'	DET:ART	le
,	PUN	,
du	PRP:det	du
renvoi	NOM	renvoi
Bolorec	NAM	bolorec
<SEG>
dans	PRP	dans
sa	DET:POS	son
mémoire	NOM	mémoire
,	PUN	,
s'	PRO:PER	se
de	PRP	de
deux	NUM	deux
camarades	NOM	camarade
était	VER:impf	être
ancrée	VER:pper	ancrer
<SEG>
:	PUN	:
enfants	NOM	enfant
fait	VER:pres	faire
quand	KON	quand
«	PUN:cit	«
on	PRO:PER	on
Des	ADJ	des
comme	KON	comme
saletés	NOM	saleté
des	PRP:det	du
<SEG>
pensait	VER:impf	penser
.	SENT	.
y	PRO:PER	y
Il	NOM	il
,	PUN	,
de	PRP	de
»	PUN:cit	»
essayant	VER:ppre	essayer
souvent	ADV	souvent
<EOS>	<EOS>	<EOS>
<SEG>
et	KON	et
cette	PRO:DEM	ce
comprendre	VER:infi	comprendre
ne	ADV	ne
,	PUN	,
adapter	VER:infi	adapter
enfants	NOM	enfant
idée	NOM	idée
d'	PRP	de
pouvant	VER:ppre	pouvoir
<SEG>
aux	PRP:det	au
saletés	NOM	saleté
jeunes	ADJ	jeune
deux	NUM	deux
inconnus	ADJ	inconnu
aux	PRP:det	au
secrètes	ADJ	secret
rapports	NOM	rapport
,	PUN	,
de	PRP	de
<SEG>
par	PRP	par
le	DET:ART	le
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
garçons	NOM	garçon
savait	VER:impf	savoir
,	PUN	,
il	PRO:PER	il
.	SENT	.
<SEG>
instinct	NOM	instinct
divination	NOM	divination
seule	ADJ	seul
du	PRP:det	du
et	KON	et
la	DET:ART	le
de	PRP	de
simple	ADJ	simple
la	DET:ART	le
vie	NOM	vie
<SEG>
existait	VER:impf	exister
les	DET:ART	le
,	PUN	,
entre	PRP	entre
sexe	NOM	sexe
c'	PRO:DEM	ce
il	PRO:PER	il
est	VER:pres	être
qu'	KON	que
hommes	NOM	homme
<SEG>
et	KON	et
femmes	NOM	femme
les	DET:ART	le
qu'	PRO:REL	que
et	KON	et
nécessaires	ADJ	nécessaire
des	PRP:det	du
,	PUN	,
rapprochements	NOM	rapprochement
mystérieux	ADJ	mystérieux
<SEG>
l'	DET:ART	le
l'	DET:ART	le
on	PRO:PER	on
,	PUN	,
appelait	VER:impf	appeler
amour	NOM	amour
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
amour	NOM	amour
.	SENT	.
<SEG>
les	DET:ART	le
poètes	NOM	poète
,	PUN	,
chantaient	VER:impf	chanter
,	PUN	,
quels	PRO:REL	quel
avec	PRP	avec
impérissable	ADJ	impérissable
amour	NOM	amour
le	PRO:PER	le
<SEG>
embrasements	NOM	embrasement
revenait	VER:impf	revenir
sans	PRP	sans
divins	ADJ	divin
L'	DET:ART	le
cesse	NOM	cesse
<EOS>	<EOS>	<EOS>
!	SENT	!
,	PUN	,
amour	NOM	amour
<SEG>
ces	PRO:DEM	ce
dans	PRP	dans
il	PRO:PER	il
et	KON	et
,	PUN	,
vers	PRP	vers
béni	ADJ	béni
qu'	PRO:REL	que
triste	ADJ	triste
,	PUN	,
<SEG>
il	PRO:PER	il
qu'	PRO:REL	que
récitait	VER:impf	réciter
il	PRO:PER	il
et	KON	et
apprenait	VER:impf	apprendre
comme	ADV	comme
qu'	PRO:REL	que
aimait	VER:impf	aimer
et	KON	et
<SEG>
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
des	PRP:det	du
C'	PRO:DEM	ce
.	SENT	.
toujours	ADV	toujours
musiques	NOM	musique
plus	ADV	plus
adorable	ADJ	adorable
la	DET:ART	le
<SEG>
chevelures	NOM	chevelure
des	PRP:det	du
,	PUN	,
baisers	NOM	baiser
des	PRP:det	du
,	PUN	,
éparses	ADJ	épars
des	PRP:det	du
étreintes	NOM	étreinte
,	PUN	,
<SEG>
;	PUN	;
des	PRP:det	du
nus	NOM	nu
des	PRP:det	du
pâmés	VER:pper	pâmer
sur	PRP	sur
corps	NOM	corps
refermant	VER:ppre	refermer
bras	NOM	bras
se	PRO:PER	se
<SEG>
que	ADV	que
ces	PRO:DEM	ce
,	PUN	,
ces	PRO:DEM	ce
souffles	NOM	souffle
ne	ADV	ne
baisaient	VER:impf	baiser
baisers	NOM	baiser
des	PRP:det	du
mais	KON	mais
<SEG>
d'	PRP	de
étreignaient	VER:impf	étreindre
chevelures	NOM	chevelure
;	PUN	;
n'	ADV	ne
que	ADV	que
étreintes	NOM	étreinte
ces	PRO:DEM	ce
images	NOM	image
incorporelles	ADJ	incorporel
<SEG>
n'	ADV	ne
se	PRO:PER	se
d'	PRP	de
intangibles	ADJ	intangible
bras	NOM	bras
ces	PRO:DEM	ce
en	PRP	en
transformaient	VER:impf	transformer
,	PUN	,
rayons	NOM	rayon
<SEG>
<EOS>	<EOS>	<EOS>
des	PRP:det	du
enlaçaient	VER:impf	enlacer
ces	PRO:DEM	ce
Bien	ADV	bien
que	KON	que
âmes	NOM	âme
que	ADV	que
vers	NOM	ver|vers
.	SENT	.
<SEG>
le	DET:ART	le
chairs	NOM	chair
des	PRP:det	du
heureuses	ADJ	heureux
,	PUN	,
l'	DET:ART	le
triomphe	NOM	triomphe
réalité	NOM	réalité
en	PRP	en
évoquassent	VER:subi	évoquer
<SEG>
en	PRP	en
joie	NOM	joie
état	NOM	état
lui	PRO:PER	lui
d'	PRP	de
restait	VER:impf	rester
amour	NOM	amour
à	PRP	à
immatérielle	ADJ	immatériel
l'	DET:ART	le
<SEG>
d'	PRP	de
céleste	ADJ	céleste
mentale	ADJ	mental
,	PUN	,
délire	NOM	délire
ivresse	NOM	ivresse
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
<SEG>
fait	VER:pper	faire
Assomption	NAM	assomption
de	PRP	de
l'	DET:ART	le
qui	PRO:REL	qui
avait	VER:impf	avoir
l'	DET:ART	le
C'	PRO:DEM	ce
était	VER:impf	être
amour	NOM	amour
<SEG>
<EOS>	<EOS>	<EOS>
Jésus	NAM	jésus
mort	VER:pper	mourir
et	KON	et
.	SENT	.
Vierge	NOM	vierge
,	PUN	,
en	PRO:PER	en
était	VER:impf	être
la	DET:ART	le
<SEG>
déchiré	VER:pper	déchirer
sur	PRP	sur
croix	NOM	croix
,	PUN	,
,	PUN	,
,	PUN	,
saignant	VER:ppre	saigner
sa	DET:POS	son
,	PUN	,
il	PRO:PER	il
<SEG>
en	PRO:PER	en
éternelle	ADJ	éternel
.	SENT	.
<EOS>	<EOS>	<EOS>
gardait	VER:impf	garder
immarcescible	ADJ	immarcescible
la	DET:ART	le
et	KON	et
L'	DET:ART	le
clarté	NOM	clarté
<SEG>
,	PUN	,
cette	PRO:DEM	ce
ce	PRO:DEM	ce
,	PUN	,
trouble	NOM	trouble
encore	ADV	encore
était	VER:impf	être
c'	PRO:DEM	ce
ravissant	ADJ	ravissant
amour	NOM	amour
<SEG>
avait	VER:impf	avoir
caresses	NOM	caresse
indicible	ADJ	indicible
Marguerite	NAM	marguerite
de	PRP	de
aux	PRP:det	au
il	PRO:PER	il
émotion	NOM	émotion
ressentie	VER:pper	ressentir
qu'	PRO:REL	que
<SEG>
la	DET:ART	le
,	PUN	,
l'	DET:ART	le
;	PUN	;
fugitive	ADJ	fugitif
par	PRP	par
à	PRP	à
absence	NOM	absence
purifiées	VER:pper	purifier
vision	NOM	vision
<SEG>
des	PRP:det	du
ses	DET:POS	son
de	PRP	de
et	KON	et
à	PRP	à
demoiselles	NOM	demoiselle
envolements	NOM	envolement
Toulic	NAM	toulic
Le	DET:ART	le
,	PUN	,
<SEG>
mortes	ADJ	mort
parlait	VER:impf	parler
et	KON	et
chimériques	ADJ	chimérique
tendresse	NOM	tendresse
lui	PRO:PER	lui
vers	PRP	vers
les	DET:ART	le
dont	PRO:REL	dont
créatures	NOM	créature
<SEG>
Père	NOM	père
c'	PRO:DEM	ce
;	PUN	;
de	PRP	de
le	DET:ART	le
,	PUN	,
en	PRP	en
Kern	NAM	kern
quelque	PRO:IND	quelque
était	VER:impf	être
<SEG>
l'	DET:ART	le
sorte	NOM	sorte
,	PUN	,
,	PUN	,
facultés	NOM	faculté
ses	DET:POS	son
toutes	PRO:IND	tout
expansion	NOM	expansion
de	PRP	de
généreuse	ADJ	généreux
<SEG>
toutes	PRO:IND	tout
beauté	NOM	beauté
vers	PRP	vers
la	DET:ART	le
de	PRP	de
et	KON	et
vers	PRP	vers
sensibilités	NOM	sensibilité
,	PUN	,
ses	DET:POS	son
<SEG>
pas	ADV	pas
concevait	VER:impf	concevoir
la	DET:ART	le
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
souffrance	NOM	souffrance
.	SENT	.
la	DET:ART	le
en	PRO:PER	en
<SEG>
brutalité	NOM	brutalité
de	PRP	de
bouillonnements	NOM	bouillonnement
adolescence	NOM	adolescence
,	PUN	,
son	DET:POS	son
malgré	PRP	malgré
les	DET:ART	le
;	PUN	;
physique	ADJ	physique
<SEG>
lutte	NOM	lutte
sexuelle	ADJ	sexuel
il	PRO:PER	il
ignorait	VER:impf	ignorer
farouche	ADJ	farouche
l'	DET:ART	le
et	KON	et
en	PRO:PER	en
.	SENT	.
âpre	ADJ	âpre
<SEG>
pourquoi	ADV	pourquoi
son	DET:POS	son
se	PRO:PER	se
mêlait-il	VER:subi	mêlait-il
à	PRP	à
<EOS>	<EOS>	<EOS>
intimité	NOM	intimité
avec	PRP	avec
,	PUN	,
Alors	ADV	alors
<SEG>
vagues	ADJ	vague
effrois	NOM	effroi
d'	PRP	de
Père	NOM	père
Kern	NAM	kern
,	PUN	,
un	DET:ART	un
de	PRP	de
le	DET:ART	le
de	PRP	de
<SEG>
impossible	ADJ	impossible
salissant	VER:ppre	salir
un	DET:ART	un
amour	NOM	amour
et	KON	et
d'	PRP	de
autre	ADJ	autre
,	PUN	,
amour	NOM	amour
,	PUN	,
<SEG>
le	PRO:PER	le
amour	NOM	amour
était	VER:impf	être
puisque	KON	puisque
l'	DET:ART	le
qui	PRO:REL	qui
c'	PRO:DEM	ce
la	DET:ART	le
femme	NOM	femme
personnifiait	VER:impf	personnifier
<SEG>
.	SENT	.
le	DET:ART	le
dans	PRP	dans
calme	ADJ	calme
,	PUN	,
<EOS>	<EOS>	<EOS>
pouvait-il	ADJ	pouvait-il
de	PRP	de
Pourquoi	ADV	pourquoi
ne	ADV	ne
<SEG>
à	PRP	à
livrer	VER:infi	livrer
,	PUN	,
entier	ADJ	entier
,	PUN	,
son	DET:POS	son
se	PRO:PER	se
lui	PRO:PER	lui
tout	ADV	tout
cœur	NOM	cœur
<SEG>
,	PUN	,
que	KON	que
décisive	ADJ	décisif
une	DET:ART	un
redouter	VER:infi	redouter
,	PUN	,
sans	PRP	sans
catastrophe	NOM	catastrophe
et	KON	et
terrible	ADJ	terrible
<SEG>
dont	PRO:REL	dont
son	DET:POS	son
l'	PRO:PER	la|le
ignorance	NOM	ignorance
pas	ADV	pas
son	DET:POS	son
définissait	VER:impf	définir
et	KON	et
ne	ADV	ne
avertissait	VER:impf	avertir
<SEG>
<EOS>	<EOS>	<EOS>
au	PRP:det	au
Par	PRP	par
déviation	NOM	déviation
,	PUN	,
moyen	NOM	moyen
?	SENT	?
instinct	NOM	instinct
quelle	PRO:REL	quel
cérébrale	ADJ	cérébral
<SEG>
un	DET:ART	un
cette	PRO:DEM	ce
quel	PRO:REL	quel
de	PRP	de
d'	PRP	de
crime	NOM	crime
corrupteur	ADJ	corrupteur
,	PUN	,
idée	NOM	idée
pressentiment	NOM	pressentiment
<SEG>
son	DET:POS	son
,	PUN	,
et	KON	et
en	PRP	en
était-elle	NOM	était-elle
,	PUN	,
inévitable	ADJ	inévitable
entrée	VER:pper	entrer
insoupçonné	ADJ	insoupçonné
pourtant	ADV	pourtant
<SEG>
et	KON	et
il	PRO:PER	il
qu'	KON	que
imagination	NOM	imagination
y	PRO:PER	y
point	NOM	point
cramponnait	VER:impf	cramponner
au	PRP:det	au
n'	ADV	ne
s'	PRO:PER	se
<SEG>
chasser	VER:infi	chasser
plus	ADV	plus
l'	DET:ART	le
avait	VER:impf	avoir
en	PRO:PER	en
?	SENT	?
<EOS>	<EOS>	<EOS>
de	PRP	de
force	NOM	force
la	DET:ART	le
<SEG>
Il	PRO:PER	il
se	PRO:PER	se
se	PRO:PER	se
victime	NOM	victime
dit	VER:pres	dire
raisonna	VER:simp	raisonner
il	PRO:PER	il
,	PUN	,
était	VER:impf	être
qu'	KON	que
<SEG>
d'	PRP	de
une	DET:ART	un
Rien	ADV	rien
,	PUN	,
<EOS>	<EOS>	<EOS>
erreur	NOM	erreur
une	DET:ART	un
d'	PRP	de
.	SENT	.
folie	NOM	folie
<SEG>
,	PUN	,
ne	ADV	ne
justifiait	VER:impf	justifier
du	PRP:det	du
Père	NAM	père
la	DET:ART	le
une	DET:ART	un
conduite	NOM	conduite
,	PUN	,
dans	PRP	dans
<SEG>
était	VER:impf	être
pris	VER:pper	prendre
d'	PRP	de
-ci	ADV	-ci
s'	PRO:PER	se
pareille	ADJ	pareil
.	SENT	.
<EOS>	<EOS>	<EOS>
appréhension	NOM	appréhension
Celui	PRO:DEM	celui
<SEG>
lui	PRO:PER	lui
affection	NOM	affection
il	PRO:PER	il
intérêt	NOM	intérêt
son	DET:POS	son
d'	PRP	de
pour	PRP	pour
dirigeait	VER:impf	diriger
,	PUN	,
;	PUN	;
<SEG>
qu'	PRO:REL	que
dans	PRP	dans
voie	NOM	voie
il	PRO:PER	il
avait	VER:impf	avoir
,	PUN	,
une	DET:ART	un
esprit	NOM	esprit
longtemps	ADV	longtemps
,	PUN	,
<SEG>
vouloir	VER:infi	vouloir
suivre	VER:infi	suivre
<EOS>	<EOS>	<EOS>
Fallait-il	NAM	fallait-il
donc	ADV	donc
rêvé	VER:pper	rêver
de	PRP	de
.	SENT	.
en	PRO:PER	en
lui	PRO:PER	lui
<SEG>
,	PUN	,
<EOS>	<EOS>	<EOS>
joli	ADJ	joli
inquiétait	VER:impf	inquiéter
s'	PRO:PER	se
le	PRO:PER	le
?	SENT	?
trouvait	VER:impf	trouver
Il	PRO:PER	il
de	PRP	de
<SEG>
voir	VER:infi	voir
<EOS>	<EOS>	<EOS>
Quel	PRO:REL	quel
crime	NOM	crime
?	SENT	?
à	PRP	à
malade	ADJ	malade
.	SENT	.
le	PRO:PER	le
cela	PRO:DEM	cela
<SEG>
de	PRP	de
-ce	PRO:DEM	ce
se	PRO:PER	se
Était	VER:impf	être
bon	ADJ	bon
?	SENT	?
défendu	VER:pper	défendre
donc	ADV	donc
montrer	VER:infi	montrer
<EOS>	<EOS>	<EOS>
<SEG>
se	PRO:PER	se
,	PUN	,
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
pour	KON	pour
mieux	ADV	mieux
il	PRO:PER	il
...	PUN	...
rassurer	VER:infi	rassurer
Et	KON	et
<SEG>
Kern	NAM	kern
le	DET:ART	le
réputation	NOM	réputation
que	KON	que
la	DET:ART	le
de	PRP	de
d'	PRP	de
Père	NOM	père
avait	VER:impf	avoir
rappela	VER:simp	rappeler
<SEG>
d'	PRP	de
.	SENT	.
prêtre	NOM	prêtre
un	DET:ART	un
,	PUN	,
très	ADV	très
saint	ADJ	saint
pieux	ADJ	pieux
un	DET:ART	un
presque	ADV	presque
<SEG>
,	PUN	,
-on	PRO:PER	on
cilice	NOM	cilice
,	PUN	,
<EOS>	<EOS>	<EOS>
portait	VER:impf	porter
et	KON	et
Il	PRO:PER	il
disait	VER:impf	dire
un	DET:ART	un
<SEG>
si	ADV	si
.	SENT	.
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
il	PRO:PER	il
était	VER:impf	être
pourquoi	ADV	pourquoi
flagellait	VER:impf	flageller
est	VER:pres	être
<SEG>
yeux	NOM	œil
pâle	ADJ	pâle
,	PUN	,
et	KON	et
,	PUN	,
souvent	ADV	souvent
ses	DET:POS	son
,	PUN	,
que	KON	que
parfois	ADV	parfois
<SEG>
grand	ADJ	grand
étrange	ADJ	étrange
flamme	NOM	flamme
d'	PRP	de
une	DET:ART	un
dans	PRP	dans
un	DET:ART	un
,	PUN	,
brillaient	VER:impf	briller
mystique	ADJ	mystique
<SEG>
En	PRP	en
de	PRP	de
.	SENT	.
cerne	NOM	cerne
raisonnements	NOM	raisonnement
ces	PRO:DEM	ce
souffrance	NOM	souffrance
<EOS>	<EOS>	<EOS>
de	PRP	de
dépit	NOM	dépit
<SEG>
,	PUN	,
.	SENT	.
le	DET:ART	le
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
lendemain	NOM	lendemain
,	PUN	,
demeurait	VER:impf	demeurer
indéracinable	ADJ	indéracinable
doute	NOM	doute
<SEG>
cette	PRO:DEM	ce
était	VER:impf	être
lui	PRO:PER	lui
où	PRO:REL	où
apparu	VER:pper	apparaître
Père	NOM	père
nuit	NOM	nuit
de	PRP	de
,	PUN	,
le	DET:ART	le
<SEG>
les	DET:ART	le
il	PRO:PER	il
évita	VER:simp	éviter
pendant	PRP	pendant
l'	PRO:PER	la|le
revint	VER:simp	revenir
récréations	NOM	récréation
à	PRP	à
et	KON	et
,	PUN	,
<SEG>
avec	PRP	avec
et	KON	et
.	SENT	.
gamine	ADJ	gamin
<EOS>	<EOS>	<EOS>
Bolorec	NAM	bolorec
manifeste	ADJ	manifeste
ostentation	NOM	ostentation
Bolorec	NAM	bolorec
une	DET:ART	un
<SEG>
lézard	NOM	lézard
ne	ADV	ne
pas	ADV	pas
<EOS>	<EOS>	<EOS>
et	KON	et
Il	PRO:PER	il
sculptait	VER:impf	sculpter
parla	VER:simp	parler
.	SENT	.
un	DET:ART	un
<SEG>
scandait	VER:impf	scander
de	PRP	de
de	PRP	de
des	PRP:det	du
tête	NOM	tête
rythmiques	ADJ	rythmique
de	PRP	de
mouvements	NOM	mouvement
chansons	NOM	chanson
airs	NOM	air
<SEG>
adressa	VER:simp	adresser
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
,	PUN	,
Aux	PRP:det	au
intérieures	ADJ	intérieur
que	PRO:REL	que
.	SENT	.
Sébastien	NAM	sébastien
questions	NOM	question
<SEG>
répondit	VER:simp	répondre
il	PRO:PER	il
par	PRP	par
des	PRP:det	du
bougons	NOM	bougon
et	KON	et
monosyllabes	ADJ	monosyllabe
ne	ADV	ne
des	PRP:det	du
que	KON	que
<SEG>
.	SENT	.
Le	DET:ART	le
haussements	NOM	haussement
prétextant	VER:ppre	prétexter
d'	PRP	de
une	DET:ART	un
épaules	NOM	épaule
,	PUN	,
<EOS>	<EOS>	<EOS>
soir	NOM	soir
<SEG>
venir	VER:infi	venir
,	PUN	,
dans	PRP	dans
de	PRP	de
Sébastien	NAM	sébastien
de	PRP	de
l'	DET:ART	le
indisposition	NOM	indisposition
refusa	VER:simp	refuser
embrasure	NOM	embrasure
<SEG>
,	PUN	,
fenêtre	NOM	fenêtre
Mais	KON	mais
<EOS>	<EOS>	<EOS>
,	PUN	,
rideaux	NOM	rideau
derrière	PRP	derrière
la	DET:ART	le
.	SENT	.
ses	DET:POS	son
<SEG>
observer	VER:infi	observer
un	DET:ART	un
,	PUN	,
à	PRP	à
mince	ADJ	mince
il	PRO:PER	il
mit	VER:simp	mettre
se	PRO:PER	se
écartement	NOM	écartement
par	PRP	par
<SEG>
-ci	ADV	-ci
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
.	SENT	.
Kern	NAM	kern
de	PRP	de
Celui	PRO:DEM	celui
repris	VER:pper	reprendre
le	DET:ART	le
Père	NOM	père
<SEG>
place	NOM	place
.	SENT	.
Accoudé	VER:pper	accouder
contre	PRP	contre
le	DET:ART	le
de	PRP	de
accoutumée	ADJ	accoutumé
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
barreau	NOM	barreau
<SEG>
avancer	VER:infi	avancer
s'	PRO:PER	se
fenêtre	NOM	fenêtre
regardait	VER:impf	regarder
et	KON	et
nuit	NOM	nuit
la	DET:ART	le
la	DET:ART	le
,	PUN	,
il	PRO:PER	il
<SEG>
les	DET:ART	le
le	DET:ART	le
sur	PRP	sur
sur	PRP	sur
noyer	VER:infi	noyer
jardins	NOM	jardin
,	PUN	,
parc	NOM	parc
tomber	VER:infi	tomber
,	PUN	,
<SEG>
nuit	NOM	nuit
,	PUN	,
cours	NOM	cour|cours
cette	PRO:DEM	ce
ombre	NOM	ombre
d'	PRP	de
transparente	ADJ	transparent
une	DET:ART	un
belle	ADJ	beau
les	DET:ART	le
<SEG>
si	ADV	si
où	PRO:REL	où
et	KON	et
s'	PRO:PER	se
de	PRP	de
ordinaire	NOM	ordinaire
douces	ADJ	doux
d'	PRP	de
envolaient	VER:impf	envoler
paroles	NOM	parole
<SEG>
attachantes	ADJ	attachant
si	ADV	si
de	PRP	de
Il	PRO:PER	il
histoires	NOM	histoire
.	SENT	.
<EOS>	<EOS>	<EOS>
parut	VER:simp	paraître
à	PRP	à
Sébastien	NAM	sébastien
<SEG>
paraissait	VER:impf	paraître
et	KON	et
qu'	PRO:REL	que
air	NOM	air
l'	DET:ART	le
fâché	VER:pper	fâcher
grave	ADJ	grave
il	PRO:PER	il
plus	ADV	plus
avait	VER:impf	avoir
<SEG>
non	ADV	non
pas	ADV	pas
,	PUN	,
,	PUN	,
fâché	VER:pper	fâcher
peut-être	ADV	peut-être
,	PUN	,
mais	KON	mais
triste	ADJ	triste
si	ADV	si
<SEG>
.	SENT	.
Son	DET:POS	son
<EOS>	<EOS>	<EOS>
!	SENT	!
cœur	NOM	cœur
Il	PRO:PER	il
s'	PRO:PER	se
s'	PRO:PER	se
émut	VER:simp	émouvoir
<EOS>	<EOS>	<EOS>
<SEG>
d'	PRP	de
accusa	VER:simp	accuser
la	DET:ART	le
pensée	NOM	pensée
à	PRP	à
eut	VER:simp	avoir
ingratitude	NOM	ingratitude
,	PUN	,
d'	PRP	de
aller	VER:infi	aller
<SEG>
Quand	KON	quand
de	PRP	de
,	PUN	,
lui	PRO:PER	lui
.	SENT	.
la	DET:ART	le
pardon	NOM	pardon
demander	VER:infi	demander
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
<SEG>
venue	VER:pper	venir
fut	VER:simp	être
tout	ADV	tout
Père	NOM	père
referma	VER:simp	refermer
fait	NOM	fait
nuit	NOM	nuit
le	DET:ART	le
à	PRP	à
,	PUN	,
<SEG>
,	PUN	,
un	DET:ART	un
,	PUN	,
et	KON	et
d'	PRP	de
pas	ADV	pas
,	PUN	,
la	DET:ART	le
fenêtre	NOM	fenêtre
lent	ADJ	lent
<SEG>
rangée	NOM	rangée
des	PRP:det	du
longea	VER:simp	longer
la	DET:ART	le
.	SENT	.
il	PRO:PER	il
,	PUN	,
glissé	VER:pper	glisser
<EOS>	<EOS>	<EOS>
lits	NOM	lit
<SEG>
<EOS>	<EOS>	<EOS>
son	DET:POS	son
et	KON	et
passer	VER:infi	passer
.	SENT	.
Sébastien	NAM	sébastien
Tout	PRO:IND	tout
vit	VER:pres	vivre
ombre	NOM	ombre
dormait	VER:impf	dormir
<SEG>
de	PRP	de
bruit	NOM	bruit
les	DET:ART	le
;	PUN	;
repasser	VER:infi	repasser
entendit	VER:simp	entendre
le	DET:ART	le
il	PRO:PER	il
sur	PRP	sur
rideaux	NOM	rideau
<SEG>
son	DET:POS	son
le	DET:ART	le
.	SENT	.
de	PRP	de
sa	DET:POS	son
chapelet	NOM	chapelet
et	KON	et
soutane	NOM	soutane
<EOS>	<EOS>	<EOS>
tintement	NOM	tintement
<SEG>
il	PRO:PER	il
entendit	VER:simp	entendre
la	DET:ART	le
Puis	ADV	puis
rien	ADV	rien
que	KON	que
rumeur	NOM	rumeur
n'	ADV	ne
confuse	ADJ	confus
plus	ADV	plus
<SEG>
ne	ADV	ne
la	DET:ART	le
il	PRO:PER	il
des	PRP:det	du
souffles	NOM	souffle
rien	ADV	rien
;	PUN	;
plus	ADV	plus
vit	VER:pres	vivre
que	KON	que
<SEG>
assoupit	VER:pres	assoupir
vigilantes	ADJ	vigilant
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
lampes	NOM	lampe
clarté	NOM	clarté
Et	KON	et
s'	PRO:PER	se
.	SENT	.
des	PRP:det	du
<SEG>
à	PRP	à
pas	ADV	pas
s'	PRO:PER	se
que	KON	que
Sébastien	NAM	sébastien
<EOS>	<EOS>	<EOS>
ne	ADV	ne
tarda	VER:simp	tarder
.	SENT	.
apercevoir	VER:infi	apercevoir
<SEG>
ne	ADV	ne
de	PRP	de
<EOS>	<EOS>	<EOS>
suffisait	VER:impf	suffire
plus	ADV	plus
lui	PRO:PER	lui
la	DET:ART	le
Bolorec	NAM	bolorec
.	SENT	.
société	NOM	société
<SEG>
ennuyeux	ADJ	ennuyeux
Les	DET:ART	le
semblaient	VER:impf	sembler
grossiers	ADJ	grossier
autres	ADJ	autre
et	KON	et
élèves	NOM	élève
ils	PRO:PER	il
,	PUN	,
lui	PRO:PER	lui
<SEG>
ses	DET:POS	son
poétiques	ADJ	poétique
exaltations	NOM	exaltation
vide	NOM	vide
Un	DET:ART	un
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
moquaient	VER:impf	moquer
se	PRO:PER	se
<SEG>
à	PRP	à
.	SENT	.
fait	VER:pper	faire
dans	PRP	dans
était	VER:impf	être
coup	NOM	coup
vie	NOM	vie
s'	PRO:PER	se
sa	DET:POS	son
tout	ADV	tout
<SEG>
d'	PRP	de
véritablement	ADV	véritablement
chose	NOM	chose
manquait	VER:impf	manquer
quelque	PRO:IND	quelque
,	PUN	,
chose	NOM	chose
Quelque	PRO:IND	quelque
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
<SEG>
comme	KON	comme
,	PUN	,
pain	NOM	pain
qui	PRO:REL	qui
d'	PRP	de
,	PUN	,
essentiel	NOM	essentiel
irremplaçable	ADJ	irremplaçable
le	DET:ART	le
pour	PRP	pour
<SEG>
affamé	VER:pper	affamer
tristesse	NOM	tristesse
.	SENT	.
<EOS>	<EOS>	<EOS>
tristesse	NOM	tristesse
Et	KON	et
est	VER:pres	être
la	DET:ART	le
,	PUN	,
une	DET:ART	un
<SEG>
était	VER:impf	être
autant	ADV	autant
qu'	KON	que
elle	PRO:PER	elle
plus	ADV	plus
d'	PRP	de
plus	ADV	plus
porter	VER:infi	porter
pénible	ADJ	pénible
à	PRP	à
<SEG>
envahissait	VER:impf	envahir
lourde	ADJ	lourd
regrets	NOM	regret
de	PRP	de
l'	PRO:PER	la|le
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
de	PRP	de
nouveau	ADJ	nouveau
<SEG>
une	DET:ART	un
une	DET:ART	un
intelligence	NOM	intelligence
,	PUN	,
Il	PRO:PER	il
d'	PRP	de
d'	PRP	de
protection	NOM	protection
