1	NUM	@card@
<SEG>
,	PUN	,
vieille	NOM	vieille
!	SENT	!
La	DET:ART	le
et	KON	et
un	DET:ART	un
<EOS>	<EOS>	<EOS>
tira	VER:simp	tirer
solennellement	ADV	solennellement
ferme	INT	ferme
<SEG>
pan	NOM	pan
y	PRO:PER	y
qu'	PRO:REL	que
,	PUN	,
elle	PRO:PER	elle
pièce	NOM	pièce
voulait	VER:impf	vouloir
culotte	NOM	culotte
de	PRP	de
une	DET:ART	un
<SEG>
aiguilles	NOM	aiguille
d'	PRP	de
des	PRP:det	du
dé	NOM	dé
et	KON	et
,	PUN	,
un	DET:ART	un
,	PUN	,
,	PUN	,
coudre	VER:infi	coudre
<SEG>
:	PUN	:
commença	VER:simp	commencer
affermie	VER:pper	affermir
mal	ADV	mal
,	PUN	,
--	PUN	--
elle	PRO:PER	elle
une	DET:ART	un
Vatard	NAM	vatard
voix	NOM	voix
<SEG>
au	PRP:det	au
Briquet	NAM	briquet
main	NOM	main
père	NOM	père
avez	VER:pres	avoir
demandé	VER:pper	demander
quand	KON	quand
vous	PRO:PER	vous
,	PUN	,
la	DET:ART	le
<SEG>
,	PUN	,
Eulalie	NAM	eulalie
d'	PRP	de
<EOS>	<EOS>	<EOS>
?	SENT	?
répondit	VER:simp	répondre
--	PUN	--
quoi	PRO:REL	quoi
vous	PRO:PER	vous
il	PRO:PER	il
<SEG>
mon	DET:POS	mon
prends-	ABR	prends-
La	NOM	la
,	PUN	,
me	PRO:PER	me
Il	PRO:PER	il
:	PUN	:
garçon	NOM	garçon
répondit	VER:simp	répondre
probablement	ADV	probablement
<SEG>
...	PUN	...
pas	ADV	pas
vois	VER:pres	voir
Peu	NAM	peu
--	PUN	--
je	PRO:PER	je
,	PUN	,
ne	ADV	ne
importe	VER:pres	importer
mais	KON	mais
<SEG>
avez	VER:pres	avoir
qu'	KON	que
-vous	PRO:PER	vous
;	PUN	;
vous	PRO:PER	vous
ne	ADV	ne
pas	ADV	pas
alors	ADV	alors
que	KON	que
voyiez	VER:impf	voir
<SEG>
que	PRO:REL	que
Comment	ADV	comment
,	PUN	,
<EOS>	<EOS>	<EOS>
j'	PRO:PER	je
ce	PRO:DEM	ce
ai	VER:pres	avoir
--	PUN	--
fait	VER:pper	faire
?	SENT	?
<SEG>
<EOS>	<EOS>	<EOS>
sais	VER:pres	savoir
le	PRO:PER	le
je	PRO:PER	je
Est	VER:pres	être
,	PUN	,
-ce	PRO:DEM	ce
que	PRO:REL	que
?	SENT	?
fait	VER:pper	faire
<SEG>
tout	PRO:IND	tout
années	NOM	année
<EOS>	<EOS>	<EOS>
que	KON	que
moi	PRO:PER	moi
y	PRO:PER	y
?	SENT	?
des	PRP:det	du
Il	PRO:PER	il
a	VER:pres	avoir
<SEG>
avez	VER:pres	avoir
eu	VER:pper	avoir
dû	VER:pper	devoir
Vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
--	PUN	--
a	VER:pres	avoir
cela	PRO:DEM	cela
lieu	NOM	lieu
!	SENT	!
<SEG>
l'	DET:ART	le
,	PUN	,
écrier	VER:infi	écrier
,	PUN	,
vous	PRO:PER	vous
en	PRP	en
sauter	VER:infi	sauter
air	NOM	air
et	KON	et
Vatard	NAM	vatard
<SEG>
:	PUN	:
possible	ADJ	possible
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
!	SENT	!
Quelle	PRO:REL	quel
veine	VER:pres	veiner
C'	PRO:DEM	ce
est	VER:pres	être
<SEG>
<EOS>	<EOS>	<EOS>
...	PUN	...
ne	ADV	ne
je	PRO:PER	je
--	PUN	--
pas	ADV	pas
Mais	KON	mais
Eh	NOM	eh
toujours	ADV	toujours
vois	VER:pres	voir
<SEG>
femme	NOM	femme
la	DET:ART	le
à	PRP	à
c'	PRO:DEM	ce
articula	VER:simp	articuler
bien	ADJ	bien
,	PUN	,
est	VER:pres	être
,	PUN	,
péniblement	ADV	péniblement
<SEG>
de	PRP	de
tour	NOM	tour
-la	PRO:PER	la
votre	DET:POS	votre
crier	VER:infi	crier
,	PUN	,
:	PUN	:
garçon	NOM	garçon
prends	VER:pres	prendre
mon	DET:POS	mon
<SEG>
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
?	SENT	?
!	SENT	!
?	SENT	?
quoi	PRO	quoi
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
--	PUN	--
Hein	INT	hein
<SEG>
--	PUN	--
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
-ce	PRO:DEM	ce
?	SENT	?
que	PRO:REL	que
est	VER:pres	être
vous	PRO:PER	vous
là	ADV	là
chantez	VER:pres	chanter
<SEG>
agit	VER:pres	agir
,	PUN	,
de	PRP	de
Papa	NOM	papa
,	PUN	,
Céline	NAM	céline
jeta	VER:simp	jeter
il	PRO:PER	il
Désirée	NAM	désirée
s'	PRO:PER	se
<SEG>
<EOS>	<EOS>	<EOS>
Auguste	NAM	auguste
Désirée	VER:pper	désirer
vous	PRO:PER	vous
!	SENT	!
d'	PRP	de
.	SENT	.
--	PUN	--
<EOS>	<EOS>	<EOS>
et	KON	et
<SEG>
voulez	VER:pres	vouloir
!	SENT	!
Qui	PRO:REL	qui
avec	PRP	avec
-ce	PRO:DEM	ce
Auguste	NAM	auguste
Désirée	VER:pper	désirer
marier	VER:infi	marier
<EOS>	<EOS>	<EOS>
est	VER:pres	être
<SEG>
<EOS>	<EOS>	<EOS>
charge	NOM	charge
abattue	VER:pper	abattre
Alors	ADV	alors
cela	VER:simp	celer
donna	VER:simp	donner
?	SENT	?
bride	NOM	bride
la	DET:ART	le
Auguste	NAM	auguste
<SEG>
parlèrent	VER:simp	parler
la	DET:ART	le
Céline	NAM	céline
et	KON	et
<EOS>	<EOS>	<EOS>
Teston	NAM	teston
.	SENT	.
ensemble	ADV	ensemble
;	PUN	;
femme	NOM	femme
<SEG>
ouvrier	NOM	ouvrier
un	DET:ART	un
brave	ADJ	brave
,	PUN	,
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
Auguste	NAM	auguste
garçon	NOM	garçon
un	DET:ART	un
<SEG>
Dési-rée	VER:pper	dési-rée
et	KON	et
Désirée	NAM	désirée
brochure	NOM	brochure
aime	VER:pres	aimer
de	PRP	de
qui	PRO:REL	qui
que	PRO:REL	que
la	DET:ART	le
aime	VER:pres	aimer
<SEG>
,	PUN	,
c'	PRO:DEM	ce
un	DET:ART	un
,	PUN	,
,	PUN	,
tranquille	ADJ	tranquille
est	VER:pres	être
sobre	ADJ	sobre
rangé	VER:pper	ranger
garçon	NOM	garçon
<SEG>
Vatard	NAM	vatard
simple	ADJ	simple
assaut	NOM	assaut
:	PUN	:
repoussa	VER:simp	repousser
sortie	NOM	sortie
...	PUN	...
par	PRP	par
cette	PRO:DEM	ce
l'	DET:ART	le
<SEG>
Les	DET:ART	le
-	PUN	-
femmes	NOM	femme
eurent	VER:simp	avoir
gagne-t-il	ADJ	gagne-t-il
Combien	ADV	combien
un	DET:ART	un
deux	NUM	deux
?	SENT	?
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
bas	ADJ	bas
recul	NOM	recul
plus	ADV	plus
proférèrent	VER:simp	proférer
Elles	PRO:PER	elle
de	PRP	de
:	PUN	:
moment	NOM	moment
.	SENT	.
<SEG>
heure	NOM	heure
--	PUN	--
sous	PRP	sous
<EOS>	<EOS>	<EOS>
-	PUN	-
Huit	NUM	huit
l'	DET:ART	le
Un	DET:ART	un
sabot	NOM	sabot
!	SENT	!
<SEG>
La	DET:ART	le
<EOS>	<EOS>	<EOS>
Teston	NAM	teston
était	VER:impf	être
!	SENT	!
désarçonnée	VER:pper	désarçonner
.	SENT	.
,	PUN	,
femme	NOM	femme
quoi	PRO	quoi
<SEG>
:	PUN	:
reprit	VER:simp	reprendre
à	PRP	à
<EOS>	<EOS>	<EOS>
la	DET:ART	le
et	KON	et
vint	VER:simp	venir
Céline	NAM	céline
-	PUN	-
rescousse	NOM	rescousse
<SEG>
pour	PRP	pour
l'	DET:ART	le
,	PUN	,
dix	NUM	dix
mais	KON	mais
sous	NOM	sou
Huit	NUM	huit
instant	NOM	instant
sous	PRP	sous
,	PUN	,
<SEG>
sous	PRP	sous
est	VER:pres	être
douze	NUM	douze
un	DET:ART	un
;	PUN	;
quelques	PRO:IND	quelque
ouvrier	NOM	ouvrier
mois	NOM	moi|mois
dans	PRP	dans
c'	PRO:DEM	ce
<SEG>
!	SENT	!
tranquille	ADJ	tranquille
<EOS>	<EOS>	<EOS>
...	PUN	...
un	DET:ART	un
--	PUN	--
Connu	ADJ	connu
sobre	ADJ	sobre
ouvrier	NOM	ouvrier
,	PUN	,
<SEG>
Tu	PRO:PER	tu
bavons	VER:pres	baver
pas	ADV	pas
dit-ne	NOM	dit-ne
l'	PRO:PER	la|le
j'	PRO:PER	je
déjà	ADV	déjà
-	PUN	-
,	PUN	,
as	VER:pres	avoir
<SEG>
bon	ADJ	bon
,	PUN	,
père	NOM	père
je	PRO:PER	je
toujours	ADV	toujours
ai	VER:pres	avoir
m'	PRO:PER	me
été	VER:pper	être
un	DET:ART	un
en	PRO:PER	en
<SEG>
ça	PRO:DEM	cela
je	PRO:PER	je
flatte	VER:pres	flatter
est	VER:pres	être
pas	ADV	pas
que	KON	que
maintenant	ADV	maintenant
,	PUN	,
et	KON	et
n'	ADV	ne
<SEG>
de	PRP	de
fille	NOM	fille
le	DET:ART	le
à	PRP	à
.	SENT	.
malheur	NOM	malheur
ma	DET:POS	mon
consentirais	VER:cond	consentir
<EOS>	<EOS>	<EOS>
faire	VER:infi	faire
<SEG>
Huit	NUM	huit
mais	KON	mais
la	DET:ART	le
,	PUN	,
c'	PRO:DEM	ce
,	PUN	,
débine	NOM	débine
c'	PRO:DEM	ce
sous	PRP	sous
est	VER:pres	être
<SEG>
plein	ADJ	plein
est	VER:pres	être
en	PRP	en
dèche	NOM	dèche
!	SENT	!
la	DET:ART	le
Huit	NUM	huit
,	PUN	,
sous	PRP	sous
<EOS>	<EOS>	<EOS>
<SEG>
un	DET:ART	un
franc	ADJ	franc
et	KON	et
est	VER:pres	être
semaine	NOM	semaine
toute	PRO:IND	tout
la	DET:ART	le
c'	PRO:DEM	ce
haricots	NOM	haricot
des	PRP:det	du
<SEG>
donné	VER:pper	donner
par	PRP	par
tous	PRO:IND	tout
moi	PRO:PER	moi
dimanches	NOM	dimanche
pour	PRP	pour
,	PUN	,
,	PUN	,
soixante	NOM	soixante
les	DET:ART	le
<SEG>
le	DET:ART	le
est	VER:pres	être
!	SENT	!
veau	NOM	veau
pas	ADV	pas
<EOS>	<EOS>	<EOS>
acheter	VER:infi	acheter
terme	NOM	terme
C'	PRO:DEM	ce
du	PRP:det	du
<SEG>
pleurs	NOM	pleur|pleurs
mois	NOM	moi|mois
tous	PRO:IND	tout
des	PRP:det	du
trois	NUM	trois
,	PUN	,
payé	VER:pper	payer
les	DET:ART	le
,	PUN	,
et	KON	et
<SEG>
assiettes	NOM	assiette
c'	PRO:DEM	ce
mes	DET:POS	mon
;	PUN	;
soutirer	VER:infi	soutirer
est	VER:pres	être
,	PUN	,
pour	KON	pour
me	PRO:PER	me
le	PRO:PER	le
<SEG>
,	PUN	,
plats	NOM	plat
mes	DET:POS	mon
pour	PRP	pour
deux	NUM	deux
casseroles	NOM	casserole
et	KON	et
jours	NOM	jour
mes	DET:POS	mon
empruntés	VER:pper	emprunter
<SEG>
c'	PRO:DEM	ce
jamais	ADV	jamais
,	PUN	,
revenant	VER:ppre	revenir
ne	ADV	ne
;	PUN	;
sous	PRP	sous
huit	NUM	huit
me	PRO:PER	me
est	VER:pres	être
<SEG>
à	PRP	à
le	DET:ART	le
mon	DET:POS	mon
de	PRP	de
,	PUN	,
mobilier	NOM	mobilier
sec	ADJ	sec
mise	NOM	mise
pillage	NOM	pillage
la	DET:ART	le
<SEG>
Oui	INT	oui
je	PRO:PER	je
oui	INT	oui
de	PRP	de
bourse	NOM	bourse
ma	DET:POS	mon
<EOS>	<EOS>	<EOS>
,	PUN	,
!	SENT	!
,	PUN	,
<SEG>
allez	VER:pres	aller
que	PRO:REL	que
bien	ADV	bien
raconter	VER:infi	raconter
ce	PRO:DEM	ce
vous	PRO:PER	vous
,	PUN	,
sais	VER:pres	savoir
qu'	PRO:REL	que
me	PRO:PER	me
<SEG>
ce	PRO:DEM	ce
s'	PRO:PER	se
tireront	VER:futu	tirer
n'	ADV	ne
tout	ADV	tout
en	PRO:PER	en
est	VER:pres	être
seuls	ADJ	seul
;	PUN	;
ils	PRO:PER	il
<SEG>
n'	ADV	ne
pas	ADV	pas
crois	VER:pres	croire
possible	ADJ	possible
pas	ADV	pas
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
je	PRO:PER	je
,	PUN	,
!	SENT	!
<SEG>
papa	NOM	papa
Mais	KON	mais
s'	PRO:PER	se
gémit	VER:pres	gémir
ils	PRO:PER	il
,	PUN	,
aiment	VER:pres	aimer
<EOS>	<EOS>	<EOS>
!	SENT	!
--	PUN	--
<SEG>
.	SENT	.
est-il	ADJ	est-il
--	PUN	--
C'	PRO:DEM	ce
ma	DET:POS	mon
<EOS>	<EOS>	<EOS>
Céline	NAM	céline
faute	NOM	faute
de	PRP	de
?	SENT	?
<SEG>
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Et	KON	et
Non	ADV	non
,	PUN	,
pas	NOM	pas
?	SENT	?
-ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
<SEG>
tenez	VER:pres	tenir
deux	NUM	deux
vous	PRO:PER	vous
,	PUN	,
aviez	VER:impf	avoir
,	PUN	,
liards	NOM	liard
si	KON	si
pour	PRP	pour
puis	ADV	puis
<SEG>
de	PRP	de
ne	ADV	ne
Désirée	NAM	désirée
vous	PRO:PER	vous
bon	ADJ	bon
sens	NOM	sens
compris	VER:pper	comprendre
,	PUN	,
que	KON	que
auriez	VER:cond	avoir
<SEG>
encore	ADV	encore
,	PUN	,
la	DET:ART	le
se	PRO:PER	se
mère	NOM	mère
<EOS>	<EOS>	<EOS>
!	SENT	!
marier	VER:infi	marier
pouvait	VER:impf	pouvoir
Ici	ADV	ici
<SEG>
est	VER:pres	être
;	PUN	;
,	PUN	,
admettez	VER:pres	admettre
de	PRP	de
incapable	ADJ	incapable
infirme	ADJ	infirme
se	PRO:PER	se
remuer	VER:infi	remuer
que	KON	que
<SEG>
avec	PRP	avec
fiche	VER:pres	ficher|ficher
Désirée	NAM	désirée
le	DET:ART	le
Céline	NAM	céline
camp	NOM	camp
parte	VER:subp	partir
son	DET:POS	son
mari	NOM	mari
;	PUN	;
<SEG>
,	PUN	,
prend	VER:pres	prendre
elle	PRO:PER	elle
pour	PRP	pour
maison	NOM	maison
soirs	NOM	soir
tous	PRO:IND	tout
la	DET:ART	le
les	DET:ART	le
,	PUN	,
<SEG>
auberge	NOM	auberge
ne	ADV	ne
,	PUN	,
raccommode	VER:pres	raccommoder
,	PUN	,
nettoie	VER:pres	nettoyer
elle	PRO:PER	elle
une	DET:ART	un
ne	ADV	ne
rien	ADV	rien
<SEG>
rien	ADV	rien
s'	PRO:PER	se
sais	VER:pres	savoir
ne	ADV	ne
,	PUN	,
va	VER:pres	aller
en	PRO:PER	en
où	ADV	où
!	SENT	!
je	PRO:PER	je
<SEG>
ponds	VER:pres	pondre
-	PUN	-
j'	PRO:PER	je
ré-	ADJ	ré-
<EOS>	<EOS>	<EOS>
pas	ADV	pas
aime	VER:pres	aimer
,	PUN	,
mieux	ADV	mieux
Ne	ADV	ne
<SEG>
ne	ADV	ne
<EOS>	<EOS>	<EOS>
où	PRO:REL	où
-	PUN	-
tu	PRO:PER	tu
savoir	VER:infi	savoir
vas	VER:pres	aller
.	SENT	.
pas	ADV	pas
Ah	INT	ah
<SEG>
il	PRO:PER	il
Bien	ADV	bien
,	PUN	,
le	DET:ART	le
serait	VER:cond	être
propre	ADJ	propre
<EOS>	<EOS>	<EOS>
!	SENT	!
,	PUN	,
ménage	NOM	ménage
<SEG>
Tabuche	NAM	tabuche
,	PUN	,
Une	DET:ART	un
débandade	NOM	débandade
!	SENT	!
que	KON	que
chez	PRP	chez
vraie	ADJ	vrai
ainsi	KON	ainsi
<EOS>	<EOS>	<EOS>
<SEG>
faut	VER:pres	falloir
rince	VER:pres	rincer
il	PRO:PER	il
un	DET:ART	un
Où	PRO:REL	où
verre	NOM	verre
<EOS>	<EOS>	<EOS>
chacun	PRO:IND	chacun
que	KON	que
!	SENT	!
<SEG>
lorsque	KON	lorsque
et	KON	et
,	PUN	,
il	PRO:PER	il
l'	PRO:PER	la|le
boire	VER:infi	boire
quand	KON	quand
veut	VER:pres	vouloir
,	PUN	,
encore	ADV	encore
<SEG>
du	PRP:det	du
sucre	NOM	sucre
on	PRO:PER	on
,	PUN	,
comme	KON	comme
son	DET:POS	son
met	VER:pres	mettre
grog	NOM	grog
dans	PRP	dans
on	PRO:PER	on
<SEG>
jamais	ADV	jamais
cuillers	NOM	cuiller
retrouve	VER:pres	retrouver
prié	VER:pper	prier
,	PUN	,
on	PRO:PER	on
est	VER:pres	être
petites	ADJ	petit
ne	ADV	ne
les	DET:ART	le
<SEG>
clef	NOM	clef
de	PRP	de
de	PRP	de
sa	DET:POS	son
de	PRP	de
sortir	VER:infi	sortir
sa	DET:POS	son
poche	NOM	poche
piler	VER:infi	piler
et	KON	et
<SEG>
avec	PRP	avec
une	DET:ART	un
!	SENT	!
vous	PRO:PER	vous
Si	KON	si
appelez	VER:pres	appeler
sucre	NOM	sucre
son	DET:POS	son
ça	PRO:DEM	cela
<EOS>	<EOS>	<EOS>
<SEG>
perspective	NOM	perspective
bien	ADV	bien
un	DET:ART	un
eh	INT	eh
,	PUN	,
!	SENT	!
agréable	ADJ	agréable
<EOS>	<EOS>	<EOS>
pour	PRP	pour
père	NOM	père
<SEG>
Vous	PRO:PER	vous
pas	ADV	pas
Teston	NAM	teston
mère	NOM	mère
!	SENT	!
difficiles	ADJ	difficile
La	DET:ART	le
n'	ADV	ne
êtes	VER:pres	être
<EOS>	<EOS>	<EOS>
<SEG>
aigre	ADJ	aigre
douceur	NOM	douceur
une	DET:ART	un
-	PUN	-
avec	PRP	avec
:	PUN	:
Alors	ADV	alors
riposta	VER:simp	riposter
,	PUN	,
parce	KON	parce
<SEG>
,	PUN	,
ensuit	VER:pres	ensuivre
que	KON	que
est	VER:pres	être
femme	NOM	femme
infirme	ADJ	infirme
que	KON	que
il	PRO:PER	il
s'	PRO:PER	se
votre	DET:POS	votre
<SEG>
se	PRO:PER	se
marier	VER:infi	marier
doit	VER:pres	devoir
votre	DET:POS	votre
fille	NOM	fille
ne	ADV	ne
?	SENT	?
pas	ADV	pas
--	PUN	--
<EOS>	<EOS>	<EOS>
<SEG>
cela	PRO:DEM	cela
écria	VER:simp	écrier
Vatard	NAM	vatard
s'	PRO:PER	se
,	PUN	,
ne	ADV	ne
pas	ADV	pas
,	PUN	,
Je	PRO:PER	je
dis	VER:pres	dire
<SEG>
dis	VER:pres	dire
que	KON	que
dis	VER:pres	dire
!	SENT	!
<EOS>	<EOS>	<EOS>
ne	ADV	ne
Je	PRO:PER	je
je	PRO:PER	je
cela	PRO:DEM	cela
pas	ADV	pas
<SEG>
garçon	NOM	garçon
au	PRP:det	au
si	ADV	si
me	PRO:PER	me
sans	PRP	sans
,	PUN	,
proposer	VER:infi	proposer
un	DET:ART	un
de	PRP	de
lieu	NOM	lieu
<SEG>
vous	PRO:PER	vous
,	PUN	,
gagner	VER:infi	gagner
et	KON	et
moyens	NOM	moyen
pour	KON	pour
en	PRP	en
sans	PRP	sans
le	DET:ART	le
sou	NOM	sou
<SEG>
rapporter	VER:infi	rapporter
capable	ADJ	capable
dizaine	NOM	dizaine
présenté	VER:pper	présenter
ouvrier	NOM	ouvrier
aviez	VER:impf	avoir
m'	PRO:PER	me
un	DET:ART	un
de	PRP	de
une	DET:ART	un
<SEG>
de	PRP	de
francs	NOM	franc
j'	PRO:PER	je
réfléchi	VER:pper	réfléchir
,	PUN	,
j'	PRO:PER	je
jour	NOM	jour
aurais	VER:cond	avoir
,	PUN	,
par	PRP	par
<SEG>
dis	VER:pres	dire
aurais	VER:cond	avoir
,	PUN	,
pour	PRP	pour
vu	VER:pper	voir
la	DET:ART	le
accepter	VER:infi	accepter
;	PUN	;
je	PRO:PER	je
que	KON	que
<SEG>
vie	NOM	vie
je	PRO:PER	je
que	KON	que
m'	PRO:PER	me
vous	PRO:PER	vous
stupide	ADJ	stupide
offrez	VER:pres	offrir
,	PUN	,
que	PRO:REL	que
veux	VER:pres	vouloir
<SEG>
dans	PRP	dans
soit	VER:subp	être
pas	ADV	pas
ne	ADV	ne
je	PRO:PER	je
,	PUN	,
la	DET:ART	le
ma	DET:POS	mon
fille	NOM	fille
misère	NOM	misère
<SEG>
--	PUN	--
puisqu'ils	NOM	puisqu'ils
s'	PRO:PER	se
!	SENT	!
<EOS>	<EOS>	<EOS>
enfin	ADV	enfin
compensation	NOM	compensation
une	DET:ART	un
veux	VER:pres	vouloir
Mais	KON	mais
<SEG>
Céline	NAM	céline
aiment	VER:pres	aimer
d'	PRP	de
--	PUN	--
!	SENT	!
Toi	PRO:PER	toi
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
hurla	VER:simp	hurler
<SEG>
avec	PRP	avec
soûles	VER:subp	soûler
me	PRO:PER	me
tais	VER:pres	taire
bec	NOM	bec
abord	NOM	abord
ton	DET:POS	ton
,	PUN	,
,	PUN	,
tu	PRO:PER	tu
<SEG>
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
tes	DET:POS	ton
cris	NOM	cri
aiment	VER:pres	aimer
Ils	PRO:PER	il
,	PUN	,
!	SENT	!
s'	PRO:PER	se
ils	PRO:PER	il
<SEG>
aiment	VER:pres	aimer
!	SENT	!
!	SENT	!
Tas	NOM	tas
est	VER:pres	être
neuf	ADJ	neuf
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
Comme	KON	comme
<SEG>
de	PRP	de
on	PRO:PER	on
bûches	NOM	bûche
les	DET:ART	le
!	SENT	!
toutes	PRO:IND	tout
Si	KON	si
épousait	VER:impf	épouser
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
<SEG>
du	PRP:det	du
femmes	NOM	femme
bien	ADV	bien
ah	INT	ah
,	PUN	,
qu'	PRO:REL	que
ça	PRO:DEM	cela
on	PRO:PER	on
aime	VER:pres	aimer
serait	VER:cond	être
<SEG>
Eh	INT	eh
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
propre	ADJ	propre
!	SENT	!
!	SENT	!
leur	PRO:PER	lui
passera	VER:futu	passer
!	SENT	!
ça	PRO:DEM	cela
<SEG>
femme	NOM	femme
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
le	DET:ART	le
aimé	VER:pper	aimer
une	DET:ART	un
son	DET:POS	son
Tout	PRO:IND	tout
avant	PRP	avant
monde	NOM	monde
<SEG>
une	DET:ART	un
!	SENT	!
C'	PRO:DEM	ce
autre	ADJ	autre
a	VER:pres	avoir
mariage	NOM	mariage
<EOS>	<EOS>	<EOS>
épousé	VER:pper	épouser
en	PRO:PER	en
et	KON	et
<SEG>
?	SENT	?
vrai	NOM	vrai
Tenez	VER:pres	tenir
<EOS>	<EOS>	<EOS>
non	ADV	non
ou	KON	ou
est-il	ADJ	est-il
?	SENT	?
Oui	INT	oui
<EOS>	<EOS>	<EOS>
<SEG>
,	PUN	,
de	PRP	de
,	PUN	,
vous	PRO:PER	vous
mère	NOM	mère
vous	PRO:PER	vous
unir	VER:infi	unir
la	DET:ART	le
avant	PRP	avant
,	PUN	,
<SEG>
d'	PRP	de
Alexandre	NAM	alexandre
aviez	VER:impf	avoir
certainement	ADV	certainement
avec	PRP	avec
un	DET:ART	un
vous	PRO:PER	vous
autre	ADJ	autre
raffolé	VER:pper	raffoler
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
femme	NOM	femme
eut	VER:simp	avoir
Teston	NAM	teston
soubresaut	NOM	soubresaut
homme	NOM	homme
un	DET:ART	un
;	PUN	;
.	SENT	.
La	DET:ART	le
<SEG>
dignité	NOM	dignité
avec	PRP	avec
sur	PRP	sur
l'	DET:ART	le
répondit	VER:simp	répondre
estomac	NOM	estomac
,	PUN	,
elle	PRO:PER	elle
une	DET:ART	un
main	NOM	main
<SEG>
:	PUN	:
gauche	ADJ	gauche
--	PUN	--
Vous	PRO:PER	vous
,	PUN	,
,	PUN	,
Vatard	NAM	vatard
vous	PRO:PER	vous
trompez	VER:pres	tromper
à	PRP	à
<SEG>
le	DET:ART	le
été	VER:pper	être
seul	ADJ	seul
que	PRO:REL	que
Alexandre	NAM	alexandre
aie	VER:subp	avoir
a	VER:pres	avoir
homme	NOM	homme
,	PUN	,
j'	PRO:PER	je
<SEG>
Enfin	ADV	enfin
--	PUN	--
!	SENT	!
,	PUN	,
aimé	VER:pper	aimer
reprit	VER:simp	reprendre
<EOS>	<EOS>	<EOS>
père	NOM	père
,	PUN	,
le	DET:ART	le
<SEG>
voilà	ADV	voilà
arguments	NOM	argument
!	SENT	!
d'	PRP	de
assez	ADV	assez
en	PRP	en
à	PRP	à
<EOS>	<EOS>	<EOS>
bout	NOM	bout
,	PUN	,
<SEG>
que	PRO:REL	que
Parlons	VER:pres	parler
excepté	VER:pper	excepter
,	PUN	,
tout	PRO:IND	tout
ce	PRO:DEM	ce
vous	PRO:PER	vous
voudrez	VER:futu	vouloir
de	PRP	de
de	PRP	de
<SEG>
pas	ADV	pas
cela	PRO:DEM	cela
ne	ADV	ne
nous	PRO:PER	nous
ici	ADV	ici
pour	PRP	pour
nous	PRO:PER	nous
...	PUN	...
sommes	VER:pres	sommer|être
castiller	VER:infi	castiller
<SEG>
n'	ADV	ne
et	KON	et
comme	KON	comme
la	DET:ART	le
,	PUN	,
ailleurs	ADV	ailleurs
,	PUN	,
noce	NOM	noce
d'	PRP	de
puis	ADV	puis
<SEG>
faites	VER:pres	faire
-moi	PRO:PER	moi
demain	ADV	demain
instant	NOM	instant
pas	ADV	pas
,	PUN	,
l'	DET:ART	le
lieu	NOM	lieu
pour	PRP	pour
aura	VER:futu	avoir
<SEG>
Alors	ADV	alors
paix	NOM	paix
de	PRP	de
<EOS>	<EOS>	<EOS>
!	SENT	!
me	PRO:PER	me
le	DET:ART	le
plaisir	NOM	plaisir
ficher	VER:infi	ficher|ficher
la	DET:ART	le
<SEG>
<EOS>	<EOS>	<EOS>
tira	VER:simp	tirer
soirée	NOM	soirée
Teston	NAM	teston
devint	VER:simp	devenir
.	SENT	.
la	DET:ART	le
morne	ADJ	morne
La	DET:ART	le
femme	NOM	femme
<SEG>
,	PUN	,
dents	NOM	dent
les	DET:ART	le
l'	DET:ART	le
remit	VER:simp	remettre
;	PUN	;
desserrer	VER:infi	desserrer
aiguille	NOM	aiguille
Céline	NAM	céline
sans	PRP	sans
<SEG>
,	PUN	,
un	DET:ART	un
soupir	NOM	soupir
autre	ADJ	autre
long	ADJ	long
des	PRP:det	du
de	PRP	de
temps	NOM	temps
expectorant	VER:ppre	expectorer
à	PRP	à
<SEG>
à	PRP	à
<EOS>	<EOS>	<EOS>
Vatard	NAM	vatard
boutons	NOM	bouton
.	SENT	.
ses	DET:POS	son
pipe	NOM	pipe
ralluma	VER:simp	rallumer
sa	DET:POS	son
camisoles	NOM	camisole
<SEG>
querelles	NOM	querelle
,	PUN	,
des	PRP:det	du
,	PUN	,
prévoyant	VER:ppre	prévoir
la	PRO:PER	la
et	KON	et
sombre	ADJ	sombre
fuma	VER:simp	fumer
très	ADV	très
<SEG>
sans	PRP	sans
