I	NUM	i
la	DET:ART	le
la	DET:ART	le
l'	DET:ART	le
lisière	NOM	lisière
foule	NOM	foule
Toute	PRO:IND	tout
de	PRP	de
<SEG>
terrasse	NOM	terrasse
monument	NOM	monument
de	PRP	de
Maitland	NAM	maitland
,	PUN	,
du	PRP:det	du
sir	NOM	sir
esplanade	NOM	esplanade
la	DET:ART	le
vers	PRP	vers
<SEG>
<EOS>	<EOS>	<EOS>
Starkos	NAM	starkos
entraîné	VER:pper	entraîner
impérieusement	ADV	impérieusement
Nicolas	NAM	nicolas
.	SENT	.
par	PRP	par
sentiment	NOM	sentiment
un	DET:ART	un
,	PUN	,
<SEG>
d'	PRP	de
plus	ADV	plus
que	KON	que
une	DET:ART	un
peut-être	ADV	peut-être
intense	ADJ	intense
curiosité	NOM	curiosité
simple	ADJ	simple
celui	PRO:DEM	celui
,	PUN	,
<SEG>
des	PRP:det	du
<EOS>	<EOS>	<EOS>
au	PRP:det	au
.	SENT	.
rang	NOM	rang
spectateurs	NOM	spectateur
trouva	VER:simp	trouver
se	PRO:PER	se
bientôt	ADV	bientôt
premier	NUM	premier
<SEG>
,	PUN	,
clarté	NOM	clarté
Peu	ADV	peu
sous	PRP	sous
de	PRP	de
lune	NOM	lune
la	DET:ART	le
à	PRP	à
la	DET:ART	le
peu	ADV	peu
<SEG>
,	PUN	,
avec	PRP	avec
apparut	VER:simp	apparaître
feux	NOM	feu
ses	DET:POS	son
corvette	NOM	corvette
la	DET:ART	le
position	NOM	position
.	SENT	.
de	PRP	de
<SEG>
Elle	PRO:PER	elle
afin	KON	afin
d'	PRP	de
boulinant	VER:ppre	bouliner
avançait	VER:impf	avancer
<EOS>	<EOS>	<EOS>
,	PUN	,
enlever	VER:infi	enlever
en	PRP	en
s'	PRO:PER	se
<SEG>
allonge	VER:pres	allonger
le	DET:ART	le
cap	NOM	cap
à	PRP	à
,	PUN	,
Bianco	NAM	bianco
s'	PRO:PER	se
bordée	NOM	bordée
qui	PRO:REL	qui
la	DET:ART	le
<SEG>
coup	NOM	coup
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
île	NOM	île
au	PRP:det	au
de	PRP	de
second	NUM	second
Un	DET:ART	un
.	SENT	.
sud	NOM	sud
<SEG>
canon	NOM	canon
partit	VER:simp	partir
un	DET:ART	un
puis	ADV	puis
troisième	NUM	troisième
la	DET:ART	le
,	PUN	,
de	PRP	de
de	PRP	de
citadelle	NOM	citadelle
<SEG>
les	DET:ART	le
sabords	NOM	sabord
auxquels	PRO:REL	auquel
qui	PRO:REL	qui
détonations	NOM	détonation
,	PUN	,
illuminèrent	VER:simp	illuminer
trois	NUM	trois
répondirent	VER:simp	répondre
de	PRP	de
<SEG>
milliers	NOM	millier
succédèrent	VER:simp	succéder
Aux	PRP:det	au
détonations	NOM	détonation
la	DET:ART	le
des	PRP:det	du
de	PRP	de
<EOS>	<EOS>	<EOS>
Syphanta	NAM	syphanta
.	SENT	.
<SEG>
la	DET:ART	le
derniers	NOM	dernier
les	DET:ART	le
,	PUN	,
arrivèrent	VER:simp	arriver
,	PUN	,
à	PRP	à
dont	PRO:REL	dont
hurrahs	NOM	hurrah
corvette	NOM	corvette
<SEG>
elle	PRO:PER	elle
baie	NOM	bai|baie
moment	NOM	moment
au	PRP:det	au
la	DET:ART	le
de	PRP	de
Kardakio	NAM	kardakio
.	SENT	.
où	PRO:REL	où
doublait	VER:impf	doubler
<SEG>
silence	NOM	silence
.	SENT	.
dans	PRP	dans
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
<EOS>	<EOS>	<EOS>
retomba	VER:simp	retomber
le	DET:ART	le
tout	PRO:IND	tout
,	PUN	,
<SEG>
à	PRP	à
la	DET:ART	le
foule	NOM	foule
s'	PRO:PER	se
peu	ADV	peu
,	PUN	,
écoulant	VER:ppre	écouler
,	PUN	,
Peu	ADV	peu
à	PRP	à
<SEG>
eut	VER:simp	avoir
,	PUN	,
rues	NOM	rue
du	PRP:det	du
les	DET:ART	le
travers	NOM	travers
laissé	VER:pper	laisser
faubourg	NOM	faubourg
de	PRP	de
Kastradès	NAM	kastradès
<SEG>
le	DET:ART	le
promeneurs	NOM	promeneur
rares	ADJ	rare
intérêt	NOM	intérêt
d'	PRP	de
champ	NOM	champ
aux	PRP:det	au
un	DET:ART	un
libre	ADJ	libre
qu'	KON	que
<SEG>
ou	KON	ou
de	PRP	de
esplanade	NOM	esplanade
l'	DET:ART	le
sur	PRP	sur
retenait	VER:impf	retenir
.	SENT	.
plaisir	NOM	plaisir
<EOS>	<EOS>	<EOS>
affaires	NOM	affaire
<SEG>
une	DET:ART	un
Starkos	NAM	starkos
encore	ADV	encore
toujours	ADV	toujours
,	PUN	,
,	PUN	,
Pendant	PRP	pendant
pensif	ADJ	pensif
heure	NOM	heure
Nicolas	NAM	nicolas
<SEG>
sur	PRP	sur
,	PUN	,
d'	PRP	de
armes	NOM	arme
demeura	VER:simp	demeurer
presque	ADV	presque
,	PUN	,
vaste	ADJ	vaste
place	NOM	place
la	DET:ART	le
<SEG>
Mais	KON	mais
silence	NOM	silence
devait	VER:impf	devoir
ne	ADV	ne
être	VER:infi	être
le	DET:ART	le
ni	KON	ni
<EOS>	<EOS>	<EOS>
déserte	ADJ	désert
.	SENT	.
<SEG>
tête	NOM	tête
dans	PRP	dans
son	DET:POS	son
ni	KON	ni
sa	DET:POS	son
Ses	DET:POS	son
<EOS>	<EOS>	<EOS>
dans	PRP	dans
cœur	NOM	cœur
.	SENT	.
<SEG>
ne	ADV	ne
ses	DET:POS	son
un	DET:ART	un
parvenaient	VER:impf	parvenir
que	KON	que
d'	PRP	de
feu	NOM	feu
yeux	NOM	œil
paupières	NOM	paupière
brillaient	VER:impf	briller
<SEG>
masquer	VER:infi	masquer
.	SENT	.
comme	ADV	comme
<EOS>	<EOS>	<EOS>
pas	ADV	pas
Son	DET:POS	son
à	PRP	à
par	PRP	par
regard	NOM	regard
,	PUN	,
<SEG>
la	DET:ART	le
involontaire	ADJ	involontaire
mouvement	NOM	mouvement
un	DET:ART	un
portait	VER:impf	porter
de	PRP	de
dans	PRP	dans
direction	NOM	direction
,	PUN	,
se	PRO:PER	se
<SEG>
venait	VER:impf	venir
corvette	NOM	corvette
cette	PRO:DEM	ce
disparaître	VER:infi	disparaître
derrière	PRP	derrière
masse	NOM	masse
,	PUN	,
la	DET:ART	le
qui	PRO:REL	qui
de	PRP	de
<SEG>
heures	NOM	heure
confuse	ADJ	confus
sonnèrent	VER:simp	sonner
de	PRP	de
.	SENT	.
île	NOM	île
l'	DET:ART	le
onze	NUM	onze
Lorsque	KON	lorsque
<EOS>	<EOS>	<EOS>
<SEG>
Saint-Spiridion	NAM	saint-spiridion
Nicolas	NAM	nicolas
,	PUN	,
église	NOM	église
songea	VER:simp	songer
de	PRP	de
Starkos	NAM	starkos
à	PRP	à
l'	DET:ART	le
à	PRP	à
<SEG>
qu'	PRO:REL	que
Skopélo	NAM	skopélo
-vous	PRO:PER	vous
rendez	VER:pres	rendre
avait	VER:impf	avoir
au	PRP:det	au
il	PRO:PER	il
donné	VER:pper	donner
rejoindre	VER:infi	rejoindre
lui	PRO:PER	lui
<SEG>
près	ADV	près
du	PRP:det	du
.	SENT	.
Santé	NAM	santé
Il	PRO:PER	il
bureau	NOM	bureau
la	DET:ART	le
remonta	VER:simp	remonter
de	PRP	de
<EOS>	<EOS>	<EOS>
<SEG>
quartier	NOM	quartier
se	PRO:PER	se
le	DET:ART	le
vers	PRP	vers
du	PRP:det	du
donc	ADV	donc
qui	PRO:REL	qui
rues	NOM	rue
les	DET:ART	le
dirigent	VER:pres	diriger
<SEG>
Fort-Neuf	NAM	fort-neuf
le	DET:ART	le
sur	PRP	sur
bientôt	ADV	bientôt
il	PRO:PER	il
,	PUN	,
quai	NOM	quai
arriva	VER:simp	arriver
.	SENT	.
et	KON	et
<SEG>
capitaine	NOM	capitaine
Le	DET:ART	le
.	SENT	.
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
attendait	VER:impf	attendre
Skopélo	NAM	skopélo
de	PRP	de
<SEG>
:	PUN	:
corvette	NOM	corvette
à	PRP	à
alla	VER:simp	aller
Syphanta	NAM	syphanta
lui	PRO:PER	lui
sacolève	NOM	sacolève
La	DET:ART	le
«	PUN:cit	«
la	DET:ART	le
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
vient	VER:pres	venir
partir	VER:infi	partir
dit-il	NOM	dit-il
--	PUN	--
de	PRP	de
!	SENT	!
<SEG>
<EOS>	<EOS>	<EOS>
Ah	INT	ah
--	PUN	--
...	PUN	...
.	SENT	.
<EOS>	<EOS>	<EOS>
!	SENT	!
Oui	INT	oui
fit	VER:simp	faire
Skopélo	NAM	skopélo
<SEG>
--	PUN	--
<EOS>	<EOS>	<EOS>
Sacratif	NAM	sacratif
donner	VER:infi	donner
la	DET:ART	le
Elle	PRO:PER	elle
pour	PRP	pour
à	PRP	à
chasse	NOM	chasse
!	SENT	!
<SEG>
<EOS>	<EOS>	<EOS>
ou	KON	ou
autre	ADJ	autre
importe	VER:pres	importer
qu'	PRO:REL	que
répondit	VER:simp	répondre
,	PUN	,
!	SENT	!
»	PUN:cit	»
une	DET:ART	un
<SEG>
,	PUN	,
en	PRP	en
le	DET:ART	le
qui	PRO:REL	qui
,	PUN	,
se	PRO:PER	se
Skopélo	NAM	skopélo
montrant	VER:ppre	montrer
simplement	ADV	simplement
gig	NOM	gig
<SEG>
échelle	NOM	échelle
,	PUN	,
les	DET:ART	le
,	PUN	,
de	PRP	de
au	PRP:det	au
sur	PRP	sur
balançait	VER:impf	balancer
pied	NOM	pied
l'	DET:ART	le
<SEG>
dernières	ADJ	dernier
ondulations	NOM	ondulation
<EOS>	<EOS>	<EOS>
ressac	NOM	ressac
Quelques	PRO:IND	quelque
instants	NOM	instant
,	PUN	,
.	SENT	.
du	PRP:det	du
après	ADV	après
<SEG>
accostait	VER:impf	accoster
Starkos	NAM	starkos
Karysta	NAM	karysta
la	DET:ART	le
et	KON	et
l'	DET:ART	le
Nicolas	NAM	nicolas
sautait	VER:impf	sauter
,	PUN	,
embarcation	NOM	embarcation
<SEG>
à	PRP	à
chez	PRP	chez
en	PRP	en
bord	NOM	bord
«	PUN:cit	«
demain	ADV	demain
:	PUN	:
,	PUN	,
À	PRP	à
disant	VER:ppre	dire
<SEG>
--	PUN	--
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
!	SENT	!
Elizundo	NAM	elizundo
lendemain	NOM	lendemain
inattendu	ADJ	inattendu
VII	NUM	vii
L'	DET:ART	le
Le	DET:ART	le
<SEG>
débarquait	VER:impf	débarquer
vers	PRP	vers
Nicolas	NAM	nicolas
du	PRP:det	du
dix	NUM	dix
,	PUN	,
heures	NOM	heure
matin	NOM	matin
Starkos	NAM	starkos
,	PUN	,
<SEG>
môle	NOM	môle
vers	PRP	vers
le	DET:ART	le
se	PRO:PER	se
et	KON	et
la	DET:ART	le
sur	PRP	sur
maison	NOM	maison
de	PRP	de
dirigeait	VER:impf	diriger
<SEG>
banque	NOM	banque
première	NUM	premier
était	VER:impf	être
n'	ADV	ne
la	DET:ART	le
<EOS>	<EOS>	<EOS>
pas	ADV	pas
.	SENT	.
fois	NOM	fois
Ce	PRO:DEM	ce
<SEG>
il	PRO:PER	il
et	KON	et
y	PRO:PER	y
se	PRO:PER	se
,	PUN	,
qu'	PRO:REL	que
présentait	VER:impf	présenter
au	PRP:det	au
il	PRO:PER	il
comptoir	NOM	comptoir
<SEG>
un	DET:ART	un
comme	ADV	comme
client	NOM	client
reçu	VER:pper	recevoir
affaires	NOM	affaire
dont	PRO:REL	dont
avait	VER:impf	avoir
les	DET:ART	le
toujours	ADV	toujours
été	VER:pper	être
<SEG>
Elizundo	NAM	elizundo
sont	VER:pres	être
à	PRP	à
ne	ADV	ne
<EOS>	<EOS>	<EOS>
.	SENT	.
dédaigner	VER:infi	dédaigner
point	ADV	point
Cependant	ADV	cependant
,	PUN	,
<SEG>
choses	NOM	chose
des	PRP:det	du
le	PRO:PER	le
bien	ADV	bien
connaissait	VER:impf	connaître
<EOS>	<EOS>	<EOS>
.	SENT	.
savoir	VER:infi	savoir
devait	VER:impf	devoir
Il	PRO:PER	il
<SEG>
Il	PRO:PER	il
vie	NOM	vie
n'	ADV	ne
de	PRP	de
même	ADV	même
<EOS>	<EOS>	<EOS>
pas	ADV	pas
.	SENT	.
sa	DET:POS	son
ignorait	VER:impf	ignorer
<SEG>
fils	NOM	fil|fils
il	PRO:PER	il
de	PRP	de
patriote	NOM	patriote
,	PUN	,
dont	PRO:REL	dont
cette	PRO:DEM	ce
fût	VER:subi	être
le	DET:ART	le
qu'	KON	que
<SEG>
avait	VER:impf	avoir
parlé	VER:pper	parler
.	SENT	.
à	PRP	à
jour	NOM	jour
Henry	NAM	henry
il	PRO:PER	il
Albaret	NAM	albaret
un	DET:ART	un
d'	PRP	de
<SEG>
savait	VER:impf	savoir
savoir	VER:infi	savoir
pouvait	VER:impf	pouvoir
et	KON	et
ce	PRO:DEM	ce
personne	ADV	personne
ne	ADV	ne
Mais	KON	mais
ne	ADV	ne
<EOS>	<EOS>	<EOS>
<SEG>
la	DET:ART	le
capitaine	NOM	capitaine
de	PRP	de
le	DET:ART	le
<EOS>	<EOS>	<EOS>
était	VER:impf	être
.	SENT	.
qu'	PRO:REL	que
Karysta	NAM	karysta
Nicolas	NAM	nicolas
<SEG>
.	SENT	.
était	VER:impf	être
évidemment	ADV	évidemment
Starkos	NAM	starkos
reçu	VER:pper	recevoir
dès	PRP	dès
Aussi	ADV	aussi
attendu	VER:pper	attendre
fut-il	NOM	fut-il
<EOS>	<EOS>	<EOS>
<SEG>
il	PRO:PER	il
.	SENT	.
présenta	VER:simp	présenter
En	PRP	en
effet	NOM	effet
se	PRO:PER	se
,	PUN	,
<EOS>	<EOS>	<EOS>
la	DET:ART	le
qu'	KON	que
<SEG>
heures	NOM	heure
d'	PRP	de
et	KON	et
auparavant	PRP	auparavant
lettre	NOM	lettre
arrivée	VER:pper	arriver
quarante-huit	NUM	quarante-huit
Arkadia	NAM	arkadia
,	PUN	,
datée	VER:pper	dater
<SEG>
Il	PRO:PER	il
conduit	VER:pper	conduire
de	PRP	de
immédiatement	ADV	immédiatement
fut	VER:simp	être
donc	ADV	donc
.	SENT	.
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
venait	VER:impf	venir
<SEG>
au	PRP:det	au
qui	PRO:REL	qui
,	PUN	,
le	DET:ART	le
bureau	NOM	bureau
banquier	NOM	banquier
prit	VER:simp	prendre
se	PRO:PER	se
où	PRO:REL	où
tenait	VER:impf	tenir
<SEG>
d'	PRP	de
clef	NOM	clef
refermer	VER:infi	refermer
porte	NOM	porte
en	PRO:PER	en
la	DET:ART	le
précaution	NOM	précaution
.	SENT	.
la	DET:ART	le
à	PRP	à
<SEG>
maintenant	ADV	maintenant
en	PRP	en
son	DET:POS	son
Elizundo	NAM	elizundo
et	KON	et
client	NOM	client
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
l'	DET:ART	le
présence	NOM	présence
<SEG>
ne	ADV	ne
viendrait	VER:cond	venir
les	PRO:PER	la|le
autre	ADJ	autre
.	SENT	.
Personne	NOM	personne
<EOS>	<EOS>	<EOS>
de	PRP	de
l'	DET:ART	le
un	NOM	un
<SEG>
n'	ADV	ne
qui	PRO:REL	qui
déranger	VER:infi	déranger
Nul	ADJ	nul
allait	VER:impf	aller
<EOS>	<EOS>	<EOS>
.	SENT	.
ce	PRO:DEM	ce
entendrait	VER:cond	entendre
être	VER:infi	être
<SEG>
<EOS>	<EOS>	<EOS>
Elizundo	NAM	elizundo
Bonjour	NAM	bonjour
,	PUN	,
dans	PRP	dans
cet	PRO:DEM	ce
entretien	NOM	entretien
«	PUN:cit	«
dit	VER:pper	dire
.	SENT	.
<SEG>
se	PRO:PER	se
,	PUN	,
la	DET:ART	le
le	DET:ART	le
de	PRP	de
en	PRP	en
capitaine	NOM	capitaine
Karysta	NAM	karysta
dit	VER:pres	dire
,	PUN	,
<SEG>
avec	PRP	avec
fauteuil	NOM	fauteuil
tomber	VER:infi	tomber
sur	PRP	sur
laissant	VER:ppre	laisser
sans-gêne	NOM	sans-gêne
un	DET:ART	un
un	DET:ART	un
le	DET:ART	le
d'	PRP	de
<SEG>
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
homme	NOM	homme
serait	VER:cond	être
.	SENT	.
bientôt	ADV	bientôt
chez	PRP	chez
six	NUM	six
Voilà	ADV	voilà
<SEG>
que	KON	que
ai	VER:pres	avoir
ne	ADV	ne
vu	VER:pper	voir
que	KON	que
je	PRO:PER	je
bien	ADV	bien
mois	NOM	moi|mois
vous	PRO:PER	vous
,	PUN	,
<SEG>
eu	VER:pper	avoir
de	PRP	de
vous	PRO:PER	vous
!	SENT	!
souvent	ADV	souvent
<EOS>	<EOS>	<EOS>
Aussi	ADV	aussi
mes	DET:POS	mon
nouvelles	NOM	nouvelle
ayez	VER:subp	avoir
<SEG>
,	PUN	,
passer	VER:infi	passer
ai	VER:pres	avoir
voulu	VER:pper	vouloir
si	KON	si
pas	ADV	pas
n'	ADV	ne
de	PRP	de
près	ADV	près
-je	PRO:PER	je
<SEG>
y	PRO:PER	y
arrêter	VER:infi	arrêter
avoir	VER:infi	avoir
,	PUN	,
sans	KON	sans
,	PUN	,
Corfou	NAM	corfou
m'	PRO:PER	me
d'	PRP	de
afin	KON	afin
<SEG>
.	SENT	.
--	PUN	--
plaisir	NOM	plaisir
vous	PRO:PER	vous
serrer	VER:infi	serrer
main	NOM	main
de	PRP	de
le	DET:ART	le
la	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
me	PRO:PER	me
Ce	PRO:DEM	ce
,	PUN	,
pas	ADV	pas
est	VER:pres	être
pour	PRP	pour
voir	VER:infi	voir
ce	PRO:DEM	ce
n'	ADV	ne
n'	ADV	ne
<SEG>
pas	ADV	pas
êtes	VER:pres	être
me	PRO:PER	me
pour	PRP	pour
des	PRP:det	du
est	VER:pres	être
que	PRO:REL	que
faire	VER:infi	faire
amitiés	NOM	amitié
vous	PRO:PER	vous
<SEG>
une	DET:ART	un
venu	VER:pper	venir
d'	PRP	de
le	DET:ART	le
,	PUN	,
,	PUN	,
Nicolas	NAM	nicolas
répondit	VER:simp	répondre
Starkos	NAM	starkos
banquier	NOM	banquier
<SEG>
voulez	VER:pres	vouloir
sourde	ADJ	sourd
Que	KON	que
voix	NOM	voix
<EOS>	<EOS>	<EOS>
?	SENT	?
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
-vous	PRO:PER	vous
.	SENT	.
<SEG>
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
--	PUN	--
le	DET:ART	le
,	PUN	,
Eh	INT	eh
écria	VER:simp	écrier
capitaine	NOM	capitaine
!	SENT	!
je	PRO:PER	je
<SEG>
ami	NOM	ami
bien	ADV	bien
!	SENT	!
Elizundo	NAM	elizundo
vieil	ADJ	vieux
là	ADV	là
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
Rien	NOM	rien
reconnais	VER:pres	reconnaître
<SEG>
!	SENT	!
Il	PRO:PER	il
aux	PRP:det	au
aux	PRP:det	au
tout	ADV	tout
affaires	NOM	affaire
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
sentiments	NOM	sentiment
,	PUN	,
<SEG>
vous	PRO:PER	vous
avez	VER:pres	avoir
votre	DET:POS	votre
a	VER:pres	avoir
fourrer	VER:infi	fourrer
cœur	NOM	cœur
dû	VER:pper	devoir
que	KON	que
dans	PRP	dans
longtemps	ADV	longtemps
<SEG>
un	DET:ART	un
--	PUN	--
caisse	NOM	caisse
le	DET:ART	le
secret	ADJ	secret
de	PRP	de
plus	ADV	plus
le	DET:ART	le
tiroir	NOM	tiroir
votre	DET:POS	votre
<SEG>
la	DET:ART	le
tiroir	NOM	tiroir
--	PUN	--
!	SENT	!
perdu	VER:pper	perdre
dont	PRO:REL	dont
clef	NOM	clef
avez	VER:pres	avoir
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
<SEG>
Voulez	VER:pres	vouloir
-vous	PRO:PER	vous
qui	PRO:REL	qui
me	PRO:PER	me
pourquoi	ADV	pourquoi
et	KON	et
dire	VER:infi	dire
vous	PRO:PER	vous
amène	VER:pres	amener
ce	PRO:DEM	ce
<SEG>
écrit	VER:pper	écrire
<EOS>	<EOS>	<EOS>
Elizundo	NAM	elizundo
.	SENT	.
<EOS>	<EOS>	<EOS>
reprit	VER:simp	reprendre
avez	VER:pres	avoir
m'	PRO:PER	me
vous	PRO:PER	vous
?	SENT	?
<SEG>
Au	PRP:det	au
fait	NOM	fait
avez	VER:pres	avoir
vous	PRO:PER	vous
,	PUN	,
--	PUN	--
Elizundo	NAM	elizundo
raison	NOM	raison
!	SENT	!
<EOS>	<EOS>	<EOS>
<SEG>
<EOS>	<EOS>	<EOS>
sérieux	ADJ	sérieux
Pas	ADV	pas
de	PRP	de
!	SENT	!
banalités	NOM	banalité
<EOS>	<EOS>	<EOS>
Nous	PRO:PER	nous
!	SENT	!
Soyons	VER:impe	être
<SEG>
très	ADV	très
graves	ADJ	grave
avons	VER:pres	avoir
aujourd'hui	ADV	aujourd'hui
de	PRP	de
et	KON	et
discuter	VER:infi	discuter
,	PUN	,
intérêts	NOM	intérêt
à	PRP	à
<SEG>
aucun	PRO:IND	aucun
ne	ADV	ne
Votre	DET:POS	votre
<EOS>	<EOS>	<EOS>
!	SENT	!
retard	NOM	retard
lettre	NOM	lettre
--	PUN	--
souffrent	VER:pres	souffrir
ils	PRO:PER	il
<SEG>
,	PUN	,
parle	VER:pres	parler
de	PRP	de
le	DET:ART	le
,	PUN	,
reprit	VER:simp	reprendre
me	PRO:PER	me
banquier	NOM	banquier
affaires	NOM	affaire
deux	NUM	deux
<SEG>
de	PRP	de
qui	PRO:REL	qui
dans	PRP	dans
catégorie	NOM	catégorie
rapports	NOM	rapport
la	DET:ART	le
l'	DET:ART	le
rentre	VER:pres	rentrer
nos	DET:POS	notre
une	NOM	un
<SEG>
purement	ADV	purement
personnelle	ADJ	personnel
autre	ADJ	autre
accoutumés	ADJ	accoutumé
,	PUN	,
vous	PRO:PER	vous
.	SENT	.
qui	PRO:REL	qui
est	VER:pres	être
l'	DET:ART	le
<SEG>
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
Elizundo	NAM	elizundo
--	PUN	--
Eh	INT	eh
--	PUN	--
En	PRP	en
<EOS>	<EOS>	<EOS>
effet	NOM	effet
<SEG>
Starkos	NAM	starkos
<EOS>	<EOS>	<EOS>
,	PUN	,
ai	VER:pres	avoir
J'	PRO:PER	je
!	SENT	!
,	PUN	,
Nicolas	NAM	nicolas
bien	ADV	bien
parlez	VER:pres	parler
<SEG>
connaître	VER:infi	connaître
deux	NUM	deux
les	DET:ART	le
<EOS>	<EOS>	<EOS>
!	SENT	!
»	PUN:cit	»
hâte	NOM	hâte
toutes	PRO:IND	tout
les	DET:ART	le
de	PRP	de
<SEG>
catégoriquement	ADV	catégoriquement
s'	PRO:PER	se
le	DET:ART	le
voit	VER:pres	voir
très	ADV	très
le	PRO:PER	le
On	NAM	on
exprimait	VER:impf	exprimer
,	PUN	,
banquier	NOM	banquier
<SEG>
,	PUN	,
là	ADV	là
mettre	VER:infi	mettre
voulait	VER:impf	vouloir
par	PRP	par
.	SENT	.
<EOS>	<EOS>	<EOS>
son	DET:POS	son
Il	PRO:PER	il
,	PUN	,
<SEG>
expliquer	VER:infi	expliquer
de	PRP	de
s'	PRO:PER	se
dépenser	VER:infi	dépenser
en	PRO:PER	en
,	PUN	,
visiteur	NOM	visiteur
sans	PRP	sans
se	PRO:PER	se
demeure	VER:pres	demeurer
<SEG>
ce	PRO:DEM	ce
,	PUN	,
.	SENT	.
faux-fuyants	NOM	faux-fuyant
en	PRP	en
échappatoires	NOM	échappatoire
Mais	KON	mais
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
ni	KON	ni
<SEG>
netteté	NOM	netteté
la	DET:ART	le
,	PUN	,
avec	PRP	avec
ces	PRO:DEM	ce
questions	NOM	question
était	VER:impf	être
de	PRP	de
contrastait	VER:impf	contraster
c'	PRO:DEM	ce
<SEG>
faites	VER:pper	faire
le	DET:ART	le
.	SENT	.
elles	PRO:PER	elle
dont	PRO:REL	dont
un	DET:ART	un
peu	ADV	peu
sourd	ADJ	sourd
étaient	VER:impf	être
ton	NOM	ton
<SEG>
Bien	ADV	bien
de	PRP	de
évidemment	ADV	évidemment
deux	NUM	deux
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
ces	PRO:DEM	ce
hommes	NOM	homme
placés	VER:pper	placer
<SEG>
,	PUN	,
l'	DET:ART	le
l'	DET:ART	le
de	PRP	de
en	PRP	en
un	NOM	un
n'	ADV	ne
autre	ADJ	autre
ce	PRO:DEM	ce
face	NOM	face
<SEG>
était	VER:impf	être
qui	PRO:REL	qui
le	DET:ART	le
.	SENT	.
banquier	NOM	banquier
tenait	VER:impf	tenir
<EOS>	<EOS>	<EOS>
pas	ADV	pas
position	NOM	position
la	DET:ART	le
<SEG>
cacher	VER:infi	cacher
le	DET:ART	le
put-il	VER:subi	put-il
,	PUN	,
de	PRP	de
Karysta	NAM	karysta
la	DET:ART	le
Aussi	ADV	aussi
capitaine	NOM	capitaine
ne	ADV	ne
<SEG>
les	DET:ART	le
,	PUN	,
,	PUN	,
un	DET:ART	un
baissés	VER:pper	baisser
demi-sourire	NOM	demi-sourire
Elizundo	NAM	elizundo
yeux	NOM	œil
,	PUN	,
dont	PRO:REL	dont
<SEG>
Laquelle	NAM	laquelle
.	SENT	.
vit	VER:pres	vivre
rien	ADV	rien
des	PRP:det	du
deux	NUM	deux
<EOS>	<EOS>	<EOS>
questions	NOM	question
«	PUN:cit	«
ne	ADV	ne
<SEG>
?	SENT	?
aborderons-nous	NOM	aborderons-nous
abord	NOM	abord
d'	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Starkos	NAM	starkos
Nicolas	NAM	nicolas
demanda	VER:simp	demander
<SEG>
abord	NOM	abord
qui	PRO:REL	qui
est	VER:pres	être
personnelle	ADJ	personnel
purement	ADV	purement
,	PUN	,
vous	PRO:PER	vous
celle	PRO:DEM	celui
--	PUN	--
D'	PRP	de
<SEG>
!	SENT	!
<EOS>	<EOS>	<EOS>
répondit	VER:simp	répondre
vivement	ADV	vivement
<EOS>	<EOS>	<EOS>
banquier	NOM	banquier
--	PUN	--
le	DET:ART	le
.	SENT	.
assez	ADV	assez
<SEG>
préfère	VER:pres	préférer
par	PRP	par
est	VER:pres	être
commencer	VER:infi	commencer
qui	PRO:REL	qui
pas	ADV	pas
ne	ADV	ne
l'	PRO:PER	la|le
celle	PRO:DEM	celui
Je	PRO:PER	je
<SEG>
<EOS>	<EOS>	<EOS>
le	DET:ART	le
d'	PRP	de
répliqua	VER:simp	répliquer
.	SENT	.
ton	NOM	ton
capitaine	NOM	capitaine
,	PUN	,
tranchant	ADJ	tranchant
un	DET:ART	un
<SEG>
--	PUN	--
!	SENT	!
Nicolas	NAM	nicolas
quoi	PRO	quoi
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
De	PRP	de
,	PUN	,
Starkos	NAM	starkos
Soit	KON	soit
<SEG>
d'	PRP	de
un	DET:ART	un
s'	PRO:PER	se
?	SENT	?
Il	PRO:PER	il
agit	VER:pres	agir
convoi	NOM	convoi
agit-il	NOM	agit-il
<EOS>	<EOS>	<EOS>
--	PUN	--
