Lotus	NAM	lotus
de	PRP	de
vin	NOM	vin
la	DET:ART	le
<SEG>
rire	NOM	rire
et	KON	et
que	KON	que
poursuivait	VER:impf	poursuivre
poitrine	NOM	poitrine
le	DET:ART	le
agitée	VER:pper	agiter
philosophe	NOM	philosophe
par	PRP	par
le	DET:ART	le
<SEG>
la	DET:ART	le
pour	PRP	pour
boire	NOM	boire
glissante	ADJ	glissant
sur	PRP	sur
ses	DET:POS	son
avec	PRP	avec
les	DET:ART	le
chair	NOM	chair
lèvres	NOM	lèvre
<SEG>
posant	VER:ppre	poser
et	KON	et
le	DET:ART	le
Eucrite	NAM	eucrite
.	SENT	.
bras	NOM	bras
<EOS>	<EOS>	<EOS>
leva	VER:simp	lever
;	PUN	;
se	PRO:PER	se
<SEG>
il	PRO:PER	il
au	PRP:det	au
sur	PRP	sur
Nicias	NAM	nicias
épaule	NOM	épaule
de	PRP	de
,	PUN	,
l'	DET:ART	le
entraîna	VER:simp	entraîner
l'	PRO:PER	la|le
<SEG>
,	PUN	,
.	SENT	.
lui	PRO:PER	lui
la	DET:ART	le
<EOS>	<EOS>	<EOS>
salle	NOM	salle
--	PUN	--
de	PRP	de
Ami	ADJ	ami
fond	NOM	fond
<SEG>
souriant	VER:ppre	sourire
en	PRP	en
si	KON	si
,	PUN	,
à	PRP	à
dit-il	NOM	dit-il
penses	VER:pres	penser
encore	ADV	encore
,	PUN	,
tu	PRO:PER	tu
<SEG>
quoi	PRO:REL	quoi
que	KON	que
<EOS>	<EOS>	<EOS>
--	PUN	--
-tu	PRO:PER	tu
pense	VER:pres	penser
?	SENT	?
les	DET:ART	le
penses	VER:pres	penser
Je	PRO:PER	je
<SEG>
semblables	ADJ	semblable
des	PRP:det	du
femmes	NOM	femme
sont	VER:pres	être
.	SENT	.
aux	PRP:det	au
Adonis	NAM	adonis
amours	NOM	amour
d'	PRP	de
jardins	NOM	jardin
<SEG>
-tu	PRO:PER	tu
--	PUN	--
Que	PRO:REL	que
--	PUN	--
?	SENT	?
<EOS>	<EOS>	<EOS>
dire	VER:infi	dire
veux	VER:pres	vouloir
Ne	ADV	ne
<EOS>	<EOS>	<EOS>
<SEG>
que	KON	que
font	VER:pres	faire
,	PUN	,
sais	VER:pres	savoir
,	PUN	,
femmes	NOM	femme
les	DET:ART	le
-tu	PRO:PER	tu
pas	ADV	pas
Eucrite	NAM	eucrite
<SEG>
de	PRP	de
terrasse	NOM	terrasse
petits	ADJ	petit
année	NOM	année
chaque	PRO:IND	chaque
sur	PRP	sur
,	PUN	,
leur	DET:POS	leur
en	PRO:PER	en
jardins	NOM	jardin
<SEG>
des	PRP:det	du
rameaux	NOM	rameau
des	PRP:det	du
amant	NOM	amant
dans	PRP	dans
de	PRP	de
l'	DET:ART	le
plantant	VER:ppre	planter
pour	PRP	pour
Vénus	NAM	vénus
<SEG>
argile	NOM	argile
vases	NOM	vase
Ces	PRO:DEM	ce
peu	ADV	peu
de	PRP	de
d'	PRP	de
rameaux	NOM	rameau
verdoient	VER:pres	verdoyer
<EOS>	<EOS>	<EOS>
?	SENT	?
<SEG>
Ami	ADJ	ami
fanent	VER:pres	faner
n'	ADV	ne
<EOS>	<EOS>	<EOS>
temps	NOM	temps
,	PUN	,
se	PRO:PER	se
et	KON	et
.	SENT	.
--	PUN	--
<SEG>
ni	KON	ni
ces	PRO:DEM	ce
ces	PRO:DEM	ce
souci	NOM	souci
de	PRP	de
de	PRP	de
ni	KON	ni
donc	ADV	donc
ayons	VER:subp	avoir
amours	NOM	amour
<SEG>
attacher	VER:infi	attacher
s'	PRO:PER	se
jardins	NOM	jardin
de	PRP	de
C'	PRO:DEM	ce
à	PRP	à
.	SENT	.
<EOS>	<EOS>	<EOS>
est	VER:pres	être
folie	NOM	folie
<SEG>
ce	PRO:DEM	ce
beauté	NOM	beauté
passe	VER:pres	passer
--	PUN	--
Si	KON	si
.	SENT	.
qui	PRO:REL	qui
la	DET:ART	le
n'	ADV	ne
<EOS>	<EOS>	<EOS>
<SEG>
un	DET:ART	un
qu'	KON	que
qu'	KON	que
est	VER:pres	être
ombre	NOM	ombre
n'	ADV	ne
le	DET:ART	le
est	VER:pres	être
désir	NOM	désir
une	DET:ART	un
<SEG>
la	DET:ART	le
.	SENT	.
éclair	NOM	éclair
folie	NOM	folie
y	PRO:PER	y
désirer	VER:infi	désirer
Quelle	PRO:REL	quel
a-t-il	ADJ	a-t-il
<EOS>	<EOS>	<EOS>
à	PRP	à
<SEG>
N'	ADV	ne
contraire	NOM	contraire
pas	ADV	pas
,	PUN	,
?	SENT	?
est-il	ADJ	est-il
au	PRP:det	au
<EOS>	<EOS>	<EOS>
beauté	NOM	beauté
raisonnable	ADJ	raisonnable
<SEG>
ne	ADV	ne
ce	PRO:DEM	ce
qui	PRO:REL	qui
que	KON	que
,	PUN	,
aille	VER:pres	ailler
à	PRP	à
qui	PRO:REL	qui
passe	NOM	passe
ce	PRO:DEM	ce
<SEG>
pas	ADV	pas
l'	DET:ART	le
dévore	VER:pres	dévorer
l'	DET:ART	le
que	KON	que
et	KON	et
éclair	NOM	éclair
ombre	NOM	ombre
glissante	ADJ	glissant
dure	VER:pres	durer
<SEG>
--	PUN	--
sembles	VER:pres	sembler
me	PRO:PER	me
tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
enfant	NOM	enfant
un	DET:ART	un
,	PUN	,
Nicias	NAM	nicias
?	SENT	?
<SEG>
qui	PRO:REL	qui
.	SENT	.
aux	PRP:det	au
:	PUN	:
-moi	PRO:PER	moi
<EOS>	<EOS>	<EOS>
sois	VER:subp	être
joue	VER:pres	jouer
Crois	VER:pres	croire
osselets	NOM	osselet
<SEG>
qu'	KON	que
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
par	PRP	par
est	VER:pres	être
libre	ADJ	libre
est	VER:pres	être
on	PRO:PER	on
là	ADV	là
.	SENT	.
<SEG>
,	PUN	,
-on	PRO:PER	on
<EOS>	<EOS>	<EOS>
homme	NOM	homme
être	VER:infi	être
libre	ADJ	libre
Comment	ADV	comment
--	PUN	--
peut	VER:pres	pouvoir
.	SENT	.
<SEG>
quand	KON	quand
,	PUN	,
<EOS>	<EOS>	<EOS>
un	DET:ART	un
a	VER:pres	avoir
--	PUN	--
?	SENT	?
on	PRO:PER	on
corps	NOM	corps
Eucrite	NAM	eucrite
<SEG>
fils	NOM	fil|fils
tout	ADV	tout
l'	DET:ART	le
verras	VER:futu	voir
mon	DET:POS	mon
heure	NOM	heure
Tu	PRO:PER	tu
le	PRO:PER	le
à	PRP	à
,	PUN	,
<SEG>
l'	DET:ART	le
heure	NOM	heure
:	PUN	:
.	SENT	.
tu	PRO:PER	tu
diras	VER:futu	dire
<EOS>	<EOS>	<EOS>
Eucrite	NAM	eucrite
Tout	ADV	tout
à	PRP	à
<SEG>
parlait	VER:impf	parler
vieillard	NOM	vieillard
à	PRP	à
libre	ADJ	libre
une	DET:ART	un
.	SENT	.
était	VER:impf	être
adossé	VER:pper	adosser
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
le	DET:ART	le
,	PUN	,
de	PRP	de
colonne	NOM	colonne
les	DET:ART	le
par	PRP	par
porphyre	NOM	porphyre
front	NOM	front
premiers	NUM	premier
éclairé	VER:pper	éclairer
<SEG>
l'	DET:ART	le
rayons	NOM	rayon
Hermodore	NAM	hermodore
.	SENT	.
aube	NOM	aube
de	PRP	de
et	KON	et
Marcus	NAM	marcus
,	PUN	,
<EOS>	<EOS>	<EOS>
<SEG>
se	PRO:PER	se
,	PUN	,
devant	PRP	devant
approchés	VER:pper	approcher
lui	PRO:PER	lui
étant	VER:ppre	être
côté	NOM	côté
tenaient	VER:impf	tenir
s'	PRO:PER	se
à	PRP	à
<SEG>
Nicias	NAM	nicias
indifférents	ADJ	indifférent
aux	PRP:det	au
de	PRP	de
,	PUN	,
et	KON	et
rires	NOM	rire
quatre	NUM	quatre
,	PUN	,
tous	PRO:IND	tout
<SEG>
des	PRP:det	du
aux	PRP:det	au
et	KON	et
,	PUN	,
cris	NOM	cri
choses	NOM	chose
des	PRP:det	du
buveurs	NOM	buveur
entretenaient	VER:impf	entretenir
s'	PRO:PER	se
<SEG>
sagesse	NOM	sagesse
divines	ADJ	divin
exprimait	VER:impf	exprimer
de	PRP	de
avec	PRP	avec
.	SENT	.
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
tant	ADV	tant
Eucrite	NAM	eucrite
<SEG>
:	PUN	:
es	VER:pres	être
Tu	PRO:PER	tu
de	PRP	de
que	KON	que
digne	ADJ	digne
dit	VER:pres	dire
--	PUN	--
Marcus	NAM	marcus
lui	PRO:PER	lui
<SEG>
répondit	VER:simp	répondre
.	SENT	.
vrai	ADJ	vrai
:	PUN	:
connaître	VER:infi	connaître
<EOS>	<EOS>	<EOS>
Dieu	NOM	dieu
--	PUN	--
Eucrite	NAM	eucrite
le	DET:ART	le
<SEG>
vrai	ADJ	vrai
le	DET:ART	le
sage	NOM	sage
Le	DET:ART	le
.	SENT	.
dans	PRP	dans
cœur	NOM	cœur
du	PRP:det	du
Dieu	NOM	dieu
est	VER:pres	être
<SEG>
la	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
parlèrent	VER:simp	parler
de	PRP	de
<EOS>	<EOS>	<EOS>
mort	NOM	mort
ils	PRO:PER	il
--	PUN	--
<SEG>
elle	PRO:PER	elle
Je	PRO:PER	je
qu'	PRO:REL	que
,	PUN	,
me	PRO:PER	me
dit	VER:pres	dire
trouve	VER:pres	trouver
Eucrite	NAM	eucrite
,	PUN	,
veux	VER:pres	vouloir
<SEG>
me	PRO:PER	me
à	PRP	à
à	PRP	à
tous	PRO:IND	tout
corriger	VER:infi	corriger
moi	PRO:PER	moi
attentif	ADJ	attentif
et	KON	et
-même	ADJ	même
occupé	VER:pper	occuper
<SEG>
Devant	PRP	devant
je	PRO:PER	je
mes	DET:POS	mon
devoirs	NOM	devoir
lèverai	VER:futu	lever
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
au	PRP:det	au
,	PUN	,
.	SENT	.
<SEG>
mains	NOM	main
dieux	NOM	dieu
:	PUN	:
dirai	VER:futu	dire
ciel	NOM	ciel
je	PRO:PER	je
et	KON	et
mes	DET:POS	mon
aux	PRP:det	au
pures	ADJ	pur
<SEG>
Vos	ADJ	vos
,	PUN	,
dieux	NOM	dieu
,	PUN	,
avez	VER:pres	avoir
images	NOM	image
«	PUN:cit	«
que	KON	que
posées	VER:pper	poser
vous	PRO:PER	vous
<SEG>
temple	NOM	temple
,	PUN	,
âme	NOM	âme
je	PRO:PER	je
de	PRP	de
ne	ADV	ne
dans	PRP	dans
mon	DET:POS	mon
les	PRO:PER	la|le
le	DET:ART	le
<SEG>
ai	VER:pres	avoir
mes	DET:POS	mon
ai	VER:pres	avoir
souillées	VER:pper	souiller
j'	PRO:PER	je
point	ADV	point
;	PUN	;
pensées	NOM	pensée
suspendu	VER:pper	suspendre
y	PRO:PER	y
<SEG>
guirlandes	NOM	guirlande
des	PRP:det	du
couronnes	NOM	couronne
,	PUN	,
des	PRP:det	du
et	KON	et
des	PRP:det	du
bandelettes	NOM	bandelette
que	KON	que
ainsi	KON	ainsi
<SEG>
providence	NOM	providence
conformité	NOM	conformité
avec	PRP	avec
votre	DET:POS	votre
ai	VER:pres	avoir
vécu	VER:pper	vivre
J'	PRO:PER	je
en	PRP	en
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
ai	VER:pres	avoir
vécu	VER:pper	vivre
<EOS>	<EOS>	<EOS>
.	SENT	.
<EOS>	<EOS>	<EOS>
assez	ADV	assez
J'	PRO:PER	je
.	SENT	.
»	PUN:cit	»
En	ADJ	en
<SEG>
ciel	NOM	ciel
les	DET:ART	le
ainsi	ADV	ainsi
bras	NOM	bras
et	KON	et
,	PUN	,
il	PRO:PER	il
levait	VER:impf	lever
parlant	VER:ppre	parler
au	PRP:det	au
<SEG>
son	DET:POS	son
.	SENT	.
resplendissait	VER:impf	resplendir
pensif	ADJ	pensif
lumière	NOM	lumière
de	PRP	de
visage	NOM	visage
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
resta	VER:simp	rester
<SEG>
instant	NOM	instant
Puis	ADV	puis
il	PRO:PER	il
une	DET:ART	un
.	SENT	.
un	DET:ART	un
<EOS>	<EOS>	<EOS>
allégresse	NOM	allégresse
reprit	VER:simp	reprendre
avec	PRP	avec
<SEG>
--	PUN	--
la	DET:ART	le
-toi	PRO:PER	toi
Eucrite	NAM	eucrite
de	PRP	de
vie	NOM	vie
profonde	ADJ	profond
Détache	VER:pres	détacher
:	PUN	:
,	PUN	,
<SEG>
tombe	VER:pres	tomber
comme	KON	comme
qui	PRO:REL	qui
l'	DET:ART	le
rendant	VER:ppre	rendre
,	PUN	,
en	PRO:PER	en
mûre	ADJ	mûr
,	PUN	,
olive	NOM	olive
<SEG>
l'	DET:ART	le
l'	PRO:PER	la|le
et	KON	et
à	PRP	à
grâce	NOM	grâce
a	VER:pres	avoir
en	PRP	en
portée	VER:pper	porter
qui	PRO:REL	qui
arbre	NOM	arbre
<SEG>
la	DET:ART	le
À	PRP	à
ces	PRO:DEM	ce
sa	DET:POS	son
!	SENT	!
nourrice	NOM	nourrice
bénissant	VER:ppre	bénir
mots	NOM	mot
<EOS>	<EOS>	<EOS>
terre	NOM	terre
<SEG>
sa	DET:POS	son
poignard	NOM	poignard
un	DET:ART	un
robe	NOM	robe
pli	NOM	pli
tirant	VER:ppre	tirer
de	PRP	de
,	PUN	,
d'	PRP	de
un	DET:ART	un
<SEG>
.	SENT	.
le	PRO:PER	le
plongea	VER:simp	plonger
sa	DET:POS	son
dans	PRP	dans
il	PRO:PER	il
poitrine	NOM	poitrine
<EOS>	<EOS>	<EOS>
,	PUN	,
nu	NOM	nu
<SEG>
Quand	KON	quand
ensemble	ADV	ensemble
saisirent	VER:simp	saisir
l'	PRO:PER	la|le
écoutaient	VER:impf	écouter
bras	NOM	bras
qui	PRO:REL	qui
ceux	PRO:DEM	celui
,	PUN	,
son	DET:POS	son
<SEG>
pénétré	VER:pper	pénétrer
le	DET:ART	le
cœur	NOM	cœur
dans	PRP	dans
du	PRP:det	du
fer	NOM	fer
pointe	NOM	pointe
du	PRP:det	du
la	DET:ART	le
avait	VER:impf	avoir
<SEG>
entré	VER:pper	entrer
sage	NOM	sage
dans	PRP	dans
était	VER:impf	être
.	SENT	.
repos	NOM	repos
le	DET:ART	le
;	PUN	;
<EOS>	<EOS>	<EOS>
Eucrite	NAM	eucrite
<SEG>
corps	NOM	corps
sanglant	VER:ppre	sangler
et	KON	et
Nicias	NAM	nicias
le	DET:ART	le
et	KON	et
portèrent	VER:simp	porter
pâle	ADJ	pâle
sur	PRP	sur
Hermodore	NAM	hermodore
<SEG>
festin	NOM	festin
des	PRP:det	du
milieu	NOM	milieu
un	NUM	un
des	PRP:det	du
cris	NOM	cri
au	PRP:det	au
,	PUN	,
lits	NOM	lit
du	PRP:det	du
<SEG>
des	PRP:det	du
,	PUN	,
grognements	NOM	grognement
femmes	NOM	femme
des	PRP:det	du
des	PRP:det	du
dans	PRP	dans
dérangés	VER:pper	déranger
aigus	ADJ	aigu
convives	NOM	convive
<SEG>
étouffés	VER:pper	étouffer
et	KON	et
volupté	NOM	volupté
dans	PRP	dans
de	PRP	de
assoupissement	NOM	assoupissement
leur	DET:POS	leur
souffles	NOM	souffle
l'	DET:ART	le
des	PRP:det	du
<SEG>
vieux	ADJ	vieux
<EOS>	<EOS>	<EOS>
,	PUN	,
réveillé	VER:pper	réveiller
Cotta	NAM	cotta
.	SENT	.
ombre	NOM	ombre
tapis	NOM	tapis
des	PRP:det	du
Le	DET:ART	le
<SEG>
soldat	NOM	soldat
,	PUN	,
auprès	ADV	auprès
déjà	ADV	déjà
était	VER:impf	être
de	PRP	de
de	PRP	de
léger	ADJ	léger
sommeil	NOM	sommeil
son	DET:POS	son
<SEG>
:	PUN	:
la	DET:ART	le
et	KON	et
--	PUN	--
plaie	NOM	plaie
examinant	VER:ppre	examiner
criant	VER:ppre	crier
cadavre	NOM	cadavre
du	PRP:det	du
,	PUN	,
<SEG>
Aristée	NAM	aristée
on	PRO:PER	on
secoua	VER:simp	secouer
appelle	VER:pres	appeler
mon	DET:POS	mon
Qu'	PRO:REL	que
!	SENT	!
<EOS>	<EOS>	<EOS>
médecin	NOM	médecin
Nicias	NAM	nicias
<SEG>
est	VER:pres	être
--	PUN	--
plus	ADV	plus
la	DET:ART	le
Eucrite	NOM	eucrite
:	PUN	:
tête	NOM	tête
n'	ADV	ne
dit-il	ADJ	dit-il
,	PUN	,
<SEG>
comme	ADV	comme
<EOS>	<EOS>	<EOS>
d'	PRP	de
Il	PRO:PER	il
a	VER:pres	avoir
veulent	VER:pres	vouloir
mourir	VER:infi	mourir
.	SENT	.
autres	ADJ	autre
voulu	VER:pper	vouloir
<SEG>
aimer	VER:infi	aimer
.	SENT	.
comme	KON	comme
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
tous	NOM	tous
,	PUN	,
,	PUN	,
nous	PRO:PER	nous
<SEG>
ineffable	ADJ	ineffable
le	DET:ART	le
<EOS>	<EOS>	<EOS>
à	PRP	à
.	SENT	.
obéi	VER:pper	obéir
voilà	ADV	voilà
désir	NOM	désir
Et	KON	et
l'	DET:ART	le
<SEG>
<EOS>	<EOS>	<EOS>
semblable	ADJ	semblable
dieux	NOM	dieu
ne	ADV	ne
aux	PRP:det	au
désirent	VER:pres	désirer
maintenant	ADV	maintenant
qui	PRO:REL	qui
rien	ADV	rien
.	SENT	.
<SEG>
Cotta	NAM	cotta
le	DET:ART	le
<EOS>	<EOS>	<EOS>
frappait	VER:impf	frapper
--	PUN	--
se	PRO:PER	se
?	SENT	?
Mourir	VER:infi	mourir
:	PUN	:
front	NOM	front
<SEG>
on	PRO:PER	on
mourir	VER:infi	mourir
encore	ADV	encore
État	NAM	état
peut	VER:pres	pouvoir
vouloir	VER:infi	vouloir
quand	KON	quand
,	PUN	,
quelle	PRO:REL	quel
servir	VER:infi	servir
<SEG>
!	SENT	!
Thaïs	NAM	thaïs
et	KON	et
restés	VER:pper	rester
étaient	VER:impf	être
Paphnuce	NAM	paphnuce
aberration	NOM	aberration
immobiles	ADJ	immobile
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
<SEG>
débordant	VER:ppre	déborder
à	PRP	à
côte	NOM	côte
,	PUN	,
côte	NOM	côte
l'	DET:ART	le
âme	NOM	âme
,	PUN	,
,	PUN	,
muets	ADJ	muet
<SEG>
horreur	NOM	horreur
<EOS>	<EOS>	<EOS>
,	PUN	,
d'	PRP	de
et	KON	et
dégoût	NOM	dégoût
.	SENT	.
de	PRP	de
espérance	NOM	espérance
d'	PRP	de
<SEG>
saisit	VER:pres	saisir
le	DET:ART	le
à	PRP	à
la	DET:ART	le
coup	NOM	coup
la	DET:ART	le
par	PRP	par
Tout	ADV	tout
main	NOM	main
moine	NOM	moine
<SEG>
enjamba	VER:simp	enjamber
elle	PRO:PER	elle
des	PRP:det	du
abattus	VER:pper	abattre
près	ADV	près
les	DET:ART	le
;	PUN	;
ivrognes	ADJ	ivrogne
comédienne	NOM	comédien
avec	PRP	avec
<SEG>
,	PUN	,
dans	PRP	dans
le	DET:ART	le
êtres	NOM	être|êtres
vin	NOM	vin
pieds	NOM	pied
et	KON	et
accouplés	VER:pper	accoupler
les	DET:ART	le
et	KON	et
<SEG>
l'	PRO:PER	la|le
.	SENT	.
sang	NOM	sang
le	DET:ART	le
entraîna	VER:simp	entraîner
il	PRO:PER	il
,	PUN	,
<EOS>	<EOS>	<EOS>
dehors	ADV	dehors
répandus	VER:pper	répandre
<SEG>
ville	NOM	ville
sur	PRP	sur
Le	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
rose	ADJ	rose
la	DET:ART	le
jour	NOM	jour
levait	VER:impf	lever
se	PRO:PER	se
<SEG>
deux	NUM	deux
colonnades	NOM	colonnade
la	DET:ART	le
Les	DET:ART	le
des	PRP:det	du
étendaient	VER:impf	étendre
de	PRP	de
longues	ADJ	longue
s'	PRO:PER	se
côtés	NOM	côté
<SEG>
par	PRP	par
au	PRP:det	au
dominées	VER:pper	dominer
faîte	NOM	faîte
voie	NOM	voie
solitaire	ADJ	solitaire
loin	ADV	loin
étincelant	VER:ppre	étinceler
le	DET:ART	le
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
Alexandre	NAM	alexandre
d'	PRP	de
tombeau	NOM	tombeau
dalles	NOM	dalle
de	PRP	de
du	PRP:det	du
les	DET:ART	le
Sur	PRP	sur
.	SENT	.
<SEG>
chaussée	NOM	chaussée
et	KON	et
la	DET:ART	le
des	PRP:det	du
couronnes	NOM	couronne
çà	ADV	çà
là	ADV	là
,	PUN	,
effeuillées	VER:pper	effeuiller
traînaient	VER:impf	traîner
<SEG>
On	PRO:PER	on
éteintes	VER:pper	éteindre
<EOS>	<EOS>	<EOS>
sentait	VER:impf	sentir
.	SENT	.
l'	DET:ART	le
des	PRP:det	du
torches	NOM	torche
et	KON	et
dans	PRP	dans
<SEG>
mer	NOM	mer
les	DET:ART	le
.	SENT	.
de	PRP	de
frais	ADJ	frais
Paphnuce	NAM	paphnuce
air	NOM	air
<EOS>	<EOS>	<EOS>
souffles	NOM	souffle
la	DET:ART	le
<SEG>
somptueuse	ADJ	somptueux
foula	VER:simp	fouler
et	KON	et
en	PRO:PER	en
sa	DET:POS	son
les	DET:ART	le
dégoût	NOM	dégoût
robe	NOM	robe
avec	PRP	avec
arracha	VER:simp	arracher
<SEG>
les	PRO:PER	la|le
Tu	PRO:PER	tu
--	PUN	--
pieds	NOM	pied
sous	PRP	sous
<EOS>	<EOS>	<EOS>
ses	DET:POS	son
as	VER:pres	avoir
.	SENT	.
lambeaux	NOM	lambeau
<SEG>
!	SENT	!
Thaïs	NAM	thaïs
s'	PRO:PER	se
entendus	VER:pper	entendre
ma	DET:POS	mon
écria-t-il	NOM	écria-t-il
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
toutes	PRO:IND	tout
les	DET:ART	le
folies	NOM	folie
et	KON	et
les	DET:ART	le
ont	VER:pres	avoir
craché	VER:pper	cracher
toutes	PRO:IND	tout
Ils	PRO:PER	il
abominations	NOM	abomination
<SEG>
toutes	PRO:IND	tout
le	DET:ART	le
Créateur	NOM	créateur
Ils	PRO:PER	il
ont	VER:pres	avoir
divin	ADJ	divin
de	PRP	de
.	SENT	.
traîné	VER:pper	traîner
<EOS>	<EOS>	<EOS>
<SEG>
enfer	NOM	enfer
nié	VER:pper	nier
l'	DET:ART	le
de	PRP	de
choses	NOM	chose
démons	NOM	démon
,	PUN	,
aux	PRP:det	au
gémonies	NOM	gémonies
des	PRP:det	du
<SEG>
,	PUN	,
impudemment	ADV	impudemment
Jésus	NAM	jésus
mal	NOM	mal
bien	NOM	bien
et	KON	et
le	DET:ART	le
le	DET:ART	le
et	KON	et
blasphémé	VER:pper	blasphémer
<SEG>
le	DET:ART	le
infâme	ADJ	infâme
<EOS>	<EOS>	<EOS>
.	SENT	.
vanté	VER:pper	vanter
plus	ADV	plus
de	PRP	de
Et	KON	et
Judas	NAM	judas
tous	PRO:IND	tout
<SEG>
la	DET:ART	le
,	PUN	,
,	PUN	,
des	PRP:det	du
puante	ADJ	puant
bête	NOM	bête
chacal	NOM	chacal
le	DET:ART	le
ténèbres	NOM	ténèbre
,	PUN	,
<SEG>
de	PRP	de
corruption	NOM	corruption
,	PUN	,
plein	ADJ	plein
arien	NOM	arien
l'	DET:ART	le
et	KON	et
mort	NOM	mort
a	VER:pres	avoir
de	PRP	de
<SEG>
sépulcre	NOM	sépulcre
Thaïs	NAM	thaïs
Ma	DET:POS	mon
comme	KON	comme
ouvert	VER:pper	ouvrir
.	SENT	.
bouche	NOM	bouche
un	DET:ART	un
<EOS>	<EOS>	<EOS>
la	DET:ART	le
<SEG>
ces	PRO:DEM	ce
toi	PRO:PER	toi
ramper	VER:infi	ramper
vers	PRP	vers
les	PRO:PER	la|le
as	VER:pres	avoir
,	PUN	,
vues	VER:pper	voir
tu	PRO:PER	tu
,	PUN	,
<SEG>
souiller	VER:infi	souiller
limaces	NOM	limace
immondes	ADJ	immonde
de	PRP	de
gluante	ADJ	gluant
et	KON	et
;	PUN	;
leur	DET:POS	leur
sueur	NOM	sueur
te	PRO:PER	te
<SEG>
les	PRO:PER	la|le
brutes	NOM	brute
vues	VER:pper	voir
endormies	VER:pper	endormir
ces	PRO:DEM	ce
,	PUN	,
les	DET:ART	le
tu	PRO:PER	tu
sous	PRP	sous
as	VER:pres	avoir
<SEG>
;	PUN	;
ces	PRO:DEM	ce
as	VER:pres	avoir
talons	NOM	talon
,	PUN	,
tu	PRO:PER	tu
esclaves	NOM	esclave
des	PRP:det	du
les	PRO:PER	la|le
vues	VER:pper	voir
<SEG>
souillés	VER:pper	souiller
tapis	NOM	tapis
;	PUN	;
vomissements	NOM	vomissement
les	DET:ART	le
leurs	DET:POS	leur
de	PRP	de
accouplées	VER:pper	accoupler
bêtes	NOM	bête
sur	PRP	sur
<SEG>
,	PUN	,
tu	PRO:PER	tu
,	PUN	,
vieillard	NOM	vieillard
as	VER:pres	avoir
vu	VER:pper	voir
insensé	ADJ	insensé
ce	PRO:DEM	ce
répandre	VER:infi	répandre
l'	PRO:PER	la|le
<SEG>
que	KON	que
vin	NOM	vin
la	DET:ART	le
répandu	VER:pper	répandre
sang	NOM	sang
vil	ADJ	vil
un	DET:ART	un
plus	ADV	plus
dans	PRP	dans
le	DET:ART	le
<SEG>
,	PUN	,
sortir	NOM	sortir
et	KON	et
l'	DET:ART	le
de	PRP	de
se	PRO:PER	se
au	PRP:det	au
jeter	VER:infi	jeter
débauche	NOM	débauche
orgie	NOM	orgie
<SEG>
la	DET:ART	le
!	SENT	!
Louanges	NOM	louange
à	PRP	à
à	PRP	à
<EOS>	<EOS>	<EOS>
inattendu	ADJ	inattendu
du	PRP:det	du
Christ	NOM	christ
face	NOM	face
<SEG>
regardé	VER:pper	regarder
l'	DET:ART	le
et	KON	et
erreur	NOM	erreur
<EOS>	<EOS>	<EOS>
as	VER:pres	avoir
tu	PRO:PER	tu
Tu	PRO:PER	tu
!	SENT	!
Dieu	NOM	dieu
<SEG>
connu	VER:pper	connaître
<EOS>	<EOS>	<EOS>
Thaïs	NAM	thaïs
as	VER:pres	avoir
hideuse	ADJ	hideux
,	PUN	,
qu'	KON	que
elle	PRO:PER	elle
.	SENT	.
était	VER:impf	être
<SEG>
ces	PRO:DEM	ce
,	PUN	,
-toi	PRO:PER	toi
Thaïs	NAM	thaïs
Thaïs	NAM	thaïs
,	PUN	,
les	DET:ART	le
folies	NOM	folie
de	PRP	de
rappelle	VER:pres	rappeler
<SEG>
eux	PRO:PER	eux
philosophes	NOM	philosophe
dis	VER:pres	dire
si	KON	si
avec	PRP	avec
délirer	VER:infi	délirer
,	PUN	,
et	KON	et
tu	PRO:PER	tu
veux	VER:pres	vouloir
<SEG>
gestes	NOM	geste
regards	NOM	regard
,	PUN	,
les	DET:ART	le
les	DET:ART	le
-toi	PRO:PER	toi
<EOS>	<EOS>	<EOS>
.	SENT	.
Rappelle	VER:pres	rappeler
,	PUN	,
<SEG>
leurs	DET:POS	leur
compagnes	NOM	compagne
ces	PRO:DEM	ce
dignes	ADJ	digne
guenons	NOM	guenon
de	PRP	de
,	PUN	,
deux	NUM	deux
les	DET:ART	le
rires	NOM	rire
<SEG>
rester	VER:infi	rester
et	KON	et
veux	VER:pres	vouloir
lascives	ADJ	lascif
malicieuses	ADJ	malicieux
