trente	NUM	trente
Antinahuel	NAM	antinahuel
qui	PRO:REL	qui
le	DET:ART	le
pas	ADV	pas
;	PUN	;
défendraient	VER:cond	défendre
passage	NOM	passage
avait	VER:impf	avoir
aussi	ADV	aussi
<SEG>
en	PRO:PER	en
force	NOM	force
exagéré	VER:pper	exagérer
que	KON	que
,	PUN	,
de	PRP	de
disant	VER:ppre	dire
la	DET:ART	le
position	NOM	position
cette	PRO:DEM	ce
<SEG>
s'	PRO:PER	se
cinq	NUM	cinq
cents	NOM	cent
défendre	VER:infi	défendre
hardiment	ADV	hardiment
contre	PRP	contre
résolus	VER:pper	résoudre
pouvaient	VER:impf	pouvoir
y	PRO:PER	y
hommes	NOM	homme
<SEG>
armée	NOM	armée
endroit	NOM	endroit
se	PRO:PER	se
une	DET:ART	un
.	SENT	.
Cet	PRO:DEM	ce
el	VER:pper	el
<EOS>	<EOS>	<EOS>
nommait	VER:impf	nommer
toute	PRO:IND	tout
<SEG>
Amérique	NAM	amérique
canon	NOM	canon
assez	ADV	assez
del	VER:subi	del
commun	ADJ	commun
,	PUN	,
en	PRP	en
nom	NOM	nom
seco	NOM	seco
rio	ADJ	rio
<SEG>
la	DET:ART	le
que	KON	que
bien	ADV	bien
eût	VER:subi	avoir
,	PUN	,
parce	KON	parce
végétation	NOM	végétation
,	PUN	,
que	KON	que
depuis	PRP	depuis
<SEG>
d'	PRP	de
les	DET:ART	le
longtemps	ADV	longtemps
parois	NOM	paroi
de	PRP	de
muraille	NOM	muraille
un	DET:ART	un
recouvert	VER:pper	recouvrir
tapis	NOM	tapis
cette	PRO:DEM	ce
<SEG>
il	PRO:PER	il
temps	NOM	temps
émeraude	NOM	émeraude
était	VER:impf	être
,	PUN	,
dans	PRP	dans
d'	PRP	de
que	KON	que
des	PRP:det	du
évident	ADJ	évident
<SEG>
un	DET:ART	un
desaguadero	NOM	desaguadero
une	DET:ART	un
rivière	NOM	rivière
,	PUN	,
du	PRP:det	du
ou	KON	ou
,	PUN	,
moins	ADV	moins
reculés	ADJ	reculé
<SEG>
conduit	VER:pres	conduire
par	PRP	par
,	PUN	,
c'	PRO:DEM	ce
eaux	NOM	eau
des	PRP:det	du
est-à-dire	ADV	est-à-dire
le	PRO:PER	le
lequel	PRO:REL	lequel
les	DET:ART	le
<SEG>
la	DET:ART	le
débordant	VER:ppre	déborder
des	PRP:det	du
Andes	NAM	andes
à	PRP	à
supérieurs	ADJ	supérieur
,	PUN	,
plateaux	NOM	plateau
soit	KON	soit
suite	NOM	suite
<SEG>
cause	NOM	cause
à	PRP	à
soit	KON	soit
un	DET:ART	un
,	PUN	,
d'	PRP	de
de	PRP	de
terre	NOM	terre
de	PRP	de
tremblement	NOM	tremblement
<SEG>
violemment	ADV	violemment
naturel	ADJ	naturel
et	KON	et
étaient	VER:impf	être
tout	ADV	tout
s'	PRO:PER	se
cataclysme	NOM	cataclysme
autre	ADJ	autre
naturellement	ADV	naturellement
,	PUN	,
<SEG>
.	SENT	.
frayé	VER:pper	frayer|frayer
<EOS>	<EOS>	<EOS>
passage	NOM	passage
Du	PRP:det	du
un	DET:ART	un
reste	NOM	reste
vers	PRP	vers
mer	NOM	mer
la	DET:ART	le
<SEG>
le	DET:ART	le
,	PUN	,
arrondis	VER:pper	arrondir
et	KON	et
,	PUN	,
sol	NOM	sol
de	PRP	de
composé	VER:pper	composer
cailloux	NOM	caillou
entièrement	ADV	entièrement
<SEG>
eaux	NOM	eau
roulés	VER:pper	rouler
masses	NOM	masse
les	DET:ART	le
de	PRP	de
,	PUN	,
ou	KON	ou
de	PRP	de
par	PRP	par
grandes	ADJ	grand
<SEG>
çà	ADV	çà
rochers	NOM	rocher
,	PUN	,
et	KON	et
usées	ADJ	usé
là	ADV	là
et	KON	et
éparses	ADJ	épars
,	PUN	,
luisantes	ADJ	luisant
<SEG>
clairvoyants	ADJ	clairvoyant
irréfragables	ADJ	irréfragable
aux	PRP:det	au
preuves	NOM	preuve
les	DET:ART	le
offrait	VER:impf	offrir
moins	ADV	moins
en	PRO:PER	en
yeux	NOM	œil
des	PRP:det	du
<SEG>
quelle	PRO:REL	quel
eu	VER:pper	avoir
ce	PRO:DEM	ce
.	SENT	.
avait	VER:impf	avoir
lieu	NOM	lieu
époque	NOM	époque
À	PRP	à
<EOS>	<EOS>	<EOS>
bouleversement	NOM	bouleversement
<SEG>
comment	ADV	comment
<EOS>	<EOS>	<EOS>
-elles	PRO:PER	elle
eaux	NOM	eau
étaient	VER:impf	être
?	SENT	?
les	DET:ART	le
s'	PRO:PER	se
et	KON	et
venues	VER:pper	venir
<SEG>
ensuite	ADV	ensuite
est	VER:pres	être
taries	VER:pper	tarir
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
C'	PRO:DEM	ce
étaient	VER:impf	être
ce	PRO:DEM	ce
?	SENT	?
-elles	PRO:PER	elle
<SEG>
dans	PRP	dans
personne	NOM	personne
.	SENT	.
n'	ADV	ne
pu	VER:pper	pouvoir
<EOS>	<EOS>	<EOS>
aurait	VER:cond	avoir
dire	VER:infi	dire
pays	NOM	pays
le	DET:ART	le
<SEG>
la	DET:ART	le
le	DET:ART	le
la	DET:ART	le
de	PRP	de
,	PUN	,
lit	NOM	lit
plus	ADV	plus
Depuis	PRP	depuis
haute	ADJ	haut
antiquité	NOM	antiquité
<SEG>
passage	NOM	passage
jamais	ADV	jamais
la	DET:ART	le
servait	VER:impf	servir
sans	PRP	sans
,	PUN	,
que	KON	que
rivière	NOM	rivière
rivière	NOM	rivière
de	PRP	de
<SEG>
apparaître	VER:infi	apparaître
fût	VER:subi	être
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
commençait	VER:impf	commencer
à	PRP	à
Le	DET:ART	le
.	SENT	.
révélée	VER:pper	révéler
soleil	NOM	soleil
<SEG>
à	PRP	à
,	PUN	,
demi-voilés	NOM	demi-voilés
l'	DET:ART	le
à	PRP	à
étaient	VER:impf	être
encore	ADV	encore
objets	NOM	objet
horizon	NOM	horizon
les	DET:ART	le
<SEG>
en	PRP	en
les	DET:ART	le
nuit	NOM	nuit
décroissaient	VER:impf	décroître
ombres	NOM	ombre
rapidement	ADV	rapidement
qui	PRO:REL	qui
la	DET:ART	le
par	PRP	par
de	PRP	de
<SEG>
plus	ADV	plus
le	DET:ART	le
aspects	NOM	aspect
les	DET:ART	le
les	DET:ART	le
majestueux	ADJ	majestueux
donnant	VER:ppre	donner
leur	PRO:PER	lui
;	PUN	;
fantastiques	ADJ	fantastique
<SEG>
avons	VER:pres	avoir
de	PRP	de
idée	NOM	idée
donner	VER:infi	donner
essayé	VER:pper	essayer
une	DET:ART	un
paysage	NOM	paysage
dont	PRO:REL	dont
,	PUN	,
nous	PRO:PER	nous
<SEG>
lecteur	NOM	lecteur
épais	ADJ	épais
insensiblement	ADV	insensiblement
,	PUN	,
manteau	NOM	manteau
l'	DET:ART	le
au	PRP:det	au
sortait	VER:impf	sortir
de	PRP	de
de	PRP	de
<SEG>
couvrait	VER:impf	couvrir
le	PRO:PER	le
brume	NOM	brume
aiguës	ADJ	aiguë
déchirait	VER:impf	déchirer
pointes	NOM	pointe
et	KON	et
aux	PRP:det	au
se	PRO:PER	se
qui	PRO:REL	qui
<SEG>
des	PRP:det	du
rochers	NOM	rocher
ou	KON	ou
hautes	ADJ	haut
arbres	NOM	arbre
des	PRP:det	du
<EOS>	<EOS>	<EOS>
branches	NOM	branche
aux	PRP:det	au
.	SENT	.
<SEG>
plus	ADV	plus
dans	PRP	dans
Le	DET:ART	le
profond	ADJ	profond
silence	NOM	silence
qui	PRO:REL	qui
régnait	VER:impf	régner
le	DET:ART	le
semblait	VER:impf	sembler
cañon	NOM	cañon
<SEG>
profonde	ADJ	profond
plongé	VER:pper	plonger
dans	PRP	dans
Au	PRP:det	au
plus	ADV	plus
<EOS>	<EOS>	<EOS>
.	SENT	.
plus	ADV	plus
solitude	NOM	solitude
la	DET:ART	le
<SEG>
des	PRP:det	du
des	PRP:det	du
haut	ADV	haut
d'	PRP	de
vautours	NOM	vautour
airs	NOM	air
chauves	ADJ	chauve
énormes	ADJ	énorme
,	PUN	,
troupes	NOM	troupe
<SEG>
.	SENT	.
au	PRP:det	au
du	PRP:det	du
défilé	NOM	défilé
Andes	NAM	andes
<EOS>	<EOS>	<EOS>
dessus	NOM	dessus
tournoyaient	VER:impf	tournoyer
des	PRP:det	du
lentement	ADV	lentement
<SEG>
au	PRP:det	au
,	PUN	,
en	PRP	en
,	PUN	,
perchée	VER:pper	percher
d'	PRP	de
Parfois	ADV	parfois
taillis	NOM	taillis
un	DET:ART	un
milieu	NOM	milieu
<SEG>
d'	PRP	de
roc	NOM	roc
équilibre	NOM	équilibre
une	DET:ART	un
un	DET:ART	un
,	PUN	,
vigogne	NOM	vigogne
sur	PRP	sur
la	DET:ART	le
pointe	NOM	pointe
<SEG>
avec	PRP	avec
intelligente	ADJ	intelligent
,	PUN	,
humait	VER:impf	humer
tête	NOM	tête
sa	DET:POS	son
inquiétude	NOM	inquiétude
air	NOM	air
l'	DET:ART	le
dressait	VER:impf	dresser
<SEG>
et	KON	et
aurait	VER:cond	avoir
L'	DET:ART	le
auquel	PRO:REL	auquel
homme	NOM	homme
il	PRO:PER	il
disparaissait	VER:impf	disparaître
<EOS>	<EOS>	<EOS>
.	SENT	.
été	VER:pper	être
<SEG>
,	PUN	,
moment	NOM	moment
des	PRP:det	du
en	PRP	en
de	PRP	de
auprès	ADV	auprès
vautours	NOM	vautour
planer	VER:infi	planer
donné	VER:pper	donner
ce	PRO:DEM	ce
<SEG>
un	DET:ART	un
intérêt	NOM	intérêt
et	KON	et
d'	PRP	de
étrange	ADJ	étrange
spectacle	NOM	spectacle
d'	PRP	de
joui	VER:pper	jouir
aurait	VER:cond	avoir
un	DET:ART	un
<SEG>
saisissant	ADJ	saisissant
compris	VER:pper	comprendre
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
eût	VER:subi	avoir
au	PRP:det	au
coup	NOM	coup
d'	PRP	de
premier	NUM	premier
.	SENT	.
<SEG>
que	KON	que
et	KON	et
solitude	NOM	solitude
œil	NOM	œil
trompeur	ADJ	trompeur
factice	ADJ	factice
ce	PRO:DEM	ce
cachaient	VER:impf	cacher
cette	PRO:DEM	ce
silence	NOM	silence
<SEG>
<EOS>	<EOS>	<EOS>
Cet	PRO:DEM	ce
terrible	ADJ	terrible
si	ADV	si
.	SENT	.
solitaire	ADJ	solitaire
endroit	NOM	endroit
un	DET:ART	un
en	PRP	en
orage	NOM	orage
<SEG>
de	PRP	de
gorgé	VER:pper	gorger
littéralement	ADV	littéralement
.	SENT	.
Antinahuel	NAM	antinahuel
monde	NOM	monde
<EOS>	<EOS>	<EOS>
apparence	NOM	apparence
,	PUN	,
était	VER:impf	être
<SEG>
il	PRO:PER	il
annoncé	VER:pper	annoncer
au	PRP:det	au
qu'	KON	que
ainsi	KON	ainsi
Cerf	NAM	cerf
Noir	NAM	noir
,	PUN	,
avait	VER:impf	avoir
l'	PRO:PER	la|le
<SEG>
défilé	NOM	défilé
rendu	VER:pper	rendre
,	PUN	,
défendre	VER:infi	défendre
dont	PRO:REL	dont
s'	PRO:PER	se
prétendait	VER:impf	prétendre
il	PRO:PER	il
était	VER:impf	être
au	PRP:det	au
<SEG>
<EOS>	<EOS>	<EOS>
le	DET:ART	le
Espagnols	NOM	espagnol
.	SENT	.
passage	NOM	passage
les	DET:ART	le
toqui	NOM	toqui
Le	DET:ART	le
,	PUN	,
contre	PRP	contre
<SEG>
établi	VER:pper	établir
,	PUN	,
avait	VER:impf	avoir
sur	PRP	sur
chef	NOM	chef
expérimenté	VER:pper	expérimenter
son	DET:POS	son
bivouac	NOM	bivouac
les	DET:ART	le
en	PRP	en
<SEG>
une	DET:ART	un
deux	NUM	deux
murailles	NOM	muraille
des	PRP:det	du
à	PRP	à
,	PUN	,
versants	NOM	versant
du	PRP:det	du
hauteur	NOM	hauteur
certaine	ADJ	certain
<SEG>
lit	NOM	lit
de	PRP	de
<EOS>	<EOS>	<EOS>
desséché	VER:pper	dessécher
.	SENT	.
Vers	PRP	vers
soir	NOM	soir
le	DET:ART	le
rivière	NOM	rivière
la	DET:ART	le
<SEG>
le	DET:ART	le
à	PRP	à
Cerf	NAM	cerf
,	PUN	,
la	DET:ART	le
de	PRP	de
quinze	NUM	quinze
tête	NOM	tête
parut	VER:simp	paraître
Noir	NAM	noir
<SEG>
Antinahuel	NAM	antinahuel
les	PRO:PER	la|le
à	PRP	à
cents	NOM	cent
<EOS>	<EOS>	<EOS>
guerriers	ADJ	guerrier
et	KON	et
droite	NOM	droit|droite
embusqua	VER:simp	embusquer
.	SENT	.
<SEG>
manière	NOM	manière
à	PRP	à
de	PRP	de
ce	PRO:DEM	ce
,	PUN	,
à	PRP	à
la	DET:ART	le
gauche	ADJ	gauche
route	NOM	route
de	PRP	de
<SEG>
,	PUN	,
se	PRO:PER	se
borner	VER:infi	borner
recommandant	VER:ppre	recommander
de	PRP	de
invincibles	ADJ	invincible
qu'	PRO:REL	que
leur	PRO:PER	lui
ils	PRO:PER	il
fussent	VER:subi	être
<SEG>
faire	VER:infi	faire
du	PRP:det	du
des	PRP:det	du
occupaient	VER:impf	occuper
poste	NOM	poste
élevé	ADJ	élevé
ils	PRO:PER	il
glisser	VER:infi	glisser
qu'	PRO:REL	que
à	PRP	à
<SEG>
de	PRP	de
,	PUN	,
quartiers	NOM	quartier
ennemis	NOM	ennemi
et	KON	et
roc	NOM	roc
sur	PRP	sur
leurs	DET:POS	leur
surtout	ADV	surtout
de	PRP	de
<SEG>
blanche	ADJ	blanc
ne	ADV	ne
arme	NOM	arme
l'	DET:ART	le
à	PRP	à
pour	PRP	pour
pas	ADV	pas
venir	VER:infi	venir
descendre	VER:infi	descendre
en	PRO:PER	en
<SEG>
.	SENT	.
diverses	ADJ	divers
prendre	VER:infi	prendre
furent	VER:simp	être
Ces	PRO:DEM	ce
assez	ADV	assez
longues	ADJ	longue
<EOS>	<EOS>	<EOS>
dispositions	NOM	disposition
à	PRP	à
<SEG>
Il	PRO:PER	il
matin	NOM	matin
<EOS>	<EOS>	<EOS>
était	VER:impf	être
de	PRP	de
du	PRP:det	du
deux	NUM	deux
heures	NOM	heure
plus	ADV	plus
.	SENT	.
<SEG>
fût	NOM	fût
que	KON	que
,	PUN	,
avant	PRP	avant
Antinahuel	NAM	antinahuel
.	SENT	.
convenablement	ADV	convenablement
chacun	PRO:IND	chacun
installé	VER:pper	installer
<EOS>	<EOS>	<EOS>
<SEG>
par	PRP	par
qui	PRO:REL	qui
à	PRP	à
pas	ADV	pas
tout	ADV	tout
la	DET:ART	le
suivi	VER:pper	suivre
voulait	VER:impf	vouloir
Linda	NAM	linda
pas	ADV	pas
<SEG>
postes	NOM	poste|postes
voir	VER:infi	voir
,	PUN	,
visita	VER:simp	visiter
,	PUN	,
par	PRP	par
donna	VER:simp	donner
-même	ADJ	même
elle	PRO:PER	elle
les	DET:ART	le
<SEG>
,	PUN	,
puis	ADV	puis
précises	ADJ	précis
il	PRO:PER	il
aux	PRP:det	au
instructions	NOM	instruction
nettes	ADJ	net
et	KON	et
Ulmènes	NAM	ulmènes
des	PRP:det	du
<SEG>
bivouac	NOM	bivouac
et	KON	et
le	DET:ART	le
qu'	PRO:REL	que
formait	VER:impf	former
avait	VER:impf	avoir
qui	PRO:REL	qui
il	PRO:PER	il
regagna	VER:simp	regagner
choisi	VER:pper	choisir
<SEG>
<EOS>	<EOS>	<EOS>
de	PRP	de
embuscade	NOM	embuscade
l'	DET:ART	le
l'	DET:ART	le
À	PRP	à
,	PUN	,
avant-garde	NOM	avant-garde
--	PUN	--
.	SENT	.
<SEG>
qu'	PRO:REL	que
lui	PRO:PER	lui
doña	NOM	doña
?	SENT	?
allons-nous	VER:subi	allons-nous
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
présent	ADJ	présent
faire	VER:infi	faire
,	PUN	,
<SEG>
Et	KON	et
Attendre	VER:infi	attendre
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
--	PUN	--
répondit-il	NOM	répondit-il
.	SENT	.
<EOS>	<EOS>	<EOS>
Maria	NAM	maria
<SEG>
dans	PRP	dans
enveloppant	VER:ppre	envelopper
,	PUN	,
il	PRO:PER	il
poncho	NOM	poncho
étendit	VER:simp	étendre
s'	PRO:PER	se
,	PUN	,
son	DET:POS	son
s'	PRO:PER	se
<SEG>
les	DET:ART	le
ferma	VER:simp	fermer
yeux	NOM	œil
le	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
La	DET:ART	le
sur	PRP	sur
sol	NOM	sol
.	SENT	.
<SEG>
construit	VER:pper	construire
avait	VER:impf	avoir
de	PRP	de
Linda	NAM	linda
laquelle	PRO:REL	lequel
une	DET:ART	un
,	PUN	,
à	PRP	à
espèce	NOM	espèce
on	PRO:PER	on
<SEG>
abri	NOM	abri
retira	VER:simp	retirer
branchages	NOM	branchage
cabane	NOM	cabane
en	PRP	en
cet	PRO:DEM	ce
entrelacés	VER:pper	entrelacer
se	PRO:PER	se
sous	PRP	sous
,	PUN	,
<SEG>
quelques	PRO:IND	quelque
les	DET:ART	le
un	DET:ART	un
repos	NOM	repos
prendre	VER:infi	prendre
heures	NOM	heure
que	KON	que
afin	KON	afin
de	PRP	de
d'	PRP	de
<SEG>
des	PRP:det	du
De	PRP	de
<EOS>	<EOS>	<EOS>
rendaient	VER:impf	rendre
passés	VER:pper	passer
.	SENT	.
nécessaires	ADJ	nécessaire
jours	NOM	jour
fatigues	NOM	fatigue
lui	PRO:PER	lui
<SEG>
étaient	VER:impf	être
les	DET:ART	le
en	PRP	en
route	NOM	route
s'	PRO:PER	se
,	PUN	,
côté	NOM	côté
leur	DET:POS	leur
mis	VER:pper	mettre
Espagnols	NOM	espagnol
<SEG>
lever	NOM	lever
peu	ADV	peu
soleil	NOM	soleil
avant	PRP	avant
.	SENT	.
du	PRP:det	du
le	DET:ART	le
Ils	PRO:PER	il
un	DET:ART	un
<EOS>	<EOS>	<EOS>
<SEG>
formaient	VER:impf	former
une	DET:ART	un
au	PRP:det	au
,	PUN	,
cents	NOM	cent
cavaliers	ADJ	cavalier
compacte	ADJ	compact
cinq	NUM	cinq
troupe	NOM	troupe
de	PRP	de
<SEG>
sans	PRP	sans
avançait	VER:impf	avancer
centre	NOM	centre
laquelle	PRO:REL	lequel
armes	NOM	arme
,	PUN	,
deux	NUM	deux
entre	PRP	entre
de	PRP	de
s'	PRO:PER	se
<SEG>
moindre	ADJ	moindre
chargés	VER:pper	charger
au	PRP:det	au
geste	NOM	geste
lanceros	NOM	lanceros
lui	PRO:PER	lui
de	PRP	de
la	DET:ART	le
cervelle	NOM	cervelle
brûler	VER:infi	brûler
<SEG>
le	DET:ART	le
suspect	ADJ	suspect
,	PUN	,
,	PUN	,
front	NOM	front
général	ADJ	général
Bustamente	NAM	bustamente
,	PUN	,
pâle	ADJ	pâle
le	DET:ART	le
<SEG>
froncé	VER:pper	froncer
sourcil	NOM	sourcil
et	KON	et
<EOS>	<EOS>	<EOS>
pensif	ADJ	pensif
l'	DET:ART	le
.	SENT	.
air	NOM	air
le	DET:ART	le
En	PRP	en
<SEG>
de	PRP	de
une	DET:ART	un
cette	PRO:DEM	ce
avait	VER:impf	avoir
y	PRO:PER	y
troupe	NOM	troupe
en	PRO:PER	en
il	PRO:PER	il
,	PUN	,
avant	PRP	avant
<SEG>
celle	PRO:DEM	celui
;	PUN	;
-là	ADV	là
était	VER:impf	être
d'	PRP	de
égale	ADJ	égal
autre	ADJ	autre
force	NOM	force
une	DET:ART	un
presque	ADV	presque
<SEG>
disons	VER:pres	dire
apparence	NOM	apparence
en	PRP	en
.	SENT	.
<EOS>	<EOS>	<EOS>
en	PRP	en
d'	PRP	de
Indiens	NOM	indien
composée	VER:pper	composer
Nous	PRO:PER	nous
<SEG>
ces	PRO:DEM	ce
apparence	NOM	apparence
Chiliens	NAM	chiliens
parce	KON	parce
réalité	NOM	réalité
hommes	NOM	homme
des	PRP:det	du
que	KON	que
étaient	VER:impf	être
en	PRP	en
<SEG>
,	PUN	,
araucan	NOM	araucan
,	PUN	,
armement	NOM	armement
leur	PRO:PER	lui
et	KON	et
,	PUN	,
costume	VER:pres	costumer
mais	KON	mais
leur	DET:POS	leur
<SEG>
chevaux	NOM	cheval
jusqu'	PRP	jusque
aux	PRP:det	au
leur	DET:POS	leur
caparaçons	NOM	caparaçon
tout	ADV	tout
leurs	DET:POS	leur
dans	PRP	dans
,	PUN	,
de	PRP	de
<SEG>
à	PRP	à
déguisement	NOM	déguisement
,	PUN	,
qu'	KON	que
une	DET:ART	un
exact	ADJ	exact
était	VER:impf	être
si	ADV	si
distance	NOM	distance
même	ADJ	même
<SEG>
il	PRO:PER	il
impossible	ADJ	impossible
très	ADV	très
que	KON	que
les	DET:ART	le
était	VER:impf	être
des	PRP:det	du
proche	ADJ	proche
exercés	VER:pper	exercer
yeux	NOM	œil
<SEG>
soi-disant	ADJ	soi-disant
.	SENT	.
Indiens	NOM	indien
Indiens	NOM	indien
Ces	PRO:DEM	ce
eux	PRO:PER	eux
<EOS>	<EOS>	<EOS>
les	PRO:PER	la|le
-mêmes	ADJ	même
reconnussent	VER:subi	reconnaître
<SEG>
commandés	VER:pper	commander
leur	DET:POS	leur
par	PRP	par
tête	NOM	tête
étaient	VER:impf	être
Joan	NAM	joan
qui	PRO:REL	qui
à	PRP	à
,	PUN	,
marchait	VER:impf	marcher
<SEG>
y	PRO:PER	y
paraître	VER:infi	paraître
,	PUN	,
d'	PRP	de
en	PRO:PER	en
fouillant	VER:ppre	fouiller
,	PUN	,
attacher	VER:infi	attacher
sans	PRP	sans
tout	ADV	tout
<SEG>
importance	NOM	importance
un	DET:ART	un
d'	PRP	de
hautes	ADJ	haut
regard	NOM	regard
herbes	NOM	herbe
inquisiteur	ADJ	inquisiteur
,	PUN	,
,	PUN	,
les	DET:ART	le
<SEG>
afin	KON	afin
traversait	VER:impf	traverser
s'	PRO:PER	se
il	PRO:PER	il
qu'	PRO:REL	que
nul	ADJ	nul
,	PUN	,
de	PRP	de
assurer	VER:infi	assurer
que	KON	que
<SEG>
<EOS>	<EOS>	<EOS>
n'	ADV	ne
vingt-cinq	NUM	vingt-cinq
espion	NOM	espion
kilomètres	NOM	kilomètre
aguets	NOM	aguet
aux	PRP:det	au
À	PRP	à
était	VER:impf	être
.	SENT	.
<SEG>
de	PRP	de
Valdivia	NAM	valdivia
moitié	NOM	moitié
la	DET:ART	le
,	PUN	,
,	PUN	,
à	PRP	à
du	PRP:det	du
cañon	NOM	cañon
route	NOM	route
<SEG>
par	PRP	par
,	PUN	,
fit	VER:simp	faire
troupe	NOM	troupe
commandée	VER:pper	commander
tandis	KON	tandis
seconde	NUM	second
halte	NOM	halte
que	KON	que
celle	PRO:DEM	celui
<SEG>
Comme	KON	comme
à	PRP	à
.	SENT	.
de	PRP	de
bande	NOM	bande
continuait	VER:impf	continuer
avancer	VER:infi	avancer
cette	PRO:DEM	ce
Joan	NAM	joan
<EOS>	<EOS>	<EOS>
<SEG>
elle	PRO:PER	elle
grand	ADJ	grand
trot	NOM	trot
Indiens	NOM	indien
,	PUN	,
marchait	VER:impf	marcher
tarda	VER:simp	tarder
au	PRP:det	au
faux	ADJ	faux
ne	ADV	ne
<SEG>
une	DET:ART	un
pas	ADV	pas
avance	NOM	avance
entièrement	ADV	entièrement
et	KON	et
à	PRP	à
considérable	ADJ	considérable
à	PRP	à
disparaître	VER:infi	disparaître
prendre	VER:infi	prendre
<SEG>
les	DET:ART	le
.	SENT	.
C'	PRO:DEM	ce
méandres	NOM	méandre
dans	PRP	dans
était	VER:impf	être
la	DET:ART	le
<EOS>	<EOS>	<EOS>
route	NOM	route
de	PRP	de
<SEG>
,	PUN	,
attendait	VER:impf	attendre
probablement	ADV	probablement
le	DET:ART	le
ce	PRO:DEM	ce
détachement	NOM	détachement
car	KON	car
second	NUM	second
à	PRP	à
qu'	PRO:REL	que
<SEG>
remit	VER:simp	remettre
peine	NOM	peine
il	PRO:PER	il
premier	NOM	premier
le	DET:ART	le
disparu	VER:pper	disparaître
qu'	KON	que
eut	VER:simp	avoir
se	PRO:PER	se
en	PRP	en
<SEG>
il	PRO:PER	il
que	KON	que
s'	PRO:PER	se
lentement	ADV	lentement
marche	NOM	marche
.	SENT	.
avançait	VER:impf	avancer
<EOS>	<EOS>	<EOS>
ne	ADV	ne
Seulement	ADV	seulement
<SEG>
précautions	NOM	précaution
et	KON	et
semblait	VER:impf	sembler
cavaliers	NOM	cavalier
redoubler	VER:infi	redoubler
de	PRP	de
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
.	SENT	.
Quatre	NUM	quatre
<SEG>
.	SENT	.
en	PRP	en
,	PUN	,
demeurés	VER:pper	demeurer
cavaliers	NOM	cavalier
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
quatre	NUM	quatre
arrière	NOM	arrière
Ces	PRO:DEM	ce
<SEG>
Tadeo	NAM	tadeo
vivement	ADV	vivement
entre	PRP	entre
don	NOM	don
de	PRP	de
eux	PRO:PER	eux
,	PUN	,
Léon	NAM	léon
étaient	VER:impf	être
causaient	VER:impf	causer
<SEG>
Peralta	NAM	peralta
comte	NOM	comte
Curumilla	NAM	curumilla
Louis	NAM	louis
le	DET:ART	le
et	KON	et
don	NOM	don
Gregorio	NAM	gregorio
,	PUN	,
,	PUN	,
<SEG>
vous	PRO:PER	vous
--	PUN	--
,	PUN	,
don	NOM	don
<EOS>	<EOS>	<EOS>
Ainsi	ADV	ainsi
Gregorio	NAM	gregorio
dit	VER:pres	dire
,	PUN	,
.	SENT	.
<SEG>
personne	ADV	personne
vous	PRO:PER	vous
avec	PRP	avec
Personne	NOM	personne
ne	ADV	ne
voulez	VER:pres	vouloir
,	PUN	,
<EOS>	<EOS>	<EOS>
--	PUN	--
?	SENT	?
<SEG>
à	PRP	à
répondit	VER:simp	répondre
nous	PRO:PER	nous
Curumilla	VER:simp	curumilla
,	PUN	,
suffirons	VER:futu	suffire
en	PRP	en
deux	NOM	deux
nous	PRO:PER	nous
désignant	VER:ppre	désigner
<SEG>
Pourquoi	ADV	pourquoi
m'	PRO:PER	me
pas	ADV	pas
Français	NAM	français
.	SENT	.
--	PUN	--
jeune	ADJ	jeune
<EOS>	<EOS>	<EOS>
le	DET:ART	le
ne	ADV	ne
<SEG>
?	SENT	?
vous	PRO:PER	vous
demanda	VER:simp	demander
<EOS>	<EOS>	<EOS>
avec	PRP	avec
don	NOM	don
emmener	VER:infi	emmener
<EOS>	<EOS>	<EOS>
.	SENT	.
Tadeo	NAM	tadeo
<SEG>
ne	ADV	ne
refuse	VER:pres	refuser
nous	PRO:PER	nous
accompagner	VER:infi	accompagner
vous	PRO:PER	vous
Je	PRO:PER	je
--	PUN	--
de	PRP	de
pas	ADV	pas
,	PUN	,
<SEG>
l'	PRO:PER	la|le
chef	NOM	chef
reprit	VER:simp	reprendre
,	PUN	,
je	PRO:PER	je
si	KON	si
ne	ADV	ne
ai	VER:pres	avoir
vous	PRO:PER	vous
le	DET:ART	le
<SEG>
est	VER:pres	être
vous	PRO:PER	vous
que	KON	que
offert	VER:pper	offrir
c'	PRO:DEM	ce
pas	ADV	pas
que	KON	que
cru	VER:pper	croire
ai	VER:pres	avoir
j'	PRO:PER	je
<SEG>
préfériez	VER:impf	préférer
rester	VER:infi	rester
Je	PRO:PER	je
--	PUN	--
avec	PRP	avec
<EOS>	<EOS>	<EOS>
veux	VER:pres	vouloir
.	SENT	.
vos	DET:POS	votre
soldats	NOM	soldat
<SEG>
rejoindre	VER:infi	rejoindre
.	SENT	.
ma	DET:POS	mon
possible	ADJ	possible
--	PUN	--
