Notice	NOM	notice
montaient	VER:impf	monter
aux	PRP:det	au
yeux	NOM	œil
,	PUN	,
il	PRO:PER	il
étouffait	VER:impf	étouffer
de	PRP	de
même	ADV	même
qu'	KON	que
un	DET:ART	un
homme	NOM	homme
qui	PRO:REL	qui
aurait	VER:cond	avoir
sangloté	VER:pper	sangloter
pendant	PRP	pendant
des	PRP:det	du
heures	NOM	heure
.	SENT	.
<EOS>	<EOS>	<EOS>
Dévoré	VER:pper	dévorer
du	PRP:det	du
désir	NOM	désir
de	PRP	de
marcher	VER:infi	marcher
,	PUN	,
de	PRP	de
regarder	VER:infi	regarder
une	DET:ART	un
figure	NOM	figure
humaine	ADJ	humain
,	PUN	,
de	PRP	de
parler	VER:infi	parler
avec	PRP	avec
un	DET:ART	un
autre	ADJ	autre
être	NOM	être
,	PUN	,
de	PRP	de
se	PRO:PER	se
mêler	VER:infi	mêler
à	PRP	à
la	DET:ART	le
vie	NOM	vie
commune	ADJ	commun
,	PUN	,
il	PRO:PER	il
en	PRO:PER	en
vint	VER:simp	venir
à	PRP	à
retenir	VER:infi	retenir
ses	DET:POS	son
domestiques	NOM	domestique
,	PUN	,
appelés	VER:pper	appeler
sous	PRP	sous
un	DET:ART	un
prétexte	NOM	prétexte
;	PUN	;
mais	KON	mais
la	DET:ART	le
conversation	NOM	conversation
était	VER:impf	être
impossible	ADJ	impossible
;	PUN	;
outre	ADV	outre
que	KON	que
ces	PRO:DEM	ce
vieilles	ADJ	vieux
gens	NOM	gens
,	PUN	,
ployés	VER:pper	ployer
par	PRP	par
des	PRP:det	du
années	NOM	année
de	PRP	de
silence	NOM	silence
et	KON	et
des	PRP:det	du
habitudes	NOM	habitude
de	PRP	de
garde-malades	NOM	garde-malades
,	PUN	,
étaient	VER:impf	être
presque	ADV	presque
muets	ADJ	muet
,	PUN	,
la	DET:ART	le
distance	NOM	distance
à	PRP	à
laquelle	PRO:REL	lequel
les	PRO:PER	la|le
avait	VER:impf	avoir
toujours	ADV	toujours
tenus	VER:pper	tenir
des	PRP:det	du
Esseintes	NAM	esseintes
n'	ADV	ne
était	VER:impf	être
point	ADV	point
faite	VER:pper	faire
pour	PRP	pour
les	PRO:PER	la|le
engager	VER:infi	engager
à	PRP	à
desserrer	VER:infi	desserrer
les	DET:ART	le
dents	NOM	dent
.	SENT	.
<EOS>	<EOS>	<EOS>
D'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
ils	PRO:PER	il
possédaient	VER:impf	posséder
des	PRP:det	du
cerveaux	NOM	cerveau
inertes	ADJ	inerte
et	KON	et
étaient	VER:impf	être
incapables	ADJ	incapable
de	PRP	de
répondre	VER:infi	répondre
autrement	ADV	autrement
que	KON	que
par	PRP	par
des	PRP:det	du
monosyllabes	NOM	monosyllabe
aux	PRP:det	au
questions	NOM	question
qu'	PRO:REL	que
on	PRO:PER	on
leur	PRO:PER	lui
posait	VER:impf	poser
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
ne	ADV	ne
put	VER:simp	pouvoir
donc	ADV	donc
se	PRO:PER	se
procurer	VER:infi	procurer
aucune	PRO:IND	aucun
ressource	NOM	ressource
,	PUN	,
aucun	PRO:IND	aucun
soulagement	NOM	soulagement
près	ADV	près
d'	PRP	de
eux	PRO:PER	eux
;	PUN	;
mais	KON	mais
un	DET:ART	un
nouveau	ADJ	nouveau
phénomène	NOM	phénomène
se	PRO:PER	se
produisit	VER:simp	produire
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
lecture	NOM	lecture
de	PRP	de
Dickens	NAM	dickens
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
naguère	ADV	naguère
consommée	VER:pper	consommer
pour	PRP	pour
s'	PRO:PER	se
apaiser	VER:infi	apaiser
les	DET:ART	le
nerfs	NOM	nerf
et	KON	et
qui	PRO:REL	qui
n'	ADV	ne
avait	VER:impf	avoir
produit	VER:pper	produire
que	KON	que
des	PRP:det	du
effets	NOM	effet
contraires	ADJ	contraire
aux	PRP:det	au
effets	NOM	effet
hygiéniques	ADJ	hygiénique
qu'	PRO:REL	que
il	PRO:PER	il
espérait	VER:impf	espérer
,	PUN	,
commença	VER:simp	commencer
lentement	ADV	lentement
à	PRP	à
agir	VER:infi	agir
dans	PRP	dans
un	DET:ART	un
sens	NOM	sens
inattendu	ADJ	inattendu
,	PUN	,
déterminant	VER:ppre	déterminer
des	PRP:det	du
visions	NOM	vision
de	PRP	de
l'	DET:ART	le
existence	NOM	existence
anglaise	ADJ	anglais
qu'	PRO:REL	que
il	PRO:PER	il
ruminait	VER:impf	ruminer
pendant	PRP	pendant
des	PRP:det	du
heures	NOM	heure
;	PUN	;
peu	ADV	peu
à	PRP	à
peu	ADV	peu
,	PUN	,
dans	PRP	dans
ces	PRO:DEM	ce
contemplations	NOM	contemplation
fictives	ADJ	fictif
,	PUN	,
s'	PRO:PER	se
insinuèrent	VER:simp	insinuer
des	PRP:det	du
idées	NOM	idée
de	PRP	de
réalité	NOM	réalité
précise	ADJ	précis
,	PUN	,
de	PRP	de
voyage	NOM	voyage
accompli	VER:pper	accomplir
,	PUN	,
de	PRP	de
rêves	NOM	rêve
vérifiés	VER:pper	vérifier
sur	PRP	sur
lesquels	PRO:REL	lequel
se	PRO:PER	se
greffa	VER:simp	greffer
l'	DET:ART	le
envie	NOM	envie
d'	PRP	de
éprouver	VER:infi	éprouver
des	PRP:det	du
impressions	NOM	impression
neuves	ADJ	neuf
et	KON	et
d'	PRP	de
échapper	VER:infi	échapper
ainsi	ADV	ainsi
aux	PRP:det	au
épuisantes	ADJ	épuisant
débauches	NOM	débauche
de	PRP	de
l'	DET:ART	le
esprit	NOM	esprit
s'	PRO:PER	se
étourdissant	VER:ppre	étourdir
à	PRP	à
moudre	VER:infi	moudre
à	PRP	à
vide	NOM	vide
.	SENT	.
<EOS>	<EOS>	<EOS>
Cet	PRO:DEM	ce
abominable	ADJ	abominable
temps	NOM	temps
de	PRP	de
brouillard	NOM	brouillard
et	KON	et
de	PRP	de
pluie	NOM	pluie
aidait	VER:impf	aider
encore	ADV	encore
à	PRP	à
ces	PRO:DEM	ce
pensées	NOM	pensée
,	PUN	,
en	PRP	en
appuyant	VER:ppre	appuyer
les	DET:ART	le
souvenirs	NOM	souvenir
de	PRP	de
ses	DET:POS	son
lectures	NOM	lecture
,	PUN	,
en	PRP	en
lui	PRO:PER	lui
mettant	VER:ppre	mettre
la	DET:ART	le
constante	ADJ	constant
image	NOM	image
sous	PRP	sous
les	DET:ART	le
yeux	NOM	œil
d'	PRP	de
un	DET:ART	un
pays	NOM	pays
de	PRP	de
brume	NOM	brume
et	KON	et
de	PRP	de
boue	NOM	boue
,	PUN	,
en	PRO:PER	en
empêchant	VER:ppre	empêcher
ses	DET:POS	son
désirs	NOM	désir
de	PRP	de
dévier	VER:infi	dévier
de	PRP	de
leur	DET:POS	leur
point	NOM	point
de	PRP	de
départ	NOM	départ
,	PUN	,
de	PRP	de
s'	PRO:PER	se
écarter	VER:infi	écarter
de	PRP	de
leur	DET:POS	leur
source	NOM	source
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
tint	VER:simp	tenir
plus	ADV	plus
,	PUN	,
et	KON	et
brusquement	ADV	brusquement
il	PRO:PER	il
s'	PRO:PER	se
était	VER:impf	être
décidé	VER:pper	décider
,	PUN	,
un	DET:ART	un
jour	NOM	jour
.	SENT	.
<EOS>	<EOS>	<EOS>
Sa	DET:POS	son
hâte	NOM	hâte
fut	VER:simp	être
telle	PRO:DEM	tel
qu'	PRO:REL	que
il	PRO:PER	il
prit	VER:simp	prendre
la	DET:ART	le
fuite	NOM	fuite
bien	ADJ	bien
avant	PRP	avant
l'	DET:ART	le
heure	NOM	heure
,	PUN	,
voulant	VER:ppre	vouloir
se	PRO:PER	se
dérober	VER:infi	dérober
au	PRP:det	au
présent	NOM	présent
,	PUN	,
se	PRO:PER	se
sentir	VER:infi	sentir
bousculé	VER:pper	bousculer
dans	PRP	dans
un	DET:ART	un
brouhaha	NOM	brouhaha
de	PRP	de
rue	NOM	rue
,	PUN	,
dans	PRP	dans
un	DET:ART	un
vacarme	NOM	vacarme
de	PRP	de
foule	NOM	foule
et	KON	et
de	PRP	de
gare	NOM	gare
.	SENT	.
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
respire	VER:pres	respirer
,	PUN	,
se	PRO:PER	se
disait-il	VER:impf	disait-il
,	PUN	,
au	PRP:det	au
moment	NOM	moment
où	PRO:REL	où
le	DET:ART	le
convoi	NOM	convoi
ralentissait	VER:impf	ralentir
sa	DET:POS	son
valse	NOM	valse
et	KON	et
s'	PRO:PER	se
arrêtait	VER:impf	arrêter
dans	PRP	dans
la	DET:ART	le
rotonde	NOM	rotonde
du	PRP:det	du
débarcadère	NOM	débarcadère
de	PRP	de
Sceaux	NAM	sceaux
,	PUN	,
en	PRO:PER	en
rythmant	VER:ppre	rythmer
ses	DET:POS	son
dernières	ADJ	dernier
pirouettes	NOM	pirouette
,	PUN	,
par	PRP	par
le	DET:ART	le
fracas	NOM	fracas
saccadé	VER:pper	saccader
des	PRP:det	du
plaques	NOM	plaque
tournantes	ADJ	tournant
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
fois	NOM	fois
au	PRP:det	au
boulevard	NOM	boulevard
d'	PRP	de
Enfer	NOM	enfer
,	PUN	,
dans	PRP	dans
la	DET:ART	le
rue	NOM	rue
,	PUN	,
il	PRO:PER	il
héla	VER:simp	héler
un	DET:ART	un
cocher	NOM	cocher
,	PUN	,
jouissant	VER:ppre	jouir
à	PRP	à
être	VER:infi	être
ainsi	ADV	ainsi
empêtré	VER:pper	empêtrer
avec	PRP	avec
ses	DET:POS	son
malles	NOM	malle
et	KON	et
ses	DET:POS	son
couvertures	NOM	couverture
.	SENT	.
<EOS>	<EOS>	<EOS>
Moyennant	PRP	moyennant
la	DET:ART	le
promesse	NOM	promesse
d'	PRP	de
un	DET:ART	un
copieux	ADJ	copieux
pourboire	NOM	pourboire
,	PUN	,
il	PRO:PER	il
s'	PRO:PER	se
entendit	VER:simp	entendre
avec	PRP	avec
l'	DET:ART	le
homme	NOM	homme
au	PRP:det	au
pantalon	NOM	pantalon
noisette	NOM	noisette
et	KON	et
au	PRP:det	au
gilet	NOM	gilet
rouge	ADJ	rouge
:	PUN	:
-	PUN	-
à	PRP	à
l'	DET:ART	le
heure	NOM	heure
,	PUN	,
fit-il	NOM	fit-il
,	PUN	,
et	KON	et
,	PUN	,
rue	NOM	rue
de	PRP	de
Rivoli	NAM	rivoli
,	PUN	,
vous	PRO:PER	vous
vous	PRO:PER	vous
arrêterez	VER:futu	arrêter
devant	PRP	devant
le	DET:ART	le
Galignani's	NOM	galignani's
Messenger	NAM	messenger
;	PUN	;
car	KON	car
il	PRO:PER	il
songeait	VER:impf	songer
à	PRP	à
acheter	VER:infi	acheter
,	PUN	,
avant	PRP	avant
son	DET:POS	son
départ	NOM	départ
,	PUN	,
un	DET:ART	un
guide	NOM	guide
Baedeker	NAM	baedeker
ou	KON	ou
Murray	NAM	murray
,	PUN	,
de	PRP	de
Londres	NAM	londres
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
voiture	NOM	voiture
s'	PRO:PER	se
ébranla	VER:simp	ébranler
lourdement	ADV	lourdement
,	PUN	,
soulevant	VER:ppre	soulever
autour	ADV	autour
de	PRP	de
ses	DET:POS	son
roues	NOM	roue
des	PRP:det	du
cerceaux	NOM	cerceau
de	PRP	de
crotte	NOM	crotte
;	PUN	;
on	PRO:PER	on
naviguait	VER:impf	naviguer
en	PRP	en
plein	ADJ	plein
marécage	NOM	marécage
;	PUN	;
sous	PRP	sous
le	DET:ART	le
ciel	NOM	ciel
gris	ADJ	gris
qui	PRO:REL	qui
semblait	VER:impf	sembler
s'	PRO:PER	se
appuyer	VER:infi	appuyer
sur	PRP	sur
le	DET:ART	le
toit	NOM	toit
des	PRP:det	du
maisons	NOM	maison
,	PUN	,
les	DET:ART	le
murailles	NOM	muraille
ruisselaient	VER:impf	ruisseler
du	PRP:det	du
haut	NOM	haut
en	PRP	en
bas	NOM	bas
,	PUN	,
les	DET:ART	le
gouttières	NOM	gouttière
débordaient	VER:impf	déborder
,	PUN	,
les	DET:ART	le
pavés	NOM	pavé
étaient	VER:impf	être
enduits	VER:pper	enduire
d'	PRP	de
une	DET:ART	un
boue	NOM	boue
de	PRP	de
pain	NOM	pain
d'	PRP	de
épice	NOM	épice
dans	PRP	dans
laquelle	PRO:REL	lequel
les	DET:ART	le
passants	NOM	passant
glissaient	VER:impf	glisser
;	PUN	;
sur	PRP	sur
les	DET:ART	le
trottoirs	NOM	trottoir
que	PRO:REL	que
râflaient	VER:impf	râflaient
les	DET:ART	le
omnibus	NOM	omnibus
,	PUN	,
des	PRP:det	du
gens	NOM	gens
tassés	ADJ	tassé
s'	PRO:PER	se
arrêtaient	VER:impf	arrêter
,	PUN	,
des	PRP:det	du
femmes	NOM	femme
retroussées	VER:pper	retrousser
jusqu'	PRP	jusque
aux	PRP:det	au
genoux	NOM	genou
,	PUN	,
courbées	VER:pper	courber
sous	PRP	sous
des	PRP:det	du
parapluies	NOM	parapluie
,	PUN	,
s'	PRO:PER	se
aplatissaient	VER:impf	aplatir
pour	PRP	pour
éviter	VER:infi	éviter
des	PRP:det	du
éclaboussures	NOM	éclaboussure
,	PUN	,
contre	PRP	contre
les	DET:ART	le
boutiques	NOM	boutique
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
pluie	NOM	pluie
entrait	VER:impf	entrer
en	PRP	en
diagonale	NOM	diagonale
par	PRP	par
les	DET:ART	le
portières	NOM	portier|portière
;	PUN	;
des	PRP:det	du
Esseintes	NAM	esseintes
dut	VER:simp	devoir
relever	VER:infi	relever
les	DET:ART	le
glaces	NOM	glace
que	KON	que
l'	DET:ART	le
eau	NOM	eau
raya	VER:simp	rayer|rayer
de	PRP	de
ses	DET:POS	son
cannelures	NOM	cannelure
tandis	KON	tandis
que	KON	que
des	PRP:det	du
gouttes	NOM	goutte
de	PRP	de
fange	NOM	fange
rayonnaient	VER:impf	rayonner
comme	ADV	comme
un	DET:ART	un
feu	NOM	feu
d'	PRP	de
artifice	NOM	artifice
de	PRP	de
tous	PRO:IND	tout
les	DET:ART	le
côtés	NOM	côté
du	PRP:det	du
fiacre	NOM	fiacre
.	SENT	.
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
bruit	NOM	bruit
monotone	ADJ	monotone
des	PRP:det	du
sacs	NOM	sac
de	PRP	de
pois	NOM	pois
secoués	VER:pper	secouer
sur	PRP	sur
sa	DET:POS	son
tête	NOM	tête
par	PRP	par
l'	DET:ART	le
ondée	NOM	ondée
dégoulinant	VER:ppre	dégouliner
sur	PRP	sur
les	DET:ART	le
malles	NOM	malle
et	KON	et
sur	PRP	sur
le	DET:ART	le
couvercle	NOM	couvercle
de	PRP	de
la	DET:ART	le
voiture	NOM	voiture
,	PUN	,
des	PRP:det	du
Esseintes	NAM	esseintes
rêvait	VER:impf	rêver
à	PRP	à
son	DET:POS	son
voyage	NOM	voyage
;	PUN	;
c'	PRO:DEM	ce
était	VER:impf	être
déjà	ADV	déjà
un	DET:ART	un
acompte	NOM	acompte
de	PRP	de
l'	DET:ART	le
Angleterre	NAM	angleterre
qu'	PRO:REL	que
il	PRO:PER	il
prenait	VER:impf	prendre
à	PRP	à
Paris	NAM	paris
par	PRP	par
cet	PRO:DEM	ce
affreux	ADJ	affreux
temps	NOM	temps
;	PUN	;
un	DET:ART	un
Londres	NAM	londres
pluvieux	ADJ	pluvieux
,	PUN	,
colossal	ADJ	colossal
,	PUN	,
immense	ADJ	immense
,	PUN	,
puant	VER:ppre	puer
la	DET:ART	le
fonte	NOM	fonte
échauffée	VER:pper	échauffer
et	KON	et
la	DET:ART	le
suie	NOM	suie
,	PUN	,
fumant	VER:ppre	fumer
sans	PRP	sans
relâche	NOM	relâche
dans	PRP	dans
la	DET:ART	le
brume	NOM	brume
se	PRO:PER	se
déroulait	VER:impf	dérouler
maintenant	ADV	maintenant
devant	PRP	devant
ses	DET:POS	son
yeux	NOM	œil
;	PUN	;
puis	ADV	puis
des	PRP:det	du
enfilades	NOM	enfilade
de	PRP	de
docks	NOM	dock
s'	PRO:PER	se
étendaient	VER:impf	étendre
à	PRP	à
perte	NOM	perte
de	PRP	de
vue	NOM	vue
,	PUN	,
pleins	ADJ	plein
de	PRP	de
grues	NOM	grue
,	PUN	,
de	PRP	de
cabestans	NOM	cabestan
,	PUN	,
de	PRP	de
ballots	NOM	ballot
,	PUN	,
grouillant	VER:ppre	grouiller
d'	PRP	de
hommes	NOM	homme
perchés	VER:pper	percher
sur	PRP	sur
des	PRP:det	du
mâts	NOM	mât
,	PUN	,
à	PRP	à
califourchon	ADV	califourchon
sur	PRP	sur
des	PRP:det	du
vergues	NOM	vergue
,	PUN	,
alors	ADV	alors
que	KON	que
,	PUN	,
sur	PRP	sur
les	DET:ART	le
quais	NOM	quai
,	PUN	,
des	PRP:det	du
myriades	NOM	myriade
d'	PRP	de
autres	ADJ	autre
hommes	NOM	homme
étaient	VER:impf	être
penchés	VER:pper	pencher
,	PUN	,
le	DET:ART	le
derrière	NOM	derrière
en	PRP	en
l'	DET:ART	le
air	NOM	air
,	PUN	,
sur	PRP	sur
des	PRP:det	du
barriques	NOM	barrique
qu'	PRO:REL	que
ils	PRO:PER	il
poussaient	VER:impf	pousser
dans	PRP	dans
des	PRP:det	du
caves	NOM	cave
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	PRO:IND	tout
cela	PRO:DEM	cela
s'	PRO:PER	se
agitait	VER:impf	agiter
sur	PRP	sur
des	PRP:det	du
rives	NOM	rive
,	PUN	,
dans	PRP	dans
des	PRP:det	du
entrepôts	NOM	entrepôt
gigantesques	ADJ	gigantesque
,	PUN	,
baignés	VER:pper	baigner
par	PRP	par
l'	DET:ART	le
eau	NOM	eau
teigneuse	ADJ	teigneux
et	KON	et
sourde	ADJ	sourd
d'	PRP	de
une	DET:ART	un
imaginaire	ADJ	imaginaire
Tamise	NAM	tamise
,	PUN	,
dans	PRP	dans
une	DET:ART	un
futaie	NOM	futaie
de	PRP	de
mâts	NOM	mât
,	PUN	,
dans	PRP	dans
une	DET:ART	un
forêt	NOM	forêt
de	PRP	de
poutres	NOM	poutre
crevant	VER:ppre	crever
les	DET:ART	le
nuées	NOM	nuée
blafardes	ADJ	blafard
du	PRP:det	du
firmament	NOM	firmament
,	PUN	,
pendant	VER:ppre	pendre
que	KON	que
des	PRP:det	du
trains	NOM	train
filaient	VER:impf	filer
,	PUN	,
à	PRP	à
toute	PRO:IND	tout
vapeur	NOM	vapeur
,	PUN	,
dans	PRP	dans
le	DET:ART	le
ciel	NOM	ciel
,	PUN	,
que	KON	que
d'	PRP	de
autres	ADJ	autre
roulaient	VER:impf	rouler
dans	PRP	dans
les	DET:ART	le
égouts	NOM	égout
,	PUN	,
éructant	VER:ppre	éructer
des	PRP:det	du
cris	NOM	cri
affreux	ADJ	affreux
,	PUN	,
vomissant	VER:ppre	vomir
des	PRP:det	du
flots	NOM	flot
de	PRP	de
fumée	NOM	fumée
par	PRP	par
des	PRP:det	du
bouches	NOM	bouche
de	PRP	de
puits	NOM	puits
,	PUN	,
que	KON	que
par	PRP	par
tous	PRO:IND	tout
les	DET:ART	le
boulevards	NOM	boulevard
,	PUN	,
par	PRP	par
toutes	PRO:IND	tout
les	DET:ART	le
rues	NOM	rue
,	PUN	,
où	PRO:REL	où
éclataient	VER:impf	éclater
,	PUN	,
dans	PRP	dans
un	DET:ART	un
éternel	ADJ	éternel
crépuscule	NOM	crépuscule
,	PUN	,
les	DET:ART	le
monstrueuses	ADJ	monstrueux
et	KON	et
voyantes	ADJ	voyant
infamies	NOM	infamie
de	PRP	de
la	DET:ART	le
réclame	NOM	réclame
,	PUN	,
des	PRP:det	du
flots	NOM	flot
de	PRP	de
voitures	NOM	voiture
coulaient	VER:impf	couler
,	PUN	,
entre	PRP	entre
des	PRP:det	du
colonnes	NOM	colonne
de	PRP	de
gens	NOM	gens
,	PUN	,
silencieux	ADJ	silencieux
,	PUN	,
affairés	VER:pper	affairer
,	PUN	,
les	DET:ART	le
yeux	NOM	œil
en	PRP	en
avant	NOM	avant
,	PUN	,
les	DET:ART	le
coudes	NOM	coude
au	PRP:det	au
corps	NOM	corps
.	SENT	.
<EOS>	<EOS>	<EOS>
Des	PRP:det	du
Esseintes	NAM	esseintes
frissonnait	VER:impf	frissonner
délicieusement	ADV	délicieusement
à	PRP	à
se	PRO:PER	se
sentir	VER:infi	sentir
confondu	VER:pper	confondre
dans	PRP	dans
ce	PRO:DEM	ce
terrible	ADJ	terrible
monde	NOM	monde
de	PRP	de
négociants	NOM	négociant
,	PUN	,
dans	PRP	dans
cet	PRO:DEM	ce
isolant	ADJ	isolant
brouillard	NOM	brouillard
,	PUN	,
dans	PRP	dans
cette	PRO:DEM	ce
incessante	ADJ	incessant
activité	NOM	activité
,	PUN	,
dans	PRP	dans
cet	PRO:DEM	ce
impitoyable	ADJ	impitoyable
engrenage	NOM	engrenage
broyant	VER:ppre	broyer
des	PRP:det	du
millions	NOM	million
de	PRP	de
déshérités	VER:pper	déshériter
que	KON	que
des	PRP:det	du
philanthropes	NOM	philanthrope
excitaient	VER:impf	exciter
,	PUN	,
en	PRP	en
guise	NOM	guise
de	PRP	de
consolation	NOM	consolation
,	PUN	,
à	PRP	à
réciter	VER:infi	réciter
des	PRP:det	du
versets	NOM	verset
et	KON	et
à	PRP	à
chanter	VER:infi	chanter
des	PRP:det	du
psaumes	NOM	psaume
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
,	PUN	,
la	DET:ART	le
vision	NOM	vision
s'	PRO:PER	se
éteignit	VER:simp	éteindre
brusquement	ADV	brusquement
avec	PRP	avec
un	DET:ART	un
cahot	NOM	cahot
du	PRP:det	du
fiacre	NOM	fiacre
qui	PRO:REL	qui
le	PRO:PER	le
fit	VER:simp	faire
rebondir	VER:infi	rebondir
sur	PRP	sur
la	DET:ART	le
banquette	NOM	banquette
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
regarda	VER:simp	regarder
par	PRP	par
les	DET:ART	le
portières	NOM	portier|portière
;	PUN	;
la	DET:ART	le
nuit	NOM	nuit
était	VER:impf	être
venue	VER:pper	venir
;	PUN	;
les	DET:ART	le
becs	NOM	bec
de	PRP	de
gaz	NOM	gaz
clignotaient	VER:impf	clignoter
,	PUN	,
au	PRP:det	au
milieu	NOM	milieu
d'	PRP	de
un	DET:ART	un
halo	NOM	halo
jaunâtre	ADJ	jaunâtre
,	PUN	,
en	PRP	en
pleine	ADJ	plein
brume	NOM	brume
;	PUN	;
des	PRP:det	du
rubans	NOM	ruban
de	PRP	de
feux	NOM	feu
nageaient	VER:impf	nager
dans	PRP	dans
des	PRP:det	du
mares	NOM	mare
et	KON	et
semblaient	VER:impf	sembler
tourner	VER:infi	tourner
autour	ADV	autour
des	PRP:det	du
roues	NOM	roue
des	PRP:det	du
voitures	NOM	voiture
qui	PRO:REL	qui
sautaient	VER:impf	sauter
dans	PRP	dans
de	PRP	de
la	DET:ART	le
flamme	NOM	flamme
liquide	ADJ	liquide
et	KON	et
sale	ADJ	sale
;	PUN	;
il	PRO:PER	il
tenta	VER:simp	tenter
de	PRP	de
se	PRO:PER	se
reconnaître	VER:infi	reconnaître
,	PUN	,
aperçut	VER:simp	apercevoir
le	DET:ART	le
Carrousel	NAM	carrousel
et	KON	et
,	PUN	,
subitement	ADV	subitement
,	PUN	,
sans	PRP	sans
motif	NOM	motif
,	PUN	,
peut-être	ADV	peut-être
par	PRP	par
le	DET:ART	le
simple	ADJ	simple
contre-coup	NOM	contre-coup
de	PRP	de
la	DET:ART	le
chute	NOM	chute
qu'	PRO:REL	que
il	PRO:PER	il
faisait	VER:impf	faire
du	PRP:det	du
haut	NOM	haut
d'	PRP	de
espaces	NOM	espace
feints	VER:pper	feindre
,	PUN	,
sa	DET:POS	son
pensée	NOM	pensée
rétrograda	VER:simp	rétrograder
jusqu'	PRP	jusque
au	PRP:det	au
souvenir	NOM	souvenir
d'	PRP	de
un	DET:ART	un
incident	NOM	incident
trivial	ADJ	trivial
:	PUN	:
il	PRO:PER	il
se	PRO:PER	se
rappela	VER:simp	rappeler
que	KON	que
le	DET:ART	le
domestique	NOM	domestique
avait	VER:impf	avoir
négligé	VER:pper	négliger
de	PRP	de
mettre	VER:infi	mettre
,	PUN	,
tandis	KON	tandis
qu'	KON	que
il	PRO:PER	il
le	PRO:PER	le
regardait	VER:impf	regarder
préparer	VER:infi	préparer
ses	DET:POS	son
malles	NOM	malle
,	PUN	,
une	DET:ART	un
brosse	NOM	brosse
à	PRP	à
dents	NOM	dent
parmi	PRP	parmi
les	DET:ART	le
ustensiles	NOM	ustensile
de	PRP	de
son	DET:POS	son
nécessaire	NOM	nécessaire
de	PRP	de
toilette	NOM	toilette
;	PUN	;
alors	ADV	alors
il	PRO:PER	il
passa	VER:simp	passer
en	PRP	en
revue	NOM	revue
la	DET:ART	le
liste	NOM	liste
des	PRP:det	du
objets	NOM	objet
empaquetés	VER:pper	empaqueter
;	PUN	;
tous	PRO:IND	tout
avaient	VER:impf	avoir
été	VER:pper	être
rangés	VER:pper	ranger
dans	PRP	dans
sa	DET:POS	son
valise	NOM	valise
,	PUN	,
mais	KON	mais
la	DET:ART	le
contrariété	NOM	contrariété
d'	PRP	de
avoir	VER:infi	avoir
omis	VER:pper	omettre
cette	PRO:DEM	ce
brosse	NOM	brosse
persista	VER:simp	persister
jusqu'	PRP	jusque
à	PRP	à
ce	PRO:DEM	ce
que	PRO:REL	que
le	DET:ART	le
cocher	NOM	cocher
,	PUN	,
en	PRP	en
s'	PRO:PER	se
arrêtant	VER:ppre	arrêter
,	PUN	,
rompit	VER:simp	rompre
la	DET:ART	le
chaîne	NOM	chaîne
de	PRP	de
ces	PRO:DEM	ce
réminiscences	NOM	réminiscence
et	KON	et
de	PRP	de
ces	PRO:DEM	ce
regrets	NOM	regret
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
était	VER:impf	être
,	PUN	,
dans	PRP	dans
la	DET:ART	le
rue	NOM	rue
de	PRP	de
Rivoli	NAM	rivoli
,	PUN	,
devant	PRP	devant
le	DET:ART	le
Galignani's	NOM	galignani's
Messenger	NAM	messenger
.	SENT	.
<EOS>	<EOS>	<EOS>
Séparées	VER:pper	séparer
par	PRP	par
une	DET:ART	un
porte	NOM	porte
aux	PRP:det	au
verres	NOM	verre
dépolis	VER:pper	dépolir
couverts	VER:pper	couvrir
d'	PRP	de
inscriptions	NOM	inscription
et	KON	et
munis	VER:pper	munir
de	PRP	de
passe-partout	NOM	passe-partout
encadrant	VER:ppre	encadrer
des	PRP:det	du
découpures	NOM	découpure
de	PRP	de
journaux	NOM	journal|journau
et	KON	et
des	PRP:det	du
bandes	NOM	bande
azurées	VER:pper	azurer
de	PRP	de
télégrammes	NOM	télégramme
,	PUN	,
deux	NUM	deux
grandes	ADJ	grand
vitrines	NOM	vitrine
regorgeaient	VER:impf	regorger
d'	PRP	de
albums	NOM	album
et	KON	et
de	PRP	de
livres	NOM	livre
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
s'	PRO:PER	se
approcha	VER:simp	approcher
,	PUN	,
attiré	VER:pper	attirer
par	PRP	par
la	DET:ART	le
vue	NOM	vue
de	PRP	de
ces	PRO:DEM	ce
cartonnages	NOM	cartonnage
en	PRP	en
papier	NOM	papier
bleu-perruquier	NOM	bleu-perruquier
