LIVRE	NOM	livre
où	PRO:REL	où
il	PRO:PER	il
allait	VER:impf	aller
.	SENT	.
<EOS>	<EOS>	<EOS>
Après	PRP	après
quelques	PRO:IND	quelque
heures	NOM	heure
d'	PRP	de
un	DET:ART	un
sommeil	NOM	sommeil
de	PRP	de
plomb	NOM	plomb
,	PUN	,
il	PRO:PER	il
s'	PRO:PER	se
était	VER:impf	être
levé	VER:pper	lever
,	PUN	,
avec	PRP	avec
une	DET:ART	un
lourdeur	NOM	lourdeur
dans	PRP	dans
le	DET:ART	le
cerveau	NOM	cerveau
,	PUN	,
une	DET:ART	un
lourdeur	NOM	lourdeur
dans	PRP	dans
les	DET:ART	le
membres	NOM	membre
,	PUN	,
quelque	PRO:IND	quelque
chose	NOM	chose
d'	PRP	de
accablant	VER:ppre	accabler
qui	PRO:REL	qui
ne	ADV	ne
lui	PRO:PER	lui
laissait	VER:impf	laisser
que	KON	que
le	DET:ART	le
sentiment	NOM	sentiment
lointain	ADJ	lointain
d'	PRP	de
une	DET:ART	un
arrière-souffrance	NOM	arrière-souffrance
.	SENT	.
<EOS>	<EOS>	<EOS>
Encore	ADV	encore
engourdi	VER:pper	engourdir
,	PUN	,
il	PRO:PER	il
avait	VER:impf	avoir
communié	VER:pper	communier
machinalement	ADV	machinalement
,	PUN	,
sans	PRP	sans
accorder	VER:infi	accorder
à	PRP	à
cet	PRO:DEM	ce
acte	NOM	acte
religieux	ADJ	religieux
,	PUN	,
qui	PRO:REL	qui
le	PRO:PER	le
troublait	VER:impf	troubler
tant	ADV	tant
d'	PRP	de
ordinaire	NOM	ordinaire
,	PUN	,
plus	ADV	plus
d'	PRP	de
attention	NOM	attention
qu'	KON	que
à	PRP	à
sa	DET:POS	son
toilette	NOM	toilette
...	PUN	...
Il	NAM	il
avait	VER:impf	avoir
plu	VER:pper	plaire|pleuvoir
,	PUN	,
pendant	PRP	pendant
la	DET:ART	le
nuit	NOM	nuit
;	PUN	;
l'	DET:ART	le
orage	NOM	orage
s'	PRO:PER	se
était	VER:impf	être
fondu	VER:pper	fondre
en	PRP	en
averses	NOM	averse
furieuses	ADJ	furieux
;	PUN	;
une	DET:ART	un
vapeur	NOM	vapeur
légère	ADJ	léger
s'	PRO:PER	se
envolait	VER:impf	envoler
des	PRP:det	du
feuillages	NOM	feuillage
lavés	VER:pper	laver
et	KON	et
des	PRP:det	du
verdures	NOM	verdure
plus	ADV	plus
noires	ADJ	noir
de	PRP	de
la	DET:ART	le
lande	NOM	lande
où	PRO:REL	où
,	PUN	,
çà	ADV	çà
et	KON	et
là	ADV	là
,	PUN	,
des	PRP:det	du
flaques	NOM	flaque
d'	PRP	de
eau	NOM	eau
blanchissaient	VER:impf	blanchir
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
air	NOM	air
du	PRP:det	du
matin	NOM	matin
,	PUN	,
en	PRP	en
dissipant	VER:ppre	dissiper
les	DET:ART	le
fumées	NOM	fumée
pesantes	ADJ	pesant
qui	PRO:REL	qui
obscurcissaient	VER:impf	obscurcir
son	DET:POS	son
cerveau	NOM	cerveau
,	PUN	,
la	DET:ART	le
marche	NOM	marche
,	PUN	,
en	PRO:PER	en
dérouillant	VER:ppre	dérouiller
ses	DET:POS	son
articulations	NOM	articulation
raidies	VER:pper	raidir
,	PUN	,
le	PRO:PER	le
rappelèrent	VER:simp	rappeler
à	PRP	à
la	DET:ART	le
conscience	NOM	conscience
de	PRP	de
la	DET:ART	le
réalité	NOM	réalité
et	KON	et
de	PRP	de
la	DET:ART	le
vie	NOM	vie
.	SENT	.
<EOS>	<EOS>	<EOS>
Un	NUM	un
à	PRP	à
un	NUM	un
,	PUN	,
ses	DET:POS	son
souvenirs	NOM	souvenir
se	PRO:PER	se
précisèrent	VER:simp	préciser
:	PUN	:
les	DET:ART	le
couloirs	NOM	couloir
,	PUN	,
les	DET:ART	le
escaliers	NOM	escalier
nocturnes	ADJ	nocturne
,	PUN	,
la	DET:ART	le
chambre	NOM	chambre
et	KON	et
le	DET:ART	le
carré	NOM	carré
de	PRP	de
jour	NOM	jour
sinistre	ADJ	sinistre
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
fut	VER:simp	être
un	DET:ART	un
moment	NOM	moment
d'	PRP	de
angoisse	NOM	angoisse
affreuse	ADJ	affreux
,	PUN	,
un	DET:ART	un
moment	NOM	moment
horrible	ADJ	horrible
,	PUN	,
où	PRO:REL	où
toutes	PRO:IND	tout
les	DET:ART	le
angoisses	NOM	angoisse
de	PRP	de
cette	PRO:DEM	ce
irréparable	ADJ	irréparable
nuit	NOM	nuit
,	PUN	,
il	PRO:PER	il
les	PRO:PER	la|le
revécut	VER:simp	revivre
avec	PRP	avec
un	DET:ART	un
redoublement	NOM	redoublement
de	PRP	de
douleur	NOM	douleur
et	KON	et
de	PRP	de
honte	NOM	honte
,	PUN	,
de	PRP	de
honte	NOM	honte
physique	ADJ	physique
et	KON	et
de	PRP	de
douleur	NOM	douleur
morale	ADJ	moral
...	PUN	...
À	PRP	à
dix	NUM	dix
pas	NOM	pas
,	PUN	,
devant	PRP	devant
lui	PRO:PER	lui
,	PUN	,
le	DET:ART	le
Père	NOM	père
de	PRP	de
Kern	NAM	kern
marchait	VER:impf	marcher
,	PUN	,
en	PRP	en
dehors	NOM	dehors
des	PRP:det	du
rangs	NOM	rang
,	PUN	,
son	DET:POS	son
bréviaire	NOM	bréviaire
sous	PRP	sous
le	DET:ART	le
bras	NOM	bras
,	PUN	,
le	DET:ART	le
buste	NOM	buste
indolent	ADJ	indolent
et	KON	et
balancé	ADJ	balancé
,	PUN	,
le	DET:ART	le
profil	NOM	profil
très	ADV	très
pâle	ADJ	pâle
,	PUN	,
l'	DET:ART	le
œil	NOM	œil
gai	ADJ	gai
et	KON	et
sans	PRP	sans
remords	NOM	remords
.	SENT	.
<EOS>	<EOS>	<EOS>
Sans	PRP	sans
remords	NOM	remords
!	SENT	!
<EOS>	<EOS>	<EOS>
Cela	PRO:DEM	cela
lui	PRO:PER	lui
parut	VER:simp	paraître
une	DET:ART	un
chose	NOM	chose
inconcevable	ADJ	inconcevable
.	SENT	.
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
s'	PRO:PER	se
attendait	VER:impf	attendre
à	PRP	à
le	PRO:PER	le
voir	VER:infi	voir
accablé	VER:pper	accabler
comme	KON	comme
lui	PRO:PER	lui
,	PUN	,
les	DET:ART	le
paupières	NOM	paupière
rougies	VER:pper	rougir
de	PRP	de
larmes	NOM	larme
,	PUN	,
les	DET:ART	le
épaules	NOM	épaule
écrasées	VER:pper	écraser
sous	PRP	sous
le	DET:ART	le
poids	NOM	poids
du	PRP:det	du
repentir	NOM	repentir
.	SENT	.
<EOS>	<EOS>	<EOS>
Peut-être	ADV	peut-être
l'	PRO:PER	la|le
eût-il	VER:simp	eût-il
aimé	VER:pper	aimer
ainsi	ADV	ainsi
;	PUN	;
certainement	ADV	certainement
,	PUN	,
il	PRO:PER	il
en	PRO:PER	en
eût	VER:subi	avoir
eu	VER:pper	avoir
pitié	NOM	pitié
.	SENT	.
<EOS>	<EOS>	<EOS>
Eh	INT	eh
bien	ADV	bien
,	PUN	,
non	ADV	non
...	PUN	...
Il	VER:subi	il
y	PRO:PER	y
avait	VER:impf	avoir
dans	PRP	dans
tout	PRO:IND	tout
son	DET:POS	son
corps	NOM	corps
une	DET:ART	un
aisance	NOM	aisance
,	PUN	,
une	DET:ART	un
liberté	NOM	liberté
d'	PRP	de
allures	NOM	allure
,	PUN	,
un	DET:ART	un
oubli	NOM	oubli
qui	PRO:REL	qui
lui	PRO:PER	lui
firent	VER:simp	faire
une	DET:ART	un
peine	NOM	peine
atroce	ADJ	atroce
.	SENT	.
<EOS>	<EOS>	<EOS>
S'	PRO:PER	se
il	PRO:PER	il
était	VER:impf	être
venu	VER:pper	venir
vers	PRP	vers
lui	PRO:PER	lui
,	PUN	,
attristé	VER:pper	attrister
,	PUN	,
contrit	ADJ	contrit
,	PUN	,
suppliant	VER:ppre	supplier
,	PUN	,
peut-être	ADV	peut-être
Sébastien	NAM	sébastien
l'	PRO:PER	la|le
eût-il	VER:simp	eût-il
repoussé	VER:pper	repousser
;	PUN	;
peut-être	ADV	peut-être
lui	PRO:PER	lui
aurait-il	VER:cond	aurait-il
dit	VER:pper	dire
:	PUN	:
«	PUN:cit	«
Non	NAM	non
...	PUN	...
laissez	VER:pres	laisser
-moi	PRO:PER	moi
.	SENT	.
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
Mais	VER:impf	mais
il	PRO:PER	il
eût	VER:subi	avoir
été	VER:pper	être
content	ADJ	content
tout	ADV	tout
de	PRP	de
même	ADJ	même
.	SENT	.
<EOS>	<EOS>	<EOS>
Au	PRP:det	au
contraire	NOM	contraire
,	PUN	,
pas	ADV	pas
une	DET:ART	un
seconde	NUM	second
le	DET:ART	le
Père	NOM	père
ne	ADV	ne
l'	PRO:PER	la|le
avait	VER:impf	avoir
regardé	VER:pper	regarder
;	PUN	;
pas	ADV	pas
une	DET:ART	un
seconde	NUM	second
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
pensé	VER:pper	penser
à	PRP	à
lui	PRO:PER	lui
;	PUN	;
avec	PRP	avec
une	DET:ART	un
joie	NOM	joie
visible	ADJ	visible
,	PUN	,
impénitente	ADJ	impénitent
,	PUN	,
comme	ADV	comme
si	ADV	si
rien	ADV	rien
ne	ADV	ne
s'	PRO:PER	se
était	VER:impf	être
passé	VER:pper	passer
,	PUN	,
comme	KON	comme
s'	PRO:PER	se
il	PRO:PER	il
ne	ADV	ne
s'	PRO:PER	se
était	VER:impf	être
accompli	VER:pper	accomplir
aucun	PRO:IND	aucun
crime	NOM	crime
,	PUN	,
il	PRO:PER	il
aspirait	VER:impf	aspirer
à	PRP	à
pleines	ADJ	plein
narines	NOM	narine
la	DET:ART	le
brise	NOM	brise
matinale	ADJ	matinal
et	KON	et
les	DET:ART	le
odeurs	NOM	odeur
fraîches	ADJ	frais
qui	PRO:REL	qui
montaient	VER:impf	monter
de	PRP	de
la	DET:ART	le
terre	NOM	terre
.	SENT	.
<EOS>	<EOS>	<EOS>
Sébastien	NAM	sébastien
ne	ADV	ne
put	VER:simp	pouvoir
supporter	VER:infi	supporter
davantage	ADV	davantage
la	DET:ART	le
vue	NOM	vue
de	PRP	de
ce	PRO:DEM	ce
prêtre	NOM	prêtre
,	PUN	,
si	ADV	si
cruelle	ADJ	cruel
et	KON	et
si	ADV	si
odieuse	ADJ	odieux
.	SENT	.
<EOS>	<EOS>	<EOS>
Pour	PRP	pour
l'	PRO:PER	la|le
éviter	VER:infi	éviter
,	PUN	,
il	PRO:PER	il
songea	VER:simp	songer
,	PUN	,
un	DET:ART	un
instant	NOM	instant
,	PUN	,
à	PRP	à
prétexter	VER:infi	prétexter
une	DET:ART	un
maladie	NOM	maladie
subite	ADJ	subit
,	PUN	,
et	KON	et
à	PRP	à
rester	VER:infi	rester
là	ADV	là
,	PUN	,
seul	ADJ	seul
,	PUN	,
sur	PRP	sur
un	DET:ART	un
talus	NOM	talus
,	PUN	,
alors	ADV	alors
que	KON	que
les	DET:ART	le
autres	ADJ	autre
s'	KON	si
en	PRO:PER	en
iraient	VER:cond	aller
là-bas	ADV	là-bas
.	SENT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
il	PRO:PER	il
baissa	VER:simp	baisser
la	DET:ART	le
tête	NOM	tête
,	PUN	,
et	KON	et
silencieux	ADJ	silencieux
,	PUN	,
ahuri	VER:pper	ahurir
,	PUN	,
pendant	PRP	pendant
toute	PRO:IND	tout
la	DET:ART	le
route	NOM	route
,	PUN	,
il	PRO:PER	il
eut	VER:simp	avoir
les	DET:ART	le
yeux	NOM	œil
fixés	VER:pper	fixer
sur	PRP	sur
le	DET:ART	le
dos	NOM	dos
des	PRP:det	du
élèves	NOM	élève
,	PUN	,
marchant	VER:ppre	marcher
devant	PRP	devant
lui	PRO:PER	lui
.	SENT	.
<EOS>	<EOS>	<EOS>
À	PRP	à
mesure	NOM	mesure
qu'	PRO:REL	que
ils	PRO:PER	il
avançaient	VER:impf	avancer
,	PUN	,
la	DET:ART	le
route	NOM	route
se	PRO:PER	se
peuplait	VER:impf	peupler
de	PRP	de
pèlerins	NOM	pèlerin
.	SENT	.
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
arrivaient	VER:impf	arriver
à	PRP	à
travers	NOM	travers
la	DET:ART	le
lande	NOM	lande
,	PUN	,
par	PRP	par
bandes	NOM	bande
,	PUN	,
de	PRP	de
très	ADV	très
loin	ADV	loin
,	PUN	,
sortaient	VER:impf	sortir
des	PRP:det	du
gorges	NOM	gorge
,	PUN	,
débouchaient	VER:impf	déboucher
de	PRP	de
toutes	PRO:IND	tout
les	DET:ART	le
sentes	NOM	sente
.	SENT	.
<EOS>	<EOS>	<EOS>
Aux	PRP:det	au
carrefours	NOM	carrefour
,	PUN	,
c'	PRO:DEM	ce
étaient	VER:impf	être
des	PRP:det	du
voitures	NOM	voiture
pleines	ADJ	plein
à	PRP	à
chavirer	VER:infi	chavirer
,	PUN	,
des	PRP:det	du
charretées	NOM	charretée
joyeuses	ADJ	joyeux
,	PUN	,
s'	PRO:PER	se
attardant	VER:ppre	attarder
devant	PRP	devant
les	DET:ART	le
cabarets	NOM	cabaret
,	PUN	,
et	KON	et
mêlant	VER:ppre	mêler
les	DET:ART	le
verres	NOM	verre
de	PRP	de
cassis	NOM	cassis
aux	PRP:det	au
cantiques	NOM	cantique
,	PUN	,
déjà	ADV	déjà
ivres	ADJ	ivre
d'	PRP	de
eau-de-vie	NOM	eau-de-vie
et	KON	et
d'	PRP	de
eau	NOM	eau
bénite	ADJ	bénite
.	SENT	.
<EOS>	<EOS>	<EOS>
Si	KON	si
Sébastien	NAM	sébastien
avait	VER:impf	avoir
eu	VER:pper	avoir
plus	ADV	plus
de	PRP	de
liberté	NOM	liberté
d'	PRP	de
esprit	NOM	esprit
,	PUN	,
il	PRO:PER	il
se	PRO:PER	se
fût	VER:subi	être
amusé	VER:pper	amuser
à	PRP	à
regarder	VER:infi	regarder
les	PRO:PER	la|le
costumes	VER:pres	costumer
de	PRP	de
ces	PRO:DEM	ce
hommes	NOM	homme
,	PUN	,
et	KON	et
les	DET:ART	le
coiffes	NOM	coiffe
de	PRP	de
ces	PRO:DEM	ce
femmes	NOM	femme
.	SENT	.
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
histoire	NOM	histoire
pittoresque	ADJ	pittoresque
de	PRP	de
la	DET:ART	le
Bretagne	NAM	bretagne
défilait	VER:impf	défiler
toute	PRO:IND	tout
,	PUN	,
en	PRP	en
menus	ADJ	menu
chiffons	NOM	chiffon
de	PRP	de
batiste	NOM	batiste
,	PUN	,
de	PRP	de
mousseline	NOM	mousseline
et	KON	et
de	PRP	de
tulle	NOM	tulle
.	SENT	.
<EOS>	<EOS>	<EOS>
Hennins	NOM	hennin
hautains	ADJ	hautain
,	PUN	,
fanchons	NOM	fanchon
mutines	ADJ	mutin
,	PUN	,
imposants	ADJ	imposant
diadèmes	NOM	diadème
,	PUN	,
tiares	NOM	tiare
juives	ADJ	juif
,	PUN	,
bonnets	NOM	bonnet
sauvages	ADJ	sauvage
de	PRP	de
Tcherkesses	NAM	tcherkesses
,	PUN	,
coquets	ADJ	coquet
toquets	NOM	toquet
,	PUN	,
elles	PRO:PER	elle
passaient	VER:impf	passer
les	DET:ART	le
filles	NOM	fille
de	PRP	de
Saint-Pol	NAM	saint-pol
,	PUN	,
de	PRP	de
Paimpol	NAM	paimpol
et	KON	et
de	PRP	de
Fouesnant	NAM	fouesnant
,	PUN	,
elles	PRO:PER	elle
passaient	VER:impf	passer
aussi	ADV	aussi
les	DET:ART	le
Bigoudens	NAM	bigoudens
de	PRP	de
Pont-L'Abbé	NAM	pont-l'abbé
,	PUN	,
dont	PRO:REL	dont
l'	DET:ART	le
étrange	ADJ	étrange
coiffe	NOM	coiffe
phallique	ADJ	phallique
se	PRO:PER	se
paillette	VER:pres	pailleter
de	PRP	de
clinquant	NOM	clinquant
et	KON	et
de	PRP	de
broderies	NOM	broderie
barbares	ADJ	barbare
,	PUN	,
et	KON	et
les	DET:ART	le
pâles	ADJ	pâle
vierges	NOM	vierge
de	PRP	de
Quimperlé	NAM	quimperlé
,	PUN	,
si	ADV	si
minces	ADJ	mince
,	PUN	,
si	ADV	si
fragiles	ADJ	fragile
,	PUN	,
si	ADV	si
monastiques	ADJ	monastique
,	PUN	,
et	KON	et
les	DET:ART	le
hardies	ADJ	hardi
commères	NOM	commère
de	PRP	de
Trégunc	NAM	trégunc
et	KON	et
de	PRP	de
Concarneau	NAM	concarneau
,	PUN	,
faites	VER:pres	faire
pour	PRP	pour
l'	DET:ART	le
amour	NOM	amour
;	PUN	;
et	KON	et
les	DET:ART	le
sardinières	NOM	sardinier
de	PRP	de
Douarnenez	NAM	douarnenez
,	PUN	,
promptes	ADJ	prompt
à	PRP	à
la	DET:ART	le
riposte	NOM	riposte
ordurière	ADJ	ordurier
,	PUN	,
sous	PRP	sous
le	DET:ART	le
pauvre	ADJ	pauvre
châle	NOM	châle
de	PRP	de
veuve	NOM	veuf
qui	PRO:REL	qui
leur	PRO:PER	lui
rétrécit	VER:pres	rétrécir
les	DET:ART	le
épaules	NOM	épaule
;	PUN	;
et	KON	et
les	DET:ART	le
pêcheuses	NOM	pêcheur
de	PRP	de
goémon	NOM	goémon
de	PRP	de
Plogoff	NAM	plogoff
,	PUN	,
aux	PRP:det	au
reins	NOM	rein
solides	ADJ	solide
,	PUN	,
aux	PRP:det	au
flancs	NOM	flanc
féconds	ADJ	fécond
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
lande	NOM	lande
s'	PRO:PER	se
égayait	VER:impf	égayer|égayer
de	PRP	de
ces	PRO:DEM	ce
grands	ADJ	grand
rubans	NOM	ruban
flottants	ADJ	flottant
,	PUN	,
de	PRP	de
ces	PRO:DEM	ce
vivantes	ADJ	vivant
fleurs	NOM	fleur
processionnelles	ADJ	processionnel
,	PUN	,
de	PRP	de
ces	PRO:DEM	ce
vols	NOM	vol
neigeux	ADJ	neigeux
d'	PRP	de
oiseaux	NOM	oiseau
voyageurs	ADJ	voyageur
,	PUN	,
qui	PRO:REL	qui
rompaient	VER:impf	rompre
la	DET:ART	le
solitude	NOM	solitude
noire	ADJ	noir
des	PRP:det	du
plaines	NOM	plaine
,	PUN	,
la	DET:ART	le
solitude	NOM	solitude
grise	ADJ	gris
du	PRP:det	du
ciel	NOM	ciel
,	PUN	,
le	DET:ART	le
silence	NOM	silence
obstiné	VER:pper	obstiner
des	PRP:det	du
pierres	NOM	pierre
solitaires	ADJ	solitaire
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
l'	DET:ART	le
air	NOM	air
soufflant	VER:ppre	souffler
sur	PRP	sur
les	DET:ART	le
touffes	NOM	touffe
d'	PRP	de
ajonc	NOM	ajonc
apportait	VER:impf	apporter
,	PUN	,
avec	PRP	avec
des	PRP:det	du
bruits	NOM	bruit
traînants	ADJ	traînant
de	PRP	de
mélopée	NOM	mélopée
,	PUN	,
des	PRP:det	du
arômes	NOM	arôme
de	PRP	de
vanille	NOM	vanille
,	PUN	,
par	PRP	par
quoi	PRO	quoi
s'	PRO:PER	se
embellissait	VER:impf	embellir
,	PUN	,
s'	PRO:PER	se
attendrissait	VER:impf	attendrir
l'	DET:ART	le
austère	ADJ	austère
paysage	NOM	paysage
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
Sébastien	NAM	sébastien
ne	ADV	ne
sentait	VER:impf	sentir
rien	ADV	rien
,	PUN	,
n'	ADV	ne
entendait	VER:impf	entendre
rien	ADV	rien
,	PUN	,
ne	ADV	ne
voyait	VER:impf	voir
rien	ADV	rien
.	SENT	.
<EOS>	<EOS>	<EOS>
Bolorec	NAM	bolorec
marchait	VER:impf	marcher
près	ADV	près
de	PRP	de
lui	PRO:PER	lui
,	PUN	,
la	DET:ART	le
figure	NOM	figure
en	PRP	en
fête	NOM	fête
,	PUN	,
les	DET:ART	le
yeux	NOM	œil
brillants	ADJ	brillant
,	PUN	,
les	DET:ART	le
lèvres	NOM	lèvre
en	PRP	en
train	NOM	train
de	PRP	de
chansons	NOM	chanson
natales	ADJ	natal
.	SENT	.
<EOS>	<EOS>	<EOS>
Parmi	PRP	parmi
les	DET:ART	le
filles	NOM	fille
qui	PRO:REL	qui
passaient	VER:impf	passer
,	PUN	,
il	PRO:PER	il
reconnaissait	VER:impf	reconnaître
celles	PRO:DEM	celui
de	PRP	de
son	DET:POS	son
pays	NOM	pays
,	PUN	,
à	PRP	à
leurs	DET:POS	leur
coiffes	NOM	coiffe
plates	ADJ	plat
sur	PRP	sur
le	DET:ART	le
haut	NOM	haut
de	PRP	de
la	DET:ART	le
tête	NOM	tête
,	PUN	,
et	KON	et
dont	PRO:REL	dont
les	DET:ART	le
bords	NOM	bord
s'	PRO:PER	se
envolent	VER:pres	envoler
au	PRP:det	au
vent	NOM	vent
,	PUN	,
comme	ADV	comme
des	PRP:det	du
ailes	NOM	aile
.	SENT	.
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
disait	VER:impf	dire
,	PUN	,
pinçant	VER:ppre	pincer
au	PRP:det	au
bras	NOM	bras
Sébastien	NAM	sébastien
:	PUN	:
--	PUN	--
Tiens	INT	tiens
,	PUN	,
regarde	VER:pres	regarder
donc	ADV	donc
...	PUN	...
Elles	NAM	elles
sont	VER:pres	être
de	PRP	de
chez	PRP	chez
moi	PRO:PER	moi
...	PUN	...
Ce	NAM	ce
sont	VER:pres	être
elles	PRO:PER	elle
qui	PRO:REL	qui
dansent	VER:pres	danser
sur	PRP	sur
la	DET:ART	le
lande	NOM	lande
,	PUN	,
et	KON	et
qui	PRO:REL	qui
chantent	VER:pres	chanter
...	PUN	...
tu	PRO:PER	tu
sais	VER:pres	savoir
bien	ADV	bien
...	PUN	...
qui	PRO:REL	qui
chantent	VER:pres	chanter
?	SENT	?
<EOS>	<EOS>	<EOS>
Quand	KON	quand
j'	PRO:PER	je
aurai	VER:futu	avoir
quatorze	NUM	quatorze
ans	NOM	an
,	PUN	,
Toute	VER:pres	toute
la	DET:ART	le
nuit	NOM	nuit
,	PUN	,
je	PRO:PER	je
me	PRO:PER	me
divertirai	VER:futu	divertir
La	DET:ART	le
ridé	ADJ	ridé
!	SENT	!
<EOS>	<EOS>	<EOS>
Avec	PRP	avec
mes	DET:POS	mon
amants	NOM	amant
Avec	NAM	avec
mes	DET:POS	mon
galants	NOM	galant
.	SENT	.
<EOS>	<EOS>	<EOS>
Tout	PRO:IND	tout
le	DET:ART	le
jour	NOM	jour
aussi	ADV	aussi
l'	DET:ART	le
amour	NOM	amour
je	PRO:PER	je
ferai	VER:futu	faire
La	DET:ART	le
ridé	ADJ	ridé
!	SENT	!
<EOS>	<EOS>	<EOS>
Quand	KON	quand
j'	PRO:PER	je
aurai	VER:futu	avoir
quatorze	NUM	quatorze
ans	NOM	an
Avec	NAM	avec
mes	DET:POS	mon
galants	NOM	galant
Avec	NAM	avec
mes	DET:POS	mon
amants	NOM	amant
Qui	NAM	qui
sont	VER:pres	être
jolis	ADJ	joli
comme	KON	comme
des	PRP:det	du
goélands	NOM	goéland
.	SENT	.
<EOS>	<EOS>	<EOS>
Mais	KON	mais
Sébastien	NAM	sébastien
n'	ADV	ne
écoutait	VER:impf	écouter
pas	ADV	pas
Bolorec	NAM	bolorec
qui	PRO:REL	qui
disait	VER:impf	dire
encore	ADV	encore
:	PUN	:
--	PUN	--
Regarde	VER:pres	regarder
donc	ADV	donc
les	DET:ART	le
gars	NOM	gars
,	PUN	,
avec	PRP	avec
leurs	DET:POS	leur
vestes	NOM	veste
blanches	ADJ	blanc
et	KON	et
leurs	DET:POS	leur
verts	ADJ	vert
épis	NOM	épi
de	PRP	de
mil	NOM	mil
qui	PRO:REL	qui
tremblent	VER:pres	trembler
sur	PRP	sur
leurs	DET:POS	leur
grands	ADJ	grand
chapeaux	NOM	chapeau
...	PUN	...
Ils	NAM	ils
sont	VER:pres	être
de	PRP	de
chez	PRP	chez
moi	PRO:PER	moi
,	PUN	,
aussi	ADV	aussi
,	PUN	,
les	DET:ART	le
gars	NOM	gars
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
il	PRO:PER	il
reprenait	VER:impf	reprendre
,	PUN	,
en	PRP	en
balançant	VER:ppre	balancer
la	DET:ART	le
tête	NOM	tête
,	PUN	,
musicalement	ADV	musicalement
:	PUN	:
Quand	KON	quand
j'	PRO:PER	je
aurai	VER:futu	avoir
quatorze	NUM	quatorze
ans	NOM	an
...	PUN	...
Aux	VER:simp	aux
approches	NOM	approche
de	PRP	de
Sainte-Anne	NAM	sainte-anne
,	PUN	,
il	PRO:PER	il
fallut	VER:simp	falloir
ralentir	VER:infi	ralentir
la	DET:ART	le
marche	NOM	marche
et	KON	et
resserrer	VER:infi	resserrer
les	DET:ART	le
rangs	NOM	rang
.	SENT	.
<EOS>	<EOS>	<EOS>
La	DET:ART	le
foule	NOM	foule
grossissait	VER:impf	grossir
,	PUN	,
arrêtée	VER:pper	arrêter
devant	PRP	devant
des	PRP:det	du
boutiques	NOM	boutique
où	PRO:REL	où
l'	DET:ART	le
on	PRO:PER	on
vendait	VER:impf	vendre
des	PRP:det	du
médailles	NOM	médaille
bénites	ADJ	bénite
,	PUN	,
des	PRP:det	du
scapulaires	NOM	scapulaire
,	PUN	,
des	PRP:det	du
cœurs	NOM	cœur
enflammés	VER:pper	enflammer
de	PRP	de
Jésus	NAM	jésus
,	PUN	,
de	PRP	de
petites	ADJ	petit
images	NOM	image
miraculeuses	ADJ	miraculeux
de	PRP	de
sainte	ADJ	saint
Anne	NAM	anne
et	KON	et
de	PRP	de
la	DET:ART	le
Vierge	NOM	vierge
.	SENT	.
<EOS>	<EOS>	<EOS>
Près	ADV	près
des	PRP:det	du
boutiques	NOM	boutique
,	PUN	,
sur	PRP	sur
des	PRP:det	du
feux	NOM	feu
de	PRP	de
lande	NOM	lande
sèche	ADJ	sèche
,	PUN	,
de	PRP	de
bonnes	ADJ	bon
femmes	NOM	femme
faisaient	VER:impf	faire
griller	VER:infi	griller
des	PRP:det	du
sardines	NOM	sardine
et	KON	et
débitaient	VER:impf	débiter
d'	PRP	de
innommées	ADJ	innommé
charcuteries	NOM	charcuterie
aux	PRP:det	au
passants	NOM	passant
.	SENT	.
<EOS>	<EOS>	<EOS>
Une	DET:ART	un
odeur	NOM	odeur
de	PRP	de
cidre	NOM	cidre
,	PUN	,
d'	PRP	de
alcool	NOM	alcool
frelaté	VER:pper	frelater
,	PUN	,
s'	PRO:PER	se
aigrissait	VER:impf	aigrir
dans	PRP	dans
l'	DET:ART	le
air	NOM	air
,	PUN	,
chargé	VER:pper	charger
de	PRP	de
lourdes	ADJ	lourd
exhalaisons	NOM	exhalaison
humaines	ADJ	humain
.	SENT	.
<EOS>	<EOS>	<EOS>
Couverts	VER:pper	couvrir
de	PRP	de
vermines	NOM	vermine
grouillantes	ADJ	grouillant
,	PUN	,
de	PRP	de
fanges	NOM	fange
invétérées	VER:pper	invétérer
,	PUN	,
soigneusement	ADV	soigneusement
entretenues	VER:pper	entretenir
pour	PRP	pour
les	DET:ART	le
pèlerinages	NOM	pèlerinage
,	PUN	,
d'	PRP	de
invraisemblables	ADJ	invraisemblable
mendiants	NOM	mendiant
pullulaient	VER:impf	pulluler
et	KON	et
demandaient	VER:impf	demander
la	DET:ART	le
charité	NOM	charité
,	PUN	,
