cherchait	VER:impf	chercher
,	PUN	,
don	NOM	don
cela	PRO:DEM	cela
Dieu	NOM	dieu
ni	KON	ni
d'	PRP	de
sur	PRP	sur
tout	PRO:IND	tout
n'	ADV	ne
le	DET:ART	le
,	PUN	,
l'	DET:ART	le
,	PUN	,
avait	VER:impf	avoir
annihilé	VER:pper	annihiler
et	KON	et
louanges	NOM	louange
marbre	NOM	marbre
un	DET:ART	un
soit	KON	soit
être	VER:infi	être
les	DET:ART	le
au	PRP:det	au
!	SENT	!
ai	VER:pres	avoir
bête	NOM	bête
à	PRP	à
...	PUN	...
d'	PRP	de
d'	PRP	de
Mon	DET:POS	mon
soit	KON	soit
milliers	NOM	millier
.	SENT	.
affections	NOM	affection
hommes	NOM	homme
.	SENT	.
battements	NOM	battement
devoirs	NOM	devoir
geste	NOM	geste
cela	PRO:DEM	cela
qu'	KON	que
répondit	VER:simp	répondre
qu'	KON	que
doivent	VER:pres	devoir
que	KON	que
bonnes	ADJ	bon
enfin	ADV	enfin
heures	NOM	heure
qui	PRO:REL	qui
sujet	NOM	sujet
ai	VER:pres	avoir
de	PRP	de
,	PUN	,
Tadeo	NAM	tadeo
enfant	NOM	enfant
au	PRP:det	au
pourra	VER:futu	pouvoir
douleur	NOM	douleur
pas	NOM	pas
était	VER:impf	être
Il	PRO:PER	il
Si	KON	si
un	DET:ART	un
tyrans	NOM	tyran
.	SENT	.
il	PRO:PER	il
cet	PRO:DEM	ce
.	SENT	.
menaçaient	VER:impf	menacer
sauvé	VER:pper	sauver
voulez	VER:pres	vouloir
ami	NOM	ami
projets	NOM	projet
par	PRP	par
Qui	PRO:REL	qui
fit	VER:simp	faire
poitrine	NOM	poitrine
des	PRP:det	du
jamais	ADV	jamais
que	PRO:REL	que
n'	ADV	ne
aspire	VER:pres	aspirer
Un	DET:ART	un
après	PRP	après
ne	ADV	ne
.	SENT	.
,	PUN	,
mot	NOM	mot
dois	VER:pres	devoir
au	PRP:det	au
!	SENT	!
,	PUN	,
d'	PRP	de
,	PUN	,
amis	ADJ	ami
j'	PRO:PER	je
je	PRO:PER	je
ajouta-t-il	NOM	ajouta-t-il
plus	ADV	plus
de	PRP	de
Tadeo	NAM	tadeo
,	PUN	,
des	PRP:det	du
d'	PRP	de
sont	VER:pres	être
ravages	NOM	ravage
changer	VER:infi	changer
pas	ADV	pas
Moi	PRO:PER	moi
ami	NOM	ami
a	VER:pres	avoir
mon	DET:POS	mon
?	SENT	?
voulut	VER:simp	vouloir
pour	PRP	pour
don	NOM	don
d'	PRP	de
ne	ADV	ne
que	KON	que
ma	DET:POS	mon
et	KON	et
péril	NOM	péril
nous	PRO:PER	nous
de	PRP	de
directions	NOM	direction
air	NOM	air
vues	NOM	vue
Gregorio	NAM	gregorio
calme	ADJ	calme
ses	DET:POS	son
se	PRO:PER	se
mené	VER:pper	mener
à	PRP	à
renversé	VER:pper	renverser
apparence	NOM	apparence
pions	NOM	pion
d'	PRP	de
de	PRP	de
Poussant	VER:ppre	pousser
vous	PRO:PER	vous
ironie	NOM	ironie
le	DET:ART	le
dans	PRP	dans
peuple	NOM	peuple
peuple	NOM	peuple
mon	DET:POS	mon
,	PUN	,
monde	NOM	monde
rugissements	NOM	rugissement
--	PUN	--
lourd	ADJ	lourd
sera	VER:futu	être
<EOS>	<EOS>	<EOS>
de	PRP	de
idées	NOM	idée
<EOS>	<EOS>	<EOS>
,	PUN	,
à	PRP	à
frappa	VER:simp	frapper
du	PRP:det	du
et	KON	et
l'	PRO:PER	la|le
être	VER:infi	être
vous	PRO:PER	vous
,	PUN	,
est	VER:pres	être
caprice	NOM	caprice
marcher	VER:infi	marcher
matin	NOM	matin
!	SENT	!
du	PRP:det	du
est	VER:pres	être
est	VER:pres	être
que	KON	que
humain	ADJ	humain
comme	ADV	comme
courage	NOM	courage
.	SENT	.
les	DET:ART	le
cœur	NOM	cœur
Tadeo	NAM	tadeo
homme	NOM	homme
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
faire	VER:infi	faire
poings	NOM	poing
bien	ADV	bien
douleur	NOM	douleur
existe	VER:pres	exister
les	DET:ART	le
,	PUN	,
,	PUN	,
,	PUN	,
.	SENT	.
peut-être	ADV	peut-être
,	PUN	,
métier	NOM	métier
voulait	VER:impf	vouloir
toujours	ADV	toujours
Tadeo	NAM	tadeo
.	SENT	.
sans	PRP	sans
se	PRO:PER	se
.	SENT	.
qu'	ADV	qu'
geste	NOM	geste
.	SENT	.
une	DET:ART	un
aussi	ADV	aussi
au	PRP:det	au
dans	PRP	dans
j'	PRO:PER	je
ambitieux	ADJ	ambitieux
déplore	VER:pres	déplorer
redressa	VER:simp	redresser
!	SENT	!
le	DET:ART	le
,	PUN	,
était	VER:impf	être
que	KON	que
,	PUN	,
dont	PRO:REL	dont
Tadeo	NAM	tadeo
père	NOM	père
avec	PRP	avec
,	PUN	,
,	PUN	,
parlez	VER:pres	parler
don	NOM	don
.	SENT	.
aurais	VER:cond	avoir
ne	ADV	ne
assuré	VER:pper	assurer
les	DET:ART	le
aurait	VER:cond	avoir
avoir	VER:infi	avoir
fatigue	NOM	fatigue
,	PUN	,
écria-t-il	NOM	écria-t-il
,	PUN	,
;	PUN	;
un	NUM	un
qu'	KON	que
mon	DET:POS	mon
désormais	ADV	désormais
une	DET:ART	un
qui	PRO:REL	qui
encore	ADV	encore
fort	ADV	fort
l'	DET:ART	le
,	PUN	,
don	NOM	don
de	PRP	de
que	KON	que
à	PRP	à
du	PRP:det	du
,	PUN	,
que	KON	que
des	PRP:det	du
soit	VER:subp	être
hommes	NOM	homme
tracée	VER:pper	tracer
dans	PRP	dans
et	KON	et
vos	DET:POS	votre
D'	PRP	de
abord	NOM	abord
des	PRP:det	du
,	PUN	,
n'	ADV	ne
perdu	VER:pper	perdre
je	PRO:PER	je
vivement	ADV	vivement
moment	NOM	moment
était	VER:impf	être
,	PUN	,
il	PRO:PER	il
la	DET:ART	le
!	SENT	!
<EOS>	<EOS>	<EOS>
faisais	VER:impf	faire
serais	VER:cond	être
;	PUN	;
parents	ADJ	parent
n'	ADV	ne
dans	PRP	dans
,	PUN	,
un	DET:ART	un
,	PUN	,
soi	PRO:PER	soi
peuple	NOM	peuple
unique	ADJ	unique
vous	PRO:PER	vous
mon	DET:POS	mon
à	PRP	à
est	VER:pres	être
<EOS>	<EOS>	<EOS>
terrible	ADJ	terrible
ainsi	ADV	ainsi
mot	NOM	mot
main	NOM	main
laquelle	PRO:REL	lequel
nos	DET:POS	notre
ne	ADV	ne
un	DET:ART	un
au	PRP:det	au
asservir	VER:infi	asservir
qu'	PRO:REL	que
absorbé	VER:pper	absorber
disparu	VER:pper	disparaître
ténèbres	NOM	ténèbre
à	PRP	à
<EOS>	<EOS>	<EOS>
pays	NOM	pays
que	PRO:REL	que
Courage	NOM	courage
droit	NOM	droit
--	PUN	--
battre	VER:infi	battre
inerte	ADJ	inerte
de	PRP	de
,	PUN	,
Assis	VER:pper	asseoir
de	PRP	de
place	NOM	place
s'	PRO:PER	se
que	KON	que
méprît	VER:subi	méprendre
on	PRO:PER	on
esclavage	NOM	esclavage
,	PUN	,
ni	KON	ni
notre	DET:POS	notre
blancheur	NOM	blancheur
,	PUN	,
avec	PRP	avec
ajouta-t-il	NOM	ajouta-t-il
encore	ADV	encore
<EOS>	<EOS>	<EOS>
n'	ADV	ne
mains	NOM	main
un	DET:ART	un
,	PUN	,
,	PUN	,
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
--	PUN	--
sentir	VER:infi	sentir
déjà	ADV	déjà
on	PRO:PER	on
veillera	VER:futu	veiller
monde	NOM	monde
ni	KON	ni
reconnaître	VER:infi	reconnaître
faits	VER:pper	faire
<EOS>	<EOS>	<EOS>
peuple	NOM	peuple
auprès	ADV	auprès
ami	NOM	ami
tyrannie	NOM	tyrannie
la	DET:ART	le
contraint	VER:pper	contraindre
<EOS>	<EOS>	<EOS>
toutes	PRO:IND	tout
son	DET:POS	son
--	PUN	--
.	SENT	.
<EOS>	<EOS>	<EOS>
.	SENT	.
un	DET:ART	un
la	DET:ART	le
par	PRP	par
mes	DET:POS	mon
tomber	VER:infi	tomber
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
avec	PRP	avec
un	DET:ART	un
voix	NOM	voix
Bustamente	NAM	bustamente
!	SENT	!
--	PUN	--
avait	VER:impf	avoir
.	SENT	.
membres	NOM	membre
<EOS>	<EOS>	<EOS>
fièvre	NOM	fièvre
n'	ADV	ne
moins	ADV	moins
statues	NOM	statue
mon	DET:POS	mon
grand	ADJ	grand
ne	ADV	ne
de	PRP	de
vaincu	VER:pper	vaincre
imposer	VER:infi	imposer
!	SENT	!
est	VER:pres	être
aussi	ADV	aussi
afin	KON	afin
songer	VER:infi	songer
<EOS>	<EOS>	<EOS>
étonne	VER:pres	étonner
continuons	VER:pres	continuer
?	SENT	?
de	PRP	de
Don	NOM	don
dans	PRP	dans
traître	NOM	traître
de	PRP	de
seul	ADJ	seul
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
déposer	VER:infi	déposer
d'	PRP	de
;	PUN	;
on	PRO:PER	on
son	DET:POS	son
Il	PRO:PER	il
était	VER:impf	être
<EOS>	<EOS>	<EOS>
,	PUN	,
qui	PRO:REL	qui
et	KON	et
alors	ADV	alors
,	PUN	,
que	KON	que
;	PUN	;
force	NOM	force
main	NOM	main
puisqu'il	NOM	puisqu'il
à	PRP	à
mais	KON	mais
don	NOM	don
sa	DET:POS	son
il	PRO:PER	il
.	SENT	.
il	PRO:PER	il
ai	VER:pres	avoir
coup	NOM	coup
tour	NOM	tour
point	NOM	point
malgré	PRP	malgré
ami	NOM	ami
est	VER:pres	être
?	SENT	?
enfant	NOM	enfant
savez	VER:pres	savoir
d'	PRP	de
un	DET:ART	un
...	PUN	...
,	PUN	,
la	DET:ART	le
notre	DET:POS	notre
arrive	VER:pres	arriver
,	PUN	,
;	PUN	;
c'	PRO:DEM	ce
les	PRO:PER	la|le
répondit	VER:simp	répondre
faire	VER:infi	faire
gouvernait	VER:impf	gouverner
un	DET:ART	un
Que	PRO:REL	que
parut	VER:simp	paraître
surprise	NOM	surprise
d'	PRP	de
Santiago	NAM	santiago
<EOS>	<EOS>	<EOS>
!	SENT	!
?	SENT	?
,	PUN	,
stabilité	NOM	stabilité
vous	PRO:PER	vous
--	PUN	--
de	PRP	de
m'	PRO:PER	me
!	SENT	!
celui	PRO:DEM	celui
<EOS>	<EOS>	<EOS>
trop	ADV	trop
qui	PRO:REL	qui
l'	DET:ART	le
mais	KON	mais
froncement	NOM	froncement
,	PUN	,
Oh	INT	oh
rigidité	NOM	rigidité
ami	NOM	ami
prouve	VER:pres	prouver
Quelles	PRO:REL	quel
Don	NOM	don
nonchalamment	ADV	nonchalamment
,	PUN	,
là	ADV	là
homme	NOM	homme
hommes	NOM	homme
vivement	ADV	vivement
écoute	VER:pres	écouter
qui	PRO:REL	qui
pèse	VER:pres	peser
reconnais	VER:pres	reconnaître
d'	PRP	de
du	PRP:det	du
papier	NOM	papier
privée	ADJ	privé
;	PUN	;
une	DET:ART	un
don	NOM	don
des	PRP:det	du
oppresseurs	NOM	oppresseur
Roi	NOM	roi
de	PRP	de
prise	VER:pper	prendre
.	SENT	.
intentions	NOM	intention
interrompit	VER:simp	interrompre
hier	ADV	hier
tous	PRO:IND	tout
compter	VER:infi	compter
impassible	ADJ	impassible
abattu	VER:pper	abattre
suprême	ADJ	suprême
grâce	NOM	grâce
rôle	NOM	rôle
couteau	NOM	couteau
est	VER:pres	être
?	SENT	?
est	VER:pres	être
des	PRP:det	du
et	KON	et
ainsi	ADV	ainsi
les	DET:ART	le
Fumée	VER:pper	fumer
,	PUN	,
ce	PRO:DEM	ce
table	NOM	table
un	DET:ART	un
cela	PRO:DEM	cela
un	DET:ART	un
,	PUN	,
peuple	NOM	peuple
-en	PRO:PER	en
pris	VER:pper	prendre
son	DET:POS	son
ses	DET:POS	son
ami	NOM	ami
--	PUN	--
dit-il	NOM	dit-il
à	PRP	à
jamais	ADV	jamais
vous	PRO:PER	vous
pour	PRP	pour
ne	ADV	ne
avait	VER:impf	avoir
échappé	VER:pper	échapper
il	PRO:PER	il
une	DET:ART	un
pas	ADV	pas
intentions	NOM	intention
œil	NOM	œil
une	DET:ART	un
demanda	VER:simp	demander
hier	ADV	hier
périr	VER:infi	périr
droit	NOM	droit
envoyer	VER:infi	envoyer
sans	PRP	sans
cabildo	NOM	cabildo
n'	ADV	ne
préoccupé	VER:pper	préoccuper
<EOS>	<EOS>	<EOS>
écouta	VER:simp	écouter
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
pas	ADV	pas
la	DET:ART	le
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
regret	NOM	regret
répondit-il	NOM	répondit-il
Finissons	VER:pres	finir
général	ADJ	général
et	KON	et
laisser	VER:infi	laisser
Don	NOM	don
front	NOM	front
--	PUN	--
un	DET:ART	un
je	PRO:PER	je
j'	PRO:PER	je
<EOS>	<EOS>	<EOS>
.	SENT	.
Cet	PRO:DEM	ce
Gregorio	NAM	gregorio
.	SENT	.
-vous	PRO:PER	vous
un	DET:ART	un
Oh	INT	oh
,	PUN	,
,	PUN	,
Mais	KON	mais
échiquier	NOM	échiquier
doit	VER:pres	devoir
<EOS>	<EOS>	<EOS>
mots	NOM	mot
et	KON	et
gouvernera	VER:futu	gouverner
préférerait	VER:cond	préférer
,	PUN	,
:	PUN	:
sérieuses	ADJ	sérieux
si	ADV	si
...	PUN	...
L'	DET:ART	le
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
inondé	VER:pper	inonder
ma	DET:POS	mon
les	DET:ART	le
pas	ADV	pas
pays	NOM	pays
mon	DET:POS	mon
ses	DET:POS	son
,	PUN	,
dans	PRP	dans
don	NOM	don
.	SENT	.
l'	DET:ART	le
sur	PRP	sur
à	PRP	à
avant	PRP	avant
de	PRP	de
D'	PRP	de
si	ADV	si
un	DET:ART	un
que	KON	que
dans	PRP	dans
trace	NOM	trace
force	NOM	force
qui	PRO:REL	qui
!	SENT	!
d'	PRP	de
enfonçant	VER:ppre	enfoncer
général	ADJ	général
avec	PRP	avec
pas	ADV	pas
me	PRO:PER	me
désigner	VER:infi	désigner
je	PRO:PER	je
âme	NOM	âme
ses	DET:POS	son
État	NAM	état
qui	PRO:REL	qui
pas	ADV	pas
--	PUN	--
un	DET:ART	un
toujours	ADV	toujours
personne	ADV	personne
,	PUN	,
d'	PRP	de
<EOS>	<EOS>	<EOS>
le	DET:ART	le
Passant	VER:ppre	passer
de	PRP	de
pas	ADV	pas
,	PUN	,
encombraient	VER:impf	encombrer
pour	KON	pour
ami	NOM	ami
s'	PRO:PER	se
homme	NOM	homme
il	PRO:PER	il
de	PRP	de
,	PUN	,
qui	PRO:REL	qui
,	PUN	,
que	KON	que
peuvent	VER:pres	pouvoir
expédié	VER:pper	expédier
avait	VER:impf	avoir
vaste	ADJ	vaste
;	PUN	;
,	PUN	,
question	NOM	question
pleurait	VER:impf	pleurer
,	PUN	,
fardeau	NOM	fardeau
le	DET:ART	le
le	DET:ART	le
Je	PRO:PER	je
les	DET:ART	le
solliciteurs	NOM	solliciteur
<EOS>	<EOS>	<EOS>
telles	PRO:DEM	tel
voulez	VER:pres	vouloir
fini	VER:pper	finir
longtemps	ADV	longtemps
la	DET:ART	le
Gregorio	NAM	gregorio
,	PUN	,
une	DET:ART	un
de	PRP	de
on	PRO:PER	on
cet	PRO:DEM	ce
pas	ADV	pas
!	SENT	!
de	PRP	de
s'	PRO:PER	se
gouvernement	NOM	gouvernement
<EOS>	<EOS>	<EOS>
exprès	ADJ	exprès
vous	PRO:PER	vous
voie	NOM	voie
et	KON	et
,	PUN	,
autre	ADJ	autre
je	PRO:PER	je
d'	PRP	de
<SEG>
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
trouvait	VER:impf	trouver
Gregorio	NAM	gregorio
la	DET:ART	le
est	VER:pres	être
.	SENT	.
.	SENT	.
!	SENT	!
pas	ADV	pas
les	DET:ART	le
fermer	VER:infi	fermer
ma	DET:POS	mon
.	SENT	.
et	KON	et
--	PUN	--
que	KON	que
a	VER:pres	avoir
énergiquement	ADV	énergiquement
Parce	KON	parce
condamnation	NOM	condamnation
tournant	VER:ppre	tourner
pas	ADV	pas
sans	PRP	sans
le	DET:ART	le
haut	ADJ	haut
chambre	NOM	chambre
ne	ADV	ne
et	KON	et
dans	PRP	dans
dans	PRP	dans
sang	NOM	sang
,	PUN	,
--	PUN	--
si	ADV	si
ne	ADV	ne
à	PRP	à
,	PUN	,
<EOS>	<EOS>	<EOS>
de	PRP	de
Tadeo	NAM	tadeo
<EOS>	<EOS>	<EOS>
dit-il	NOM	dit-il
<EOS>	<EOS>	<EOS>
derniers	NOM	dernier
.	SENT	.
avec	PRP	avec
-moi	PRO:PER	moi
lui	PRO:PER	lui
,	PUN	,
je	PRO:PER	je
fièrement	ADV	fièrement
le	DET:ART	le
j'	PRO:PER	je
,	PUN	,
noblement	ADV	noblement
plissa	VER:simp	plisser
la	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
la	PRO:PER	la
je	PRO:PER	je
,	PUN	,
assez	ADV	assez
voyait	VER:impf	voir
?	SENT	?
nomme	VER:pres	nommer
,	PUN	,
s'	PRO:PER	se
est	VER:pres	être
don	NOM	don
remettrai	VER:futu	remettre
faiblesse	NOM	faiblesse
qui	PRO:REL	qui
ils	PRO:PER	il
l'	DET:ART	le
et	KON	et
donc	ADV	donc
.	SENT	.
fit-il	NOM	fit-il
de	PRP	de
lèvres	NOM	lèvre
ce	PRO:DEM	ce
en	PRO:PER	en
?	SENT	?
chaleur	NOM	chaleur
hasard	NOM	hasard
dans	PRP	dans
des	PRP:det	du
à	PRP	à
accompagnez	VER:pres	accompagner
étonna	VER:simp	étonner
mon	DET:POS	mon
il	PRO:PER	il
deux	NUM	deux
se	PRO:PER	se
ses	DET:POS	son
connaissait	VER:impf	connaître
c'	PRO:DEM	ce
le	DET:ART	le
vous	PRO:PER	vous
.	SENT	.
excuse	VER:pres	excuser
?	SENT	?
guerrier	NOM	guerrier
il	PRO:PER	il
j'	PRO:PER	je
de	PRP	de
soins	NOM	soin
--	PUN	--
est	VER:pres	être
suivaient	VER:impf	suivre
,	PUN	,
son	DET:POS	son
n'	ADV	ne
vie	NOM	vie
beaucoup	ADV	beaucoup
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
de	PRP	de
envers	PRP	envers
sur	PRP	sur
main	NOM	main
une	DET:ART	un
impossible	ADJ	impossible
général	ADJ	général
entra	VER:simp	entrer
,	PUN	,
les	DET:ART	le
passage	NOM	passage
étaient	VER:impf	être
jeune	ADJ	jeune
de	PRP	de
basse	ADJ	bas
;	PUN	;
péril	NOM	péril
<EOS>	<EOS>	<EOS>
comprenaient	VER:impf	comprendre
moment	NOM	moment
d'	PRP	de
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
ne	ADV	ne
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
Cornejo	NAM	cornejo
sourit	VER:pres	sourire
desquelles	PRO:REL	duquel
peu	ADV	peu
avec	PRP	avec
dit-il	NOM	dit-il
Joan	NAM	joan
personne	NOM	personne
;	PUN	;
<EOS>	<EOS>	<EOS>
Français	NAM	français
ordres	NOM	ordre
Pourquoi	ADV	pourquoi
Sandias	NAM	sandias
ai	VER:pres	avoir
.	SENT	.
du	PRP:det	du
comte	NOM	comte
don	NOM	don
<EOS>	<EOS>	<EOS>
affreux	ADJ	affreux
explique	VER:pres	expliquer
pâles	ADJ	pâle
hélas	INT	hélas
de	PRP	de
paroles	NOM	parole
,	PUN	,
.	SENT	.
tribu	NOM	tribu
,	PUN	,
Mon	DET:POS	mon
et	KON	et
compagnon	NOM	compagnon
qu'	KON	que
<EOS>	<EOS>	<EOS>
;	PUN	;
si	KON	si
le	DET:ART	le
--	PUN	--
Tadeo	NAM	tadeo
,	PUN	,
Tadeo	NAM	tadeo
bien	ADV	bien
orgueil	NOM	orgueil
.	SENT	.
mon	DET:POS	mon
Oh	INT	oh
les	DET:ART	le
partira	VER:futu	partir
rayonna	VER:simp	rayonner
vers	PRP	vers
les	DET:ART	le
amicales	ADJ	amical
que	PRO:REL	que
je	PRO:PER	je
.	SENT	.
une	DET:ART	un
,	PUN	,
pénétrèrent	VER:simp	pénétrer
s'	PRO:PER	se
il	PRO:PER	il
dans	PRP	dans
Les	DET:ART	le
vous	PRO:PER	vous
,	PUN	,
On	PRO:PER	on
les	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
votre	DET:POS	votre
qui	PRO:REL	qui
un	DET:ART	un
sera	VER:futu	être
du	PRP:det	du
ce	PRO:DEM	ce
souvenir	VER:infi	souvenir
un	DET:ART	un
silence	NOM	silence
Nous	PRO:PER	nous
avoir	VER:infi	avoir
don	NOM	don
entre	PRP	entre
Joan	NAM	joan
mon	DET:POS	mon
couvraient	VER:impf	couvrir
,	PUN	,
un	DET:ART	un
fit	VER:simp	faire
<EOS>	<EOS>	<EOS>
bras	NOM	bras
n'	ADV	ne
,	PUN	,
,	PUN	,
!	SENT	!
lui	PRO:PER	lui
boue	NOM	boue
au	PRP:det	au
Indien	NOM	indien
<EOS>	<EOS>	<EOS>
quelques	PRO:IND	quelque
et	KON	et
le	PRO:PER	le
Par	PRP	par
l'	DET:ART	le
.	SENT	.
envers	PRP	envers
voulait	VER:impf	vouloir
je	PRO:PER	je
et	KON	et
après	PRP	après
moi	PRO:PER	moi
sourire	NOM	sourire
vous	PRO:PER	vous
sauf	PRP	sauf
réclame	VER:pres	réclamer
<EOS>	<EOS>	<EOS>
une	DET:ART	un
été	VER:pper	être
et	KON	et
dit-il	NOM	dit-il
personnages	NOM	personnage
contracté	VER:pper	contracter
grâce	NOM	grâce
mon	DET:POS	mon
qu'	KON	que
raison	NOM	raison
Gregorio	NAM	gregorio
pas	ADV	pas
Cet	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
dit	VER:pres	dire
sa	DET:POS	son
deux	NUM	deux
agitation	NOM	agitation
état	NOM	état
un	DET:ART	un
les	DET:ART	le
dans	PRP	dans
pour	PRP	pour
vienne	VER:subp	venir
de	PRP	de
...	PUN	...
Huiliche	NAM	huiliche
interrogeât	VER:subi	interroger
Dieu	NOM	dieu
--	PUN	--
Tadeo	NAM	tadeo
Puelche	NAM	puelche
lesquels	PRO:REL	lequel
surtout	ADV	surtout
et	KON	et
Que	KON	que
Indien	NOM	indien
<EOS>	<EOS>	<EOS>
les	DET:ART	le
La	DET:ART	le
visages	NOM	visage
affaires	NOM	affaire
Indien	NOM	indien
le	PRO:PER	le
lance	NOM	lance
attacher	VER:infi	attacher
pas	ADV	pas
ai	VER:pres	avoir
les	DET:ART	le
mon	DET:POS	mon
,	PUN	,
de	PRP	de
présenter	VER:infi	présenter
<EOS>	<EOS>	<EOS>
jeune	ADJ	jeune
pouvoir	NOM	pouvoir
où	PRO:REL	où
seule	ADJ	seul
monter	VER:infi	monter
l'	DET:ART	le
néanmoins	ADV	néanmoins
Joan	NAM	joan
à	PRP	à
traces	NOM	trace
Joan	NAM	joan
mutisme	NOM	mutisme
--	PUN	--
avec	PRP	avec
la	DET:ART	le
sentait	VER:impf	sentir
déjà	ADV	déjà
il	PRO:PER	il
,	PUN	,
sa	DET:POS	son
défendu	VER:pper	défendre
modeste	ADJ	modeste
cas	NOM	cas
L'	DET:ART	le
reprit-il	NOM	reprit-il
à	PRP	à
mes	DET:POS	mon
car	KON	car
.	SENT	.
<EOS>	<EOS>	<EOS>
affirmatif	ADJ	affirmatif
don	NOM	don
Curumilla	VER:simp	curumilla
en	PRP	en
que	KON	que
en	PRP	en
,	PUN	,
de	PRP	de
insulté	VER:pper	insulter
même	ADJ	même
;	PUN	;
--	PUN	--
plus	ADV	plus
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
exécutés	VER:pper	exécuter
Don	NOM	don
prix	NOM	prix
trois	NUM	trois
chambre	NOM	chambre
tuer	VER:infi	tuer
,	PUN	,
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
Don	NOM	don
sans	PRP	sans
se	PRO:PER	se
était	VER:impf	être
.	SENT	.
blessures	NOM	blessure
vient	VER:pres	venir
étaient	VER:impf	être
je	PRO:PER	je
don	NOM	don
et	KON	et
<EOS>	<EOS>	<EOS>
poitrine	NOM	poitrine
que	PRO:REL	que
une	DET:ART	un
Tadeo	NAM	tadeo
?	SENT	?
avec	PRP	avec
joues	NOM	joue
--	PUN	--
ouvrit	VER:simp	ouvrir
s'	PRO:PER	se
la	DET:ART	le
de	PRP	de
vaillante	ADJ	vaillant
lorsque	KON	lorsque
Ce	PRO:DEM	ce
le	PRO:PER	le
sa	DET:POS	son
avec	PRP	avec
fille	NOM	fille
ait	VER:subp	avoir
se	PRO:PER	se
il	PRO:PER	il
visite	NOM	visite
voix	NOM	voix
fit	VER:simp	faire
Indien	NOM	indien
père	NOM	père
étonné	VER:pper	étonner
de	PRP	de
donnés	VER:pper	donner
pourrait	VER:cond	pouvoir
son	DET:POS	son
caractère	NOM	caractère
Indien	NOM	indien
ces	PRO:DEM	ce
vie	NOM	vie
assez	ADV	assez
ils	PRO:PER	il
par	PRP	par
abri	NOM	abri
sourire	NOM	sourire
et	KON	et
course	NOM	course
a	VER:pres	avoir
.	SENT	.
,	PUN	,
ne	ADV	ne
suivit	VER:simp	suivre
son	DET:POS	son
,	PUN	,
à	PRP	à
;	PUN	;
les	DET:ART	le
,	PUN	,
,	PUN	,
mieux	ADV	mieux
de	PRP	de
ses	DET:POS	son
de	PRP	de
le	PRO:PER	le
Qu'	PRO:REL	que
parlent	VER:pres	parler
se	PRO:PER	se
auprès	ADV	auprès
aujourd'hui	ADV	aujourd'hui
il	PRO:PER	il
,	PUN	,
résolu	VER:pper	résoudre
<EOS>	<EOS>	<EOS>
père	NOM	père
Rosario	NAM	rosario
habité	VER:pper	habiter
crois	VER:pres	croire
bravade	NOM	bravade
;	PUN	;
moi	PRO:PER	moi
.	SENT	.
qu'	KON	que
partisans	NOM	partisan
sur	PRP	sur
--	PUN	--
ne	ADV	ne
entretien	NOM	entretien
venait	VER:impf	venir
venge	VER:pres	venger
je	PRO:PER	je
sang	NOM	sang
--	PUN	--
,	PUN	,
<EOS>	<EOS>	<EOS>
voix	NOM	voix
traiter	VER:infi	traiter
monta	VER:simp	monter
plus	ADV	plus
<EOS>	<EOS>	<EOS>
aussi	ADV	aussi
Mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
ne	ADV	ne
le	DET:ART	le
corps	NOM	corps
avait	VER:impf	avoir
croisa	VER:simp	croiser
se	PRO:PER	se
.	SENT	.
maintenant	ADV	maintenant
malheureuse	ADJ	malheureux
savait	VER:impf	savoir
vous	PRO:PER	vous
une	DET:ART	un
avoir	VER:infi	avoir
et	KON	et
sénateur	NOM	sénateur
d'	PRP	de
,	PUN	,
sordides	ADJ	sordide
dit-il	NOM	dit-il
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
n'	ADV	ne
seront	VER:futu	être
don	NOM	don
quand	KON	quand
sa	DET:POS	son
veux	VER:pres	vouloir
depuis	PRP	depuis
chairs	NOM	chair
il	PRO:PER	il
releva	VER:simp	relever
trompe	VER:pres	tromper
allons	VER:pres	aller
que	PRO:REL	que
ils	PRO:PER	il
Le	DET:ART	le
égale	ADJ	égal
curiosité	NOM	curiosité
peine	NOM	peine
répondit	VER:simp	répondre
,	PUN	,
ponctuellement	ADV	ponctuellement
absolue	ADJ	absolu
ma	DET:POS	mon
sur	PRP	sur
causait	VER:impf	causer
