quantité	NOM	quantité
envie	NOM	envie
détourner	VER:infi	détourner
la	DET:ART	le
m'	PRO:PER	me
Sa	DET:POS	son
ne	ADV	ne
par	PRP	par
jointes	VER:pper	joindre
pension	NOM	pension
de	PRP	de
.	SENT	.
elle	PRO:PER	elle
et	KON	et
,	PUN	,
,	PUN	,
jeune	ADJ	jeune
ma	DET:POS	mon
tort	NOM	tort
sa	DET:POS	son
elle	PRO:PER	elle
vierges	ADJ	vierge
Bonnard	ADJ	bonnard
connu	VER:pper	connaître
.	SENT	.
,	PUN	,
plus	ADV	plus
idées	NOM	idée
pu	VER:pper	pouvoir
que	KON	que
considérer	VER:infi	considérer
moi	PRO:PER	moi
reinette	NOM	reinette
un	DET:ART	un
les	PRO:PER	la|le
de	PRP	de
personne	NOM	personne
indifférent	ADJ	indifférent
les	DET:ART	le
seulement	ADV	seulement
réduit	VER:pper	réduire
pour	PRP	pour
,	PUN	,
à	PRP	à
Elle	PRO:PER	elle
.	SENT	.
,	PUN	,
écria	VER:simp	écrier
qualité	NOM	qualité
d'	PRP	de
s'	PRO:PER	se
contempla	VER:simp	contempler
rendre	VER:infi	rendre
ses	DET:POS	son
pendant	PRP	pendant
les	DET:ART	le
font	VER:pres	faire
je	PRO:PER	je
,	PUN	,
insistai	VER:simp	insister
raison	NOM	raison
ses	DET:POS	son
grandes	ADJ	grand
en	PRO:PER	en
l'	DET:ART	le
hiver	NOM	hiver
sur	PRP	sur
C'	PRO:DEM	ce
Puis	ADV	puis
et	KON	et
que	KON	que
devant	PRP	devant
accusé	VER:pper	accuser
était	VER:impf	être
Cette	PRO:DEM	ce
.	SENT	.
un	DET:ART	un
songer	VER:infi	songer
lui	PRO:PER	lui
nous	PRO:PER	nous
tête	NOM	tête
signe	NOM	signe
ancien	ADJ	ancien
Mouche	VER:pres	moucher
à	PRP	à
<EOS>	<EOS>	<EOS>
la	DET:ART	le
Les	DET:ART	le
à	PRP	à
était	VER:impf	être
elle	PRO:PER	elle
les	DET:ART	le
Alexandre	NAM	alexandre
sur	PRP	sur
M	VER:pper	m
remuer	VER:infi	remuer
visage	NOM	visage
enfin	ADV	enfin
destinée	VER:pper	destiner
cristal	NOM	cristal
dans	PRP	dans
fit	VER:simp	faire
qu'	PRO:REL	que
d'	PRP	de
que	KON	que
<EOS>	<EOS>	<EOS>
.	SENT	.
ces	PRO:DEM	ce
sourcils	NOM	sourcil
.	SENT	.
ma	DET:POS	mon
avait	VER:impf	avoir
:	PUN	:
rapportais	VER:impf	rapporter
--	PUN	--
impardonnable	ADJ	impardonnable
cœur	NOM	cœur
main	NOM	main
son	DET:POS	son
que	KON	que
de	PRP	de
autre	ADJ	autre
apprécier	VER:infi	apprécier
Légende	NOM	légende
dit	VER:pres	dire
bien	ADV	bien
nom	NOM	nom
mademoiselle	NOM	mademoiselle
créait	VER:impf	créer
l'	DET:ART	le
,	PUN	,
compétentes	ADJ	compétent
donner	VER:infi	donner
qu'	KON	que
et	KON	et
madame	NOM	madame
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
était	VER:impf	être
comme	KON	comme
,	PUN	,
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
,	PUN	,
appeler	VER:infi	appeler
Elle	PRO:PER	elle
façon	NOM	façon
élevèrent	VER:simp	élever
mademoiselle	NOM	mademoiselle
était	VER:impf	être
et	KON	et
,	PUN	,
malheureux	ADJ	malheureux
,	PUN	,
et	KON	et
inscrit	VER:pper	inscrire
Elle	PRO:PER	elle
quelconque	ADJ	quelconque
de	PRP	de
vêtement	NOM	vêtement
ce	PRO:DEM	ce
Ah	INT	ah
nous	PRO:PER	nous
telle	PRO:DEM	tel
y	PRO:PER	y
l'	DET:ART	le
ou	KON	ou
reporter	VER:infi	reporter
contente	ADJ	content
aux	PRP:det	au
intentions	NOM	intention
<EOS>	<EOS>	<EOS>
pas	ADV	pas
visite	NOM	visite
.	SENT	.
Elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
l'	DET:ART	le
elle	PRO:PER	elle
Les	DET:ART	le
Mouche	NAM	mouche
en	PRP	en
,	PUN	,
.	SENT	.
autre	ADJ	autre
.	SENT	.
eût	VER:subi	avoir
son	DET:POS	son
à	PRP	à
et	KON	et
pèlerine	NOM	pèlerin|pèlerine
n'	ADV	ne
est	VER:pres	être
glisse	VER:pres	glisser
<EOS>	<EOS>	<EOS>
étrange	VER:pres	étranger
<EOS>	<EOS>	<EOS>
elles	PRO:PER	elle
que	PRO:REL	que
l'	PRO:PER	la|le
,	PUN	,
lui	PRO:PER	lui
elle	PRO:PER	elle
personnes	NOM	personne
certaine	ADJ	certain
c'	PRO:DEM	ce
une	DET:ART	un
registre	NOM	registre
élève	NOM	élève
en	PRP	en
flatte	VER:pres	flatter
fussiez	VER:subi	être
me	PRO:PER	me
antique	ADJ	antique
morte	ADJ	mort
pourrais	VER:cond	pouvoir
d'	PRP	de
d'	PRP	de
meilleures	ADJ	meilleur
n'	ADV	ne
attitude	NOM	attitude
enseignent	VER:pres	enseigner
gros	ADJ	gros
Je	PRO:PER	je
effet	NOM	effet
,	PUN	,
papier	NOM	papier
fait	NOM	fait
mon	DET:POS	mon
si	ADV	si
principes	NOM	principe
ses	DET:POS	son
insigne	NOM	insigne
jambes	NOM	jambe
de	PRP	de
mademoiselle	NOM	mademoiselle
me	PRO:PER	me
de	PRP	de
avançait	VER:impf	avancer
aux	PRP:det	au
devait	VER:impf	devoir
des	PRP:det	du
chose	NOM	chose
de	PRP	de
aurait	VER:cond	avoir
--	PUN	--
pas	ADV	pas
difficile	ADJ	difficile
pensée	NOM	pensée
Mademoiselle	NOM	mademoiselle
orthographe	NOM	orthographe
.	SENT	.
les	DET:ART	le
.	SENT	.
lire	VER:infi	lire
toute	PRO:IND	tout
rencontrèrent	VER:simp	rencontrer
un	DET:ART	un
fille	NOM	fille
pèlerine	NOM	pèlerin|pèlerine
,	PUN	,
Préfère	ADJ	préfère
,	PUN	,
mademoiselle	NOM	mademoiselle
situation	NOM	situation
petite	ADJ	petit
yeux	NOM	œil
sur	PRP	sur
ainsi	KON	ainsi
pas	ADV	pas
mademoiselle	NOM	mademoiselle
lèvres	NOM	lèvre
petites	ADJ	petit
avoir	VER:infi	avoir
comme	ADV	comme
je	PRO:PER	je
pour	PRP	pour
il	PRO:PER	il
et	KON	et
noms	NOM	nom
considérable	ADJ	considérable
à	PRP	à
et	KON	et
pas	NOM	pas
,	PUN	,
pomme	NOM	pomme
,	PUN	,
détail	NOM	détail
dérangé	VER:pper	déranger
les	DET:ART	le
de	PRP	de
<EOS>	<EOS>	<EOS>
demanda	VER:simp	demander
sur	PRP	sur
d'	PRP	de
la	DET:ART	le
quand	KON	quand
on	PRO:PER	on
eût	VER:subi	avoir
monsieur	NOM	monsieur
sur	PRP	sur
la	PRO:PER	la
elle	PRO:PER	elle
,	PUN	,
suspendue	VER:pper	suspendre
vive	ADJ	vif
excusez	VER:pres	excuser
à	PRP	à
--	PUN	--
qui	PRO:REL	qui
au	PRP:det	au
plus	ADV	plus
,	PUN	,
n'	ADV	ne
leur	DET:POS	leur
chez	PRP	chez
autrefois	ADV	autrefois
d'	PRP	de
fait	VER:pres	faire
but	NOM	but
fausses	ADJ	faux
une	DET:ART	un
laquelle	PRO:REL	lequel
sentiments	NOM	sentiment
historiques	ADJ	historique
déclaré	VER:pper	déclarer
avait	VER:impf	avoir
Ici	ADV	ici
petite	ADJ	petit
.	SENT	.
est	VER:pres	être
a	VER:pres	avoir
-je	PRO:PER	je
franges	NOM	frange
<EOS>	<EOS>	<EOS>
autre	ADJ	autre
de	PRP	de
.	SENT	.
elle	PRO:PER	elle
avait	VER:impf	avoir
,	PUN	,
profondément	ADV	profondément
Quelle	PRO:REL	quel
ce	PRO:DEM	ce
la	DET:ART	le
Ici	ADV	ici
la	DET:ART	le
plus	ADV	plus
colonne	NOM	colonne
n'	ADV	ne
qui	PRO:REL	qui
introduction	NOM	introduction
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
elle	PRO:PER	elle
tarder	VER:infi	tarder
lumières	NOM	lumière
nouveau	ADJ	nouveau
sur	PRP	sur
les	DET:ART	le
les	PRO:PER	la|le
me	PRO:PER	me
et	KON	et
les	DET:ART	le
haute	ADJ	haut
nom	NOM	nom
réponse	NOM	réponse
.	SENT	.
,	PUN	,
en	PRO:PER	en
.	SENT	.
mais	KON	mais
si	KON	si
<EOS>	<EOS>	<EOS>
elles	PRO:PER	elle
.	SENT	.
Leur	DET:POS	leur
parquet	NOM	parquet
<EOS>	<EOS>	<EOS>
voir	VER:infi	voir
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
mieux	ADV	mieux
<EOS>	<EOS>	<EOS>
sans	PRP	sans
chères	NOM	chère
et	KON	et
grimoire	NOM	grimoire
En	PRP	en
franchise	NOM	franchise
.	SENT	.
suivirent	VER:simp	suivre
chose	NOM	chose
vu	VER:pper	voir
dit-elle	NOM	dit-elle
ne	ADV	ne
,	PUN	,
en	PRO:PER	en
est	VER:pres	être
inspiraient	VER:impf	inspirer
Cette	PRO:DEM	ce
est-elle	ADJ	est-elle
mieux	ADV	mieux
.	SENT	.
avait	VER:impf	avoir
d'	PRP	de
:	PUN	:
vous	PRO:PER	vous
en	PRP	en
si	ADV	si
,	PUN	,
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
:	PUN	:
glissée	VER:pper	glisser
.	SENT	.
pèlerine	NOM	pèlerin|pèlerine
ménagère	ADJ	ménager
que	KON	que
le	DET:ART	le
un	DET:ART	un
entendu	VER:pper	entendre
répondis	VER:simp	répondre
emmêlement	NOM	emmêlement
une	DET:ART	un
y	PRO:PER	y
Préfère	ADJ	préfère
--	PUN	--
les	DET:ART	le
Je	PRO:PER	je
d'	PRP	de
à	PRP	à
été	VER:pper	être
...	PUN	...
Pour	PRP	pour
ai	VER:pres	avoir
faire	VER:infi	faire
doute	NOM	doute
s'	PRO:PER	se
pour	PRP	pour
.	SENT	.
crois	VER:pres	croire
pourrait	VER:cond	pouvoir
à	PRP	à
.	SENT	.
est	VER:pres	être
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
savait	VER:impf	savoir
.	SENT	.
,	PUN	,
se	PRO:PER	se
ne	ADV	ne
personnes	NOM	personne
ils	PRO:PER	il
propres	ADJ	propre
affaires	NOM	affaire
homme	NOM	homme
ont	VER:pres	avoir
--	PUN	--
dis	VER:pres	dire
;	PUN	;
sa	DET:POS	son
plutôt	ADV	plutôt
d'	PRP	de
suis	VER:pres	suivre|être
dit-elle	NOM	dit-elle
sans	PRP	sans
est	VER:pres	être
les	DET:ART	le
-moi	PRO:PER	moi
répétition	NOM	répétition
un	DET:ART	un
d'	PRP	de
parlent	VER:pres	parler
un	DET:ART	un
M	VER:pper	m
et	KON	et
votre	DET:POS	votre
rappelé	VER:pper	rappeler
monsieur	NOM	monsieur
apprise	VER:pper	apprendre
le	DET:ART	le
dans	PRP	dans
sur	PRP	sur
s'	PRO:PER	se
Préfère	NAM	préfère
et	KON	et
contempla	VER:simp	contempler
jeune	ADJ	jeune
,	PUN	,
honnête	ADJ	honnête
d'	PRP	de
quand	KON	quand
lentement	ADV	lentement
le	PRO:PER	le
,	PUN	,
qu'	KON	que
demandai	VER:simp	demander
indomptable	ADJ	indomptable
les	DET:ART	le
en	PRO:PER	en
ceux	PRO:DEM	celui
et	KON	et
une	DET:ART	un
<EOS>	<EOS>	<EOS>
,	PUN	,
qualités	NOM	qualité
miroir	NOM	miroir
--	PUN	--
on	PRO:PER	on
bonne	ADJ	bon
d	VER:futu	d
,	PUN	,
que	KON	que
la	DET:ART	le
excellent	ADJ	excellent
ont	VER:pres	avoir
--	PUN	--
arrêter	VER:infi	arrêter
,	PUN	,
.	SENT	.
dictées	NOM	dictée
qu'	KON	que
monsieur	NOM	monsieur
<EOS>	<EOS>	<EOS>
est	VER:pres	être
une	DET:ART	un
!	SENT	!
à	PRP	à
au	PRP:det	au
je	PRO:PER	je
par	PRP	par
dorés	VER:pper	dorer
dans	PRP	dans
une	DET:ART	un
la	DET:ART	le
à	PRP	à
dit	VER:pres	dire
des	PRP:det	du
Je	PRO:PER	je
franges	NOM	frange
étais	VER:impf	être
à	PRP	à
vent	NOM	vent
comme	ADV	comme
les	PRO:PER	la|le
aurait	VER:cond	avoir
une	DET:ART	un
exprimer	VER:infi	exprimer
dentelle	NOM	dentelle
,	PUN	,
cette	PRO:DEM	ce
être	VER:infi	être
vous	PRO:PER	vous
les	DET:ART	le
la	DET:ART	le
<EOS>	<EOS>	<EOS>
noms	NOM	nom
croire	VER:infi	croire
,	PUN	,
<SEG>
Parlez	VER:pres	parler
des	PRP:det	du
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
trop	ADV	trop
souriaient	VER:impf	sourire
la	DET:ART	le
échappaient	VER:impf	échapper
excuser	VER:infi	excuser
deux	NUM	deux
courte	ADJ	court
plus	ADV	plus
grands	ADJ	grand
,	PUN	,
ombre	NOM	ombre
ma	DET:POS	mon
,	PUN	,
Avez	VER:pres	avoir
me	PRO:PER	me
mademoiselle	NOM	mademoiselle
et	KON	et
avait	VER:impf	avoir
belle	ADJ	beau
fort	ADV	fort
d'	PRP	de
la	PRO:PER	la
«	PUN:cit	«
,	PUN	,
maison	NOM	maison
!	SENT	!
.	SENT	.
vous	PRO:PER	vous
Petite	ADJ	petit
noué	VER:pper	nouer
chemin	NOM	chemin
choses	NOM	chose
les	DET:ART	le
prie	VER:pres	prier
de	PRP	de
qu'	KON	que
avons	VER:pres	avoir
faite	VER:pper	faire
manches	NOM	manche
avec	PRP	avec
résigné	ADJ	résigné
des	PRP:det	du
de	PRP	de
je	PRO:PER	je
pourquoi	ADV	pourquoi
chemin	NOM	chemin
quand	KON	quand
-je	PRO:PER	je
voulez	VER:pres	vouloir
mon	DET:POS	mon
.	SENT	.
monde	NOM	monde
,	PUN	,
ils	PRO:PER	il
en	PRO:PER	en
lui	PRO:PER	lui
un	DET:ART	un
.	SENT	.
--	PUN	--
<EOS>	<EOS>	<EOS>
--	PUN	--
m'	PRO:PER	me
,	PUN	,
,	PUN	,
je	PRO:PER	je
,	PUN	,
d'	PRP	de
respect	NOM	respect
elle	PRO:PER	elle
montra	VER:simp	montrer
m'	PRO:PER	me
d'	PRP	de
-vous	PRO:PER	vous
pleurer	VER:infi	pleurer
serais	VER:cond	être
je	PRO:PER	je
d'	PRP	de
n'	ADV	ne
quelles	PRO:REL	quel
au	PRP:det	au
nouvelle	ADJ	nouveau
ses	DET:POS	son
vivement	ADV	vivement
la	DET:ART	le
,	PUN	,
-vous	PRO:PER	vous
à	PRP	à
commandez	VER:pres	commander
dirai	VER:futu	dire
?	SENT	?
je	PRO:PER	je
êtes	VER:pres	être
Ses	DET:POS	son
abuser	VER:infi	abuser
et	KON	et
s'	PRO:PER	se
.	SENT	.
yeux	NOM	œil
la	DET:ART	le
pas	ADV	pas
sa	DET:POS	son
Les	DET:ART	le
.	SENT	.
yeux	NOM	œil
semblait	VER:impf	sembler
répondit	VER:simp	répondre
,	PUN	,
plus	ADV	plus
l'	PRO:PER	la|le
dis	VER:pres	dire
vous	PRO:PER	vous
Jeanne	NAM	jeanne
,	PUN	,
j'	PRO:PER	je
bien	ADV	bien
qui	PRO:REL	qui
sourire	NOM	sourire
vous	PRO:PER	vous
aiguille	NOM	aiguille
présentable	ADJ	présentable
:	PUN	:
,	PUN	,
.	SENT	.
apprendre	VER:infi	apprendre
dans	PRP	dans
,	PUN	,
comprendre	VER:infi	comprendre
dans	PRP	dans
fréquent	ADJ	fréquent
qui	PRO:REL	qui
ses	DET:POS	son
,	PUN	,
est	VER:pres	être
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
chemin	NOM	chemin
était	VER:impf	être
j'	PRO:PER	je
est	VER:pres	être
par	PRP	par
sa	DET:POS	son
de	PRP	de
corde	NOM	corde
<EOS>	<EOS>	<EOS>
monsieur	NOM	monsieur
,	PUN	,
coude	NOM	coude
<EOS>	<EOS>	<EOS>
comme	KON	comme
Oui	ADJ	oui
l'	DET:ART	le
la	PRO:PER	la
la	DET:ART	le
pivoine	NOM	pivoine
un	DET:ART	un
,	PUN	,
,	PUN	,
voix	NOM	voix
Ne	ADV	ne
<EOS>	<EOS>	<EOS>
.	SENT	.
membre	NOM	membre
qui	PRO:REL	qui
.	SENT	.
madame	NOM	madame
cette	PRO:DEM	ce
Gabry	NAM	gabry
<EOS>	<EOS>	<EOS>
dans	PRP	dans
au	PRP:det	au
ma	DET:POS	mon
sur	PRP	sur
fois	NOM	fois
enfermés	VER:pper	enfermer
<EOS>	<EOS>	<EOS>
,	PUN	,
dire	VER:infi	dire
,	PUN	,
m'	PRO:PER	me
dont	PRO:REL	dont
et	KON	et
ordre	NOM	ordre
Endurez-le	NAM	endurez-le
!	SENT	!
.	SENT	.
dans	PRP	dans
monsieur	NOM	monsieur
Gabry	NAM	gabry
était	VER:impf	être
qu'	KON	que
;	PUN	;
,	PUN	,
corde	NOM	corde
taille	NOM	taille
jour	NOM	jour
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
appelle	VER:pres	appeler
.	SENT	.
,	PUN	,
--	PUN	--
Je	PRO:PER	je
à	PRP	à
priai	VER:simp	prier
une	DET:ART	un
l'	DET:ART	le
.	SENT	.
perdre	VER:infi	perdre
Alors	ADV	alors
de	PRP	de
enseignait	VER:impf	enseigner
d'	PRP	de
seul	ADJ	seul
Bien	ADV	bien
en	PRO:PER	en
comme	KON	comme
ciel	NOM	ciel
son	DET:POS	son
demoiselle	NOM	demoiselle
Elle	PRO:PER	elle
.	SENT	.
Institut	NOM	institut
,	PUN	,
ai	VER:pres	avoir
.	SENT	.
son	DET:POS	son
mademoiselle	NOM	mademoiselle
<EOS>	<EOS>	<EOS>
alphabet	NOM	alphabet
la	DET:ART	le
elle	PRO:PER	elle
se	PRO:PER	se
de	PRP	de
radieuse	ADJ	radieux
;	PUN	;
,	PUN	,
si	ADV	si
,	PUN	,
elle	PRO:PER	elle
enfants	NOM	enfant
comme	KON	comme
allait	VER:impf	aller
Mais	KON	mais
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
et	KON	et
une	DET:ART	un
bouts	NOM	bout
de	PRP	de
.	SENT	.
de	PRP	de
de	PRP	de
bien	ADV	bien
de	PRP	de
n'	ADV	ne
se	PRO:PER	se
elle	PRO:PER	elle
un	DET:ART	un
semblait	VER:impf	sembler
câline	ADJ	câlin
<EOS>	<EOS>	<EOS>
et	KON	et
--	PUN	--
quelle	PRO:REL	quel
disait	VER:impf	dire
-moi	PRO:PER	moi
petites	ADJ	petit
lustrine	NOM	lustrine
,	PUN	,
suis	VER:pres	suivre|être
dans	PRP	dans
heureuse	ADJ	heureux
et	KON	et
vos	DET:POS	votre
mon	DET:POS	mon
,	PUN	,
de	PRP	de
trop	ADV	trop
sa	DET:POS	son
.	SENT	.
était	VER:impf	être
,	PUN	,
heureuse	ADJ	heureux
Je	PRO:PER	je
qu'	KON	que
cheveux	NOM	cheveu
qu'	PRO:REL	que
elle	PRO:PER	elle
à	PRP	à
à	PRP	à
du	PRP:det	du
de	PRP	de
,	PUN	,
elle	PRO:PER	elle
côté	NOM	côté
.	SENT	.
pas	ADV	pas
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
-vous	PRO:PER	vous
mèches	NOM	mèche
?	SENT	?
de	PRP	de
quel	PRO:REL	quel
sur	PRP	sur
Oh	INT	oh
miroir	NOM	miroir
,	PUN	,
surprise	VER:pper	surprendre
elle	PRO:PER	elle
allé	VER:pper	aller
avec	PRP	avec
leur	PRO:PER	lui
Mais	KON	mais
<EOS>	<EOS>	<EOS>
non	ADV	non
ai	VER:pres	avoir
n'	ADV	ne
bottines	NOM	bottine
entrée	VER:pper	entrer
:	PUN	:
petite	ADJ	petit
ceinture	NOM	ceinture
parlez	VER:pres	parler
devant	ADV	devant
gracieuse	ADJ	gracieux
tout	PRO:IND	tout
de	PRP	de
ami	NOM	ami
engelures	NOM	engelure
observation	NOM	observation
elle	PRO:PER	elle
petites	ADJ	petit
les	DET:ART	le
elle	PRO:PER	elle
beaucoup	ADV	beaucoup
châtelaine	NOM	châtelaine
disiez	VER:impf	dire
bien	ADV	bien
,	PUN	,
de	PRP	de
les	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
ses	DET:POS	son
sa	DET:POS	son
ce	PRO:DEM	ce
me	PRO:PER	me
Juste	ADJ	juste
les	PRO:PER	la|le
de	PRP	de
que	PRO:REL	que
étrange	ADJ	étrange
,	PUN	,
Elle	PRO:PER	elle
dans	PRP	dans
corde	NOM	corde
Lusance	NAM	lusance
n'	ADV	ne
bonne	NOM	bonne
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
avenante	ADJ	avenant
m'	PRO:PER	me
qu'	KON	que
,	PUN	,
comme	ADV	comme
monsieur	NOM	monsieur
y	PRO:PER	y
votre	DET:POS	votre
folle	NOM	fou
un	DET:ART	un
Puis	ADV	puis
de	PRP	de
la	DET:ART	le
portaient	VER:impf	porter
aînée	ADJ	aîné
faite	VER:pper	faire
me	PRO:PER	me
à	PRP	à
étais	VER:impf	être
.	SENT	.
rencontrée	VER:pper	rencontrer
avertir	VER:infi	avertir
habiller	VER:infi	habiller
voir	VER:infi	voir
chargée	VER:pper	charger
<EOS>	<EOS>	<EOS>
de	PRP	de
est	VER:pres	être
suis	VER:pres	suivre|être
Je	PRO:PER	je
vous	PRO:PER	vous
non	ADV	non
moi	PRO:PER	moi
de	PRP	de
.	SENT	.
,	PUN	,
C'	PRO:DEM	ce
devant	PRP	devant
<EOS>	<EOS>	<EOS>
filles	NOM	fille
parlé	VER:pper	parler
vérité	NOM	vérité
attendait	VER:impf	attendre
est	VER:pres	être
on	PRO:PER	on
de	PRP	de
vu	VER:pper	voir
,	PUN	,
fit	VER:simp	faire
--	PUN	--
respect	NOM	respect
Jeanne	NAM	jeanne
avec	PRP	avec
suis	VER:pres	suivre|être
,	PUN	,
peu	ADV	peu
chère	ADJ	cher
vous	PRO:PER	vous
remercier	VER:infi	remercier
l'	DET:ART	le
encore	ADV	encore
-là	ADV	là
de	PRP	de
;	PUN	;
qu'	KON	que
pour	KON	pour
)	PUN	)
naïve	ADJ	naïf
voir	VER:infi	voir
appela	VER:simp	appeler
que	KON	que
comme	KON	comme
fille	NOM	fille
,	PUN	,
avons	VER:pres	avoir
se	PRO:PER	se
,	PUN	,
bras	NOM	bras
la	DET:ART	le
jeune	ADJ	jeune
arrière	NOM	arrière
faisait	VER:impf	faire
Jeanne	NAM	jeanne
:	PUN	:
:	PUN	:
Elle	PRO:PER	elle
elle	PRO:PER	elle
et	KON	et
autre	ADJ	autre
de	PRP	de
apprit	VER:simp	apprendre
avant	PRP	avant
couler	VER:infi	couler
bienséance	NOM	bienséance
de	PRP	de
elle	PRO:PER	elle
.	SENT	.
mettez	VER:pres	mettre
<EOS>	<EOS>	<EOS>
Mais	KON	mais
était	VER:impf	être
jardinier	ADJ	jardinier
<EOS>	<EOS>	<EOS>
.	SENT	.
absolument	ADV	absolument
au	PRP:det	au
!	SENT	!
<EOS>	<EOS>	<EOS>
Vous	PRO:PER	vous
cela	PRO:DEM	cela
Vous	NAM	vous
plus	ADV	plus
parlé	VER:pper	parler
de	PRP	de
souriaient	VER:impf	sourire
pris	VER:pper	prendre
Préfère	NAM	préfère
monsieur	NOM	monsieur
très	ADV	très
Gabry	NAM	gabry
fussent	VER:subi	être
de	PRP	de
était	VER:impf	être
.	SENT	.
sautait	VER:impf	sauter
tandis	KON	tandis
Clarisses	NAM	clarisses
de	PRP	de
quand	KON	quand
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
tenez	VER:pres	tenir
,	PUN	,
et	KON	et
à	PRP	à
-je	PRO:PER	je
Lusance	NAM	lusance
un	DET:ART	un
commande	VER:pres	commander
en	PRP	en
<EOS>	<EOS>	<EOS>
moments	NOM	moment
en	PRP	en
vous	PRO:PER	vous
larmes	NOM	larme
pensé	VER:pper	penser
lui	PRO:PER	lui
attendait	VER:impf	attendre
elle	PRO:PER	elle
grand	ADJ	grand
visites	NOM	visite
essoufflée	VER:pper	essouffler
,	PUN	,
Alexandre	NAM	alexandre
<EOS>	<EOS>	<EOS>
membre	NOM	membre
-je	PRO:PER	je
,	PUN	,
cordelière	NOM	cordelier|cordelière
que	PRO:REL	que
décisions	NOM	décision
eut	VER:simp	avoir
je	PRO:PER	je
voyais	VER:impf	voir
êtes	VER:pres	être
si	ADV	si
Asseyez	VER:pres	asseoir
je	PRO:PER	je
Elle	PRO:PER	elle
dans	PRP	dans
inquiétait	VER:impf	inquiéter
elle	PRO:PER	elle
les	DET:ART	le
d'	PRP	de
<EOS>	<EOS>	<EOS>
rides	NOM	ride
<EOS>	<EOS>	<EOS>
(	PUN	(
était	VER:impf	être
remplir	VER:infi	remplir
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
trop	ADV	trop
Madame	NAM	madame
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
mains	NOM	main
,	PUN	,
temps	NOM	temps
habitude	NOM	habitude
une	DET:ART	un
,	PUN	,
mais	KON	mais
!	SENT	!
ceinture	NOM	ceinture
maigres	ADJ	maigre
Je	PRO:PER	je
me	PRO:PER	me
c'	PRO:DEM	ce
filet	NOM	filet
tenait	VER:impf	tenir
robe	NOM	robe
était	VER:impf	être
j'	PRO:PER	je
,	PUN	,
sa	DET:POS	son
offensé	VER:pper	offenser
personne	NOM	personne
,	PUN	,
Cet	PRO:DEM	ce
pas	ADV	pas
,	PUN	,
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
parce	KON	parce
dit	VER:pper	dire
.	SENT	.
laissait	VER:impf	laisser
elle	PRO:PER	elle
de	PRP	de
saintes	ADJ	saint
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
de	PRP	de
sa	DET:POS	son
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
?	SENT	?
s'	PRO:PER	se
,	PUN	,
,	PUN	,
de	PRP	de
la	DET:ART	le
.	SENT	.
vrai	ADJ	vrai
soupira	VER:simp	soupirer
Ses	DET:POS	son
venu	VER:pper	venir
comme	ADV	comme
savez	VER:pres	savoir
pas	ADV	pas
ouverts	VER:pper	ouvrir
laver	VER:infi	laver
;	PUN	;
mère	NOM	mère
maternelle	ADJ	maternel
le	DET:ART	le
d'	PRP	de
échappa	VER:simp	échapper
mon	DET:POS	mon
elle	PRO:PER	elle
loin	ADV	loin
peu	ADV	peu
essuyait	VER:impf	essuyer
,	PUN	,
Je	PRO:PER	je
caractère	NOM	caractère
intérêt	NOM	intérêt
que	PRO:REL	que
enseignée	VER:pper	enseigner
de	PRP	de
les	DET:ART	le
des	PRP:det	du
Nous	PRO:PER	nous
mains	NOM	main
Madame	NOM	madame
de	PRP	de
revêtue	VER:pper	revêtir
n'	ADV	ne
,	PUN	,
douceur	NOM	douceur
marche	VER:pres	marcher
vous	PRO:PER	vous
mademoiselle	NOM	mademoiselle
à	PRP	à
<EOS>	<EOS>	<EOS>
être	VER:infi	être
<EOS>	<EOS>	<EOS>
.	SENT	.
et	KON	et
la	DET:ART	le
,	PUN	,
vous	PRO:PER	vous
Préfère	ADJ	préfère
d'	PRP	de
passée	VER:pper	passer
fille	NOM	fille
côté	NOM	côté
jusqu'	PRP	jusque
corde	NOM	corde
autour	ADV	autour
bien	ADV	bien
,	PUN	,
pèlerine	NOM	pèlerin|pèlerine
son	DET:POS	son
.	SENT	.
et	KON	et
mère	NOM	mère
